#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
28986.97 3.14e-06 1.00e+00 7.40e-08 3.28e-32 1.46e-32 2.49e-31 1.46e-32 
#TIME: 15.33 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.60e-21 1.48e-12 1.98e-05 2.42e-01 7.58e-01 2.74e-06 2.24e-16 
999.11 2.48e-21 1.42e-12 1.92e-05 2.38e-01 7.62e-01 2.32e-06 1.91e-16 
1267.34 2.30e-21 1.33e-12 1.82e-05 2.30e-01 7.70e-01 2.64e-06 2.02e-16 
1514.05 2.33e-21 1.34e-12 1.80e-05 2.27e-01 7.73e-01 2.64e-06 2.35e-16 
1808.80 1.61e-21 1.02e-12 1.46e-05 2.04e-01 7.96e-01 3.10e-06 3.32e-16 
1919.29 1.54e-21 9.64e-13 1.41e-05 2.00e-01 8.00e-01 2.90e-06 2.94e-16 
2160.92 1.26e-21 8.39e-13 1.28e-05 1.91e-01 8.09e-01 3.56e-06 4.10e-16 
2292.92 9.58e-22 6.93e-13 1.11e-05 1.77e-01 8.23e-01 3.92e-06 5.05e-16 
2432.98 7.65e-22 5.93e-13 9.99e-06 1.69e-01 8.31e-01 4.08e-06 5.53e-16 
2581.60 7.26e-22 5.77e-13 9.90e-06 1.69e-01 8.31e-01 3.86e-06 4.79e-16 
2739.29 7.42e-22 5.95e-13 1.03e-05 1.73e-01 8.27e-01 3.50e-06 3.82e-16 
2906.62 8.14e-22 6.61e-13 1.13e-05 1.84e-01 8.16e-01 3.04e-06 2.67e-16 
3084.17 8.23e-22 6.95e-13 1.21e-05 1.93e-01 8.07e-01 3.11e-06 2.19e-16 
3272.56 7.01e-22 6.43e-13 1.18e-05 1.94e-01 8.06e-01 2.51e-06 1.64e-16 
3472.46 7.48e-22 7.38e-13 1.39e-05 2.15e-01 7.84e-01 1.96e-06 9.19e-17 
3684.57 8.73e-22 8.84e-13 1.70e-05 2.46e-01 7.54e-01 1.58e-06 4.82e-17 
3909.64 9.45e-22 1.03e-12 2.07e-05 2.81e-01 7.19e-01 9.38e-07 1.74e-17 
4148.46 1.37e-21 1.53e-12 2.95e-05 3.42e-01 6.58e-01 5.11e-07 5.37e-18 
4401.86 2.97e-21 3.02e-12 5.02e-05 4.40e-01 5.60e-01 2.10e-07 1.06e-18 
4670.75 5.38e-21 5.31e-12 7.86e-05 5.38e-01 4.62e-01 9.23e-08 2.00e-19 
4956.05 7.02e-21 7.49e-12 1.10e-04 6.24e-01 3.76e-01 5.19e-08 5.23e-20 
5258.79 8.54e-21 9.83e-12 1.46e-04 7.01e-01 2.99e-01 4.35e-08 2.07e-20 
5580.02 1.55e-20 1.78e-11 2.39e-04 8.09e-01 1.91e-01 4.12e-09 4.72e-22 
5920.87 2.93e-20 3.32e-11 3.89e-04 8.90e-01 1.10e-01 1.10e-09 5.16e-23 
6282.54 5.86e-20 6.48e-11 6.44e-04 9.44e-01 5.55e-02 4.46e-10 5.59e-24 
6666.30 1.34e-19 1.42e-10 1.13e-03 9.74e-01 2.47e-02 1.83e-10 4.49e-25 
7073.50 3.94e-19 3.89e-10 2.32e-03 9.89e-01 8.35e-03 1.14e-12 3.32e-28 
7505.58 1.18e-18 1.09e-09 4.86e-03 9.93e-01 2.57e-03 5.22e-14 3.21e-31 
7964.05 4.82e-18 4.03e-09 1.21e-02 9.87e-01 6.14e-04 1.36e-15 7.40e-34 
8450.53 2.97e-17 2.07e-08 3.66e-02 9.63e-01 1.26e-04 2.30e-17 9.65e-37 
8966.72 1.99e-16 1.16e-07 1.16e-01 8.84e-01 1.90e-05 3.70e-19 1.89e-39 
9514.44 1.87e-15 8.74e-07 4.17e-01 5.83e-01 6.88e-07 9.00e-23 2.66e-39 
10095.62 1.54e-14 5.10e-06 8.71e-01 1.29e-01 4.67e-09 2.72e-27 4.05e-39 
10712.30 1.02e-13 2.11e-05 9.91e-01 8.62e-03 2.23e-12 1.02e-34 7.09e-39 
11366.65 7.67e-13 9.29e-05 1.00e+00 3.83e-04 9.26e-16 3.46e-37 1.49e-38 
12061.10 4.95e-12 3.88e-04 1.00e+00 1.27e-05 1.16e-19 8.17e-37 3.65e-38 
12793.43 2.61e-11 1.38e-03 9.99e-01 6.82e-07 4.71e-23 1.93e-36 8.84e-38 
13528.61 1.50e-10 5.30e-03 9.95e-01 1.59e-08 2.77e-27 4.26e-36 2.00e-37 
14194.74 5.58e-10 1.46e-02 9.85e-01 3.28e-09 4.52e-29 9.21e-36 4.40e-37 
14757.77 1.53e-09 3.22e-02 9.68e-01 1.07e-10 7.25e-34 1.98e-35 9.60e-37 
15240.48 5.08e-09 7.25e-02 9.28e-01 2.67e-11 7.45e-36 3.88e-35 1.90e-36 
15646.99 2.62e-08 2.05e-01 7.95e-01 1.99e-12 3.56e-36 7.19e-35 3.55e-36 
15960.30 1.16e-07 4.40e-01 5.60e-01 2.33e-13 5.89e-36 1.18e-34 5.87e-36 
16187.41 2.82e-07 6.74e-01 3.26e-01 2.47e-14 1.16e-35 2.31e-34 1.16e-35 
16354.17 4.43e-07 7.96e-01 2.04e-01 4.14e-15 2.28e-35 4.52e-34 2.28e-35 
16484.18 5.15e-07 8.05e-01 1.95e-01 2.80e-15 4.20e-35 8.27e-34 4.19e-35 
16593.12 5.59e-07 8.88e-01 1.12e-01 4.46e-16 6.33e-35 1.24e-33 6.32e-35 
16691.99 5.42e-07 8.09e-01 1.91e-01 8.78e-16 8.06e-35 1.58e-33 8.05e-35 
16788.59 5.95e-07 8.85e-01 1.15e-01 1.50e-16 9.48e-35 1.85e-33 9.47e-35 
16888.37 6.71e-07 9.11e-01 8.92e-02 3.99e-17 1.08e-34 2.11e-33 1.08e-34 
16998.79 7.33e-07 9.33e-01 6.71e-02 1.71e-17 1.24e-34 2.40e-33 1.24e-34 
17146.37 8.18e-07 9.59e-01 4.09e-02 6.76e-18 1.39e-34 2.69e-33 1.39e-34 
17415.23 9.08e-07 9.83e-01 1.70e-02 8.18e-20 1.49e-34 2.86e-33 1.49e-34 
17888.12 1.07e-06 9.83e-01 1.66e-02 3.03e-19 1.51e-34 2.89e-33 1.51e-34 
18532.37 1.19e-06 9.91e-01 9.11e-03 6.44e-22 1.47e-34 2.77e-33 1.47e-34 
19260.76 1.33e-06 9.98e-01 2.07e-03 3.72e-24 1.61e-34 3.01e-33 1.61e-34 
20034.10 1.16e-06 9.97e-01 3.29e-03 1.58e-24 1.18e-28 3.87e-33 2.09e-34 
20838.00 1.71e-06 1.00e+00 4.28e-04 4.07e-25 3.05e-34 5.59e-33 3.05e-34 
21647.97 1.16e-06 1.00e+00 1.53e-04 1.06e-33 4.56e-34 8.29e-33 4.56e-34 
22447.94 1.03e-06 1.00e+00 9.07e-05 1.67e-33 7.18e-34 1.30e-32 7.18e-34 
23245.88 9.96e-07 1.00e+00 5.30e-05 2.49e-33 1.08e-33 1.93e-32 1.08e-33 
24052.47 1.55e-06 1.00e+00 1.63e-05 3.07e-29 1.45e-33 2.58e-32 1.45e-33 
24867.72 1.14e-06 1.00e+00 1.08e-05 4.16e-33 1.81e-33 3.20e-32 1.81e-33 
25698.86 1.49e-06 1.00e+00 2.69e-06 3.38e-32 2.31e-33 4.05e-32 2.31e-33 
26587.16 1.49e-06 1.00e+00 3.36e-06 7.54e-33 3.31e-33 5.76e-32 3.31e-33 
27637.54 1.53e-06 1.00e+00 2.05e-06 1.34e-32 5.93e-33 1.02e-31 5.93e-33 
28986.97 2.65e-06 1.00e+00 8.86e-08 3.49e-32 1.55e-32 2.64e-31 1.55e-32 
#TIME: 15.65 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 3.42e-21 2.05e-12 2.64e-05 2.84e-01 7.16e-01 1.68e-06 7.22e-17 
999.11 3.18e-21 1.93e-12 2.51e-05 2.77e-01 7.23e-01 1.51e-06 7.45e-17 
1267.34 3.00e-21 1.81e-12 2.38e-05 2.69e-01 7.31e-01 1.47e-06 7.32e-17 
1514.05 3.20e-21 1.86e-12 2.40e-05 2.69e-01 7.31e-01 1.89e-06 1.00e-16 
1808.80 2.40e-21 1.50e-12 2.06e-05 2.49e-01 7.51e-01 1.94e-06 1.11e-16 
1919.29 2.13e-21 1.37e-12 1.92e-05 2.40e-01 7.60e-01 1.88e-06 1.22e-16 
2160.92 1.84e-21 1.22e-12 1.78e-05 2.32e-01 7.68e-01 2.35e-06 1.59e-16 
2292.92 1.51e-21 1.06e-12 1.63e-05 2.22e-01 7.78e-01 2.15e-06 1.45e-16 
2432.98 1.22e-21 9.24e-13 1.48e-05 2.12e-01 7.88e-01 2.28e-06 1.53e-16 
2581.60 1.15e-21 9.03e-13 1.47e-05 2.13e-01 7.87e-01 2.18e-06 1.43e-16 
2739.29 1.17e-21 9.23e-13 1.51e-05 2.16e-01 7.84e-01 2.17e-06 1.31e-16 
2906.62 1.27e-21 1.03e-12 1.67e-05 2.30e-01 7.70e-01 1.87e-06 8.98e-17 
3084.17 1.27e-21 1.08e-12 1.79e-05 2.42e-01 7.58e-01 1.82e-06 7.52e-17 
3272.56 1.14e-21 1.07e-12 1.84e-05 2.49e-01 7.51e-01 1.32e-06 4.36e-17 
3472.46 1.30e-21 1.23e-12 2.16e-05 2.77e-01 7.23e-01 1.04e-06 2.36e-17 
3684.57 1.46e-21 1.47e-12 2.62e-05 3.12e-01 6.88e-01 7.03e-07 1.02e-17 
3909.64 1.59e-21 1.75e-12 3.25e-05 3.58e-01 6.42e-01 4.87e-07 4.81e-18 
4148.46 2.44e-21 2.68e-12 4.76e-05 4.35e-01 5.65e-01 1.92e-07 8.85e-19 
4401.86 4.88e-21 4.97e-12 7.59e-05 5.33e-01 4.67e-01 2.17e-07 5.07e-19 
4670.75 9.31e-21 9.19e-12 1.24e-04 6.44e-01 3.55e-01 3.67e-08 3.04e-20 
4956.05 1.20e-20 1.27e-11 1.70e-04 7.26e-01 2.74e-01 1.61e-08 5.71e-21 
5258.79 1.37e-20 1.59e-11 2.14e-04 7.85e-01 2.15e-01 1.10e-08 2.47e-21 
5580.02 2.47e-20 2.84e-11 3.43e-04 8.72e-01 1.28e-01 4.81e-09 2.40e-22 
5920.87 4.66e-20 5.28e-11 5.52e-04 9.30e-01 6.93e-02 2.46e-10 2.52e-24 
6282.54 8.99e-20 9.91e-11 8.78e-04 9.64e-01 3.55e-02 4.39e-11 1.40e-25 
6666.30 2.17e-19 2.27e-10 1.60e-03 9.84e-01 1.47e-02 4.33e-12 1.86e-27 
7073.50 6.29e-19 6.07e-10 3.20e-03 9.92e-01 4.97e-03 2.77e-13 6.58e-30 
7505.58 1.88e-18 1.71e-09 6.71e-03 9.92e-01 1.57e-03 1.50e-14 5.09e-32 
7964.05 7.72e-18 6.32e-09 1.66e-02 9.83e-01 3.68e-04 3.66e-16 7.46e-35 
8450.53 4.68e-17 3.21e-08 4.98e-02 9.50e-01 6.70e-05 4.36e-18 6.92e-39 
8966.72 3.25e-16 1.86e-07 1.61e-01 8.39e-01 6.41e-06 1.39e-20 2.00e-39 
9514.44 2.71e-15 1.24e-06 5.07e-01 4.93e-01 5.88e-07 5.38e-23 2.82e-39 
10095.62 1.99e-14 6.38e-06 9.12e-01 8.75e-02 1.20e-09 1.15e-28 4.29e-39 
10712.30 1.33e-13 2.59e-05 9.95e-01 5.29e-03 6.16e-13 8.99e-36 7.50e-39 
11366.65 9.54e-13 1.10e-04 1.00e+00 2.41e-04 1.82e-16 3.64e-37 1.57e-38 
12061.10 5.92e-12 4.52e-04 1.00e+00 6.54e-06 1.55e-20 8.61e-37 3.86e-38 
12793.43 3.44e-11 1.76e-03 9.98e-01 5.94e-07 2.99e-23 2.03e-36 9.36e-38 
13528.61 1.76e-10 6.03e-03 9.94e-01 2.92e-08 1.20e-26 4.50e-36 2.12e-37 
14194.74 6.25e-10 1.58e-02 9.84e-01 1.26e-09 1.18e-30 9.72e-36 4.66e-37 
14757.77 1.50e-09 3.09e-02 9.69e-01 1.78e-10 2.00e-33 2.09e-35 1.02e-36 
15240.48 5.86e-09 8.03e-02 9.20e-01 2.35e-11 4.84e-35 4.10e-35 2.01e-36 
15646.99 2.95e-08 2.22e-01 7.78e-01 1.35e-12 3.77e-36 7.59e-35 3.76e-36 
15960.30 1.55e-07 5.58e-01 4.42e-01 5.62e-14 6.23e-36 1.24e-34 6.22e-36 
16187.41 3.14e-07 7.19e-01 2.81e-01 1.25e-14 1.23e-35 2.44e-34 1.22e-35 
16354.17 4.96e-07 8.20e-01 1.80e-01 4.00e-15 2.42e-35 4.77e-34 2.42e-35 
16484.18 5.74e-07 8.43e-01 1.57e-01 1.38e-15 4.45e-35 8.74e-34 4.44e-35 
16593.12 6.40e-07 9.15e-01 8.54e-02 2.18e-16 6.71e-35 1.31e-33 6.70e-35 
16691.99 6.47e-07 9.41e-01 5.85e-02 1.46e-17 8.55e-35 1.67e-33 8.54e-35 
16788.59 7.01e-07 9.60e-01 4.01e-02 7.03e-18 1.01e-34 1.96e-33 1.00e-34 
16888.37 7.27e-07 9.72e-01 2.81e-02 1.06e-19 1.15e-34 2.23e-33 1.15e-34 
16998.79 7.65e-07 9.73e-01 2.75e-02 1.53e-18 1.31e-34 2.54e-33 1.31e-34 
17146.37 8.66e-07 9.78e-01 2.18e-02 4.60e-19 1.47e-34 2.85e-33 1.47e-34 
17415.23 9.50e-07 9.90e-01 1.05e-02 2.17e-20 1.58e-34 3.03e-33 1.58e-34 
17888.12 1.16e-06 9.92e-01 7.72e-03 2.07e-20 1.61e-34 3.06e-33 1.61e-34 
18532.37 1.23e-06 9.98e-01 2.23e-03 7.12e-23 1.56e-34 2.94e-33 1.56e-34 
19260.76 1.18e-06 9.99e-01 9.00e-04 1.27e-26 1.71e-34 3.19e-33 1.71e-34 
20034.10 1.47e-06 9.99e-01 5.97e-04 3.56e-25 2.22e-34 4.11e-33 2.22e-34 
20838.00 1.17e-06 1.00e+00 2.07e-04 7.59e-34 3.24e-34 5.93e-33 3.24e-34 
21647.97 1.17e-06 9.99e-01 7.31e-04 1.13e-33 4.85e-34 8.80e-33 4.85e-34 
22447.94 2.34e-06 1.00e+00 1.29e-04 1.15e-27 7.63e-34 1.38e-32 7.63e-34 
23245.88 1.02e-06 1.00e+00 4.29e-05 2.65e-33 1.15e-33 2.05e-32 1.15e-33 
24052.47 1.12e-06 1.00e+00 1.11e-05 3.55e-33 1.54e-33 2.74e-32 1.54e-33 
24867.72 1.09e-06 1.00e+00 7.99e-06 4.42e-33 1.93e-33 3.40e-32 1.93e-33 
25698.86 2.46e-06 1.00e+00 6.38e-05 3.74e-29 2.46e-33 4.30e-32 2.46e-33 
26587.16 1.70e-06 1.00e+00 1.44e-06 8.01e-33 3.52e-33 6.11e-32 3.52e-33 
27637.54 1.79e-06 1.00e+00 6.67e-07 1.43e-32 6.31e-33 1.08e-31 6.31e-33 
28986.97 2.90e-06 1.00e+00 7.25e-08 3.70e-32 1.65e-32 2.80e-31 1.65e-32 
#TIME: 15.98 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 4.86e-21 2.93e-12 3.59e-05 3.37e-01 6.63e-01 9.54e-07 2.08e-17 
999.11 4.54e-21 2.74e-12 3.40e-05 3.29e-01 6.71e-01 7.62e-07 1.80e-17 
1267.34 4.20e-21 2.59e-12 3.26e-05 3.21e-01 6.79e-01 8.91e-07 2.30e-17 
1514.05 4.36e-21 2.63e-12 3.25e-05 3.19e-01 6.81e-01 9.57e-07 2.85e-17 
1808.80 3.44e-21 2.20e-12 2.87e-05 3.00e-01 7.00e-01 1.09e-06 3.43e-17 
1919.29 3.08e-21 1.96e-12 2.63e-05 2.88e-01 7.12e-01 1.24e-06 4.18e-17 
2160.92 2.66e-21 1.82e-12 2.51e-05 2.82e-01 7.18e-01 1.18e-06 4.42e-17 
2292.92 2.19e-21 1.59e-12 2.31e-05 2.71e-01 7.29e-01 1.31e-06 5.11e-17 
2432.98 1.88e-21 1.44e-12 2.18e-05 2.65e-01 7.35e-01 1.45e-06 5.53e-17 
2581.60 1.78e-21 1.43e-12 2.18e-05 2.67e-01 7.33e-01 1.56e-06 5.52e-17 
2739.29 1.77e-21 1.45e-12 2.23e-05 2.71e-01 7.29e-01 1.54e-06 5.05e-17 
2906.62 2.01e-21 1.64e-12 2.49e-05 2.88e-01 7.12e-01 9.88e-07 2.48e-17 
3084.17 2.02e-21 1.70e-12 2.65e-05 3.01e-01 6.99e-01 8.02e-07 1.53e-17 
3272.56 1.97e-21 1.76e-12 2.84e-05 3.17e-01 6.83e-01 6.50e-07 9.36e-18 
3472.46 2.14e-21 2.02e-12 3.30e-05 3.48e-01 6.52e-01 6.11e-07 6.62e-18 
3684.57 2.45e-21 2.47e-12 4.08e-05 3.93e-01 6.07e-01 3.35e-07 2.17e-18 
3909.64 2.78e-21 2.99e-12 5.12e-05 4.49e-01 5.51e-01 2.94e-07 1.08e-18 
4148.46 3.94e-21 4.34e-12 7.09e-05 5.25e-01 4.75e-01 9.90e-08 2.08e-19 
4401.86 8.33e-21 8.51e-12 1.19e-04 6.37e-01 3.63e-01 3.67e-08 3.69e-20 
4670.75 1.56e-20 1.53e-11 1.89e-04 7.42e-01 2.57e-01 1.43e-08 4.47e-21 
4956.05 1.95e-20 2.07e-11 2.50e-04 8.08e-01 1.92e-01 1.58e-08 1.86e-21 
5258.79 2.28e-20 2.63e-11 3.19e-04 8.58e-01 1.41e-01 1.79e-09 9.36e-23 
5580.02 3.93e-20 4.55e-11 4.91e-04 9.18e-01 8.13e-02 4.35e-10 9.66e-24 
5920.87 7.36e-20 8.28e-11 7.72e-04 9.56e-01 4.31e-02 1.11e-10 3.86e-25 
6282.54 1.45e-19 1.58e-10 1.24e-03 9.78e-01 2.10e-02 9.94e-12 4.97e-27 
6666.30 3.54e-19 3.64e-10 2.26e-03 9.89e-01 8.42e-03 9.33e-12 2.89e-27 
7073.50 1.01e-18 9.56e-10 4.44e-03 9.93e-01 2.97e-03 7.49e-14 7.55e-31 
7505.58 3.01e-18 2.67e-09 9.17e-03 9.90e-01 9.58e-04 4.45e-15 7.16e-33 
7964.05 1.24e-17 9.94e-09 2.28e-02 9.77e-01 2.20e-04 1.20e-16 1.46e-35 
8450.53 7.66e-17 5.13e-08 6.92e-02 9.31e-01 3.96e-05 1.57e-18 1.64e-39 
8966.72 5.18e-16 2.90e-07 2.18e-01 7.82e-01 3.69e-06 3.68e-21 2.12e-39 
9514.44 3.88e-15 1.74e-06 6.09e-01 3.91e-01 1.05e-07 8.93e-25 2.98e-39 
10095.62 2.56e-14 7.90e-06 9.43e-01 5.65e-02 2.82e-10 2.33e-30 4.54e-39 
10712.30 1.70e-13 3.16e-05 9.97e-01 3.40e-03 1.92e-13 5.57e-37 7.95e-39 
11366.65 1.24e-12 1.37e-04 1.00e+00 1.39e-04 4.19e-17 3.83e-37 1.67e-38 
12061.10 7.65e-12 5.63e-04 9.99e-01 4.04e-06 4.70e-21 9.07e-37 4.09e-38 
12793.43 3.86e-11 1.90e-03 9.98e-01 2.23e-07 2.12e-24 2.14e-36 9.91e-38 
13528.61 2.14e-10 7.13e-03 9.93e-01 9.87e-09 4.08e-28 4.75e-36 2.25e-37 
14194.74 8.46e-10 2.08e-02 9.79e-01 1.15e-07 3.72e-26 1.03e-35 4.94e-37 
14757.77 2.02e-09 4.00e-02 9.60e-01 7.63e-11 1.04e-34 2.21e-35 1.08e-36 
15240.48 6.63e-09 8.89e-02 9.11e-01 1.03e-11 2.91e-36 4.33e-35 2.13e-36 
15646.99 3.57e-08 2.62e-01 7.38e-01 8.17e-13 3.99e-36 8.02e-35 3.98e-36 
15960.30 1.64e-07 5.60e-01 4.40e-01 4.75e-14 6.60e-36 1.31e-34 6.58e-36 
16187.41 3.22e-07 6.79e-01 3.21e-01 2.34e-14 1.30e-35 2.57e-34 1.30e-35 
16354.17 5.55e-07 8.91e-01 1.09e-01 2.53e-16 2.56e-35 5.04e-34 2.56e-35 
16484.18 6.43e-07 8.87e-01 1.13e-01 4.43e-16 4.71e-35 9.24e-34 4.71e-35 
16593.12 6.59e-07 9.36e-01 6.43e-02 6.32e-17 7.12e-35 1.39e-33 7.11e-35 
16691.99 7.11e-07 9.57e-01 4.27e-02 9.03e-18 9.06e-35 1.77e-33 9.05e-35 
16788.59 7.16e-07 9.63e-01 3.73e-02 2.99e-18 1.07e-34 2.07e-33 1.07e-34 
16888.37 7.65e-07 9.60e-01 4.03e-02 6.17e-18 1.22e-34 2.36e-33 1.22e-34 
16998.79 8.02e-07 9.84e-01 1.58e-02 8.98e-20 1.39e-34 2.69e-33 1.39e-34 
17146.37 8.80e-07 9.85e-01 1.51e-02 6.78e-20 1.57e-34 3.01e-33 1.57e-34 
17415.23 9.50e-07 9.89e-01 1.08e-02 2.66e-20 1.68e-34 3.22e-33 1.68e-34 
17888.12 1.02e-06 9.95e-01 4.63e-03 2.92e-22 1.71e-34 3.25e-33 1.71e-34 
18532.37 1.16e-06 9.98e-01 2.08e-03 1.81e-23 1.66e-34 3.12e-33 1.66e-34 
19260.76 1.22e-06 9.99e-01 1.22e-03 4.30e-34 1.82e-34 3.38e-33 1.82e-34 
20034.10 1.17e-06 9.99e-01 5.75e-04 5.56e-34 2.36e-34 4.36e-33 2.36e-34 
20838.00 1.84e-06 1.00e+00 4.70e-04 3.91e-25 3.45e-34 6.29e-33 3.45e-34 
21647.97 1.09e-06 1.00e+00 2.08e-04 1.20e-33 5.15e-34 9.33e-33 5.15e-34 
22447.94 3.04e-06 9.99e-01 6.60e-04 1.85e-25 8.12e-34 1.46e-32 8.12e-34 
23245.88 3.28e-06 1.00e+00 4.36e-04 3.13e-26 1.22e-33 2.17e-32 1.22e-33 
24052.47 1.03e-06 1.00e+00 1.94e-05 3.77e-33 1.64e-33 2.90e-32 1.64e-33 
24867.72 1.16e-06 1.00e+00 5.59e-06 4.69e-33 2.05e-33 3.60e-32 2.05e-33 
25698.86 1.36e-06 1.00e+00 7.75e-06 5.96e-33 2.61e-33 4.56e-32 2.61e-33 
26587.16 1.30e-06 1.00e+00 4.72e-06 8.51e-33 3.75e-33 6.49e-32 3.75e-33 
27637.54 2.06e-06 1.00e+00 9.69e-07 1.51e-32 6.71e-33 1.15e-31 6.71e-33 
28986.97 2.52e-06 1.00e+00 6.59e-08 3.93e-32 1.75e-32 2.97e-31 1.75e-32 
#TIME: 16.31 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 6.77e-21 4.06e-12 4.75e-05 3.92e-01 6.08e-01 4.11e-07 5.19e-18 
999.11 6.19e-21 3.79e-12 4.50e-05 3.82e-01 6.18e-01 4.59e-07 6.76e-18 
1267.34 6.03e-21 3.61e-12 4.33e-05 3.75e-01 6.25e-01 4.93e-07 7.01e-18 
1514.05 6.52e-21 3.80e-12 4.46e-05 3.78e-01 6.22e-01 5.70e-07 8.31e-18 
1808.80 5.04e-21 3.13e-12 3.91e-05 3.56e-01 6.44e-01 5.77e-07 9.82e-18 
1919.29 4.36e-21 2.85e-12 3.62e-05 3.42e-01 6.58e-01 7.96e-07 1.63e-17 
2160.92 4.04e-21 2.71e-12 3.55e-05 3.41e-01 6.59e-01 8.66e-07 1.65e-17 
2292.92 3.41e-21 2.43e-12 3.33e-05 3.32e-01 6.68e-01 7.26e-07 1.36e-17 
2432.98 2.97e-21 2.23e-12 3.18e-05 3.27e-01 6.73e-01 7.68e-07 1.41e-17 
2581.60 3.03e-21 2.29e-12 3.30e-05 3.35e-01 6.65e-01 6.11e-07 9.58e-18 
2739.29 2.93e-21 2.29e-12 3.32e-05 3.36e-01 6.64e-01 5.97e-07 8.87e-18 
2906.62 3.31e-21 2.63e-12 3.73e-05 3.59e-01 6.41e-01 5.86e-07 7.19e-18 
3084.17 3.24e-21 2.73e-12 3.95e-05 3.73e-01 6.27e-01 5.42e-07 5.66e-18 
3272.56 3.13e-21 2.83e-12 4.24e-05 3.92e-01 6.08e-01 4.21e-07 3.39e-18 
3472.46 3.54e-21 3.32e-12 5.03e-05 4.31e-01 5.69e-01 2.41e-07 1.28e-18 
3684.57 4.27e-21 4.13e-12 6.29e-05 4.86e-01 5.14e-01 2.25e-07 6.82e-19 
3909.64 4.72e-21 5.11e-12 8.05e-05 5.50e-01 4.50e-01 1.46e-07 2.95e-19 
4148.46 6.91e-21 7.59e-12 1.14e-04 6.34e-01 3.66e-01 3.41e-08 2.87e-20 
4401.86 1.39e-20 1.43e-11 1.81e-04 7.37e-01 2.63e-01 1.51e-08 5.01e-21 
4670.75 2.52e-20 2.49e-11 2.76e-04 8.21e-01 1.79e-01 1.17e-08 1.44e-21 
4956.05 3.21e-20 3.38e-11 3.68e-04 8.74e-01 1.25e-01 7.77e-09 5.98e-22 
5258.79 3.64e-20 4.18e-11 4.54e-04 9.08e-01 9.19e-02 5.08e-10 8.66e-24 
5580.02 6.30e-20 7.17e-11 6.90e-04 9.49e-01 5.06e-02 1.07e-10 6.25e-25 
5920.87 1.17e-19 1.30e-10 1.07e-03 9.72e-01 2.65e-02 2.62e-11 5.19e-26 
6282.54 2.36e-19 2.54e-10 1.75e-03 9.86e-01 1.25e-02 2.73e-12 5.52e-28 
6666.30 5.76e-19 5.78e-10 3.16e-03 9.92e-01 4.96e-03 2.59e-13 9.20e-30 
7073.50 1.68e-18 1.55e-09 6.28e-03 9.92e-01 1.74e-03 1.95e-14 6.80e-32 
7505.58 4.97e-18 4.30e-09 1.29e-02 9.87e-01 5.50e-04 1.02e-15 4.27e-34 
7964.05 2.06e-17 1.61e-08 3.23e-02 9.68e-01 1.22e-04 2.23e-17 9.52e-38 
8450.53 1.27e-16 8.29e-08 9.64e-02 9.04e-01 1.66e-05 1.54e-19 1.74e-39 
8966.72 8.04e-16 4.41e-07 2.85e-01 7.15e-01 1.84e-06 5.43e-22 2.24e-39 
9514.44 5.45e-15 2.38e-06 7.03e-01 2.97e-01 3.52e-08 1.67e-25 3.16e-39 
10095.62 3.33e-14 9.84e-06 9.64e-01 3.59e-02 8.57e-11 7.45e-31 4.81e-39 
10712.30 2.25e-13 3.92e-05 9.98e-01 1.96e-03 4.55e-14 2.00e-37 8.41e-39 
11366.65 1.53e-12 1.61e-04 1.00e+00 8.09e-05 8.64e-18 4.03e-37 1.76e-38 
12061.10 9.48e-12 6.72e-04 9.99e-01 2.32e-06 1.13e-21 9.56e-37 4.33e-38 
