#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    1.667669E+04   1.0000E-099   9.9983E-001   1.7049E-004   4.5737E-021
    1.717287E+04   1.0000E-099   9.9991E-001   9.3004E-005   5.9639E-022
    1.768426E+04   1.0000E-099   9.9993E-001   7.3826E-005   1.4351E-022
    1.825695E+04   1.0000E-099   9.9992E-001   7.9960E-005   6.1674E-023
    1.899553E+04   1.0000E-099   9.9992E-001   8.1550E-005   2.0219E-023
    1.999671E+04   1.0000E-099   9.9988E-001   1.2044E-004   1.9384E-023
    2.125276E+04   1.0000E-099   9.9978E-001   2.2379E-004   5.5519E-023
    2.259595E+04   1.0000E-099   9.9967E-001   3.3376E-004   1.5383E-022
    2.402403E+04   1.0000E-099   9.9937E-001   6.2756E-004   8.0568E-022
    2.554236E+04   1.0000E-099   9.9884E-001   1.1599E-003   3.4541E-021
    2.715756E+04   1.0000E-099   9.9812E-001   1.8750E-003   9.8248E-021
    2.877497E+04   1.0000E-099   9.9548E-001   4.5206E-003   1.0411E-019
    3.035869E+04   1.0000E-099   9.9207E-001   7.9274E-003   6.0079E-019
    3.187471E+04   1.0000E-099   9.8938E-001   1.0624E-002   2.0795E-018
    3.324789E+04   1.0000E-099   9.8817E-001   1.1834E-002   4.3222E-018
    3.445101E+04   1.0000E-099   9.8639E-001   1.3614E-002   1.1422E-017
    3.554577E+04   1.0000E-099   9.8295E-001   1.7050E-002   4.1902E-017
    3.658462E+04   1.0000E-099   9.7764E-001   2.2359E-002   1.6644E-016
    3.762248E+04   1.0000E-099   9.7001E-001   2.9991E-002   6.1439E-016
    3.867668E+04   1.0000E-099   9.6043E-001   3.9575E-002   1.8459E-015
    3.975213E+04   1.0000E-099   9.4898E-001   5.1025E-002   4.6918E-015
    4.084453E+04   1.0000E-099   9.3626E-001   6.3739E-002   1.0493E-014
    4.195824E+04   1.0000E-099   9.2387E-001   7.6135E-002   2.0730E-014
    4.309818E+04   1.0000E-099   9.1322E-001   8.6781E-002   3.5797E-014
    4.426979E+04   1.0000E-099   9.0461E-001   9.5394E-002   5.5518E-014
    4.547749E+04   1.0000E-099   8.9693E-001   1.0307E-001   7.8469E-014
    4.672340E+04   1.0000E-099   8.8861E-001   1.1139E-001   1.0471E-013
    4.800748E+04   1.0000E-099   8.7838E-001   1.2162E-001   1.3525E-013
    4.932825E+04   1.0000E-099   8.6536E-001   1.3464E-001   1.7163E-013
    5.068335E+04   1.0000E-099   8.4931E-001   1.5069E-001   2.1512E-013
    5.207013E+04   1.0000E-099   8.3198E-001   1.6802E-001   2.6339E-013
    5.348629E+04   1.0000E-099   8.1513E-001   1.8487E-001   3.1213E-013
    5.492827E+04   1.0000E-099   8.0002E-001   1.9998E-001   3.5653E-013
    5.639439E+04   1.0000E-099   7.8941E-001   2.1059E-001   3.8896E-013
    5.787868E+04   1.0000E-099   7.8542E-001   2.1458E-001   4.0354E-013
    5.937786E+04   1.0000E-099   7.8655E-001   2.1345E-001   4.0308E-013
    6.087934E+04   1.0000E-099   7.9043E-001   2.0957E-001   3.9270E-013
    6.237552E+04   1.0000E-099   7.9747E-001   2.0253E-001   3.7248E-013
    6.384322E+04   1.0000E-099   8.0804E-001   1.9196E-001   3.4312E-013
    6.526864E+04   1.0000E-099   8.2020E-001   1.7980E-001   3.0949E-013
    6.661842E+04   1.0000E-099   8.3098E-001   1.6902E-001   2.7863E-013
    6.787517E+04   1.0000E-099   8.4152E-001   1.5848E-001   2.4819E-013
    6.900452E+04   1.0000E-099   8.5181E-001   1.4819E-001   2.1466E-013
    6.951650E+04   1.0000E-099   8.6154E-001   1.3846E-001   1.8085E-013
    6.977391E+04   1.0000E-099   8.6753E-001   1.3247E-001   1.5429E-013
    6.990298E+04   1.0000E-099   8.7237E-001   1.2763E-001   1.2918E-013
    6.996760E+04   1.0000E-099   8.7590E-001   1.2410E-001   1.0919E-013
    6.999832E+04   1.0000E-099   8.7818E-001   1.2182E-001   9.5035E-014
    6.999993E+04   1.0000E-099   8.7846E-001   1.2154E-001   9.3392E-014
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484664E+02   1.0000E-099   3.4064E-013   2.8670E-006   1.0000E+000
    8.540175E+02   1.0000E-099   3.4064E-013   2.8670E-006   1.0000E+000
    8.708899E+02   1.0000E-099   3.4064E-013   2.8670E-006   1.0000E+000
    9.056412E+02   1.0000E-099   3.4065E-013   2.8671E-006   1.0000E+000
    9.639886E+02   1.0000E-099   3.4068E-013   2.8672E-006   1.0000E+000
    1.024912E+03   1.0000E-099   3.4074E-013   2.8674E-006   1.0000E+000
    1.089687E+03   1.0000E-099   3.3981E-013   2.8635E-006   1.0000E+000
    1.158556E+03   1.0000E-099   3.3543E-013   2.8468E-006   1.0000E+000
    1.231778E+03   1.0000E-099   3.1812E-013   2.7855E-006   1.0000E+000
    1.309627E+03   1.0000E-099   2.6924E-013   2.6144E-006   1.0000E+000
    1.392396E+03   1.0000E-099   1.9098E-013   2.2953E-006   1.0000E+000
    1.480396E+03   1.0000E-099   1.4540E-013   2.0775E-006   1.0000E+000
    1.573958E+03   1.0000E-099   1.2210E-013   1.9433E-006   1.0000E+000
    1.673433E+03   1.0000E-099   9.6630E-014   1.7766E-006   1.0000E+000
    1.779195E+03   1.0000E-099   7.1981E-014   1.5832E-006   1.0000E+000
    1.891642E+03   1.0000E-099   5.2028E-014   1.3836E-006   1.0000E+000
    2.011195E+03   1.0000E-099   3.8396E-014   1.2259E-006   1.0000E+000
    2.138303E+03   1.0000E-099   2.7415E-014   1.0679E-006   1.0000E+000
    2.273445E+03   1.0000E-099   1.9728E-014   9.3499E-007   1.0000E+000
    2.417128E+03   1.0000E-099   1.4511E-014   8.2322E-007   1.0000E+000
    2.569892E+03   1.0000E-099   1.1342E-014   7.4064E-007   1.0000E+000
    2.732311E+03   1.0000E-099   9.5390E-015   6.8322E-007   1.0000E+000
    2.904995E+03   1.0000E-099   8.6410E-015   6.4450E-007   1.0000E+000
    3.088592E+03   1.0000E-099   8.6510E-015   6.2906E-007   1.0000E+000
    3.283793E+03   1.0000E-099   9.4816E-015   6.2693E-007   1.0000E+000
    3.491331E+03   1.0000E-099   1.3388E-014   6.8653E-007   1.0000E+000
    3.711985E+03   1.0000E-099   2.8332E-014   9.4605E-007   1.0000E+000
    3.946585E+03   1.0000E-099   5.4904E-014   1.2705E-006   1.0000E+000
    4.196011E+03   1.0000E-099   6.6643E-014   1.2294E-006   1.0000E+000
    4.461202E+03   1.0000E-099   9.2697E-014   1.3868E-006   1.0000E+000
    4.743153E+03   1.0000E-099   9.7266E-014   1.4084E-006   1.0000E+000
    5.042923E+03   1.0000E-099   8.2542E-014   1.2996E-006   1.0000E+000
    5.361639E+03   1.0000E-099   6.8464E-014   1.1865E-006   1.0000E+000
    5.700497E+03   1.0000E-099   6.0019E-014   1.1103E-006   1.0000E+000
    6.060772E+03   1.0000E-099   5.8454E-014   1.0928E-006   1.0000E+000
    6.443817E+03   1.0000E-099   6.2093E-014   1.1194E-006   1.0000E+000
    6.851070E+03   1.0000E-099   7.0616E-014   1.1859E-006   1.0000E+000
    7.284062E+03   1.0000E-099   8.6074E-014   1.3050E-006   1.0000E+000
    7.744419E+03   1.0000E-099   1.1193E-013   1.4899E-006   1.0000E+000
    8.233871E+03   1.0000E-099   1.6907E-013   1.8514E-006   1.0000E+000
    8.754256E+03   1.0000E-099   4.2870E-013   3.1268E-006   1.0000E+000
    9.307531E+03   1.0000E-099   4.2944E-012   1.2536E-005   9.9999E-001
    9.857056E+03   1.0000E-099   2.4314E-010   1.7567E-004   9.9982E-001
    1.026219E+04   1.0000E-099   1.5454E-008   3.0938E-003   9.9691E-001
    1.066046E+04   1.0000E-099   2.5325E-006   1.0009E-001   8.9991E-001
    1.108456E+04   1.0000E-099   7.2178E-004   9.8764E-001   1.1634E-002
    1.145920E+04   1.0000E-099   1.5113E-002   9.8485E-001   3.7088E-005
    1.170019E+04   1.0000E-099   5.6984E-002   9.4301E-001   3.6576E-006
    1.184807E+04   1.0000E-099   1.0191E-001   8.9809E-001   1.0111E-006
    1.194895E+04   1.0000E-099   1.7933E-001   8.2067E-001   2.1092E-007
    1.202846E+04   1.0000E-099   3.2071E-001   6.7929E-001   2.5423E-008
    1.209713E+04   1.0000E-099   4.9271E-001   5.0729E-001   3.0407E-009
    1.216131E+04   1.0000E-099   6.3664E-001   3.6336E-001   5.0287E-010
    1.222467E+04   1.0000E-099   7.4148E-001   2.5852E-001   1.0967E-010
    1.229131E+04   1.0000E-099   8.1747E-001   1.8253E-001   2.7440E-011
    1.236339E+04   1.0000E-099   8.7182E-001   1.2818E-001   7.4413E-012
    1.245100E+04   1.0000E-099   9.1364E-001   8.6362E-002   1.8595E-012
    1.259630E+04   1.0000E-099   9.5163E-001   4.8366E-002   2.6161E-013
    1.288977E+04   1.0000E-099   9.8174E-001   1.8260E-002   1.0719E-014
    1.326716E+04   1.0000E-099   9.9373E-001   6.2741E-003   3.6275E-016
    1.368028E+04   1.0000E-099   9.9786E-001   2.1444E-003   1.7599E-017
    1.412000E+04   1.0000E-099   9.9927E-001   7.2715E-004   1.3120E-018
    1.458947E+04   1.0000E-099   9.9976E-001   2.4048E-004   9.0794E-020
    1.507487E+04   1.0000E-099   9.9993E-001   6.9148E-005   4.2588E-021
    1.554368E+04   1.0000E-099   9.9998E-001   2.1025E-005   2.3712E-022
    1.599734E+04   1.0000E-099   9.9999E-001   9.3836E-006   2.6996E-023
    1.645628E+04   1.0000E-099   9.9999E-001   5.2866E-006   4.5002E-024
    1.692588E+04   1.0000E-099   1.0000E+000   3.2142E-006   8.0516E-025
    1.740008E+04   1.0000E-099   1.0000E+000   2.8334E-006   2.2976E-025
    1.790650E+04   1.0000E-099   1.0000E+000   4.3572E-006   1.4277E-025
    1.855795E+04   1.0000E-099   9.9999E-001   8.7907E-006   1.1837E-025
    1.953644E+04   1.0000E-099   9.9998E-001   2.0317E-005   1.2354E-025
    2.077905E+04   1.0000E-099   9.9994E-001   5.8635E-005   6.3889E-025
    2.209229E+04   1.0000E-099   9.9989E-001   1.1191E-004   2.3575E-024
    2.348854E+04   1.0000E-099   9.9978E-001   2.2063E-004   1.3511E-023
    2.497303E+04   1.0000E-099   9.9951E-001   4.8678E-004   8.8699E-023
    2.655134E+04   1.0000E-099   9.9912E-001   8.8184E-004   3.2961E-022
    2.823401E+04   1.0000E-099   9.9782E-001   2.1825E-003   3.4023E-021
    2.993365E+04   1.0000E-099   9.9524E-001   4.7577E-003   3.4788E-020
    3.153760E+04   1.0000E-099   9.9298E-001   7.0215E-003   1.6265E-019
    3.299099E+04   1.0000E-099   9.9196E-001   8.0388E-003   3.9286E-019
    3.426462E+04   1.0000E-099   9.9083E-001   9.1713E-003   1.1260E-018
    3.540831E+04   1.0000E-099   9.8851E-001   1.1491E-002   5.0305E-018
    3.648732E+04   1.0000E-099   9.8465E-001   1.5354E-002   2.7047E-017
    3.755144E+04   1.0000E-099   9.7884E-001   2.1165E-002   1.3779E-016
    3.862706E+04   1.0000E-099   9.7121E-001   2.8794E-002   5.5553E-016
    3.971922E+04   1.0000E-099   9.6169E-001   3.8315E-002   1.8206E-015
    4.082638E+04   1.0000E-099   9.5042E-001   4.9576E-002   5.0715E-015
    4.195195E+04   1.0000E-099   9.3845E-001   6.1552E-002   1.2023E-014
    4.310219E+04   1.0000E-099   9.2693E-001   7.3068E-002   2.4014E-014
    4.428215E+04   1.0000E-099   9.1645E-001   8.3553E-002   4.1669E-014
    4.549618E+04   1.0000E-099   9.0650E-001   9.3498E-002   6.4051E-014
    4.674647E+04   1.0000E-099   8.9588E-001   1.0412E-001   9.1014E-014
    4.803285E+04   1.0000E-099   8.8367E-001   1.1633E-001   1.2302E-013
    4.935417E+04   1.0000E-099   8.6915E-001   1.3085E-001   1.6110E-013
    5.070872E+04   1.0000E-099   8.5207E-001   1.4793E-001   2.0626E-013
    5.209387E+04   1.0000E-099   8.3406E-001   1.6594E-001   2.5612E-013
    5.350827E+04   1.0000E-099   8.1672E-001   1.8328E-001   3.0635E-013
    5.494800E+04   1.0000E-099   8.0125E-001   1.9875E-001   3.5201E-013
    5.641221E+04   1.0000E-099   7.9035E-001   2.0965E-001   3.8551E-013
    5.789415E+04   1.0000E-099   7.8614E-001   2.1386E-001   4.0098E-013
    5.939153E+04   1.0000E-099   7.8708E-001   2.1292E-001   4.0123E-013
    6.089052E+04   1.0000E-099   7.9083E-001   2.0917E-001   3.9138E-013
    6.238510E+04   1.0000E-099   7.9777E-001   2.0223E-001   3.7152E-013
    6.385045E+04   1.0000E-099   8.0826E-001   1.9174E-001   3.4244E-013
    6.527461E+04   1.0000E-099   8.2036E-001   1.7964E-001   3.0902E-013
    6.662249E+04   1.0000E-099   8.3109E-001   1.6891E-001   2.7831E-013
    6.787764E+04   1.0000E-099   8.4159E-001   1.5841E-001   2.4798E-013
    6.900561E+04   1.0000E-099   8.5186E-001   1.4814E-001   2.1450E-013
    6.951703E+04   1.0000E-099   8.6158E-001   1.3842E-001   1.8072E-013
    6.977416E+04   1.0000E-099   8.6757E-001   1.3243E-001   1.5418E-013
    6.990309E+04   1.0000E-099   8.7240E-001   1.2760E-001   1.2910E-013
    6.996763E+04   1.0000E-099   8.7593E-001   1.2407E-001   1.0913E-013
    6.999832E+04   1.0000E-099   8.7820E-001   1.2180E-001   9.4998E-014
    6.999993E+04   1.0000E-099   8.7849E-001   1.2151E-001   9.3357E-014
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484664E+02   1.0000E-099   2.7559E-013   2.5143E-006   1.0000E+000
    8.550285E+02   1.0000E-099   2.7559E-013   2.5143E-006   1.0000E+000
    8.750210E+02   1.0000E-099   2.7559E-013   2.5143E-006   1.0000E+000
    9.164194E+02   1.0000E-099   2.7559E-013   2.5143E-006   1.0000E+000
    9.788524E+02   1.0000E-099   2.7559E-013   2.5143E-006   1.0000E+000
    1.040712E+03   1.0000E-099   2.7537E-013   2.5133E-006   1.0000E+000
    1.106486E+03   1.0000E-099   2.7323E-013   2.5043E-006   1.0000E+000
    1.176417E+03   1.0000E-099   2.6502E-013   2.4711E-006   1.0000E+000
    1.250767E+03   1.0000E-099   2.3938E-013   2.3689E-006   1.0000E+000
    1.329816E+03   1.0000E-099   1.9165E-013   2.1725E-006   1.0000E+000
    1.413861E+03   1.0000E-099   1.3958E-013   1.9252E-006   1.0000E+000
    1.503218E+03   1.0000E-099   1.0924E-013   1.7567E-006   1.0000E+000
    1.598223E+03   1.0000E-099   8.8950E-014   1.6214E-006   1.0000E+000
    1.699231E+03   1.0000E-099   6.8648E-014   1.4655E-006   1.0000E+000
    1.806624E+03   1.0000E-099   5.0935E-014   1.3017E-006   1.0000E+000
    1.920803E+03   1.0000E-099   3.6371E-014   1.1319E-006   1.0000E+000
    2.042199E+03   1.0000E-099   2.6518E-014   9.9717E-007   1.0000E+000
    2.171268E+03   1.0000E-099   1.8759E-014   8.6554E-007   1.0000E+000
    2.308493E+03   1.0000E-099   1.3538E-014   7.5832E-007   1.0000E+000
    2.454391E+03   1.0000E-099   1.0081E-014   6.7059E-007   1.0000E+000
    2.609510E+03   1.0000E-099   8.0251E-015   6.0732E-007   1.0000E+000
    2.774433E+03   1.0000E-099   6.9153E-015   5.6482E-007   1.0000E+000
    2.949779E+03   1.0000E-099   6.4087E-015   5.3698E-007   1.0000E+000
    3.136206E+03   1.0000E-099   6.5902E-015   5.2798E-007   1.0000E+000
    3.334417E+03   1.0000E-099   7.4691E-015   5.3040E-007   1.0000E+000
    3.545154E+03   1.0000E-099   1.2207E-014   6.2724E-007   1.0000E+000
    3.769210E+03   1.0000E-099   2.6108E-014   8.7303E-007   1.0000E+000
    4.007426E+03   1.0000E-099   4.6940E-014   1.1134E-006   1.0000E+000
    4.260698E+03   1.0000E-099   5.9659E-014   1.1224E-006   1.0000E+000
    4.529976E+03   1.0000E-099   8.1135E-014   1.2774E-006   1.0000E+000
    4.816274E+03   1.0000E-099   8.5575E-014   1.3063E-006   1.0000E+000
    5.120665E+03   1.0000E-099   7.1794E-014   1.1979E-006   1.0000E+000
    5.444294E+03   1.0000E-099   6.0400E-014   1.0998E-006   1.0000E+000
    5.788377E+03   1.0000E-099   5.4356E-014   1.0426E-006   1.0000E+000
    6.154206E+03   1.0000E-099   5.4625E-014   1.0431E-006   1.0000E+000
    6.543156E+03   1.0000E-099   5.9422E-014   1.0849E-006   1.0000E+000
    6.956687E+03   1.0000E-099   6.9786E-014   1.1751E-006   1.0000E+000
    7.396354E+03   1.0000E-099   8.7828E-014   1.3234E-006   1.0000E+000
    7.863808E+03   1.0000E-099   1.2018E-013   1.5657E-006   1.0000E+000
    8.360805E+03   1.0000E-099   2.0285E-013   2.0979E-006   1.0000E+000
    8.889213E+03   1.0000E-099   6.9979E-013   4.3653E-006   1.0000E+000
    9.452613E+03   1.0000E-099   1.1266E-011   2.4967E-005   9.9998E-001
    9.911633E+03   1.0000E-099   4.5695E-010   2.9703E-004   9.9970E-001
    1.025666E+04   1.0000E-099   2.2868E-008   4.4020E-003   9.9560E-001
    1.063251E+04   1.0000E-099   2.6981E-006   1.1433E-001   8.8567E-001
    1.104178E+04   1.0000E-099   5.9332E-004   9.8642E-001   1.2987E-002
    1.140357E+04   1.0000E-099   1.2216E-002   9.8774E-001   4.1341E-005
    1.166212E+04   1.0000E-099   6.1132E-002   9.3887E-001   2.3022E-006
    1.181968E+04   1.0000E-099   1.1575E-001   8.8425E-001   5.6476E-007
    1.192439E+04   1.0000E-099   2.0773E-001   7.9227E-001   1.0950E-007
    1.200433E+04   1.0000E-099   3.9610E-001   6.0390E-001   8.8316E-009
    1.207252E+04   1.0000E-099   6.0573E-001   3.9427E-001   6.8445E-010
    1.213615E+04   1.0000E-099   7.4518E-001   2.5482E-001   9.2555E-011
    1.219834E+04   1.0000E-099   8.3415E-001   1.6585E-001   1.7165E-011
    1.226330E+04   1.0000E-099   8.9324E-001   1.0676E-001   3.5513E-012
    1.233279E+04   1.0000E-099   9.3226E-001   6.7742E-002   7.6236E-013
    1.241499E+04   1.0000E-099   9.5941E-001   4.0589E-002   1.4314E-013
    1.254315E+04   1.0000E-099   9.8067E-001   1.9326E-002   1.3426E-014
    1.282934E+04   1.0000E-099   9.9551E-001   4.4926E-003   1.3910E-016
    1.322638E+04   1.0000E-099   9.9922E-001   7.7960E-004   6.2383E-019
    1.367464E+04   1.0000E-099   9.9986E-001   1.3797E-004   3.9208E-021
    1.415777E+04   1.0000E-099   9.9997E-001   2.6052E-005   1.1226E-022
    1.466368E+04   1.0000E-099   9.9999E-001   5.2281E-006   7.4874E-024
    1.516469E+04   1.0000E-099   1.0000E+000   1.0210E-006   3.9164E-025
    1.563737E+04   1.0000E-099   1.0000E+000   2.5964E-007   3.0699E-026
    1.608825E+04   1.0000E-099   1.0000E+000   1.2473E-007   5.6940E-027
    1.653823E+04   1.0000E-099   1.0000E+000   8.9070E-008   1.4457E-027
    1.698531E+04   1.0000E-099   1.0000E+000   7.4103E-008   4.0531E-028
    1.742613E+04   1.0000E-099   1.0000E+000   1.0167E-007   1.9958E-028
    1.788818E+04   1.0000E-099   1.0000E+000   2.5698E-007   2.3365E-028
    1.844225E+04   1.0000E-099   1.0000E+000   8.2230E-007   3.8402E-028
    1.926325E+04   1.0000E-099   1.0000E+000   3.2997E-006   8.3509E-028
    2.043795E+04   1.0000E-099   9.9999E-001   1.4927E-005   8.4885E-027
    2.172964E+04   1.0000E-099   9.9996E-001   3.6900E-005   5.3545E-026
    2.310297E+04   1.0000E-099   9.9992E-001   7.7161E-005   4.2104E-025
    2.456309E+04   1.0000E-099   9.9980E-001   2.0081E-004   4.8652E-024
    2.611549E+04   1.0000E-099   9.9957E-001   4.2521E-004   2.6372E-023
    2.776601E+04   1.0000E-099   9.9891E-001   1.0906E-003   2.5471E-022
    2.952346E+04   1.0000E-099   9.9724E-001   2.7572E-003   3.2071E-021
    3.122049E+04   1.0000E-099   9.9535E-001   4.6497E-003   1.9493E-020
    3.275279E+04   1.0000E-099   9.9442E-001   5.5790E-003   5.1493E-020
    3.409247E+04   1.0000E-099   9.9358E-001   6.4183E-003   1.4539E-019
    3.528646E+04   1.0000E-099   9.9188E-001   8.1249E-003   7.2043E-019
    3.639950E+04   1.0000E-099   9.8890E-001   1.1097E-002   4.9549E-018
    3.748639E+04   1.0000E-099   9.8432E-001   1.5678E-002   3.3973E-017
    3.857972E+04   1.0000E-099   9.7823E-001   2.1769E-002   1.8106E-016
    3.968577E+04   1.0000E-099   9.7057E-001   2.9426E-002   7.5579E-016
    4.080468E+04   1.0000E-099   9.6114E-001   3.8856E-002   2.5920E-015
    4.194034E+04   1.0000E-099   9.5017E-001   4.9835E-002   7.3000E-015
    4.309962E+04   1.0000E-099   9.3808E-001   6.1922E-002   1.6778E-014
    4.428749E+04   1.0000E-099   9.2600E-001   7.4003E-002   3.2400E-014
    4.550822E+04   1.0000E-099   9.1411E-001   8.5894E-002   5.3878E-014
    4.676360E+04   1.0000E-099   9.0164E-001   9.8358E-002   8.0926E-014
    4.805325E+04   1.0000E-099   8.8789E-001   1.1211E-001   1.1370E-013
    4.937576E+04   1.0000E-099   8.7220E-001   1.2780E-001   1.5288E-013
    5.073015E+04   1.0000E-099   8.5435E-001   1.4565E-001   1.9923E-013
    5.211421E+04   1.0000E-099   8.3584E-001   1.6416E-001   2.5029E-013
    5.352718E+04   1.0000E-099   8.1810E-001   1.8190E-001   3.0166E-013
    5.496538E+04   1.0000E-099   8.0231E-001   1.9769E-001   3.4834E-013
    5.642805E+04   1.0000E-099   7.9117E-001   2.0883E-001   3.8269E-013
    5.790849E+04   1.0000E-099   7.8677E-001   2.1323E-001   3.9887E-013
    5.940433E+04   1.0000E-099   7.8755E-001   2.1245E-001   3.9969E-013
    6.090177E+04   1.0000E-099   7.9118E-001   2.0882E-001   3.9026E-013
    6.239468E+04   1.0000E-099   7.9803E-001   2.0197E-001   3.7069E-013
    6.385834E+04   1.0000E-099   8.0846E-001   1.9154E-001   3.4183E-013
    6.528071E+04   1.0000E-099   8.2050E-001   1.7950E-001   3.0860E-013
    6.662686E+04   1.0000E-099   8.3119E-001   1.6881E-001   2.7802E-013
    6.788038E+04   1.0000E-099   8.4167E-001   1.5833E-001   2.4778E-013
    6.900688E+04   1.0000E-099   8.5192E-001   1.4808E-001   2.1434E-013
    6.951765E+04   1.0000E-099   8.6162E-001   1.3838E-001   1.8060E-013
    6.977445E+04   1.0000E-099   8.6761E-001   1.3239E-001   1.5408E-013
    6.990321E+04   1.0000E-099   8.7243E-001   1.2757E-001   1.2903E-013
    6.996768E+04   1.0000E-099   8.7596E-001   1.2404E-001   1.0908E-013
    6.999832E+04   1.0000E-099   8.7823E-001   1.2177E-001   9.4966E-014
    6.999993E+04   1.0000E-099   8.7851E-001   1.2149E-001   9.3328E-014
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484664E+02   1.0000E-099   2.2405E-013   2.2160E-006   1.0000E+000
    8.545551E+02   1.0000E-099   2.2405E-013   2.2160E-006   1.0000E+000
    8.730848E+02   1.0000E-099   2.2405E-013   2.2160E-006   1.0000E+000
    9.113582E+02   1.0000E-099   2.2404E-013   2.2160E-006   1.0000E+000
    9.718663E+02   1.0000E-099   2.2398E-013   2.2157E-006   1.0000E+000
    1.033286E+03   1.0000E-099   2.2357E-013   2.2139E-006   1.0000E+000
    1.098591E+03   1.0000E-099   2.2121E-013   2.2031E-006   1.0000E+000
    1.168022E+03   1.0000E-099   2.1315E-013   2.1671E-006   1.0000E+000
    1.241842E+03   1.0000E-099   1.9131E-013   2.0692E-006   1.0000E+000
    1.320327E+03   1.0000E-099   1.5480E-013   1.9005E-006   1.0000E+000
    1.403772E+03   1.0000E-099   1.1488E-013   1.6921E-006   1.0000E+000
    1.492492E+03   1.0000E-099   8.9032E-014   1.5350E-006   1.0000E+000
    1.586818E+03   1.0000E-099   7.1101E-014   1.4044E-006   1.0000E+000
    1.687106E+03   1.0000E-099   5.4831E-014   1.2674E-006   1.0000E+000
    1.793732E+03   1.0000E-099   4.0572E-014   1.1235E-006   1.0000E+000
    1.907097E+03   1.0000E-099   2.8836E-014   9.7487E-007   1.0000E+000
    2.027627E+03   1.0000E-099   2.0859E-014   8.5543E-007   1.0000E+000
    2.155774E+03   1.0000E-099   1.4685E-014   7.4097E-007   1.0000E+000
    2.292020E+03   1.0000E-099   1.0532E-014   6.4749E-007   1.0000E+000
    2.436877E+03   1.0000E-099   7.7918E-015   5.7133E-007   1.0000E+000
    2.590889E+03   1.0000E-099   6.1566E-015   5.1613E-007   1.0000E+000
    2.754635E+03   1.0000E-099   5.2561E-015   4.7860E-007   1.0000E+000
    2.928730E+03   1.0000E-099   4.8695E-015   4.5536E-007   1.0000E+000
    3.113827E+03   1.0000E-099   4.9972E-015   4.4798E-007   1.0000E+000
    3.310623E+03   1.0000E-099   5.5690E-015   4.4739E-007   1.0000E+000
    3.519856E+03   1.0000E-099   8.4119E-015   5.1057E-007   1.0000E+000
    3.742314E+03   1.0000E-099   1.8705E-014   7.2206E-007   1.0000E+000
    3.978830E+03   1.0000E-099   3.5417E-014   9.4491E-007   1.0000E+000
    4.230294E+03   1.0000E-099   4.6481E-014   9.8221E-007   1.0000E+000
    4.497652E+03   1.0000E-099   6.9704E-014   1.1762E-006   1.0000E+000
    4.781906E+03   1.0000E-099   7.7960E-014   1.2417E-006   1.0000E+000
    5.084125E+03   1.0000E-099   6.8597E-014   1.1648E-006   1.0000E+000
    5.405445E+03   1.0000E-099   5.7906E-014   1.0703E-006   1.0000E+000
    5.747073E+03   1.0000E-099   5.1839E-014   1.0126E-006   1.0000E+000
    6.110291E+03   1.0000E-099   5.1823E-014   1.0123E-006   1.0000E+000
