#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
2.672762e+03 2.547341e+03 1.883084e+06 8.677686e-02 9.132231e-01 2.198347e-18 3.326446e-65 3.057851e-148 1.206612e-271 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.534985e+03 1.530633e+06 8.877131e-02 9.112287e-01 1.569665e-18 1.064080e-65 2.427984e-149 1.234568e-273 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.508748e+03 1.153186e+06 9.171861e-02 9.082814e-01 9.617097e-19 2.056990e-66 6.464826e-151 1.789849e-276 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.465663e+03 7.363491e+05 1.001057e-01 8.998943e-01 4.046505e-19 1.213951e-67 1.310584e-153 2.597010e-281 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.430834e+03 5.036032e+05 1.098295e-01 8.901705e-01 1.838014e-19 9.353059e-69 4.914744e-156 1.181043e-285 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.408397e+03 4.565980e+05 1.326210e-01 8.673790e-01 9.365179e-20 1.313639e-69 8.485229e-158 1.021370e-288 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.382631e+03 4.082487e+05 1.597958e-01 8.402042e-01 4.632901e-20 1.672556e-70 1.189635e-159 6.085591e-292 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.333595e+03 2.130507e+05 1.666667e-01 8.333333e-01 1.674757e-20 5.315534e-72 5.501618e-163 5.542071e-298 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.295987e+03 1.725440e+05 2.340807e-01 7.659193e-01 4.089686e-21 9.237668e-74 1.300448e-166 2.798206e-304 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.267246e+03 1.731155e+05 3.131558e-01 6.868442e-01 1.420500e-21 5.528652e-75 4.802260e-169 2.041969e-308 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.237243e+03 1.756661e+05 4.373642e-01 5.626358e-01 3.323678e-22 1.274439e-76 2.845764e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.201720e+03 1.733142e+05 5.538778e-01 4.461222e-01 8.442004e-23 3.809197e-78 2.889499e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.168948e+03 1.649873e+05 6.549101e-01 3.450899e-01 2.206086e-23 1.272476e-79 3.609959e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.141338e+03 1.535820e+05 7.631389e-01 2.368611e-01 3.837293e-24 1.619870e-81 7.041037e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.106040e+03 1.355106e+05 8.400000e-01 1.600000e-01 6.880000e-25 2.200000e-83 1.496000e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.073036e+03 1.157657e+05 8.871269e-01 1.128731e-01 1.464552e-25 4.393657e-85 6.483209e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 2.039459e+03 9.922390e+04 9.234627e-01 7.653729e-02 2.878325e-26 7.577410e-87 2.158744e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.005794e+03 8.190567e+04 9.563382e-01 4.366179e-02 3.020710e-27 2.875610e-89 3.851735e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.953970e+03 6.153712e+04 9.801210e-01 1.987900e-02 1.336214e-28 1.296456e-92 1.037165e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.927852e+03 4.757058e+04 9.855471e-01 1.445293e-02 3.091394e-29 2.853595e-94 4.808836e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.842013e+03 2.342632e+04 9.949773e-01 5.022722e-03 3.090170e-31 2.138244e-99 2.664434e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.801145e+03 1.222697e+04 9.976205e-01 2.379510e-03 9.754511e-33 2.490356e-103 3.007641e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.752705e+03 7.833017e+03 9.985022e-01 1.497753e-03 1.083281e-33 7.460507e-106 2.289019e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.730831e+03 4.840448e+03 9.989019e-01 1.098131e-03 1.931651e-34 6.297712e-108 1.169575e-234 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.704253e+03 3.002798e+03 9.989389e-01 1.061095e-03 8.746265e-35 4.661715e-109 3.707173e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.696655e+03 1.845975e+03 9.989291e-01 1.070852e-03 4.555117e-35 4.674988e-110 2.069781e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.686890e+03 1.577275e+03 9.988777e-01 1.122334e-03 4.270483e-35 3.103255e-110 7.239057e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.824817e+03 5.810365e+03 9.887110e-01 1.128901e-02 6.965248e-31 1.460931e-99 1.232200e-218 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.837685e+03 6.415784e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.859207e+03 7.310153e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.901518e+03 8.844914e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.942750e+03 9.922152e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.973117e+03 1.041885e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.999688e+03 1.071209e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 2.016791e+03 1.102203e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.994336e+03 1.167832e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.994865e+03 1.256409e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.144690e+03 1.514758e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.202232e+03 1.748093e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.261899e+03 2.209844e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 2.319549e+03 2.524347e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.385403e+03 2.611476e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 2.462990e+03 2.552923e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 2.794490e+03 2.648448e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.076911e+03 2.084487e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 3.040381e+03 1.417320e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.926723e+03 3.578666e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.926307e+03 5.092076e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.692298e+03 4.610433e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 2.940786e+03 6.541645e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 2.981362e+03 2.284269e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.085652e+03 2.554023e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.292510e+03 5.256540e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.480862e+03 5.635615e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.552080e+03 3.127671e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.602791e+03 1.882596e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.672432e+03 1.013556e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.794268e+03 5.509610e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.972426e+03 3.331159e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 4.744401e+03 2.269500e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 5.556972e+03 1.599905e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 7.534197e+03 1.220674e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 7.201701e+03 1.011326e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 7.633044e+03 6.311879e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 5.715402e+03 2.579354e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 5.797720e+03 1.687201e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 5.928341e+03 1.135159e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 6.536099e+03 9.270254e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 7.432269e+03 7.553028e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 9.915028e+03 5.005006e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 7.041231e+03 2.223098e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 6.007556e+03 2.831146e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 8.406418e+03 1.508078e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 7.706598e+03 1.110352e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 8.394731e+03 6.517687e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 9.144633e+03 4.396138e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 7.893120e+03 3.696903e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 8.488731e+03 2.474410e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 8.811177e+03 1.669497e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.130961e+03 1.134708e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.437508e+03 7.725746e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 9.545294e+03 5.360396e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 8.481731e+03 4.336827e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.517665e+03 3.265768e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 8.781434e+03 2.343484e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 9.075390e+03 1.749510e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.400726e+03 1.359321e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 9.901055e+03 7.629397e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 9.995048e+03 6.950434e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.006804e+04 6.527014e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.010646e+04 6.327489e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.014874e+04 6.121043e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.056724e+04 4.330900e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.062432e+04 4.119011e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.433806e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
4.242332e+02 2.273031e+03 1.192832e+06 7.494457e-01 2.505543e-01 8.580931e-23 6.141907e-77 1.126386e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.254659e+03 1.509783e+06 8.427948e-01 1.572052e-01 1.823144e-23 2.139738e-78 2.587336e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.255745e+03 1.225561e+06 8.345120e-01 1.654880e-01 1.654880e-23 1.239038e-78 6.506365e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.263323e+03 1.119446e+06 8.243021e-01 1.756979e-01 1.839080e-23 1.382594e-78 6.962233e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.244075e+03 1.045516e+06 7.923269e-01 2.076731e-01 3.273561e-23 4.941618e-78 7.193495e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.243840e+03 1.030453e+06 7.996736e-01 2.003264e-01 2.774378e-23 3.243574e-78 3.141575e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.248850e+03 1.085385e+06 7.893661e-01 2.106339e-01 3.680982e-23 6.973415e-78 1.478528e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.252386e+03 1.066249e+06 7.914110e-01 2.085890e-01 3.374233e-23 5.480573e-78 9.079755e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.254472e+03 1.049956e+06 7.942387e-01 2.057613e-01 3.168724e-23 4.567901e-78 6.255144e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.262195e+03 1.177963e+06 7.637131e-01 2.362869e-01 6.455696e-23 3.037975e-77 2.848101e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.286715e+03 1.313220e+06 7.061611e-01 2.938389e-01 1.909953e-22 4.905213e-76 7.227488e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.306861e+03 1.357667e+06 6.481994e-01 3.518006e-01 4.570637e-22 4.376731e-75 5.235457e-168 2.102493e-305 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.326082e+03 1.486475e+06 5.678233e-01 4.321767e-01 1.413249e-21 8.138801e-74 1.760252e-165 4.321767e-301 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.347996e+03 1.472484e+06 5.018868e-01 4.981132e-01 3.026415e-21 5.471698e-73 7.169811e-164 2.230189e-298 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.370942e+03 1.412272e+06 4.082546e-01 5.917454e-01 8.403779e-21 7.110890e-72 1.054202e-161 9.746395e-295 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.398434e+03 1.345602e+06 3.101093e-01 6.898907e-01 2.520492e-20 1.195355e-70 2.616120e-159 1.065574e-290 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.421686e+03 1.293544e+06 2.453704e-01 7.546296e-01 5.712963e-20 1.009259e-69 1.731481e-157 1.259259e-287 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.442786e+03 1.319750e+06 1.871795e-01 8.128205e-01 1.448718e-19 1.294872e-68 2.871795e-155 7.807692e-284 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.467867e+03 1.369977e+06 1.510435e-01 8.489565e-01 2.935975e-19 9.214715e-68 1.536965e-153 7.269190e-281 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.501904e+03 1.491393e+06 1.216879e-01 8.783121e-01 6.207066e-19 7.875368e-67 1.253680e-151 1.481845e-277 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.507289e+03 1.466011e+06 1.098421e-01 8.901579e-01 8.028216e-19 1.592207e-66 5.105811e-151 1.592207e-276 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.504214e+03 1.315846e+06 1.064026e-01 8.935974e-01 7.554123e-19 1.211423e-66 2.602487e-151 4.435744e-277 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.490068e+03 1.091065e+06 1.070256e-01 8.929744e-01 5.824032e-19 4.845699e-67 3.302692e-152 1.037426e-278 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.466687e+03 8.229364e+05 1.117705e-01 8.882295e-01 3.491592e-19 8.921860e-68 8.011869e-154 1.285856e-281 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.427938e+03 5.596117e+05 1.164591e-01 8.835409e-01 1.817570e-19 9.912487e-69 6.226860e-156 2.002693e-285 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.390752e+03 3.792817e+05 1.323818e-01 8.676182e-01 7.276798e-20 5.457599e-70 1.169885e-158 2.756787e-290 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.373058e+03 3.524410e+05 1.608146e-01 8.391854e-01 3.721910e-20 7.900281e-71 2.233146e-160 2.921348e-293 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.352853e+03 3.146947e+05 2.061404e-01 7.938596e-01 1.451754e-20 5.394737e-72 9.078947e-163 2.114035e-297 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.303628e+03 1.707980e+05 2.178218e-01 7.821782e-01 5.130513e-21 1.683168e-73 4.239424e-166 2.070207e-303 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.257494e+03 1.467776e+05 2.957043e-01 7.042957e-01 1.408591e-21 4.485514e-75 2.577423e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.228966e+03 1.498120e+05 4.005401e-01 5.994599e-01 4.059406e-22 1.746175e-76 4.266427e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.195321e+03 1.541265e+05 5.234249e-01 4.765751e-01 1.025848e-22 5.339257e-78 4.733441e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.166958e+03 1.515611e+05 6.648814e-01 3.351186e-01 1.706197e-23 6.006121e-80 7.421576e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.132940e+03 1.431925e+05 7.775212e-01 2.224788e-01 2.740570e-24 6.512702e-82 1.093149e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.105260e+03 1.332899e+05 8.460919e-01 1.539081e-01 5.688961e-25 1.353747e-83 5.729251e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.075965e+03 1.175119e+05 8.918677e-01 1.081323e-01 1.295800e-25 3.360143e-85 3.967828e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.040476e+03 9.940021e+04 9.259259e-01 7.407407e-02 2.569705e-26 5.784436e-87 1.300458e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
