#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
12793.43 7.2181e-03 6.8203e-01 2.9361e-01 1.7141e-02
13528.61 7.7023e-03 6.5461e-01 3.1934e-01 1.8352e-02
14194.74 8.0839e-03 6.2646e-01 3.4458e-01 2.0876e-02
14757.77 1.4675e-02 6.9041e-01 2.7854e-01 1.6371e-02
15240.48 1.3375e-02 6.4857e-01 3.2388e-01 1.4176e-02
15646.99 3.4161e-02 8.0893e-01 1.5253e-01 4.3739e-03
15960.30 3.5304e-02 8.4758e-01 1.1489e-01 2.2234e-03
16187.41 3.2348e-02 8.6690e-01 9.9186e-02 1.5699e-03
16354.17 2.9034e-02 8.8833e-01 8.1498e-02 1.1348e-03
16484.18 2.8355e-02 8.8501e-01 8.5277e-02 1.3602e-03
16593.12 1.4396e-02 8.7032e-01 1.1343e-01 1.8605e-03
16691.99 3.1119e-02 8.4959e-01 1.1690e-01 2.3881e-03
16788.59 6.1354e-02 8.1895e-01 1.1694e-01 2.7551e-03
16888.37 8.4023e-03 8.6855e-01 1.2041e-01 2.6383e-03
16998.79 1.1215e-02 8.4233e-01 1.4308e-01 3.3749e-03
17146.37 4.7323e-03 8.4159e-01 1.4955e-01 4.1253e-03
17415.23 6.7351e-03 8.3643e-01 1.5208e-01 4.7512e-03
17888.12 4.4209e-03 7.9972e-01 1.8910e-01 6.7592e-03
18532.37 2.3451e-03 7.6043e-01 2.2785e-01 9.3691e-03
19260.76 1.9495e-03 7.3150e-01 2.5343e-01 1.3116e-02
20034.10 1.4382e-03 6.7849e-01 3.0330e-01 1.6771e-02
20838.00 1.3168e-03 6.5094e-01 3.2562e-01 2.2125e-02
21647.97 1.5301e-03 5.7353e-01 3.9386e-01 3.1079e-02
22447.94 1.2454e-03 5.0751e-01 4.4524e-01 4.5999e-02
23245.88 4.0928e-04 2.4852e-01 6.8020e-01 7.0867e-02
24052.47 4.3573e-04 4.1891e-01 4.9840e-01 8.2248e-02
24867.72 2.7572e-04 4.0160e-01 5.0050e-01 9.7627e-02
25698.86 2.4869e-04 3.1403e-01 5.6152e-01 1.2420e-01
26587.16 4.6056e-04 2.3175e-01 5.9280e-01 1.7499e-01
27637.54 2.3565e-04 1.5025e-01 6.3634e-01 2.1317e-01
28986.97 5.8083e-04 1.9287e-01 5.9182e-01 2.1474e-01
#TIME: 383.98
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.6188e-01 7.7573e-01 6.1595e-02 7.9095e-04
1919.29 1.3751e-01 7.9229e-01 6.9254e-02 9.4969e-04
2581.60 1.9059e-02 8.3769e-01 1.4002e-01 3.2255e-03
3084.17 7.6692e-03 7.8284e-01 2.0389e-01 5.5982e-03
3472.46 4.7880e-03 6.8727e-01 2.9768e-01 1.0259e-02
3909.64 2.9628e-03 6.0461e-01 3.7626e-01 1.6165e-02
4148.46 3.4546e-03 6.0133e-01 3.7890e-01 1.6314e-02
4670.75 3.8353e-03 6.2072e-01 3.5959e-01 1.5852e-02
4956.05 2.4914e-03 5.5324e-01 4.2195e-01 2.2316e-02
5258.79 1.1535e-03 4.2128e-01 5.4647e-01 3.1093e-02
5580.02 5.7595e-04 3.3623e-01 6.2377e-01 3.9420e-02
5920.87 2.8814e-04 2.7999e-01 6.7462e-01 4.5105e-02
6282.54 1.5308e-04 2.3537e-01 7.1237e-01 5.2114e-02
6666.30 1.2086e-04 2.1042e-01 7.3254e-01 5.6923e-02
7073.50 1.1504e-04 2.0877e-01 7.3208e-01 5.9031e-02
7505.58 1.1123e-04 2.0381e-01 7.3208e-01 6.3995e-02
7964.05 1.3550e-04 2.0168e-01 7.3170e-01 6.6491e-02
8450.53 2.4066e-04 2.4286e-01 6.9408e-01 6.2820e-02
8966.72 4.0838e-04 2.7064e-01 6.6917e-01 5.9789e-02
9514.44 7.8673e-04 3.4488e-01 6.0138e-01 5.2956e-02
10095.62 1.5553e-03 4.4147e-01 5.1454e-01 4.2433e-02
10712.30 2.5475e-03 5.1942e-01 4.4569e-01 3.2337e-02
11366.65 5.0175e-03 6.2069e-01 3.5119e-01 2.3100e-02
12061.10 6.2916e-03 5.6533e-01 4.0014e-01 2.8242e-02
12793.43 6.6424e-03 6.2342e-01 3.5084e-01 1.9095e-02
13528.61 7.4603e-03 5.5768e-01 1.9984e-01 2.3502e-01
14194.74 1.3062e-02 6.2380e-01 3.4104e-01 2.2089e-02
14757.77 9.3697e-03 6.4251e-01 3.3048e-01 1.7645e-02
15240.48 1.1576e-02 7.5417e-01 2.2443e-01 9.8272e-03
15646.99 2.0266e-02 6.5810e-01 1.5919e-01 1.6244e-01
15960.30 3.1040e-02 8.7566e-01 9.1773e-02 1.5280e-03
16187.41 3.5440e-02 8.8262e-01 8.0774e-02 1.1705e-03
16354.17 2.6644e-02 8.9451e-01 7.7786e-02 1.0593e-03
16484.18 2.0365e-02 8.8543e-01 9.2771e-02 1.4326e-03
16593.12 1.5398e-02 8.6388e-01 1.1875e-01 1.9706e-03
16691.99 1.4596e-02 8.7617e-01 1.0726e-01 1.9736e-03
16788.59 4.9939e-02 8.1495e-01 1.3228e-01 2.8282e-03
16888.37 1.6259e-02 8.5655e-01 1.2446e-01 2.7296e-03
16998.79 1.1849e-02 8.3506e-01 1.4960e-01 3.4879e-03
17146.37 6.0166e-03 8.5305e-01 1.3702e-01 3.9125e-03
17415.23 5.7631e-03 8.4536e-01 1.4492e-01 3.9535e-03
17888.12 3.6884e-03 7.8421e-01 2.0494e-01 7.1545e-03
18532.37 2.4575e-03 7.7987e-01 2.0967e-01 8.0012e-03
19260.76 2.0336e-03 7.3815e-01 2.4627e-01 1.3553e-02
20034.10 1.5195e-03 6.6754e-01 3.1356e-01 1.7385e-02
20838.00 1.3416e-03 6.1355e-01 3.6425e-01 2.0858e-02
21647.97 1.1311e-03 6.6640e-01 3.0816e-01 2.4308e-02
22447.94 1.0342e-03 5.7284e-01 3.8712e-01 3.8999e-02
23245.88 8.4501e-04 2.8969e-01 6.3936e-01 7.0099e-02
24052.47 8.2184e-04 3.2719e-01 5.8745e-01 8.4538e-02
24867.72 2.8335e-04 1.4235e-01 4.9216e-01 3.6521e-01
25698.86 7.1962e-04 3.6016e-01 5.2054e-01 1.1858e-01
26587.16 3.1489e-04 1.8634e-01 6.6141e-01 1.5193e-01
27637.54 2.9572e-04 2.8645e-01 5.5207e-01 1.6118e-01
28986.97 2.2221e-04 1.6148e-01 6.3647e-01 2.0182e-01
#TIME: 389.50
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.5208e-01 7.8544e-01 6.1707e-02 7.7035e-04
1919.29 1.5345e-01 7.8339e-01 6.2362e-02 8.0234e-04
2581.60 4.9225e-02 8.3123e-01 1.1725e-01 2.2986e-03
3084.17 8.4155e-03 7.8085e-01 2.0522e-01 5.5171e-03
3472.46 4.7311e-03 6.8864e-01 2.9626e-01 1.0363e-02
3909.64 3.3419e-03 6.0062e-01 3.8017e-01 1.5872e-02
4148.46 3.6059e-03 6.1514e-01 3.6514e-01 1.6117e-02
4670.75 3.9801e-03 6.3086e-01 3.5034e-01 1.4820e-02
4956.05 2.2890e-03 5.3613e-01 4.4042e-01 2.1160e-02
5258.79 1.4352e-03 4.3306e-01 5.3512e-01 3.0391e-02
5580.02 6.3421e-04 3.5315e-01 6.0894e-01 3.7277e-02
5920.87 3.1040e-04 2.8062e-01 6.7441e-01 4.4655e-02
6282.54 1.7027e-04 2.3692e-01 7.1133e-01 5.1581e-02
6666.30 1.2742e-04 2.0793e-01 7.3589e-01 5.6046e-02
7073.50 1.2177e-04 2.0701e-01 7.3467e-01 5.8199e-02
7505.58 1.0895e-04 1.9538e-01 7.4125e-01 6.3268e-02
7964.05 1.3639e-04 2.0205e-01 7.3219e-01 6.5617e-02
8450.53 2.4777e-04 2.4674e-01 6.9199e-01 6.1022e-02
8966.72 4.5854e-04 2.8492e-01 6.5727e-01 5.7356e-02
9514.44 7.9330e-04 3.5780e-01 5.8988e-01 5.1528e-02
10095.62 1.5002e-03 4.2629e-01 5.2876e-01 4.3459e-02
10712.30 2.7603e-03 5.3502e-01 4.3067e-01 3.1555e-02
11366.65 5.5556e-03 6.1010e-01 3.6025e-01 2.4094e-02
12061.10 7.5463e-03 6.4446e-01 3.2822e-01 1.9780e-02
12793.43 8.7900e-03 7.0660e-01 2.6944e-01 1.5161e-02
13528.61 8.2599e-03 6.1770e-01 3.5410e-01 1.9942e-02
14194.74 1.4089e-02 6.7806e-01 2.9291e-01 1.4942e-02
14757.77 1.1110e-02 6.8815e-01 2.8543e-01 1.5315e-02
15240.48 1.6565e-02 7.0632e-01 2.6559e-01 1.1530e-02
15646.99 3.0731e-02 7.3254e-01 2.2824e-01 8.4964e-03
15960.30 2.5847e-02 8.1541e-01 9.8025e-02 6.0720e-02
16187.41 3.6596e-02 8.8274e-01 7.9598e-02 1.0669e-03
16354.17 2.8129e-02 8.8991e-01 8.0905e-02 1.0591e-03
16484.18 2.2251e-02 8.9738e-01 7.9304e-02 1.0669e-03
16593.12 2.7454e-02 8.7784e-01 9.3113e-02 1.5946e-03
16691.99 3.1178e-02 8.6761e-01 9.9336e-02 1.8743e-03
16788.59 1.6105e-02 8.7572e-01 1.0605e-01 2.1276e-03
16888.37 2.5068e-02 8.4984e-01 1.2233e-01 2.7608e-03
16998.79 7.2527e-03 8.4699e-01 1.4154e-01 4.2194e-03
17146.37 7.0817e-03 8.5384e-01 1.3567e-01 3.4079e-03
17415.23 5.5439e-03 8.3676e-01 1.5328e-01 4.4111e-03
17888.12 3.9389e-03 7.9040e-01 1.9903e-01 6.6313e-03
18532.37 3.1206e-03 7.5820e-01 2.3032e-01 8.3651e-03
19260.76 2.7906e-03 7.4606e-01 2.4012e-01 1.1027e-02
20034.10 1.1130e-03 6.0383e-01 3.6788e-01 2.7171e-02
20838.00 8.7579e-04 5.6691e-01 3.9976e-01 3.2457e-02
21647.97 1.2418e-03 5.3646e-01 4.1022e-01 5.2080e-02
22447.94 1.1252e-03 5.5524e-01 4.0261e-01 4.1029e-02
23245.88 2.8840e-03 5.0919e-01 4.3081e-01 5.7120e-02
24052.47 6.9628e-04 2.0276e-01 6.8944e-01 1.0710e-01
24867.72 8.7799e-04 2.2354e-01 6.2333e-01 1.5225e-01
25698.86 2.4557e-03 3.1083e-01 5.6234e-01 1.2437e-01
26587.16 1.4400e-03 3.2428e-01 5.3638e-01 1.3790e-01
27637.54 2.7440e-04 2.8249e-01 5.5125e-01 1.6598e-01
28986.97 9.9612e-04 2.3548e-01 5.6106e-01 2.0246e-01
#TIME: 395.10
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.0444e-01 7.3868e-01 5.6209e-02 6.7111e-04
1919.29 1.7179e-01 7.6757e-01 5.9882e-02 7.5103e-04
2581.60 2.7684e-02 8.4355e-01 1.2609e-01 2.6785e-03
3084.17 8.1543e-03 7.8962e-01 1.9696e-01 5.2719e-03
3472.46 5.0558e-03 7.0272e-01 2.8254e-01 9.6874e-03
3909.64 3.5363e-03 6.1784e-01 3.6373e-01 1.4885e-02
4148.46 4.0126e-03 6.2594e-01 3.5454e-01 1.5504e-02
4670.75 3.8210e-03 6.3530e-01 3.4659e-01 1.4289e-02
4956.05 2.4782e-03 5.5881e-01 4.1939e-01 1.9327e-02
5258.79 1.5147e-03 4.3211e-01 5.3693e-01 2.9443e-02
5580.02 6.8743e-04 3.5429e-01 6.0829e-01 3.6734e-02
5920.87 3.1190e-04 2.8402e-01 6.7194e-01 4.3730e-02
6282.54 1.7854e-04 2.3868e-01 7.1073e-01 5.0408e-02
6666.30 1.4288e-04 2.2602e-01 7.2020e-01 5.3645e-02
7073.50 1.3346e-04 2.1196e-01 7.3089e-01 5.7016e-02
7505.58 1.1943e-04 2.0569e-01 7.3417e-01 6.0016e-02
7964.05 1.4893e-04 2.1483e-01 7.2213e-01 6.2882e-02
8450.53 2.6026e-04 2.4817e-01 6.9229e-01 5.9279e-02
8966.72 4.6988e-04 2.8999e-01 6.5215e-01 5.7393e-02
9514.44 8.7022e-04 3.6229e-01 5.8760e-01 4.9243e-02
10095.62 1.6535e-03 4.3844e-01 5.1959e-01 4.0309e-02
10712.30 2.9867e-03 5.3656e-01 4.3038e-01 3.0074e-02
11366.65 4.6643e-03 6.0963e-01 3.6210e-01 2.3608e-02
12061.10 5.9452e-03 4.9547e-01 1.9618e-01 3.0241e-01
12793.43 9.0984e-03 6.2489e-01 3.4461e-01 2.1401e-02
13528.61 1.0979e-02 6.6863e-01 3.0456e-01 1.5836e-02
14194.74 1.4011e-02 6.8004e-01 2.8955e-01 1.6399e-02
14757.77 1.2516e-02 6.9271e-01 2.7859e-01 1.6184e-02
15240.48 1.5549e-02 7.3954e-01 2.3507e-01 9.8421e-03
15646.99 1.6690e-02 7.8446e-01 1.9271e-01 6.1387e-03
15960.30 3.3034e-02 8.4682e-01 1.1803e-01 2.1174e-03
16187.41 1.7516e-02 8.3106e-01 9.5738e-02 5.5685e-02
16354.17 3.4658e-02 8.9580e-01 6.8677e-02 8.6185e-04
16484.18 2.0765e-02 9.0581e-01 7.2464e-02 9.6497e-04
16593.12 1.6454e-02 9.0244e-01 7.9918e-02 1.1896e-03
16691.99 2.2353e-02 8.7246e-01 1.0336e-01 1.8241e-03
16788.59 2.5672e-02 8.5421e-01 1.1796e-01 2.1610e-03
16888.37 1.4926e-02 8.6318e-01 1.1936e-01 2.5400e-03
16998.79 1.0366e-02 8.6688e-01 1.2003e-01 2.7260e-03
17146.37 6.9805e-03 8.6261e-01 1.2758e-01 2.8290e-03
17415.23 6.7185e-03 8.3862e-01 1.5041e-01 4.2524e-03
17888.12 5.8341e-03 7.8649e-01 2.0130e-01 6.3749e-03
18532.37 3.4018e-03 7.7260e-01 2.1621e-01 7.7932e-03
19260.76 4.5242e-03 7.3466e-01 2.5006e-01 1.0753e-02
20034.10 2.8953e-03 6.9419e-01 2.8623e-01 1.6684e-02
20838.00 2.0211e-03 4.5176e-01 4.9755e-01 4.8671e-02
21647.97 2.1642e-03 4.9445e-01 4.5246e-01 5.0931e-02
22447.94 4.0974e-03 5.7988e-01 3.7579e-01 4.0234e-02
23245.88 1.1077e-03 3.9170e-01 5.4635e-01 6.0839e-02
24052.47 3.4571e-04 1.7989e-01 7.3345e-01 8.6312e-02
24867.72 3.1351e-04 2.8881e-01 6.0942e-01 1.0147e-01
25698.86 8.3024e-04 3.7664e-01 5.1197e-01 1.1056e-01
26587.16 4.1942e-04 2.8271e-01 5.8381e-01 1.3305e-01
27637.54 5.1667e-04 2.7443e-01 5.5316e-01 1.7190e-01
28986.97 2.4449e-04 1.0817e-01 6.7045e-01 2.2113e-01
#TIME: 400.78
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 2.0499e-01 7.4053e-01 5.3853e-02 6.3369e-04
1919.29 1.8367e-01 7.5817e-01 5.7461e-02 7.0310e-04
2581.60 4.9326e-02 8.3935e-01 1.0931e-01 2.0143e-03
3084.17 9.1421e-03 7.9498e-01 1.9088e-01 4.9945e-03
3472.46 5.4749e-03 7.0220e-01 2.8286e-01 9.4600e-03
3909.64 4.1186e-03 6.1910e-01 3.6229e-01 1.4491e-02
4148.46 4.3506e-03 6.2975e-01 3.5135e-01 1.4546e-02
4670.75 4.4901e-03 6.5364e-01 3.2817e-01 1.3706e-02
4956.05 2.6171e-03 5.7616e-01 4.0192e-01 1.9297e-02
5258.79 1.4158e-03 4.7244e-01 4.9901e-01 2.7135e-02
5580.02 7.3879e-04 3.5439e-01 6.0837e-01 3.6502e-02
5920.87 3.4762e-04 2.8514e-01 6.7114e-01 4.3365e-02
6282.54 1.9729e-04 2.3904e-01 7.1030e-01 5.0462e-02
6666.30 1.5389e-04 2.2162e-01 7.2354e-01 5.4685e-02
7073.50 1.4196e-04 2.1435e-01 7.3013e-01 5.5385e-02
7505.58 1.3012e-04 2.1014e-01 7.2873e-01 6.1004e-02
7964.05 1.5846e-04 2.1912e-01 7.1830e-01 6.2421e-02
8450.53 2.6724e-04 2.3985e-01 6.9943e-01 6.0447e-02
8966.72 5.4867e-04 3.1134e-01 6.3258e-01 5.5536e-02
9514.44 8.7360e-04 3.4549e-01 6.0335e-01 5.0286e-02
10095.62 1.7336e-03 4.4970e-01 5.0864e-01 3.9934e-02
10712.30 3.0163e-03 5.2488e-01 4.4139e-01 3.0709e-02
11366.65 4.5868e-03 6.2095e-01 3.5317e-01 2.1294e-02
12061.10 5.5299e-03 5.7471e-01 3.9487e-01 2.4895e-02
12793.43 8.7454e-03 5.5450e-01 2.1125e-01 2.2551e-01
13528.61 1.3691e-02 7.1086e-01 2.6268e-01 1.2767e-02
14194.74 1.2020e-02 7.0082e-01 2.7201e-01 1.5147e-02
14757.77 1.4316e-02 6.8535e-01 2.8482e-01 1.5509e-02
15240.48 1.5223e-02 7.6962e-01 2.0765e-01 7.5110e-03
15646.99 2.1269e-02 8.3714e-01 1.3783e-01 3.7698e-03
15960.30 3.6916e-02 8.5429e-01 8.9550e-02 1.9242e-02
16187.41 3.4085e-02 8.6434e-01 1.0001e-01 1.5688e-03
16354.17 4.9867e-02 8.5854e-01 9.0258e-02 1.3344e-03
16484.18 3.1941e-02 8.8690e-01 8.0111e-02 1.0459e-03
16593.12 1.1820e-02 9.0385e-01 8.3113e-02 1.2202e-03
16691.99 1.9650e-02 8.8140e-01 9.7273e-02 1.6765e-03
16788.59 1.2468e-02 8.4896e-01 1.3614e-01 2.4371e-03
16888.37 1.6882e-02 8.7085e-01 1.1019e-01 2.0737e-03
16998.79 1.5427e-02 8.6341e-01 1.1852e-01 2.6472e-03
17146.37 1.3047e-02 8.6184e-01 1.2227e-01 2.8399e-03
17415.23 1.0261e-02 8.3299e-01 1.5276e-01 3.9886e-03
17888.12 6.3287e-03 8.1535e-01 1.7237e-01 5.9546e-03
18532.37 5.7145e-03 7.8642e-01 1.9980e-01 8.0639e-03
19260.76 3.0875e-03 7.7040e-01 2.1739e-01 9.1181e-03
20034.10 2.0900e-03 6.2848e-01 3.4791e-01 2.1525e-02
20838.00 1.9591e-03 5.5963e-01 4.1386e-01 2.4558e-02
21647.97 2.5179e-03 5.8031e-01 3.9212e-01 2.5055e-02
22447.94 2.2019e-03 6.0372e-01 3.5832e-01 3.5756e-02
23245.88 1.3233e-03 5.3732e-01 4.0956e-01 5.1793e-02
24052.47 5.9342e-04 4.9141e-01 4.4227e-01 6.5726e-02
24867.72 3.1986e-04 1.9544e-01 6.4090e-01 1.6334e-01
25698.86 3.8538e-04 3.9533e-01 5.0308e-01 1.0121e-01
26587.16 3.6177e-04 2.8215e-01 5.9023e-01 1.2726e-01
27637.54 3.8763e-04 8.9865e-02 6.2756e-01 2.8219e-01
28986.97 8.8442e-05 6.4433e-02 7.3474e-01 2.0074e-01
