#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
1.9028e+03 4.9398e+03 3.2668e+08 1.1561e-01 8.8439e-01 3.9185e-13 0.0000e+00 0.0000e+00
2.0223e+03 4.9552e+03 3.2067e+08 1.0371e-01 8.9629e-01 5.0295e-13 0.0000e+00 0.0000e+00
2.1493e+03 4.9697e+03 3.1367e+08 9.6043e-02 9.0396e-01 5.9238e-13 0.0000e+00 0.0000e+00
2.2843e+03 4.9753e+03 3.0792e+08 9.1124e-02 9.0888e-01 6.5932e-13 0.0000e+00 0.0000e+00
2.4277e+03 4.9660e+03 2.9912e+08 9.3253e-02 9.0675e-01 6.0385e-13 0.0000e+00 0.0000e+00
2.5802e+03 4.9380e+03 2.8663e+08 1.0319e-01 8.9681e-01 4.4981e-13 0.0000e+00 0.0000e+00
2.7422e+03 4.8857e+03 2.6790e+08 1.2630e-01 8.7370e-01 2.5157e-13 0.0000e+00 0.0000e+00
2.9144e+03 4.8057e+03 2.4186e+08 1.7339e-01 8.2661e-01 9.7065e-14 0.0000e+00 0.0000e+00
3.0973e+03 4.7037e+03 2.0699e+08 2.4799e-01 7.5201e-01 2.8659e-14 0.0000e+00 0.0000e+00
3.2918e+03 4.5988e+03 1.5847e+08 3.4085e-01 6.5915e-01 7.2389e-15 0.0000e+00 0.0000e+00
3.4986e+03 4.4960e+03 1.3054e+08 4.5230e-01 5.4770e-01 1.8076e-15 0.0000e+00 0.0000e+00
3.7182e+03 4.3901e+03 1.3794e+08 6.4406e-01 3.5594e-01 2.3859e-16 0.0000e+00 0.0000e+00
3.9517e+03 4.2663e+03 1.4167e+08 8.2445e-01 1.7555e-01 1.6178e-17 0.0000e+00 0.0000e+00
4.1999e+03 4.1422e+03 9.4172e+07 8.8855e-01 1.1145e-01 2.1312e-18 0.0000e+00 0.0000e+00
4.4636e+03 4.0397e+03 7.5750e+07 9.3539e-01 6.4611e-02 2.7467e-19 0.0000e+00 0.0000e+00
4.7438e+03 3.9339e+03 7.1765e+07 9.7011e-01 2.9887e-02 2.1681e-20 0.0000e+00 0.0000e+00
5.0416e+03 3.8336e+03 6.7643e+07 9.8707e-01 1.2931e-02 1.4375e-21 0.0000e+00 0.0000e+00
5.3582e+03 3.7258e+03 6.2075e+07 9.9494e-01 5.0635e-03 6.9044e-23 0.0000e+00 0.0000e+00
5.6947e+03 3.6120e+03 5.6158e+07 9.9815e-01 1.8518e-03 2.6605e-24 0.0000e+00 0.0000e+00
6.0522e+03 3.4882e+03 5.0357e+07 9.9943e-01 5.7357e-04 6.0605e-26 0.0000e+00 0.0000e+00
6.4323e+03 3.3584e+03 4.2048e+07 9.9984e-01 1.5691e-04 8.6488e-28 0.0000e+00 0.0000e+00
6.8362e+03 3.2256e+03 3.1349e+07 9.9996e-01 4.2155e-05 1.0251e-29 0.0000e+00 0.0000e+00
7.2654e+03 3.0992e+03 2.1038e+07 9.9999e-01 1.1568e-05 1.1508e-31 0.0000e+00 0.0000e+00
7.7216e+03 2.9895e+03 1.3281e+07 1.0000e+00 3.5673e-06 1.7325e-33 0.0000e+00 0.0000e+00
8.2065e+03 2.8852e+03 7.9915e+06 1.0000e+00 1.1569e-06 2.8864e-35 0.0000e+00 0.0000e+00
8.7177e+03 2.7812e+03 4.5164e+06 1.0000e+00 3.7422e-07 4.4338e-37 0.0000e+00 0.0000e+00
9.2147e+03 2.6907e+03 2.6576e+06 1.0000e+00 1.2464e-07 7.7971e-39 0.0000e+00 0.0000e+00
9.6291e+03 2.6217e+03 1.7387e+06 1.0000e+00 4.9932e-08 2.7511e-40 0.0000e+00 0.0000e+00
9.9539e+03 2.5739e+03 1.2593e+06 1.0000e+00 2.7278e-08 2.8748e-41 0.0000e+00 0.0000e+00
1.0246e+04 2.5387e+03 9.4867e+05 1.0000e+00 1.7835e-08 5.5113e-42 0.0000e+00 0.0000e+00
1.0542e+04 2.5108e+03 7.8347e+05 1.0000e+00 1.2217e-08 1.3565e-42 0.0000e+00 0.0000e+00
1.0840e+04 2.4884e+03 7.4491e+05 1.0000e+00 7.6566e-09 2.9567e-43 0.0000e+00 0.0000e+00
1.1119e+04 2.4735e+03 7.7751e+05 1.0000e+00 5.4107e-09 1.0510e-43 0.0000e+00 0.0000e+00
1.1356e+04 2.4640e+03 8.7844e+05 1.0000e+00 4.0311e-09 4.7644e-44 0.0000e+00 0.0000e+00
1.1540e+04 2.4598e+03 1.0620e+06 1.0000e+00 2.8477e-09 1.9618e-44 0.0000e+00 0.0000e+00
1.1677e+04 2.4561e+03 1.2161e+06 1.0000e+00 2.2689e-09 1.1210e-44 0.0000e+00 0.0000e+00
1.1784e+04 2.4519e+03 1.2750e+06 1.0000e+00 1.9242e-09 7.0065e-45 0.0000e+00 0.0000e+00
1.1876e+04 2.4456e+03 1.2443e+06 1.0000e+00 1.6842e-09 4.2039e-45 0.0000e+00 0.0000e+00
1.1964e+04 2.4335e+03 1.1040e+06 1.0000e+00 1.4494e-09 2.8026e-45 0.0000e+00 0.0000e+00
1.2056e+04 2.4192e+03 8.3629e+05 1.0000e+00 1.2634e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.2170e+04 2.4014e+03 6.6004e+05 1.0000e+00 1.0993e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.3844e+03 5.0400e+05 1.0000e+00 8.5399e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.3703e+03 3.9292e+05 1.0000e+00 8.2222e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.3697e+03 3.2633e+05 1.0000e+00 9.2093e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.3763e+03 2.8931e+05 1.0000e+00 1.2114e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.3775e+03 2.3908e+05 1.0000e+00 1.3779e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 2.3745e+03 2.0016e+05 1.0000e+00 1.6940e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.3704e+03 1.6581e+05 1.0000e+00 1.8368e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.3649e+03 1.3824e+05 1.0000e+00 1.9344e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 2.3553e+03 1.0545e+05 1.0000e+00 1.9388e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 2.3496e+03 8.1755e+04 1.0000e+00 2.3104e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.3462e+03 6.5158e+04 1.0000e+00 2.6181e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.3473e+03 5.3104e+04 1.0000e+00 3.2431e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.7580e+04 2.3483e+03 4.0599e+04 1.0000e+00 4.2289e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.7990e+04 2.3350e+03 2.6951e+04 1.0000e+00 4.3384e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.8458e+04 2.3127e+03 1.7385e+04 1.0000e+00 4.3547e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.9085e+04 2.2769e+03 9.5148e+03 1.0000e+00 3.2983e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.2295e+03 3.2291e+03 1.0000e+00 2.5047e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.1714e+03 7.6169e+02 1.0000e+00 2.4897e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.1230e+03 2.1303e+02 1.0000e+00 1.9553e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.0050e+03 7.3585e+01 1.0000e+00 1.9102e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.0275e+03 2.9041e+01 1.0000e+00 5.3975e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.9747e+03 1.3728e+01 1.0000e+00 3.5043e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.9358e+03 5.6363e+00 1.0000e+00 1.7089e-10 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.8979e+03 2.9377e+00 1.0000e+00 1.7898e-10 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.8875e+03 1.5584e+00 1.0000e+00 6.9620e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.8488e+03 1.0394e+00 1.0000e+00 5.3138e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.8391e+03 5.5857e-01 1.0000e+00 2.2707e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.8278e+03 3.7689e-01 1.0000e+00 2.9869e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.8043e+03 2.2848e-01 1.0000e+00 2.4799e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.7792e+03 1.4712e-01 1.0000e+00 2.2564e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.7817e+03 1.0736e-01 1.0000e+00 3.2624e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.7749e+03 7.7291e-02 1.0000e+00 4.4251e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.7634e+03 5.7533e-02 1.0000e+00 7.4178e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.6864e+03 3.5471e-02 1.0000e+00 4.1528e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.7592e+03 2.3591e-02 1.0000e+00 3.5290e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.7709e+03 2.5682e-02 1.0000e+00 1.9136e-09 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.7374e+03 1.1886e-02 1.0000e+00 5.5833e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.7170e+03 8.8583e-03 1.0000e+00 1.0672e-10 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.7090e+03 5.1001e-03 1.0000e+00 3.1660e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.7010e+03 3.4872e-03 1.0000e+00 3.0867e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.6901e+03 2.2554e-03 1.0000e+00 2.0871e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.6690e+03 1.5536e-03 1.0000e+00 2.0675e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.7170e+03 1.0009e-03 1.0000e+00 1.3093e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.6593e+03 6.2124e-04 1.0000e+00 6.6125e-12 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.6465e+03 4.7941e-04 1.0000e+00 1.2065e-11 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.6188e+03 2.8684e-04 1.0000e+00 4.5300e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.6333e+03 2.6179e-04 1.0000e+00 2.5315e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.6240e+03 1.8377e-04 1.0000e+00 2.2921e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.6361e+03 1.2665e-04 1.0000e+00 1.5812e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.6149e+03 9.1991e-05 1.0000e+00 1.4513e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.6138e+03 6.7321e-05 1.0000e+00 1.1894e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.6156e+03 5.8465e-05 1.0000e+00 3.7057e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.5950e+03 4.0161e-05 1.0000e+00 9.9666e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.5802e+03 3.6837e-05 1.0000e+00 1.1448e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.5634e+03 3.4114e-05 1.0000e+00 8.9896e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.5573e+03 3.1324e-05 1.0000e+00 6.0262e-12 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.5691e+03 3.3526e-05 1.0000e+00 1.0999e-11 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.5684e+03 3.3227e-05 1.0000e+00 1.1078e-11 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.5733e+03 1.2124e-05 1.0000e+00 3.6643e-12 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 56.9519269135
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 4.7926e+03 3.0163e+06 1.7525e-03 9.9825e-01 2.1770e-11 2.8026e-45 0.0000e+00
8.5779e+02 4.7782e+03 2.7315e+08 1.3821e-01 8.6179e-01 2.0375e-13 0.0000e+00 0.0000e+00
8.7843e+02 4.7419e+03 2.7306e+08 1.9229e-01 8.0771e-01 8.3088e-14 0.0000e+00 0.0000e+00
9.1772e+02 4.7198e+03 2.7310e+08 2.3029e-01 7.6971e-01 4.8934e-14 0.0000e+00 0.0000e+00
9.7304e+02 4.7213e+03 2.7294e+08 2.4172e-01 7.5828e-01 4.2152e-14 0.0000e+00 0.0000e+00
1.0350e+03 4.7187e+03 2.7300e+08 2.5191e-01 7.4809e-01 3.7060e-14 0.0000e+00 0.0000e+00
1.1000e+03 4.7182e+03 2.7282e+08 2.5537e-01 7.4463e-01 3.5470e-14 0.0000e+00 0.0000e+00
1.1690e+03 4.7179e+03 2.7226e+08 2.6127e-01 7.3873e-01 3.2901e-14 0.0000e+00 0.0000e+00
1.2425e+03 4.7232e+03 2.7439e+08 2.5964e-01 7.4036e-01 3.3859e-14 0.0000e+00 0.0000e+00
1.3205e+03 4.7351e+03 2.8579e+08 2.5172e-01 7.4828e-01 3.9077e-14 0.0000e+00 0.0000e+00
1.4033e+03 4.7530e+03 3.0031e+08 2.4345e-01 7.5655e-01 4.5830e-14 0.0000e+00 0.0000e+00
1.4915e+03 4.7827e+03 3.1138e+08 2.2235e-01 7.7765e-01 6.2888e-14 0.0000e+00 0.0000e+00
1.5852e+03 4.8056e+03 3.1612e+08 2.0843e-01 7.9157e-01 7.7435e-14 0.0000e+00 0.0000e+00
1.6847e+03 4.8293e+03 3.1800e+08 1.8952e-01 8.1048e-01 1.0247e-13 0.0000e+00 0.0000e+00
1.7904e+03 4.8544e+03 3.1555e+08 1.6646e-01 8.3354e-01 1.4568e-13 0.0000e+00 0.0000e+00
1.9028e+03 4.8783e+03 3.0700e+08 1.4438e-01 8.5562e-01 2.0681e-13 0.0000e+00 0.0000e+00
2.0223e+03 4.8968e+03 3.0131e+08 1.3186e-01 8.6814e-01 2.5652e-13 0.0000e+00 0.0000e+00
2.1493e+03 4.9124e+03 2.9469e+08 1.2044e-01 8.7956e-01 3.1538e-13 0.0000e+00 0.0000e+00
2.2843e+03 4.9200e+03 2.8921e+08 1.1527e-01 8.8473e-01 3.4509e-13 0.0000e+00 0.0000e+00
2.4277e+03 4.9121e+03 2.8088e+08 1.1757e-01 8.8243e-01 3.1792e-13 0.0000e+00 0.0000e+00
2.5802e+03 4.8824e+03 2.6908e+08 1.2999e-01 8.7001e-01 2.3481e-13 0.0000e+00 0.0000e+00
2.7422e+03 4.8310e+03 2.5143e+08 1.5847e-01 8.4153e-01 1.2946e-13 0.0000e+00 0.0000e+00
2.9144e+03 4.7530e+03 2.2697e+08 2.1372e-01 7.8628e-01 4.9862e-14 0.0000e+00 0.0000e+00
3.0973e+03 4.6536e+03 1.9419e+08 3.0207e-01 6.9793e-01 1.3971e-14 0.0000e+00 0.0000e+00
3.2918e+03 4.5501e+03 1.4866e+08 3.9230e-01 6.0770e-01 3.8944e-15 0.0000e+00 0.0000e+00
3.4986e+03 4.4492e+03 1.2236e+08 5.1248e-01 4.8752e-01 8.9990e-16 0.0000e+00 0.0000e+00
3.7182e+03 4.3432e+03 1.2902e+08 6.9828e-01 3.0172e-01 1.1168e-16 0.0000e+00 0.0000e+00
3.9517e+03 4.2214e+03 1.3202e+08 8.5424e-01 1.4576e-01 7.7784e-18 0.0000e+00 0.0000e+00
4.1999e+03 4.1045e+03 8.7351e+07 9.1026e-01 8.9738e-02 9.4858e-19 0.0000e+00 0.0000e+00
4.4636e+03 4.0038e+03 6.9920e+07 9.4938e-01 5.0624e-02 1.1386e-19 0.0000e+00 0.0000e+00
4.7438e+03 3.8979e+03 6.5967e+07 9.7774e-01 2.2261e-02 7.7512e-21 0.0000e+00 0.0000e+00
5.0416e+03 3.7935e+03 6.2446e+07 9.9039e-01 9.6149e-03 5.1826e-22 0.0000e+00 0.0000e+00
5.3582e+03 3.6866e+03 5.7592e+07 9.9625e-01 3.7501e-03 2.4820e-23 0.0000e+00 0.0000e+00
5.6947e+03 3.5692e+03 5.2073e+07 9.9868e-01 1.3154e-03 8.4007e-25 0.0000e+00 0.0000e+00
6.0522e+03 3.4421e+03 4.6228e+07 9.9961e-01 3.9015e-04 1.6531e-26 0.0000e+00 0.0000e+00
6.4323e+03 3.3118e+03 3.7725e+07 9.9989e-01 1.0617e-04 2.2603e-28 0.0000e+00 0.0000e+00
6.8362e+03 3.1812e+03 2.7077e+07 9.9997e-01 2.8082e-05 2.4437e-30 0.0000e+00 0.0000e+00
7.2654e+03 3.0610e+03 1.7624e+07 9.9999e-01 7.7975e-06 2.7474e-32 0.0000e+00 0.0000e+00
7.7216e+03 2.9549e+03 1.1079e+07 1.0000e+00 2.5011e-06 4.6522e-34 0.0000e+00 0.0000e+00
8.2065e+03 2.8525e+03 6.6472e+06 1.0000e+00 8.1480e-07 7.8295e-36 0.0000e+00 0.0000e+00
8.7177e+03 2.7496e+03 3.7212e+06 1.0000e+00 2.5356e-07 1.0536e-37 0.0000e+00 0.0000e+00
9.2147e+03 2.6597e+03 2.2120e+06 1.0000e+00 8.3528e-08 1.8094e-39 0.0000e+00 0.0000e+00
9.6291e+03 2.5924e+03 1.4750e+06 1.0000e+00 3.3554e-08 6.5762e-41 0.0000e+00 0.0000e+00
9.9539e+03 2.5447e+03 1.0747e+06 1.0000e+00 1.7789e-08 6.2946e-42 0.0000e+00 0.0000e+00
1.0246e+04 2.5093e+03 8.1159e+05 1.0000e+00 1.1404e-08 1.1379e-42 0.0000e+00 0.0000e+00
1.0542e+04 2.4814e+03 6.6783e+05 1.0000e+00 7.6949e-09 2.6625e-43 0.0000e+00 0.0000e+00
1.0840e+04 2.4619e+03 6.3504e+05 1.0000e+00 4.9971e-09 6.4460e-44 0.0000e+00 0.0000e+00
1.1119e+04 2.4471e+03 6.5332e+05 1.0000e+00 3.5123e-09 2.2421e-44 0.0000e+00 0.0000e+00
1.1356e+04 2.4377e+03 7.2522e+05 1.0000e+00 2.5664e-09 9.8091e-45 0.0000e+00 0.0000e+00
1.1540e+04 2.4354e+03 8.8493e+05 1.0000e+00 1.9152e-09 4.2039e-45 0.0000e+00 0.0000e+00
1.1677e+04 2.4323e+03 1.0127e+06 1.0000e+00 1.5411e-09 2.8026e-45 0.0000e+00 0.0000e+00
1.1784e+04 2.4298e+03 1.0669e+06 1.0000e+00 1.3322e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.1876e+04 2.4215e+03 1.0452e+06 1.0000e+00 1.1806e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.1964e+04 2.4110e+03 9.2675e+05 1.0000e+00 1.0132e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 2.3955e+03 7.1825e+05 1.0000e+00 9.4364e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.3817e+03 5.6216e+05 1.0000e+00 7.9962e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 2.3636e+03 4.4334e+05 1.0000e+00 6.8120e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 2.3541e+03 3.4155e+05 1.0000e+00 6.3241e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.3551e+03 2.8768e+05 1.0000e+00 7.4015e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.3602e+03 2.5514e+05 1.0000e+00 9.7592e-10 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.3646e+03 2.1574e+05 1.0000e+00 1.1871e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 2.3666e+03 1.7625e+05 1.0000e+00 1.3537e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.3561e+03 1.4642e+05 1.0000e+00 1.4761e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.3507e+03 1.2217e+05 1.0000e+00 1.5528e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 2.3361e+03 9.4110e+04 1.0000e+00 1.5977e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 2.3323e+03 7.2157e+04 1.0000e+00 1.8179e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.3321e+03 5.7926e+04 1.0000e+00 2.0851e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.3327e+03 4.7562e+04 1.0000e+00 2.6058e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 2.3287e+03 3.6742e+04 1.0000e+00 3.4585e-09 1.4013e-45 0.0000e+00 0.0000e+00
1.7990e+04 2.3240e+03 2.4719e+04 1.0000e+00 3.7143e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 2.2992e+03 1.5704e+04 1.0000e+00 3.3578e-09 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 2.2654e+03 8.5811e+03 1.0000e+00 2.4710e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.2218e+03 2.9653e+03 1.0000e+00 2.0473e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.1616e+03 6.9104e+02 1.0000e+00 1.7586e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.1194e+03 1.9506e+02 1.0000e+00 1.5277e-09 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.1114e+03 4.5797e+01 1.0000e+00 1.5964e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.0191e+03 2.7577e+01 1.0000e+00 5.5506e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.9581e+03 1.1807e+01 1.0000e+00 2.2254e-10 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.9203e+03 5.0514e+00 1.0000e+00 1.3385e-10 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.9017e+03 2.2944e+00 1.0000e+00 7.4276e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.8616e+03 1.5070e+00 1.0000e+00 7.6802e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.8520e+03 8.6175e-01 1.0000e+00 3.0626e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.8239e+03 5.7289e-01 1.0000e+00 3.1488e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.7377e+03 3.6179e-01 1.0000e+00 3.1802e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.7821e+03 2.0868e-01 1.0000e+00 2.1334e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.7832e+03 1.2189e-01 1.0000e+00 1.2874e-11 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.7734e+03 9.0584e-02 1.0000e+00 1.9241e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.7576e+03 6.2737e-02 1.0000e+00 2.0819e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.7370e+03 4.2089e-02 1.0000e+00 1.9008e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.7985e+03 1.5820e-02 1.0000e+00 1.6074e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.7585e+03 2.1739e-02 1.0000e+00 3.0738e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.7304e+03 1.6836e-02 1.0000e+00 6.5694e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.7199e+03 9.9177e-03 1.0000e+00 2.6029e-11 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.7156e+03 6.2871e-03 1.0000e+00 1.6528e-11 0.0000e+00 0.0000e+00 0.0000e+00
