#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
39768.62 1.1271e-05 1.1893e-02 9.8810e-01
40915.31 6.4742e-06 9.0419e-03 9.9095e-01
42074.51 3.7134e-06 6.8600e-03 9.9314e-01
43252.44 2.1157e-06 5.2061e-03 9.9479e-01
44454.05 2.5206e-08 7.2632e-04 9.9927e-01
45683.04 5.3418e-08 3.1062e-03 9.9689e-01
46941.68 4.4743e-08 2.3259e-03 9.9767e-01
48230.81 2.2783e-07 1.7374e-03 9.9826e-01
49550.29 1.2552e-07 1.2952e-03 9.9870e-01
50899.37 6.8647e-08 9.6490e-04 9.9904e-01
52276.86 1.2761e-09 1.4362e-04 9.9986e-01
53681.16 1.7978e-09 1.6911e-04 9.9983e-01
55110.21 1.0605e-08 3.8251e-04 9.9962e-01
56561.17 3.5089e-10 7.5226e-05 9.9992e-01
58030.00 3.5089e-11 2.4127e-05 9.9998e-01
59510.42 1.2301e-11 1.4312e-05 9.9999e-01
60993.45 6.9887e-12 1.0807e-05 9.9999e-01
62466.44 9.5885e-12 1.2557e-05 9.9999e-01
63912.69 1.4659e-11 1.5521e-05 9.9998e-01
65311.62 5.0135e-11 2.7578e-05 9.9997e-01
66639.26 1.1564e-11 1.3443e-05 9.9999e-01
67870.77 5.9670e-13 3.0689e-06 1.0000e+00
68864.47 3.3779e-13 2.4101e-06 1.0000e+00
69459.55 2.8185e-13 2.2130e-06 1.0000e+00
69744.99 1.2579e-13 1.8713e-06 1.0000e+00
69888.26 1.2969e-13 2.0423e-06 1.0000e+00
69959.62 1.2776e-13 2.0201e-06 1.0000e+00
69991.15 1.2638e-13 2.0101e-06 1.0000e+00
69999.53 1.2502e-13 2.0098e-06 1.0000e+00
#TIME: 305.59
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.7142e-01 6.1670e-01 1.1188e-01
857.79 2.5427e-01 6.2173e-01 1.2401e-01
878.44 2.6846e-01 6.1650e-01 1.1503e-01
917.72 2.6841e-01 6.1686e-01 1.1473e-01
973.04 2.5280e-01 6.2551e-01 1.2169e-01
1034.98 2.4515e-01 6.3289e-01 1.2196e-01
1099.97 2.6397e-01 6.2034e-01 1.1569e-01
1169.04 2.5617e-01 6.2739e-01 1.1644e-01
1242.44 2.5912e-01 6.2091e-01 1.1997e-01
1320.45 2.6603e-01 6.2213e-01 1.1184e-01
1403.37 2.8444e-01 6.1065e-01 1.0491e-01
1491.49 2.8018e-01 6.1228e-01 1.0754e-01
1585.14 2.9133e-01 6.0673e-01 1.0194e-01
1684.67 2.8607e-01 6.0829e-01 1.0565e-01
1790.45 2.8093e-01 6.1053e-01 1.0854e-01
1902.87 2.6430e-01 6.1861e-01 1.1709e-01
2022.36 2.5060e-01 6.2369e-01 1.2571e-01
2149.34 2.3195e-01 6.2904e-01 1.3901e-01
2284.30 1.9593e-01 6.3240e-01 1.7167e-01
2427.74 1.8712e-01 6.3250e-01 1.8037e-01
2580.18 1.7326e-01 6.3741e-01 1.8932e-01
2742.19 1.5601e-01 6.4023e-01 2.0376e-01
2914.37 1.4348e-01 6.5126e-01 2.0527e-01
3097.37 1.3288e-01 6.5529e-01 2.1183e-01
3291.85 1.1255e-01 6.7001e-01 2.1744e-01
3498.55 1.0643e-01 6.9576e-01 1.9781e-01
3718.23 1.5337e-01 7.0032e-01 1.4632e-01
3951.70 1.8258e-01 6.9215e-01 1.2527e-01
4199.83 1.3306e-01 7.1084e-01 1.5610e-01
4463.54 1.1462e-01 7.0480e-01 1.8058e-01
4743.81 1.3487e-01 6.9151e-01 1.7363e-01
5041.68 1.5131e-01 6.7957e-01 1.6912e-01
5358.25 1.6111e-01 6.6384e-01 1.7505e-01
5694.70 1.6420e-01 6.6825e-01 1.6755e-01
6052.28 1.6398e-01 6.6876e-01 1.6727e-01
6432.31 1.6629e-01 6.6742e-01 1.6629e-01
6836.20 1.5963e-01 6.7256e-01 1.6781e-01
7265.45 1.6133e-01 6.6997e-01 1.6870e-01
7721.65 1.7976e-01 6.6917e-01 1.5107e-01
8206.56 1.9856e-01 6.6012e-01 1.4133e-01
8717.73 2.0773e-01 6.6264e-01 1.2963e-01
9214.74 2.4046e-01 6.5388e-01 1.0566e-01
9629.11 2.4226e-01 6.6119e-01 9.6547e-02
9954.11 2.3340e-01 6.6456e-01 1.0204e-01
10245.64 2.3367e-01 6.6376e-01 1.0258e-01
10541.49 2.2758e-01 6.9307e-01 7.9347e-02
10839.94 2.4220e-01 6.8585e-01 7.1956e-02
11119.11 3.0552e-01 6.3321e-01 6.1276e-02
11355.83 2.9719e-01 6.3403e-01 6.8775e-02
11539.81 3.8887e-01 5.6338e-01 4.7752e-02
11677.16 4.4419e-01 5.2451e-01 3.1292e-02
11784.05 5.0397e-01 4.7001e-01 2.6019e-02
11875.85 4.6793e-01 5.0374e-01 2.8327e-02
11963.37 4.8416e-01 4.8688e-01 2.8956e-02
12055.39 3.8684e-01 5.7622e-01 3.6944e-02
12170.41 3.1384e-01 6.4042e-01 4.5735e-02
12360.89 2.5204e-01 6.9618e-01 5.1778e-02
12670.46 2.1256e-01 7.2256e-01 6.4878e-02
13075.34 1.6086e-01 7.6151e-01 7.7631e-02
13530.52 1.2032e-01 7.8258e-01 9.7107e-02
14012.75 1.1564e-01 7.7515e-01 1.0921e-01
14508.81 7.1159e-02 7.3059e-01 1.9825e-01
15002.30 2.0023e-01 6.8221e-01 1.1756e-01
15475.29 1.1951e-01 7.8397e-01 9.6517e-02
15923.68 9.5536e-02 8.0038e-01 1.0409e-01
16355.64 1.0306e-02 1.2367e-01 8.6602e-01
16776.27 2.4096e-02 7.5382e-01 2.2209e-01
17183.14 2.0637e-02 2.3060e-01 7.4877e-01
17580.45 1.0146e-01 7.5050e-01 1.4804e-01
17990.34 1.3460e-01 6.9373e-01 1.7167e-01
18458.06 4.6584e-02 7.8051e-01 1.7291e-01
19084.69 2.4309e-02 7.5466e-01 2.2103e-01
19999.79 3.5400e-02 6.5964e-01 3.0496e-01
21193.46 3.1228e-03 5.4556e-01 4.5132e-01
22528.72 8.6633e-03 4.4780e-01 5.4354e-01
23943.32 5.4357e-03 3.2728e-01 6.6728e-01
25446.74 3.7374e-03 2.6069e-01 7.3557e-01
27044.57 2.9733e-04 2.1192e-01 7.8778e-01
28744.18 4.9344e-04 1.2814e-01 8.7136e-01
30520.16 5.9899e-04 8.2122e-02 9.1728e-01
32243.50 5.0270e-06 8.6751e-03 9.9132e-01
33773.01 4.4203e-06 8.3415e-03 9.9165e-01
35108.48 1.3732e-04 4.0780e-02 9.5908e-01
36326.30 3.3018e-07 1.8625e-03 9.9814e-01
37486.70 4.2097e-05 2.2894e-02 9.7706e-01
38628.25 2.1446e-05 1.6428e-02 9.8355e-01
39768.62 1.2326e-05 1.2458e-02 9.8753e-01
40915.31 7.0812e-06 9.4764e-03 9.9052e-01
42074.51 4.0713e-06 7.2029e-03 9.9279e-01
43252.44 2.3150e-06 5.4631e-03 9.9453e-01
44454.05 1.3209e-06 4.1325e-03 9.9587e-01
45683.04 8.1167e-07 3.2536e-03 9.9675e-01
46941.68 7.9185e-08 2.4418e-03 9.9756e-01
48230.81 1.7872e-08 1.8242e-03 9.9818e-01
49550.29 1.1309e-08 1.3602e-03 9.9864e-01
50899.37 8.4105e-10 1.1745e-04 9.9988e-01
52276.86 8.1438e-10 1.1558e-04 9.9988e-01
53681.16 2.3811e-09 1.9443e-04 9.9981e-01
55110.21 4.1850e-10 8.2703e-05 9.9992e-01
56561.17 5.6608e-10 9.5112e-05 9.9990e-01
58030.00 3.9305e-09 2.3303e-04 9.9977e-01
59510.42 1.9607e-10 5.5888e-05 9.9994e-01
60993.45 1.0765e-11 1.3406e-05 9.9999e-01
62466.44 3.8509e-12 7.9988e-06 9.9999e-01
63912.69 5.6865e-12 9.7380e-06 9.9999e-01
65311.62 4.4633e-12 8.4944e-06 9.9999e-01
66639.26 5.9275e-12 9.6928e-06 9.9999e-01
67870.77 5.1974e-12 9.0382e-06 9.9999e-01
68864.47 7.3557e-11 3.1377e-05 9.9997e-01
69459.55 6.1849e-11 2.8921e-05 9.9997e-01
69744.99 5.6990e-12 9.3572e-06 9.9999e-01
69888.26 2.1293e-12 5.8046e-06 9.9999e-01
69959.62 2.0952e-12 5.7410e-06 9.9999e-01
69991.15 2.0741e-12 5.7124e-06 9.9999e-01
69999.53 2.0505e-12 5.7111e-06 9.9999e-01
#TIME: 309.99
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.6353e-01 6.2261e-01 1.1386e-01
857.79 2.1385e-01 6.3156e-01 1.5458e-01
878.44 2.5250e-01 6.3645e-01 1.1105e-01
917.72 2.6790e-01 6.1492e-01 1.1718e-01
973.04 2.6853e-01 6.2019e-01 1.1128e-01
1034.98 2.7555e-01 6.1305e-01 1.1140e-01
1099.97 2.7825e-01 6.1231e-01 1.0944e-01
1169.04 2.7226e-01 6.1271e-01 1.1503e-01
1242.44 2.6728e-01 6.1619e-01 1.1653e-01
1320.45 2.7689e-01 6.1355e-01 1.0956e-01
1403.37 2.8413e-01 6.1016e-01 1.0571e-01
1491.49 2.9255e-01 6.0585e-01 1.0161e-01
1585.14 2.9311e-01 6.0728e-01 9.9614e-02
1684.67 2.7806e-01 6.1260e-01 1.0935e-01
1790.45 2.7156e-01 6.1623e-01 1.1221e-01
1902.87 2.6872e-01 6.1588e-01 1.1540e-01
2022.36 2.4992e-01 6.2426e-01 1.2582e-01
2149.34 2.3515e-01 6.2852e-01 1.3633e-01
2284.30 2.0146e-01 6.3316e-01 1.6538e-01
2427.74 1.8783e-01 6.3567e-01 1.7649e-01
2580.18 1.7599e-01 6.3958e-01 1.8444e-01
2742.19 1.5846e-01 6.4182e-01 1.9972e-01
2914.37 1.4598e-01 6.5113e-01 2.0289e-01
3097.37 1.3312e-01 6.5677e-01 2.1011e-01
3291.85 1.1512e-01 6.7026e-01 2.1462e-01
3498.55 1.1035e-01 6.9402e-01 1.9563e-01
3718.23 1.5493e-01 7.0069e-01 1.4438e-01
3951.70 1.8352e-01 6.9203e-01 1.2444e-01
4199.83 1.3515e-01 7.1060e-01 1.5425e-01
4463.54 1.3477e-01 6.9087e-01 1.7437e-01
4743.81 1.4132e-01 6.8766e-01 1.7102e-01
5041.68 1.5426e-01 6.7548e-01 1.7026e-01
5358.25 1.6346e-01 6.7076e-01 1.6578e-01
5694.70 1.6387e-01 6.6864e-01 1.6749e-01
6052.28 1.7178e-01 6.6777e-01 1.6045e-01
6432.31 1.7113e-01 6.6455e-01 1.6432e-01
6836.20 1.6556e-01 6.7046e-01 1.6398e-01
7265.45 1.7232e-01 6.6704e-01 1.6064e-01
7721.65 1.9172e-01 6.6241e-01 1.4587e-01
8206.56 1.8655e-01 6.6829e-01 1.4516e-01
8717.73 2.0516e-01 6.6665e-01 1.2820e-01
9214.74 2.3264e-01 6.5840e-01 1.0897e-01
9629.11 2.5561e-01 6.5188e-01 9.2502e-02
9954.11 2.3958e-01 6.6947e-01 9.0948e-02
10245.64 2.1644e-01 6.7676e-01 1.0680e-01
10541.49 2.7170e-01 6.4642e-01 8.1877e-02
10839.94 2.4862e-01 6.8046e-01 7.0920e-02
11119.11 2.4549e-01 6.9332e-01 6.1192e-02
11355.83 3.0910e-01 6.2281e-01 6.8093e-02
11539.81 3.9620e-01 5.6676e-01 3.7033e-02
11677.16 4.5036e-01 5.2020e-01 2.9439e-02
11784.05 4.5364e-01 5.1816e-01 2.8191e-02
11875.85 4.4761e-01 5.1482e-01 3.7566e-02
11963.37 4.9388e-01 4.7942e-01 2.6695e-02
12055.39 3.6188e-01 6.0006e-01 3.8057e-02
12170.41 3.1590e-01 6.3833e-01 4.5775e-02
12360.89 2.8685e-01 6.6500e-01 4.8149e-02
12670.46 2.2167e-01 7.1471e-01 6.3618e-02
13075.34 1.5068e-01 7.7187e-01 7.7451e-02
13530.52 1.1135e-01 8.0402e-01 8.4632e-02
14012.75 1.6682e-02 1.5768e-01 8.2564e-01
14508.81 1.8909e-01 7.0884e-01 1.0207e-01
15002.30 6.1707e-02 7.6362e-01 1.7467e-01
15475.29 1.4066e-02 1.3066e-01 8.5528e-01
15923.68 3.9501e-02 7.6913e-01 1.9137e-01
16355.64 1.5188e-01 7.0819e-01 1.3992e-01
16776.27 9.7769e-02 7.9319e-01 1.0904e-01
17183.14 3.9024e-02 8.5629e-01 1.0469e-01
17580.45 1.5474e-01 6.8987e-01 1.5539e-01
17990.34 9.2140e-02 7.4530e-01 1.6256e-01
18458.06 7.9181e-02 7.4373e-01 1.7709e-01
19084.69 3.2568e-02 7.5017e-01 2.1726e-01
19999.79 1.2380e-02 6.7152e-01 3.1610e-01
21193.46 4.5842e-03 5.4933e-01 4.4609e-01
22528.72 8.3591e-03 4.2064e-01 5.7100e-01
23943.32 1.1770e-02 3.1386e-01 6.7437e-01
25446.74 1.1139e-03 2.7345e-01 7.2543e-01
27044.57 2.0273e-03 1.4628e-01 8.5169e-01
28744.18 1.0878e-03 1.2683e-01 8.7209e-01
30520.16 5.5532e-04 7.9374e-02 9.2007e-01
32243.50 4.0361e-04 6.8593e-02 9.3100e-01
33773.01 2.2108e-05 1.8504e-02 9.8147e-01
35108.48 1.6478e-06 5.2678e-03 9.9473e-01
36326.30 3.6452e-07 2.2171e-03 9.9778e-01
37486.70 6.2835e-07 2.6612e-03 9.9734e-01
38628.25 2.3468e-05 1.7235e-02 9.8274e-01
39768.62 1.3518e-05 1.3083e-02 9.8690e-01
40915.31 7.7581e-06 9.9491e-03 9.9004e-01
42074.51 4.4582e-06 7.5578e-03 9.9244e-01
43252.44 2.5361e-06 5.7288e-03 9.9427e-01
44454.05 1.4449e-06 4.3311e-03 9.9567e-01
45683.04 8.8837e-07 3.4132e-03 9.9659e-01
46941.68 4.9482e-07 2.5600e-03 9.9744e-01
48230.81 2.7351e-07 1.9127e-03 9.9809e-01
49550.29 5.2506e-08 1.4250e-03 9.9857e-01
50899.37 5.1100e-10 9.1772e-05 9.9991e-01
52276.86 3.0486e-10 7.4786e-05 9.9993e-01
53681.16 1.9272e-09 5.5543e-05 9.9994e-01
55110.21 2.2137e-10 6.0595e-05 9.9994e-01
56561.17 5.6686e-10 9.5403e-05 9.9990e-01
58030.00 1.3872e-10 4.7667e-05 9.9995e-01
59510.42 1.9152e-10 5.5329e-05 9.9994e-01
60993.45 1.3541e-09 1.3698e-04 9.9986e-01
62466.44 1.2780e-10 4.4541e-05 9.9996e-01
63912.69 3.7224e-12 7.9009e-06 9.9999e-01
65311.62 1.2540e-12 4.5281e-06 1.0000e+00
66639.26 1.7743e-12 5.3438e-06 9.9999e-01
67870.77 2.9839e-12 6.8744e-06 9.9999e-01
68864.47 1.7871e-12 5.3196e-06 9.9999e-01
69459.55 2.2556e-12 5.9843e-06 9.9999e-01
69744.99 2.0928e-12 5.7297e-06 9.9999e-01
69888.26 1.9918e-12 5.6045e-06 9.9999e-01
69959.62 1.9606e-12 5.5415e-06 9.9999e-01
69991.15 1.9403e-12 5.5151e-06 9.9999e-01
69999.53 1.9183e-12 5.5136e-06 9.9999e-01
#TIME: 314.44
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.7969e-01 6.1417e-01 1.0614e-01
857.79 2.4282e-01 5.0231e-01 2.5486e-01
878.44 2.6513e-01 5.6005e-01 1.7482e-01
917.72 2.5032e-01 6.2831e-01 1.2137e-01
973.04 2.6818e-01 5.8603e-01 1.4579e-01
1034.98 2.7698e-01 6.1290e-01 1.1012e-01
1099.97 2.5805e-01 6.2140e-01 1.2055e-01
1169.04 2.6951e-01 6.1931e-01 1.1119e-01
1242.44 2.6705e-01 6.1843e-01 1.1453e-01
1320.45 2.7053e-01 6.1720e-01 1.1227e-01
1403.37 2.8772e-01 6.0834e-01 1.0394e-01
1491.49 2.8924e-01 6.1012e-01 1.0064e-01
1585.14 2.9308e-01 6.0652e-01 1.0039e-01
1684.67 2.9533e-01 6.0433e-01 1.0034e-01
1790.45 2.8889e-01 6.0777e-01 1.0334e-01
1902.87 2.6268e-01 6.1916e-01 1.1815e-01
2022.36 2.5472e-01 6.2117e-01 1.2411e-01
2149.34 2.3152e-01 6.3022e-01 1.3826e-01
2284.30 2.1034e-01 6.3311e-01 1.5655e-01
2427.74 1.9387e-01 6.3574e-01 1.7039e-01
2580.18 1.8052e-01 6.3997e-01 1.7951e-01
2742.19 1.6231e-01 6.4337e-01 1.9432e-01
2914.37 1.4764e-01 6.5098e-01 2.0138e-01
3097.37 1.3518e-01 6.5794e-01 2.0688e-01
3291.85 1.1690e-01 6.7090e-01 2.1219e-01
3498.55 1.1298e-01 6.9276e-01 1.9426e-01
3718.23 1.5709e-01 7.0029e-01 1.4262e-01
3951.70 1.8256e-01 6.9289e-01 1.2455e-01
4199.83 1.3820e-01 7.1137e-01 1.5043e-01
4463.54 1.2543e-01 6.9565e-01 1.7892e-01
4743.81 1.3649e-01 6.8854e-01 1.7497e-01
5041.68 1.4638e-01 6.7747e-01 1.7615e-01
5358.25 1.6607e-01 6.6901e-01 1.6492e-01
5694.70 1.7047e-01 6.6508e-01 1.6445e-01
6052.28 1.6854e-01 6.7251e-01 1.5895e-01
6432.31 1.6512e-01 6.7159e-01 1.6329e-01
6836.20 1.6940e-01 6.7132e-01 1.5928e-01
7265.45 1.8123e-01 6.6444e-01 1.5433e-01
7721.65 1.8989e-01 6.6332e-01 1.4679e-01
8206.56 1.8941e-01 6.6402e-01 1.4656e-01
8717.73 2.0112e-01 6.7057e-01 1.2831e-01
9214.74 2.3910e-01 6.5345e-01 1.0745e-01
9629.11 2.6635e-01 6.4416e-01 8.9490e-02
9954.11 2.6010e-01 6.5243e-01 8.7461e-02
10245.64 2.3742e-01 6.8011e-01 8.2472e-02
10541.49 2.4317e-01 6.6260e-01 9.4226e-02
10839.94 2.5404e-01 6.5781e-01 8.8156e-02
11119.11 2.9907e-01 6.4045e-01 6.0482e-02
11355.83 3.2710e-01 6.2258e-01 5.0329e-02
11539.81 3.4895e-01 6.1186e-01 3.9191e-02
11677.16 4.5948e-01 5.0366e-01 3.6851e-02
11784.05 4.9263e-01 4.8077e-01 2.6593e-02
11875.85 4.7243e-01 4.9281e-01 3.4756e-02
11963.37 4.8121e-01 4.9199e-01 2.6801e-02
12055.39 4.1921e-01 5.4887e-01 3.1921e-02
12170.41 3.6386e-01 5.9157e-01 4.4569e-02
12360.89 3.2954e-01 6.2391e-01 4.6550e-02
12670.46 2.1821e-01 7.1939e-01 6.2400e-02
13075.34 1.3675e-01 7.6363e-01 9.9614e-02
13530.52 3.5745e-02 2.2608e-01 7.3818e-01
14012.75 1.3208e-01 7.6594e-01 1.0198e-01
14508.81 7.7501e-02 7.3967e-01 1.8283e-01
15002.30 1.2420e-01 7.6176e-01 1.1404e-01
15475.29 1.5709e-01 7.2955e-01 1.1336e-01
15923.68 1.1100e-01 7.7670e-01 1.1229e-01
16355.64 9.7942e-02 7.3253e-01 1.6953e-01
16776.27 1.2087e-01 6.8556e-01 1.9356e-01
17183.14 4.9909e-02 7.6135e-01 1.8874e-01
17580.45 1.2976e-01 7.3488e-01 1.3536e-01
17990.34 9.6260e-02 7.4576e-01 1.5798e-01
18458.06 1.5765e-01 6.7444e-01 1.6791e-01
19084.69 7.0281e-02 7.3269e-01 1.9703e-01
19999.79 2.8625e-02 6.6996e-01 3.0142e-01
21193.46 1.1270e-02 5.7806e-01 4.1067e-01
22528.72 1.5610e-03 4.6526e-01 5.3318e-01
23943.32 3.1720e-03 3.8961e-01 6.0722e-01
25446.74 5.0539e-03 2.6022e-01 7.3473e-01
27044.57 3.6416e-03 1.9115e-01 8.0521e-01
28744.18 1.4151e-03 1.2390e-01 8.7468e-01
30520.16 5.8601e-04 8.1548e-02 9.1787e-01
32243.50 3.8401e-04 6.7098e-02 9.3252e-01
33773.01 3.0682e-04 6.0571e-02 9.3912e-01
35108.48 1.7147e-04 4.5784e-02 9.5404e-01
36326.30 8.7762e-06 1.2030e-02 9.8796e-01
37486.70 8.2689e-08 1.0636e-03 9.9894e-01
38628.25 2.0843e-07 1.9160e-03 9.9808e-01
39768.62 2.7344e-06 6.7751e-03 9.9322e-01
40915.31 8.4932e-06 1.0446e-02 9.8955e-01
42074.51 4.8932e-06 7.9405e-03 9.9205e-01
43252.44 2.7870e-06 6.0232e-03 9.9397e-01
44454.05 1.5848e-06 4.5505e-03 9.9545e-01
45683.04 9.7394e-07 3.5823e-03 9.9642e-01
46941.68 5.4112e-07 2.6835e-03 9.9732e-01
48230.81 2.9898e-07 2.0041e-03 9.9800e-01
49550.29 5.4324e-09 2.9541e-04 9.9970e-01
50899.37 2.9320e-09 2.1857e-04 9.9978e-01
52276.86 3.2885e-08 6.8523e-04 9.9931e-01
53681.16 2.9141e-10 9.2145e-05 9.9991e-01
55110.21 1.0269e-10 4.4690e-05 9.9996e-01
56561.17 2.7194e-10 2.8800e-05 9.9997e-01
58030.00 6.5280e-11 3.2922e-05 9.9997e-01
59510.42 1.4938e-10 4.9083e-05 9.9995e-01
60993.45 4.6689e-11 2.7660e-05 9.9997e-01
62466.44 8.4441e-10 1.0764e-04 9.9989e-01
63912.69 4.9069e-10 8.2444e-05 9.9992e-01
65311.62 2.2224e-10 5.5510e-05 9.9994e-01
66639.26 1.9204e-12 5.5486e-06 9.9999e-01
67870.77 5.7609e-13 3.0437e-06 1.0000e+00
68864.47 2.8181e-13 2.1281e-06 1.0000e+00
69459.55 7.1033e-13 3.3836e-06 1.0000e+00
69744.99 6.6125e-13 3.2385e-06 1.0000e+00
69888.26 6.2994e-13 3.1698e-06 1.0000e+00
69959.62 1.7092e-12 5.1694e-06 9.9999e-01
69991.15 2.0094e-12 5.5950e-06 9.9999e-01
69999.53 1.9864e-12 5.5969e-06 9.9999e-01
#TIME: 318.96
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 2.9245e-01 6.0669e-01 1.0085e-01
857.79 2.1365e-01 4.3881e-01 3.4754e-01
878.44 2.3026e-01 4.9240e-01 2.7734e-01
917.72 2.8551e-01 6.0898e-01 1.0551e-01
973.04 2.6592e-01 6.2444e-01 1.0964e-01
1034.98 2.5776e-01 6.2378e-01 1.1846e-01
1099.97 2.6951e-01 6.1777e-01 1.1271e-01
1169.04 2.7204e-01 6.1767e-01 1.1029e-01
1242.44 2.6771e-01 6.1884e-01 1.1345e-01
1320.45 2.7960e-01 6.1406e-01 1.0633e-01
1403.37 2.9122e-01 6.0804e-01 1.0074e-01
1491.49 2.9861e-01 6.0469e-01 9.6702e-02
1585.14 2.9473e-01 6.0487e-01 1.0040e-01
1684.67 2.9088e-01 6.0609e-01 1.0304e-01
1790.45 2.8293e-01 6.1056e-01 1.0650e-01
1902.87 2.7505e-01 6.1268e-01 1.1227e-01
2022.36 2.5202e-01 6.2319e-01 1.2479e-01
2149.34 2.4797e-01 6.2581e-01 1.2622e-01
2284.30 2.1685e-01 6.3389e-01 1.4926e-01
2427.74 1.9932e-01 6.3715e-01 1.6353e-01
2580.18 1.8382e-01 6.4222e-01 1.7396e-01
2742.19 1.6538e-01 6.4385e-01 1.9076e-01
2914.37 1.1102e-01 6.2586e-01 2.6312e-01
3097.37 1.3566e-01 6.5712e-01 2.0721e-01
3291.85 1.1587e-01 6.7165e-01 2.1247e-01
3498.55 1.1589e-01 6.9142e-01 1.9269e-01
3718.23 1.5941e-01 6.9802e-01 1.4257e-01
3951.70 1.8442e-01 6.9073e-01 1.2484e-01
4199.83 1.3412e-01 7.0944e-01 1.5645e-01
4463.54 1.1811e-01 7.0098e-01 1.8091e-01
4743.81 1.4394e-01 6.8771e-01 1.6836e-01
5041.68 1.6222e-01 6.7768e-01 1.6010e-01
5358.25 1.5989e-01 6.7052e-01 1.6959e-01
5694.70 1.6550e-01 6.7091e-01 1.6360e-01
6052.28 1.8063e-01 6.6364e-01 1.5573e-01
6432.31 1.7401e-01 6.6972e-01 1.5627e-01
6836.20 1.8106e-01 6.6361e-01 1.5534e-01
7265.45 1.8693e-01 6.5635e-01 1.5672e-01
7721.65 1.9297e-01 6.6052e-01 1.4651e-01
8206.56 1.9962e-01 6.6501e-01 1.3537e-01
8717.73 2.0391e-01 6.6465e-01 1.3144e-01
9214.74 2.3750e-01 6.5759e-01 1.0492e-01
9629.11 2.5561e-01 6.5149e-01 9.2900e-02
9954.11 2.4551e-01 6.5765e-01 9.6841e-02
10245.64 2.8864e-01 6.3470e-01 7.6661e-02
10541.49 2.4391e-01 6.8080e-01 7.5288e-02
10839.94 2.8023e-01 6.4212e-01 7.7646e-02
11119.11 2.7926e-01 6.4737e-01 7.3372e-02
11355.83 3.3523e-01 6.1722e-01 4.7550e-02
11539.81 4.0414e-01 5.5941e-01 3.6449e-02
11677.16 4.5964e-01 5.1091e-01 2.9447e-02
11784.05 4.6006e-01 5.0377e-01 3.6174e-02
11875.85 4.7635e-01 4.9032e-01 3.3326e-02
11963.37 4.2124e-01 5.4918e-01 2.9582e-02
12055.39 3.6526e-01 5.9807e-01 3.6670e-02
12170.41 3.4590e-01 6.1224e-01 4.1858e-02
12360.89 3.2654e-01 6.2507e-01 4.8384e-02
12670.46 2.6725e-01 6.7477e-01 5.7984e-02
13075.34 2.3108e-01 6.8692e-01 8.1995e-02
13530.52 1.8509e-01 7.0495e-01 1.0996e-01
14012.75 7.8047e-02 7.9313e-01 1.2882e-01
14508.81 1.2871e-01 7.7668e-01 9.4614e-02
15002.30 6.9199e-02 7.6270e-01 1.6810e-01
15475.29 5.5479e-02 7.7099e-01 1.7353e-01
15923.68 1.0128e-01 7.3246e-01 1.6625e-01
16355.64 7.5075e-02 8.2375e-01 1.0118e-01
16776.27 1.5856e-01 7.0182e-01 1.3961e-01
17183.14 1.9929e-01 6.9384e-01 1.0687e-01
17580.45 1.1476e-01 7.5573e-01 1.2951e-01
17990.34 1.1062e-01 7.4504e-01 1.4434e-01
18458.06 4.7199e-02 7.8094e-01 1.7186e-01
19084.69 5.6673e-02 7.3910e-01 2.0423e-01
19999.79 2.3395e-02 7.0136e-01 2.7524e-01
21193.46 1.3621e-02 5.5298e-01 4.3340e-01
22528.72 2.7950e-03 4.3572e-01 5.6149e-01
23943.32 1.2163e-02 3.1811e-01 6.6973e-01
25446.74 7.0459e-03 2.5485e-01 7.3810e-01
27044.57 3.3524e-03 1.8431e-01 8.1234e-01
28744.18 8.1111e-04 1.3975e-01 8.5944e-01
30520.16 6.3068e-04 8.4676e-02 9.1469e-01
32243.50 4.0977e-04 6.9432e-02 9.3016e-01
33773.01 2.9834e-04 5.9854e-02 9.3985e-01
35108.48 1.7884e-04 4.6816e-02 9.5300e-01
36326.30 9.2786e-05 3.4032e-02 9.6587e-01
37486.70 5.5468e-05 2.6503e-02 9.7344e-01
38628.25 1.2906e-07 1.2537e-03 9.9875e-01
39768.62 1.1236e-07 1.3729e-03 9.9863e-01
40915.31 8.3797e-08 1.2528e-03 9.9875e-01
42074.51 9.2047e-08 1.2359e-03 9.9876e-01
43252.44 3.0491e-06 6.3286e-03 9.9367e-01
44454.05 1.7379e-06 4.7823e-03 9.9522e-01
45683.04 1.0684e-06 3.7613e-03 9.9624e-01
46941.68 5.9442e-07 2.8189e-03 9.9718e-01
48230.81 1.1463e-08 4.2798e-04 9.9957e-01
