#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
4148.46 7.36e-08 1.00e+00 8.45e-05 4.12e-18 1.44e-27 
4401.86 8.51e-08 1.00e+00 4.32e-05 1.54e-18 8.41e-28 
4670.75 9.41e-08 1.00e+00 2.08e-05 1.77e-18 2.01e-26 
4956.05 9.67e-08 1.00e+00 1.02e-05 3.12e-18 2.11e-26 
5258.79 9.28e-08 1.00e+00 5.57e-06 6.97e-18 2.05e-26 
5580.02 1.02e-07 1.00e+00 2.16e-06 1.41e-17 8.56e-27 
5920.87 1.12e-07 1.00e+00 8.90e-07 2.95e-17 3.33e-25 
6282.54 1.28e-07 1.00e+00 3.00e-07 4.89e-17 1.52e-25 
6666.30 1.46e-07 1.00e+00 1.26e-07 6.65e-17 1.09e-24 
7073.50 1.82e-07 1.00e+00 3.27e-08 4.65e-17 2.49e-25 
7505.58 2.39e-07 1.00e+00 8.52e-09 2.54e-17 1.59e-25 
7964.05 3.83e-07 1.00e+00 6.67e-10 5.66e-18 6.14e-27 
8450.53 6.99e-07 1.00e+00 7.04e-11 2.08e-18 2.07e-27 
8966.72 1.26e-06 1.00e+00 7.74e-12 6.17e-19 6.19e-28 
9514.44 2.09e-06 1.00e+00 1.19e-12 2.88e-19 1.65e-28 
10095.62 3.29e-06 1.00e+00 8.58e-13 1.37e-19 3.63e-29 
10712.30 4.76e-06 1.00e+00 7.05e-13 2.41e-20 6.96e-30 
11366.65 5.45e-06 1.00e+00 6.56e-13 4.13e-21 1.25e-30 
12061.10 5.85e-06 1.00e+00 6.95e-13 8.96e-22 2.02e-31 
12793.43 6.56e-06 1.00e+00 7.17e-13 1.52e-22 3.12e-32 
13528.61 7.60e-06 1.00e+00 6.71e-13 3.76e-23 7.29e-33 
14194.74 1.01e-05 1.00e+00 8.22e-13 2.16e-23 2.89e-33 
14757.77 5.86e-06 1.00e+00 8.27e-13 8.30e-24 1.48e-33 
15240.48 4.20e-06 1.00e+00 1.11e-12 5.24e-24 5.96e-34 
15646.99 1.40e-05 1.00e+00 9.00e-13 1.71e-24 2.43e-34 
15960.30 7.90e-06 1.00e+00 6.16e-13 1.49e-26 1.12e-34 
16187.41 4.32e-06 1.00e+00 8.71e-13 5.54e-25 7.77e-35 
16354.17 2.05e-05 1.00e+00 6.03e-13 2.70e-25 6.69e-35 
16484.18 3.32e-06 1.00e+00 1.04e-12 5.74e-25 6.74e-35 
16593.12 1.27e-06 1.00e+00 1.68e-12 1.11e-24 7.38e-35 
16691.99 4.18e-06 1.00e+00 3.24e-12 1.39e-24 7.90e-35 
16788.59 5.07e-06 1.00e+00 1.61e-12 1.29e-24 8.15e-35 
16888.37 3.04e-06 1.00e+00 1.75e-12 1.53e-24 8.31e-35 
16998.79 1.83e-06 1.00e+00 2.24e-12 8.22e-25 8.52e-35 
17146.37 2.95e-06 1.00e+00 1.92e-12 1.10e-24 8.83e-35 
17415.23 1.05e-06 1.00e+00 3.06e-12 2.51e-25 9.56e-35 
17888.12 1.39e-06 1.00e+00 3.82e-12 1.34e-24 1.10e-34 
18532.37 1.52e-06 1.00e+00 4.80e-12 1.35e-24 1.19e-34 
19260.76 1.23e-06 1.00e+00 6.77e-12 8.09e-26 1.31e-34 
20034.10 5.71e-07 1.00e+00 1.32e-11 1.42e-23 1.56e-34 
20838.00 3.52e-07 1.00e+00 1.60e-11 1.98e-23 1.89e-34 
21647.97 9.46e-07 1.00e+00 1.66e-10 9.69e-23 5.43e-29 
22447.94 3.23e-06 9.97e-01 3.16e-03 1.06e-15 7.37e-26 
23245.88 3.71e-07 1.00e+00 2.36e-11 7.18e-23 3.46e-34 
24052.47 2.67e-07 1.00e+00 3.14e-11 9.13e-23 4.49e-34 
24867.72 5.15e-07 1.00e+00 2.93e-11 9.14e-23 5.85e-34 
25698.86 2.43e-07 1.00e+00 5.39e-11 4.18e-22 7.91e-34 
26587.16 5.89e-07 9.59e-01 4.15e-02 7.52e-14 2.40e-24 
27637.54 1.34e-07 1.00e+00 7.34e-11 1.06e-21 2.08e-33 
28986.97 3.05e-07 1.00e+00 7.54e-08 3.15e-20 6.28e-28 
#TIME: 49.25 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 8.88e-08 9.94e-01 6.28e-03 1.34e-13 2.33e-26 
999.11 9.33e-08 9.96e-01 3.87e-03 3.96e-14 2.11e-26 
1267.34 1.03e-07 9.97e-01 3.09e-03 2.31e-14 2.09e-26 
1514.05 1.13e-07 9.98e-01 2.13e-03 9.64e-15 1.19e-26 
1808.80 1.19e-07 9.98e-01 1.59e-03 4.47e-15 7.60e-27 
1919.29 1.22e-07 9.99e-01 1.24e-03 2.28e-15 6.61e-27 
2160.92 1.22e-07 9.99e-01 9.46e-04 1.19e-15 4.59e-27 
2292.92 1.22e-07 9.99e-01 6.93e-04 5.78e-16 3.73e-27 
2432.98 1.20e-07 9.99e-01 6.06e-04 3.45e-16 2.93e-27 
2581.60 1.14e-07 9.99e-01 5.10e-04 2.80e-16 2.21e-27 
2739.29 1.11e-07 1.00e+00 4.45e-04 1.93e-16 1.61e-27 
2906.62 1.12e-07 1.00e+00 3.00e-04 7.06e-17 1.14e-27 
3084.17 1.05e-07 1.00e+00 2.17e-04 3.32e-17 7.99e-28 
3272.56 9.88e-08 1.00e+00 1.60e-04 1.93e-17 5.63e-28 
3472.46 9.45e-08 1.00e+00 1.13e-04 5.54e-18 4.26e-28 
3684.57 8.70e-08 1.00e+00 6.99e-05 1.85e-18 3.97e-28 
3909.64 8.38e-08 1.00e+00 4.11e-05 1.17e-18 1.39e-27 
4148.46 8.67e-08 1.00e+00 2.24e-05 1.16e-18 6.73e-28 
4401.86 9.99e-08 1.00e+00 1.13e-05 1.31e-18 4.05e-26 
4670.75 1.11e-07 1.00e+00 5.46e-06 1.78e-18 2.93e-26 
4956.05 1.11e-07 1.00e+00 2.95e-06 3.63e-18 2.53e-26 
5258.79 1.08e-07 1.00e+00 1.58e-06 7.64e-18 8.57e-27 
5580.02 1.19e-07 1.00e+00 6.08e-07 1.53e-17 9.10e-27 
5920.87 1.28e-07 1.00e+00 2.43e-07 2.95e-17 5.90e-26 
6282.54 1.46e-07 1.00e+00 8.66e-08 5.22e-17 3.07e-26 
6666.30 1.73e-07 1.00e+00 3.99e-08 6.30e-17 4.69e-25 
7073.50 2.09e-07 1.00e+00 9.47e-09 4.18e-17 1.60e-25 
7505.58 2.87e-07 1.00e+00 1.59e-09 1.48e-17 1.52e-26 
7964.05 4.86e-07 1.00e+00 1.77e-10 8.00e-18 6.53e-27 
8450.53 9.21e-07 1.00e+00 1.76e-11 2.27e-18 2.21e-27 
8966.72 1.40e-06 1.00e+00 2.74e-12 8.45e-19 6.58e-28 
9514.44 2.33e-06 1.00e+00 1.11e-12 5.76e-19 1.75e-28 
10095.62 3.03e-06 1.00e+00 8.87e-13 1.49e-19 3.86e-29 
10712.30 4.42e-06 1.00e+00 7.04e-13 2.57e-20 7.40e-30 
11366.65 5.42e-06 1.00e+00 6.38e-13 4.63e-21 1.33e-30 
12061.10 5.22e-06 1.00e+00 7.01e-13 9.36e-22 2.14e-31 
12793.43 8.95e-06 1.00e+00 6.44e-13 1.30e-22 3.32e-32 
13528.61 6.71e-06 1.00e+00 7.09e-13 4.37e-23 7.75e-33 
14194.74 5.36e-06 1.00e+00 8.68e-13 2.21e-23 3.08e-33 
14757.77 9.61e-06 1.00e+00 9.41e-13 1.49e-23 1.57e-33 
15240.48 1.01e-05 1.00e+00 1.24e-12 4.36e-24 6.33e-34 
15646.99 3.42e-06 1.00e+00 1.00e-12 2.06e-24 2.59e-34 
15960.30 7.99e-06 1.00e+00 5.89e-13 5.24e-25 1.19e-34 
16187.41 8.05e-06 1.00e+00 7.43e-13 4.23e-25 8.27e-35 
16354.17 8.32e-06 1.00e+00 7.58e-13 5.69e-25 7.11e-35 
16484.18 2.17e-06 1.00e+00 1.22e-12 6.29e-25 7.17e-35 
16593.12 2.35e-06 1.00e+00 1.41e-12 6.05e-25 7.85e-35 
16691.99 4.92e-06 1.00e+00 1.58e-12 4.36e-25 8.40e-35 
16788.59 5.03e-06 1.00e+00 1.41e-12 8.94e-25 8.67e-35 
16888.37 1.19e-06 1.00e+00 2.29e-12 1.58e-24 8.84e-35 
16998.79 7.87e-07 1.00e+00 2.76e-12 1.65e-24 9.06e-35 
17146.37 1.99e-06 1.00e+00 2.50e-12 1.87e-24 9.39e-35 
17415.23 7.58e-07 1.00e+00 3.49e-12 2.52e-24 1.02e-34 
17888.12 7.88e-07 1.00e+00 4.10e-12 3.33e-24 1.17e-34 
18532.37 8.14e-07 1.00e+00 7.53e-12 6.59e-24 4.63e-34 
19260.76 4.39e-06 1.00e+00 5.78e-12 1.69e-24 3.50e-33 
20034.10 4.69e-07 1.00e+00 9.50e-12 7.83e-24 1.66e-34 
20838.00 3.09e-07 1.00e+00 1.85e-11 1.98e-23 2.01e-34 
21647.97 4.44e-07 1.00e+00 1.41e-11 2.07e-24 2.28e-34 
22447.94 3.32e-07 1.00e+00 1.83e-11 2.71e-31 2.83e-34 
23245.88 3.60e-07 1.00e+00 2.32e-11 8.13e-23 3.68e-34 
24052.47 1.60e-07 1.00e+00 3.29e-11 1.48e-22 4.78e-34 
24867.72 1.20e-07 1.00e+00 4.28e-11 3.42e-22 6.22e-34 
25698.86 5.13e-07 8.06e-01 1.94e-01 9.98e-12 2.34e-22 
26587.16 1.04e-07 1.00e+00 6.31e-11 8.69e-31 1.25e-33 
27637.54 2.31e-07 1.00e+00 7.33e-11 9.67e-22 2.22e-33 
28986.97 1.41e-06 1.00e+00 2.13e-08 2.56e-22 2.33e-31 
#TIME: 50.27 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.35e-07 9.99e-01 9.32e-04 1.08e-15 2.25e-26 
999.11 1.39e-07 9.99e-01 8.43e-04 8.73e-16 2.25e-26 
1267.34 1.58e-07 9.99e-01 5.17e-04 2.66e-16 2.22e-26 
1514.05 1.69e-07 1.00e+00 3.82e-04 1.39e-16 1.26e-26 
1808.80 1.64e-07 1.00e+00 2.76e-04 5.59e-17 8.08e-27 
1919.29 1.74e-07 1.00e+00 1.88e-04 2.17e-17 7.03e-27 
2160.92 1.65e-07 1.00e+00 2.00e-04 3.37e-17 4.88e-27 
2292.92 1.61e-07 1.00e+00 1.50e-04 1.46e-17 3.97e-27 
2432.98 1.63e-07 1.00e+00 1.27e-04 8.28e-18 3.12e-27 
2581.60 1.39e-07 1.00e+00 1.16e-04 7.06e-18 2.35e-27 
2739.29 1.34e-07 1.00e+00 1.05e-04 7.72e-18 1.71e-27 
2906.62 1.35e-07 1.00e+00 8.21e-05 3.31e-18 1.21e-27 
3084.17 1.30e-07 1.00e+00 5.38e-05 1.64e-18 8.50e-28 
3272.56 1.15e-07 1.00e+00 5.26e-05 1.52e-18 5.99e-28 
3472.46 1.07e-07 1.00e+00 3.52e-05 9.04e-19 8.95e-28 
3684.57 1.04e-07 1.00e+00 2.15e-05 6.89e-19 7.41e-28 
3909.64 9.90e-08 1.00e+00 1.34e-05 9.45e-19 3.14e-26 
4148.46 9.85e-08 1.00e+00 6.84e-06 1.25e-18 4.98e-27 
4401.86 1.11e-07 1.00e+00 3.57e-06 1.57e-18 8.54e-27 
4670.75 1.26e-07 1.00e+00 1.57e-06 1.94e-18 1.56e-26 
4956.05 1.25e-07 1.00e+00 9.07e-07 3.89e-18 1.36e-26 
5258.79 1.18e-07 1.00e+00 5.28e-07 9.03e-18 1.27e-25 
5580.02 1.32e-07 1.00e+00 1.87e-07 1.68e-17 5.20e-26 
5920.87 1.48e-07 1.00e+00 9.69e-08 4.34e-17 4.98e-25 
6282.54 1.58e-07 1.00e+00 3.59e-08 7.61e-17 5.45e-25 
6666.30 1.92e-07 1.00e+00 8.23e-09 4.11e-17 3.75e-26 
7073.50 2.48e-07 1.00e+00 3.10e-09 4.75e-17 1.76e-25 
7505.58 3.15e-07 1.00e+00 4.71e-10 2.34e-17 1.82e-26 
7964.05 5.27e-07 1.00e+00 7.39e-11 1.29e-17 7.35e-27 
8450.53 1.01e-06 1.00e+00 5.84e-12 3.02e-18 2.35e-27 
8966.72 1.59e-06 1.00e+00 1.76e-12 1.59e-18 7.00e-28 
9514.44 2.30e-06 1.00e+00 1.03e-12 5.81e-19 1.87e-28 
10095.62 3.34e-06 1.00e+00 8.02e-13 1.20e-19 4.10e-29 
10712.30 5.43e-06 1.00e+00 6.32e-13 2.17e-20 7.87e-30 
11366.65 5.63e-06 1.00e+00 6.50e-13 5.28e-21 1.41e-30 
12061.10 5.69e-06 1.00e+00 6.77e-13 9.20e-22 2.28e-31 
12793.43 6.45e-06 1.00e+00 6.75e-13 1.62e-22 3.53e-32 
13528.61 5.08e-06 1.00e+00 7.75e-13 4.87e-23 8.24e-33 
14194.74 7.23e-06 1.00e+00 8.06e-13 1.96e-23 3.27e-33 
14757.77 4.74e-06 1.00e+00 1.04e-12 1.52e-23 1.67e-33 
15240.48 3.96e-06 1.00e+00 1.12e-12 5.20e-24 6.74e-34 
15646.99 7.34e-06 1.00e+00 7.14e-13 1.12e-24 2.75e-34 
15960.30 9.50e-06 1.00e+00 1.39e-12 1.34e-24 1.26e-34 
16187.41 2.61e-05 1.00e+00 6.45e-13 4.36e-25 8.79e-35 
16354.17 4.59e-06 1.00e+00 8.01e-13 4.55e-25 7.56e-35 
16484.18 1.15e-05 1.00e+00 8.84e-13 3.98e-25 7.62e-35 
16593.12 2.87e-06 1.00e+00 1.25e-12 6.63e-25 8.35e-35 
16691.99 1.37e-06 1.00e+00 1.76e-12 1.04e-24 8.93e-35 
16788.59 1.46e-06 1.00e+00 1.94e-12 1.50e-24 9.22e-35 
16888.37 2.37e-06 1.00e+00 1.75e-12 9.79e-25 9.40e-35 
16998.79 2.87e-06 1.00e+00 2.01e-12 1.05e-24 9.63e-35 
17146.37 4.88e-06 1.00e+00 2.02e-12 1.41e-24 9.98e-35 
17415.23 2.22e-06 1.00e+00 2.34e-12 1.31e-24 1.08e-34 
17888.12 8.49e-07 1.00e+00 6.17e-12 4.81e-24 1.24e-34 
18532.37 1.98e-06 1.00e+00 2.18e-10 4.55e-23 5.64e-32 
19260.76 4.70e-07 1.00e+00 7.24e-12 9.45e-24 1.48e-34 
20034.10 4.28e-07 1.00e+00 6.81e-11 7.63e-23 1.06e-32 
20838.00 3.19e-07 1.00e+00 1.89e-11 1.79e-23 2.14e-34 
21647.97 2.47e-07 1.00e+00 2.19e-11 3.85e-23 2.43e-34 
22447.94 3.78e-07 1.00e+00 1.67e-11 3.77e-23 3.01e-34 
23245.88 1.98e-07 1.00e+00 5.24e-11 1.62e-22 1.78e-33 
24052.47 1.77e-07 1.00e+00 2.67e-11 9.63e-23 5.08e-34 
24867.72 8.36e-07 1.00e+00 1.37e-11 1.23e-23 6.61e-34 
25698.86 6.94e-08 1.00e+00 1.16e-10 1.74e-31 8.95e-34 
26587.16 4.59e-07 1.00e+00 4.71e-10 8.44e-22 1.61e-22 
27637.54 7.24e-07 1.00e+00 9.77e-09 3.64e-20 2.32e-28 
28986.97 5.65e-07 1.00e+00 2.89e-08 1.48e-21 2.23e-28 
#TIME: 51.31 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 2.15e-07 1.00e+00 1.23e-04 1.83e-17 2.39e-26 
999.11 2.10e-07 1.00e+00 1.14e-04 1.42e-17 2.39e-26 
1267.34 2.31e-07 1.00e+00 8.75e-05 1.53e-17 2.36e-26 
1514.05 2.35e-07 1.00e+00 6.04e-05 6.29e-18 1.34e-26 
1808.80 2.23e-07 1.00e+00 5.68e-05 5.48e-18 1.03e-26 
1919.29 2.13e-07 1.00e+00 4.84e-05 5.52e-18 2.45e-26 
2160.92 2.06e-07 1.00e+00 4.41e-05 3.85e-18 5.19e-27 
2292.92 1.93e-07 1.00e+00 4.31e-05 3.94e-18 4.22e-27 
2432.98 1.87e-07 1.00e+00 3.51e-05 3.01e-18 1.08e-26 
2581.60 1.66e-07 1.00e+00 3.80e-05 2.92e-18 2.50e-27 
2739.29 1.58e-07 1.00e+00 3.10e-05 1.95e-18 1.82e-27 
2906.62 1.52e-07 1.00e+00 2.70e-05 1.56e-18 5.02e-27 
3084.17 1.41e-07 1.00e+00 2.03e-05 1.31e-18 4.72e-27 
3272.56 1.31e-07 1.00e+00 1.72e-05 8.61e-19 6.37e-28 
3472.46 1.21e-07 1.00e+00 1.27e-05 7.93e-19 1.62e-27 
3684.57 1.11e-07 1.00e+00 7.19e-06 6.92e-19 8.56e-28 
3909.64 1.03e-07 1.00e+00 4.66e-06 1.02e-18 5.59e-27 
4148.46 1.02e-07 1.00e+00 2.33e-06 1.39e-18 2.28e-26 
4401.86 1.28e-07 1.00e+00 1.01e-06 1.40e-18 2.51e-27 
4670.75 1.45e-07 1.00e+00 4.97e-07 2.13e-18 1.44e-26 
4956.05 1.46e-07 1.00e+00 2.61e-07 3.61e-18 2.56e-27 
5258.79 1.39e-07 1.00e+00 1.38e-07 6.95e-18 7.05e-27 
5580.02 1.42e-07 1.00e+00 6.39e-08 1.87e-17 6.69e-26 
5920.87 1.57e-07 1.00e+00 2.48e-08 2.82e-17 2.06e-26 
6282.54 1.73e-07 1.00e+00 1.54e-08 7.96e-17 5.40e-25 
6666.30 2.11e-07 1.00e+00 4.59e-09 1.14e-16 8.26e-25 
7073.50 2.72e-07 1.00e+00 1.19e-09 5.68e-17 2.10e-25 
7505.58 3.78e-07 1.00e+00 1.28e-10 2.15e-17 1.72e-26 
7964.05 5.98e-07 1.00e+00 1.62e-11 6.82e-18 7.38e-27 
8450.53 1.13e-06 1.00e+00 2.38e-12 3.77e-18 2.49e-27 
8966.72 1.45e-06 1.00e+00 1.45e-12 2.35e-18 7.44e-28 
9514.44 2.34e-06 1.00e+00 1.03e-12 6.52e-19 1.98e-28 
10095.62 3.39e-06 1.00e+00 7.87e-13 1.32e-19 4.36e-29 
10712.30 5.43e-06 1.00e+00 6.23e-13 2.52e-20 8.36e-30 
11366.65 7.10e-06 1.00e+00 5.96e-13 4.71e-21 1.50e-30 
12061.10 9.65e-06 1.00e+00 5.30e-13 6.59e-22 2.42e-31 
12793.43 6.41e-06 1.00e+00 6.86e-13 1.75e-22 3.75e-32 
13528.61 6.44e-06 1.00e+00 6.45e-13 3.32e-23 8.77e-33 
14194.74 5.35e-06 1.00e+00 8.29e-13 2.18e-23 3.48e-33 
14757.77 8.52e-06 1.00e+00 7.98e-13 8.85e-24 1.77e-33 
15240.48 5.87e-06 1.00e+00 8.79e-13 3.81e-24 7.16e-34 
15646.99 6.53e-06 1.00e+00 9.11e-13 2.68e-24 2.92e-34 
15960.30 6.79e-06 1.00e+00 7.37e-13 4.02e-25 1.34e-34 
16187.41 1.38e-05 1.00e+00 5.38e-13 3.46e-25 9.35e-35 
16354.17 3.94e-06 1.00e+00 8.62e-13 5.16e-25 8.04e-35 
16484.18 1.59e-05 1.00e+00 7.96e-13 5.07e-25 8.10e-35 
16593.12 7.67e-06 1.00e+00 9.98e-13 6.05e-25 8.88e-35 
16691.99 5.52e-06 1.00e+00 1.26e-12 6.85e-25 9.50e-35 
16788.59 4.86e-06 1.00e+00 1.44e-12 8.37e-25 9.80e-35 
16888.37 7.47e-06 1.00e+00 1.48e-12 1.08e-24 9.99e-35 
16998.79 1.68e-05 1.00e+00 1.68e-12 1.25e-24 1.02e-34 
17146.37 3.19e-06 1.00e+00 4.62e-12 3.39e-24 1.96e-34 
17415.23 6.15e-06 1.00e+00 2.22e-12 1.92e-24 1.15e-34 
17888.12 9.31e-07 1.00e+00 4.21e-12 2.61e-24 1.32e-34 
18532.37 5.74e-07 1.00e+00 8.22e-12 1.75e-25 1.43e-34 
19260.76 6.79e-07 1.00e+00 6.73e-12 7.28e-24 1.58e-34 
20034.10 4.50e-07 1.00e+00 1.41e-11 2.29e-24 1.88e-34 
20838.00 4.61e-07 1.00e+00 2.72e-11 2.59e-23 2.27e-34 
21647.97 2.51e-07 1.00e+00 2.93e-11 3.41e-23 2.58e-34 
22447.94 2.73e-07 1.00e+00 1.84e-11 4.91e-23 3.20e-34 
23245.88 9.93e-08 1.00e+00 2.96e-11 4.85e-23 4.16e-34 
24052.47 3.05e-07 1.00e+00 2.91e-11 1.66e-22 5.40e-34 
24867.72 1.33e-08 2.06e-02 9.79e-01 1.10e-08 6.28e-17 
25698.86 1.72e-07 1.00e+00 5.42e-11 1.39e-22 9.51e-34 
26587.16 1.11e-07 1.00e+00 7.30e-11 8.99e-23 1.42e-33 
27637.54 4.66e-07 1.00e+00 4.77e-08 1.36e-21 1.19e-30 
28986.97 2.38e-09 1.21e-02 9.88e-01 1.65e-08 1.27e-15 
#TIME: 52.37 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 2.73e-07 1.00e+00 1.75e-05 8.82e-18 2.54e-26 
999.11 2.75e-07 1.00e+00 1.98e-05 1.10e-17 1.06e-25 
1267.34 3.05e-07 1.00e+00 1.47e-05 1.02e-17 2.51e-26 
1514.05 2.95e-07 1.00e+00 1.45e-05 7.96e-18 1.43e-26 
1808.80 2.91e-07 1.00e+00 1.29e-05 4.94e-18 1.98e-25 
1919.29 2.39e-07 1.00e+00 1.63e-05 6.63e-18 7.95e-27 
2160.92 2.30e-07 1.00e+00 1.29e-05 4.11e-18 3.33e-26 
2292.92 2.15e-07 1.00e+00 1.33e-05 3.83e-18 5.00e-26 
2432.98 1.89e-07 1.00e+00 1.16e-05 3.28e-18 3.52e-27 
2581.60 1.93e-07 1.00e+00 1.09e-05 2.27e-18 3.83e-26 
2739.29 1.69e-07 1.00e+00 1.15e-05 2.22e-18 1.94e-27 
2906.62 1.63e-07 1.00e+00 7.92e-06 1.27e-18 1.37e-27 
3084.17 1.55e-07 1.00e+00 6.85e-06 1.09e-18 4.23e-27 
3272.56 1.38e-07 1.00e+00 5.81e-06 8.51e-19 6.77e-28 
3472.46 1.31e-07 1.00e+00 4.30e-06 7.00e-19 1.17e-26 
3684.57 1.25e-07 1.00e+00 2.45e-06 7.06e-19 4.77e-28 
3909.64 1.14e-07 1.00e+00 1.65e-06 1.04e-18 9.05e-27 
4148.46 1.18e-07 1.00e+00 8.40e-07 1.51e-18 1.12e-26 
4401.86 1.34e-07 1.00e+00 3.87e-07 1.92e-18 2.20e-26 
4670.75 1.55e-07 1.00e+00 1.87e-07 2.57e-18 2.64e-26 
4956.05 1.57e-07 1.00e+00 1.02e-07 4.99e-18 5.79e-26 
5258.79 1.50e-07 1.00e+00 5.44e-08 1.08e-17 7.63e-26 
5580.02 1.59e-07 1.00e+00 2.20e-08 1.94e-17 8.08e-26 
5920.87 1.72e-07 1.00e+00 1.15e-08 5.25e-17 3.74e-25 
6282.54 1.86e-07 1.00e+00 1.23e-04 1.50e-12 2.38e-21 
6666.30 2.25e-07 1.00e+00 1.23e-09 5.59e-17 7.66e-26 
7073.50 3.11e-07 1.00e+00 2.00e-10 2.47e-17 3.24e-26 
7505.58 4.39e-07 1.00e+00 3.73e-11 2.33e-17 1.83e-26 
7964.05 7.34e-07 1.00e+00 7.82e-12 1.57e-17 8.63e-27 
8450.53 1.20e-06 1.00e+00 2.11e-12 8.51e-18 2.65e-27 
8966.72 1.60e-06 1.00e+00 1.34e-12 2.55e-18 7.91e-28 
9514.44 2.24e-06 1.00e+00 1.05e-12 7.39e-19 2.11e-28 
10095.62 3.27e-06 1.00e+00 7.88e-13 1.38e-19 4.64e-29 
10712.30 4.82e-06 1.00e+00 6.42e-13 2.76e-20 8.89e-30 
11366.65 5.50e-06 1.00e+00 6.33e-13 5.74e-21 1.59e-30 
12061.10 6.21e-06 1.00e+00 6.36e-13 1.19e-21 2.58e-31 
12793.43 8.17e-06 1.00e+00 5.82e-13 1.34e-22 3.99e-32 
13528.61 8.05e-06 1.00e+00 6.91e-13 5.06e-23 9.32e-33 
14194.74 6.50e-06 1.00e+00 7.61e-13 1.89e-23 3.70e-33 
14757.77 9.24e-06 1.00e+00 1.38e-12 1.87e-23 1.89e-33 
15240.48 5.02e-06 1.00e+00 1.09e-12 5.91e-24 7.62e-34 
15646.99 4.36e-06 1.00e+00 1.09e-12 1.96e-24 3.11e-34 
15960.30 5.99e-06 1.00e+00 6.46e-13 5.55e-25 1.43e-34 
16187.41 3.13e-06 1.00e+00 1.72e-12 1.36e-24 1.06e-34 
16354.17 6.90e-06 1.00e+00 2.74e-12 1.11e-24 1.12e-34 
16484.18 7.75e-06 1.00e+00 8.91e-13 6.50e-25 8.62e-35 
16593.12 3.75e-06 1.00e+00 1.14e-12 8.96e-25 9.44e-35 
16691.99 4.56e-06 1.00e+00 4.02e-12 2.64e-24 3.16e-34 
16788.59 1.42e-06 1.00e+00 2.04e-12 1.58e-24 1.04e-34 
16888.37 1.34e-05 1.00e+00 1.43e-12 1.30e-24 1.06e-34 
16998.79 3.48e-06 1.00e+00 1.79e-12 1.63e-24 1.09e-34 
17146.37 2.14e-06 1.00e+00 2.14e-12 7.26e-25 1.13e-34 
17415.23 1.20e-06 1.00e+00 3.28e-12 3.08e-24 1.22e-34 
17888.12 1.19e-06 1.00e+00 3.80e-12 3.39e-24 1.40e-34 
18532.37 3.17e-06 1.00e+00 3.95e-10 6.60e-23 6.27e-30 
19260.76 9.15e-07 1.00e+00 1.48e-11 1.47e-23 4.74e-34 
20034.10 6.90e-07 1.00e+00 1.46e-11 1.19e-23 2.00e-34 
20838.00 5.79e-07 1.00e+00 2.18e-11 1.51e-23 2.42e-34 
21647.97 3.66e-07 1.00e+00 2.87e-11 2.59e-23 2.75e-34 
22447.94 2.94e-07 1.00e+00 2.36e-11 6.00e-23 3.40e-34 
23245.88 3.13e-07 1.00e+00 2.10e-11 5.43e-23 4.42e-34 
24052.47 6.87e-07 8.68e-01 1.32e-01 1.13e-13 3.54e-24 
24867.72 7.23e-07 1.00e+00 5.45e-09 1.58e-26 7.47e-34 
25698.86 9.30e-07 1.00e+00 1.86e-08 2.73e-20 9.16e-28 
26587.16 4.03e-07 1.00e+00 2.46e-09 4.02e-21 1.82e-29 
27637.54 4.42e-07 1.00e+00 1.22e-07 9.39e-22 4.35e-29 
28986.97 1.05e-09 3.24e-03 9.97e-01 8.53e-17 6.36e-33 
#TIME: 53.46 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 4.38e-07 1.00e+00 3.84e-06 1.31e-17 1.51e-25 
