#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
3.0973e+03 4.3044e-25 1.5487e-16 5.0387e-09 1.2100e-03 9.0226e-01 9.6527e-02
3.2918e+03 6.7075e-24 2.6808e-15 4.8942e-08 4.7210e-03 9.7628e-01 1.8995e-02
3.4986e+03 2.4571e-22 9.9785e-14 8.1578e-07 2.3891e-02 9.7384e-01 2.2632e-03
3.7182e+03 3.1077e-20 9.9983e-12 2.6031e-05 1.5876e-01 8.4107e-01 1.4571e-04
3.9517e+03 1.4102e-17 3.7728e-09 1.6747e-03 8.3656e-01 1.6176e-01 3.8681e-07
4.1999e+03 9.8051e-16 3.5266e-07 2.7824e-02 9.6749e-01 4.6849e-03 7.9530e-11
4.4636e+03 1.9153e-14 8.1475e-06 1.7409e-01 8.2564e-01 2.5979e-04 1.1268e-13
4.7438e+03 1.5959e-13 6.8826e-05 5.0459e-01 4.9532e-01 1.8727e-05 4.8760e-16
5.0416e+03 9.5724e-13 3.9555e-04 8.5640e-01 1.4320e-01 5.1130e-07 5.8714e-19
5.3582e+03 4.5981e-12 1.8011e-03 9.7629e-01 2.1908e-02 5.3905e-09 1.7867e-22
5.6947e+03 2.3921e-11 9.0680e-03 9.8880e-01 2.1357e-03 2.3057e-11 1.1868e-26
6.0522e+03 1.3622e-10 5.0920e-02 9.4893e-01 1.5364e-04 5.1785e-14 2.5747e-31
6.4323e+03 6.6897e-10 2.5698e-01 7.4301e-01 7.6563e-06 6.3842e-17 2.1798e-36
6.8362e+03 1.9199e-09 7.1342e-01 2.8658e-01 1.6398e-07 2.8764e-20 5.4539e-42
7.2654e+03 2.8292e-09 9.5210e-01 4.7905e-02 1.3436e-09 4.2871e-24 0.0000e+00
7.7216e+03 3.3193e-09 9.9457e-01 5.4347e-03 6.0774e-12 2.6864e-28 0.0000e+00
8.2065e+03 3.7129e-09 9.9952e-01 4.7618e-04 1.5192e-14 5.9052e-33 0.0000e+00
8.7177e+03 4.0287e-09 9.9997e-01 2.9948e-05 1.6446e-17 2.8159e-38 0.0000e+00
9.2147e+03 5.0748e-09 1.0000e+00 9.8290e-07 3.7565e-21 8.4078e-45 0.0000e+00
9.6291e+03 6.6500e-09 1.0000e+00 3.3275e-08 9.2972e-25 0.0000e+00 0.0000e+00
9.9539e+03 8.1300e-09 1.0000e+00 1.3004e-09 3.1319e-28 0.0000e+00 0.0000e+00
1.0246e+04 9.4191e-09 1.0000e+00 4.4865e-11 7.4067e-32 0.0000e+00 0.0000e+00
1.0542e+04 1.2447e-08 1.0000e+00 1.0831e-12 7.5405e-36 0.0000e+00 0.0000e+00
1.0840e+04 1.8794e-08 1.0000e+00 1.7356e-14 2.8969e-40 0.0000e+00 0.0000e+00
1.1119e+04 2.4917e-08 1.0000e+00 4.4930e-16 3.5032e-44 0.0000e+00 0.0000e+00
1.1356e+04 3.3892e-08 1.0000e+00 2.0353e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.3361e-08 1.0000e+00 1.3590e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 7.9677e-08 1.0000e+00 1.4208e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0877e-07 1.0000e+00 1.8348e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.3685e-07 1.0000e+00 2.8316e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.5784e-07 1.0000e+00 4.7486e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.4546e-07 1.0000e+00 1.3261e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.3688e-07 1.0000e+00 4.2531e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.4340e-07 1.0000e+00 5.5754e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.3884e-07 1.0000e+00 6.6431e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.4066e-07 1.0000e+00 6.1669e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.3288e-07 1.0000e+00 1.1355e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.2693e-07 1.0000e+00 1.9365e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.1520e-07 1.0000e+00 4.9999e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.1247e-07 1.0000e+00 1.0893e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.1179e-07 1.0000e+00 2.5422e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0574e-07 1.0000e+00 5.3613e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.0221e-08 1.0000e+00 1.8755e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.2667e-08 1.0000e+00 5.5132e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 7.2081e-08 1.0000e+00 2.2821e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 5.9652e-08 1.0000e+00 8.4057e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 4.9645e-08 1.0000e+00 1.6582e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 4.1154e-08 1.0000e+00 2.8850e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.8879e-08 1.0000e+00 9.5522e-35 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.4638e-08 1.0000e+00 2.7110e-36 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.3593e-08 1.0000e+00 2.4128e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 5.9626e-09 1.0000e+00 7.0787e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.9032e-09 1.0000e+00 3.8307e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.9485e-09 1.0000e+00 1.1336e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.8365e-09 1.0000e+00 2.4021e-41 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.1236e-09 1.0000e+00 6.6155e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.2343e-09 1.0000e+00 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.2632e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.4089e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.9228e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.4556e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 5.1020e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 2.9082e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.0531e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 4.3948e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 3.2415e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 3.4052e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.5066e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0545e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 4.9005e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 7.6552e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.1763e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 5.8274e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 3.5386e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 4.2887e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.8616e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.9231e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 3.4434e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 3.4087e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.5359e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.9039e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.0270e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0031e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.6365e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.4454e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.8717e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 2.4903e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 7.0468e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 7.6011e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 9.5739e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 6.4623e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.8349e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 9.8883
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 4.6621e-18 6.4759e-08 2.0343e-02 9.7757e-01 2.0879e-03 3.6893e-12
8.5779e+02 2.1715e-13 3.8958e-05 3.4192e-01 6.5796e-01 8.2894e-05 1.4156e-14
8.7843e+02 1.1034e-13 2.0350e-05 2.4678e-01 7.5303e-01 1.7454e-04 6.6195e-14
9.1772e+02 4.7971e-14 9.1065e-06 1.6073e-01 8.3886e-01 3.9581e-04 3.8078e-13
9.7304e+02 1.7478e-14 3.4146e-06 9.3070e-02 9.0595e-01 9.7784e-04 2.7819e-12
1.0350e+03 5.9497e-15 1.1867e-06 5.0761e-02 9.4681e-01 2.4314e-03 2.1578e-11
1.1000e+03 1.8979e-15 3.8361e-07 2.6242e-02 9.6758e-01 6.1819e-03 1.8177e-10
1.1690e+03 5.6130e-16 1.1457e-07 1.2842e-02 9.7092e-01 1.6239e-02 1.6914e-09
1.2425e+03 1.5463e-16 3.1760e-08 5.9489e-03 9.5063e-01 4.3424e-02 1.6935e-08
1.3205e+03 4.1841e-17 8.5112e-09 2.6408e-03 8.8688e-01 1.1048e-01 1.6158e-07
1.4033e+03 9.6753e-18 1.9650e-09 1.0274e-03 7.4063e-01 2.5835e-01 1.4608e-06
1.4915e+03 1.8396e-18 3.8145e-10 3.3536e-04 5.1199e-01 4.8767e-01 1.0229e-05
1.5852e+03 2.5862e-19 5.6229e-11 8.4470e-05 2.7625e-01 7.2361e-01 5.6277e-05
1.6847e+03 2.5678e-20 5.9370e-12 1.5787e-05 1.1578e-01 8.8393e-01 2.7347e-04
1.7904e+03 1.9222e-21 4.7748e-13 2.3312e-06 4.0317e-02 9.5840e-01 1.2801e-03
1.9028e+03 1.3932e-22 3.7127e-14 3.3026e-07 1.3362e-02 9.8105e-01 5.5924e-03
2.0223e+03 1.2873e-23 3.5933e-15 5.4508e-08 4.7509e-03 9.7433e-01 2.0918e-02
2.1493e+03 1.6490e-24 4.8661e-16 1.1602e-08 1.9303e-03 9.3720e-01 6.0867e-02
2.2843e+03 2.9566e-25 9.2450e-17 3.1790e-09 8.9046e-04 8.6337e-01 1.3574e-01
2.4277e+03 7.8197e-26 2.5934e-17 1.1711e-09 4.8069e-04 7.7043e-01 2.2909e-01
2.5802e+03 3.5883e-26 1.2492e-17 6.5928e-10 3.3451e-04 7.0474e-01 2.9493e-01
2.7422e+03 3.6224e-26 1.3047e-17 6.9224e-10 3.4784e-04 7.1389e-01 2.8577e-01
2.9144e+03 9.9122e-26 3.6314e-17 1.5952e-09 5.9659e-04 8.1076e-01 1.8865e-01
3.0973e+03 7.6288e-25 2.8591e-16 8.2965e-09 1.6450e-03 9.2988e-01 6.8478e-02
3.2918e+03 1.2058e-23 5.0456e-15 8.1326e-08 6.3830e-03 9.8084e-01 1.2774e-02
3.4986e+03 4.3930e-22 1.8579e-13 1.3367e-06 3.1834e-02 9.6665e-01 1.5101e-03
3.7182e+03 4.7612e-20 1.5990e-11 3.7616e-05 1.9387e-01 8.0599e-01 1.0032e-04
3.9517e+03 1.8968e-17 5.3327e-09 2.1095e-03 8.7010e-01 1.2779e-01 2.0962e-07
4.1999e+03 1.3515e-15 5.0925e-07 3.4835e-02 9.6180e-01 3.3620e-03 3.6572e-11
4.4636e+03 2.1726e-14 9.7597e-06 1.9390e-01 8.0588e-01 2.0845e-04 6.8532e-14
4.7438e+03 1.6954e-13 7.7168e-05 5.3283e-01 4.6708e-01 1.4895e-05 3.0397e-16
5.0416e+03 9.8814e-13 4.2992e-04 8.7071e-01 1.2886e-01 3.8377e-07 3.4038e-19
5.3582e+03 4.7317e-12 1.9507e-03 9.7890e-01 1.9149e-02 3.8519e-09 9.5932e-23
5.6947e+03 2.6417e-11 1.0522e-02 9.8781e-01 1.6729e-03 1.2820e-11 4.1027e-27
6.0522e+03 1.5936e-10 6.2728e-02 9.3716e-01 1.0699e-04 2.2187e-14 5.6474e-32
6.4323e+03 7.8340e-10 3.1483e-01 6.8516e-01 4.5495e-06 2.0735e-17 3.0908e-37
6.8362e+03 2.0182e-09 7.7401e-01 2.2599e-01 7.9608e-08 7.2130e-21 5.5491e-43
7.2654e+03 2.7922e-09 9.6561e-01 3.4391e-02 5.7187e-10 8.9731e-25 0.0000e+00
7.7216e+03 3.2335e-09 9.9614e-01 3.8586e-03 2.5608e-12 5.5708e-29 0.0000e+00
8.2065e+03 3.6030e-09 9.9966e-01 3.3663e-04 6.3324e-15 1.1992e-33 0.0000e+00
8.7177e+03 3.9459e-09 9.9998e-01 1.9929e-05 5.9183e-18 4.4058e-39 0.0000e+00
9.2147e+03 5.0250e-09 1.0000e+00 6.3770e-07 1.2731e-21 1.4013e-45 0.0000e+00
9.6291e+03 6.6194e-09 1.0000e+00 2.0577e-08 2.7962e-25 0.0000e+00 0.0000e+00
9.9539e+03 8.1408e-09 1.0000e+00 6.9145e-10 6.4606e-29 0.0000e+00 0.0000e+00
1.0246e+04 9.5997e-09 1.0000e+00 2.0430e-11 1.0425e-32 0.0000e+00 0.0000e+00
1.0542e+04 1.3021e-08 1.0000e+00 4.4171e-13 8.1289e-37 0.0000e+00 0.0000e+00
1.0840e+04 1.9100e-08 1.0000e+00 8.0365e-15 4.2203e-41 0.0000e+00 0.0000e+00
1.1119e+04 2.5149e-08 1.0000e+00 2.1846e-16 5.6052e-45 0.0000e+00 0.0000e+00
1.1356e+04 3.4460e-08 1.0000e+00 1.0778e-17 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.5304e-08 1.0000e+00 6.8613e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 8.2486e-08 1.0000e+00 7.5493e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.1088e-07 1.0000e+00 1.1026e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.3713e-07 1.0000e+00 1.9249e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.5550e-07 1.0000e+00 3.6461e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.4823e-07 1.0000e+00 7.9609e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.3962e-07 1.0000e+00 2.5324e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.3852e-07 1.0000e+00 4.9433e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.3731e-07 1.0000e+00 4.9680e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.3352e-07 1.0000e+00 6.1982e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.3107e-07 1.0000e+00 8.6958e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.2761e-07 1.0000e+00 1.3010e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.1341e-07 1.0000e+00 3.8900e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0732e-07 1.0000e+00 1.0516e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0924e-07 1.0000e+00 2.0820e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 9.9474e-08 1.0000e+00 5.7071e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 8.8500e-08 1.0000e+00 1.4956e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.1321e-08 1.0000e+00 4.3084e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 7.2089e-08 1.0000e+00 1.5873e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 5.9270e-08 1.0000e+00 6.1080e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 4.6857e-08 1.0000e+00 1.7320e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 4.2442e-08 1.0000e+00 1.6024e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 3.5175e-08 1.0000e+00 1.3492e-34 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 2.5862e-08 1.0000e+00 1.3272e-36 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.2380e-08 1.0000e+00 3.2587e-38 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 6.2224e-09 1.0000e+00 3.5288e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 3.1303e-09 1.0000e+00 1.4301e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 2.0467e-09 1.0000e+00 5.1252e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.1559e-09 1.0000e+00 6.1094e-40 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0831e-09 1.0000e+00 5.9317e-42 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.2471e-09 1.0000e+00 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.6999e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.6147e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 9.8137e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 3.0631e-10 1.0000e+00 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 7.6912e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.8673e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.4920e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 5.7482e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.3093e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 9.7238e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.5634e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.3797e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0008e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 7.6313e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.6564e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.7953e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.9878e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 3.3493e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 3.1997e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.9441e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 3.5245e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 4.1689e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 3.0737e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.0974e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.1591e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.7848e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.1882e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.1605e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.2994e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.9613e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.5371e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.3964e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.4364e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.2161e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.1544e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 10.0941
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 4.2950e-18 6.3220e-08 2.0276e-02 9.7767e-01 2.0565e-03 3.4942e-12
8.5779e+02 1.9270e-13 3.6686e-05 3.3505e-01 6.6483e-01 8.5525e-05 1.4728e-14
8.7843e+02 9.7996e-14 1.9173e-05 2.4154e-01 7.5826e-01 1.7891e-04 6.8163e-14
9.1772e+02 4.3935e-14 8.8369e-06 1.5970e-01 8.3990e-01 3.9254e-04 3.6603e-13
9.7304e+02 1.6258e-14 3.3638e-06 9.3243e-02 9.0580e-01 9.5600e-04 2.5922e-12
1.0350e+03 5.8131e-15 1.2271e-06 5.2305e-02 9.4541e-01 2.2824e-03 1.8335e-11
1.1000e+03 1.8701e-15 4.0017e-07 2.7194e-02 9.6704e-01 5.7707e-03 1.5228e-10
1.1690e+03 5.6290e-16 1.2163e-07 1.3453e-02 9.7157e-01 1.4981e-02 1.3769e-09
1.2425e+03 1.5703e-16 3.4110e-08 6.2807e-03 9.5382e-01 3.9904e-02 1.3620e-08
1.3205e+03 4.3182e-17 9.2748e-09 2.8188e-03 8.9558e-01 1.0160e-01 1.2919e-07
1.4033e+03 1.0372e-17 2.2196e-09 1.1275e-03 7.6063e-01 2.3824e-01 1.1507e-06
1.4915e+03 2.0527e-18 4.4785e-10 3.8079e-04 5.4073e-01 4.5889e-01 8.1437e-06
1.5852e+03 2.9021e-19 6.6392e-11 9.7016e-05 2.9759e-01 7.0227e-01 4.6899e-05
1.6847e+03 3.0501e-20 7.4113e-12 1.8990e-05 1.2889e-01 8.7086e-01 2.2615e-04
1.7904e+03 2.4429e-21 6.3763e-13 2.9610e-06 4.6487e-02 9.5248e-01 1.0319e-03
1.9028e+03 1.8480e-22 5.1864e-14 4.3541e-07 1.5782e-02 9.7980e-01 4.4165e-03
2.0223e+03 1.8052e-23 5.3019e-15 7.5098e-08 5.7691e-03 9.7810e-01 1.6131e-02
2.1493e+03 2.4141e-24 7.4576e-16 1.6488e-08 2.3958e-03 9.5079e-01 4.6816e-02
2.2843e+03 4.6218e-25 1.5040e-16 4.7496e-09 1.1470e-03 8.9430e-01 1.0455e-01
2.4277e+03 1.3143e-25 4.5162e-17 1.8556e-09 6.4816e-04 8.2143e-01 1.7793e-01
2.5802e+03 6.5431e-26 2.3519e-17 1.1159e-09 4.7360e-04 7.7112e-01 2.2841e-01
