#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    1.155373E+03   1.1065E-016   3.8972E-009   2.2094E-003   9.9779E-001
    1.226028E+03   4.8069E-017   1.7971E-009   1.3907E-003   9.9861E-001
    1.301004E+03   1.9589E-017   7.6110E-010   8.2594E-004   9.9917E-001
    1.380565E+03   7.4567E-018   2.9680E-010   4.6387E-004   9.9954E-001
    1.464992E+03   2.5682E-018   1.0628E-010   2.4722E-004   9.9975E-001
    1.554581E+03   8.2623E-019   3.6707E-011   1.2922E-004   9.9987E-001
    1.649649E+03   2.6840E-019   1.3139E-011   6.9093E-005   9.9993E-001
    1.750532E+03   9.6081E-020   5.1891E-012   3.9061E-005   9.9996E-001
    1.857583E+03   3.7414E-020   2.2390E-012   2.3232E-005   9.9998E-001
    1.971181E+03   1.5539E-020   1.0386E-012   1.4414E-005   9.9999E-001
    2.091726E+03   6.9456E-021   5.2021E-013   9.3585E-006   9.9999E-001
    2.219642E+03   3.4179E-021   2.8630E-013   6.4365E-006   9.9999E-001
    2.355381E+03   1.9115E-021   1.7739E-013   4.7721E-006   1.0000E+000
    2.499421E+03   1.2576E-021   1.2699E-013   3.8859E-006   1.0000E+000
    2.652270E+03   1.0143E-021   1.0843E-013   3.5531E-006   1.0000E+000
    2.814466E+03   1.0527E-021   1.1509E-013   3.7522E-006   1.0000E+000
    2.986581E+03   1.3832E-021   1.5263E-013   4.6220E-006   1.0000E+000
    3.169221E+03   2.1514E-021   2.4631E-013   6.5659E-006   9.9999E-001
    3.363030E+03   4.5272E-021   5.2551E-013   1.1027E-005   9.9999E-001
    3.568692E+03   1.9964E-020   2.0037E-012   2.5327E-005   9.9997E-001
    3.786930E+03   2.0434E-019   1.6113E-011   8.9275E-005   9.9991E-001
    4.018515E+03   3.9288E-018   2.6543E-010   4.9085E-004   9.9951E-001
    4.264262E+03   1.1528E-016   7.5562E-009   3.8383E-003   9.9616E-001
    4.525037E+03   4.3127E-015   2.3856E-007   3.1045E-002   9.6895E-001
    4.801759E+03   1.0564E-013   4.1349E-006   1.6178E-001   8.3822E-001
    5.095404E+03   8.7280E-013   2.5099E-005   4.1225E-001   5.8773E-001
    5.407007E+03   2.7457E-012   6.4779E-005   6.1579E-001   3.8414E-001
    5.737665E+03   5.2726E-012   1.1021E-004   7.3504E-001   2.6485E-001
    6.088544E+03   9.0971E-012   1.7028E-004   8.2155E-001   1.7828E-001
    6.460880E+03   1.7034E-011   2.7636E-004   8.9556E-001   1.0417E-001
    6.855986E+03   3.7576E-011   4.9559E-004   9.5058E-001   4.8929E-002
    7.275255E+03   1.0535E-010   1.0254E-003   9.8160E-001   1.7372E-002
    7.720163E+03   4.3582E-010   2.7104E-003   9.9324E-001   4.0450E-003
    8.196160E+03   3.6609E-009   1.1408E-002   9.8816E-001   4.3642E-004
    8.628525E+03   5.5718E-008   6.9443E-002   9.3053E-001   2.2887E-005
    9.023312E+03   1.2064E-006   4.4156E-001   5.5844E-001   3.7124E-007
    9.388550E+03   1.2532E-005   9.4078E-001   5.9209E-002   4.0251E-010
    9.709000E+03   7.7747E-005   9.9798E-001   1.9458E-003   5.9674E-014
    1.000476E+04   5.6504E-004   9.9939E-001   4.1304E-005   3.2041E-018
    1.031378E+04   5.0286E-003   9.9497E-001   6.1303E-007   7.0853E-023
    1.064481E+04   5.7003E-002   9.4300E-001   5.1886E-009   4.1050E-028
    1.096569E+04   5.0757E-001   4.9243E-001   1.3933E-011   3.4292E-034
    1.124010E+04   9.5700E-001   4.3001E-002   4.1234E-015   1.6699E-041
    1.145820E+04   9.9878E-001   1.2152E-003   1.5994E-019   2.7926E-050
    1.163468E+04   9.9997E-001   2.7674E-005   3.0834E-024   1.1353E-057
    1.179247E+04   1.0000E+000   1.4998E-006   5.5283E-028   1.0028E-058
    1.195051E+04   1.0000E+000   1.4310E-007   5.4799E-031   1.2534E-059
    1.213218E+04   1.0000E+000   1.9859E-008   1.4719E-033   1.9206E-060
    1.237300E+04   1.0000E+000   3.3160E-009   6.6791E-036   3.3600E-061
    1.272751E+04   1.0000E+000   4.1200E-010   1.4931E-038   4.3419E-062
    1.315974E+04   1.0000E+000   4.8119E-011   2.7638E-041   5.2801E-063
    1.362472E+04   1.0000E+000   5.9920E-012   5.7015E-044   6.8997E-064
    1.411262E+04   1.0000E+000   8.2939E-013   1.4526E-046   1.0196E-064
    1.461321E+04   1.0000E+000   1.4489E-013   7.4295E-049   1.9599E-065
    1.510506E+04   1.0000E+000   3.1548E-014   8.6197E-051   4.8744E-066
    1.557489E+04   1.0000E+000   7.7651E-015   1.3028E-051   1.4285E-066
    1.601259E+04   1.0000E+000   2.1484E-015   1.4884E-051   4.9109E-067
    1.643563E+04   1.0000E+000   6.1404E-016   1.9574E-051   1.8387E-067
    1.684478E+04   1.0000E+000   1.7539E-016   2.7167E-051   7.2450E-068
    1.723803E+04   1.0000E+000   4.9845E-017   3.9335E-051   2.9616E-068
    1.761347E+04   1.0000E+000   1.4062E-017   5.8142E-051   1.2255E-068
    1.799025E+04   1.0000E+000   3.6245E-018   8.6575E-051   4.6647E-069
    1.839373E+04   1.0000E+000   7.8862E-019   1.2850E-050   1.4907E-069
    1.886098E+04   1.0000E+000   1.2750E-019   1.8994E-050   3.5177E-070
    1.944285E+04   1.0000E+000   2.6247E-020   2.8020E-050   1.0621E-070
    2.044515E+04   1.0000E+000   1.7175E-017   5.1013E-050   1.1508E-067
    2.170270E+04   1.0000E+000   1.1227E-015   5.7497E-049   7.5904E-066
    2.302990E+04   1.0000E+000   6.8249E-015   3.6091E-047   3.1108E-065
    2.443826E+04   1.0000E+000   3.0561E-014   3.1652E-046   8.1594E-065
    2.593275E+04   1.0000E+000   1.1886E-013   2.1780E-045   1.9915E-064
    2.751863E+04   1.0000E+000   6.9519E-013   3.2039E-044   6.8549E-064
    2.920149E+04   1.0000E+000   6.0741E-012   1.1533E-042   3.3450E-063
    3.099027E+04   1.0000E+000   4.0843E-011   3.7428E-041   1.4589E-062
    3.277688E+04   1.0000E+000   1.4606E-010   5.1322E-040   4.0838E-062
    3.426658E+04   1.0000E+000   4.2504E-010   6.0556E-039   9.7859E-062
    3.557209E+04   1.0000E+000   1.3724E-009   1.2011E-037   2.5670E-061
    3.677410E+04   1.0000E+000   3.8612E-009   2.3895E-036   6.0615E-061
    3.793036E+04   1.0000E+000   7.8988E-009   2.8734E-035   1.0972E-060
    3.907608E+04   1.0000E+000   1.2971E-008   1.8139E-034   1.6769E-060
    4.021978E+04   1.0000E+000   1.7218E-008   7.0342E-034   2.1115E-060
    4.136925E+04   1.0000E+000   2.0897E-008   1.9272E-033   2.4796E-060
    4.252802E+04   1.0000E+000   2.3621E-008   3.9274E-033   2.7483E-060
    4.370499E+04   1.0000E+000   2.5522E-008   6.4355E-033   2.9491E-060
    4.490229E+04   1.0000E+000   2.6874E-008   9.3011E-033   3.1334E-060
    4.612538E+04   1.0000E+000   2.8049E-008   1.2013E-032   3.3696E-060
    4.737523E+04   1.0000E+000   2.9327E-008   1.4839E-032   3.7283E-060
    4.865340E+04   1.0000E+000   3.0761E-008   1.7748E-032   4.2439E-060
    4.995931E+04   1.0000E+000   3.2322E-008   2.0730E-032   4.9031E-060
    5.129261E+04   1.0000E+000   3.3991E-008   2.3796E-032   5.6623E-060
    5.265252E+04   1.0000E+000   3.5639E-008   2.6801E-032   6.4612E-060
    5.403675E+04   1.0000E+000   3.7052E-008   2.9419E-032   7.2433E-060
    5.544510E+04   1.0000E+000   3.8077E-008   3.1368E-032   7.9868E-060
    5.687235E+04   1.0000E+000   3.8647E-008   3.2494E-032   8.7030E-060
    5.831795E+04   1.0000E+000   3.8772E-008   3.2790E-032   9.4324E-060
    5.977136E+04   1.0000E+000   3.8526E-008   3.2378E-032   1.0235E-059
    6.122818E+04   1.0000E+000   3.7942E-008   3.1335E-032   1.1165E-059
    6.267131E+04   1.0000E+000   3.7040E-008   2.9727E-032   1.2255E-059
    6.408861E+04   1.0000E+000   3.5875E-008   2.7689E-032   1.3534E-059
    6.545677E+04   1.0000E+000   3.4520E-008   2.5386E-032   1.5006E-059
    6.675345E+04   1.0000E+000   3.3102E-008   2.3051E-032   1.6673E-059
    6.795893E+04   1.0000E+000   3.1505E-008   2.0581E-032   1.8419E-059
    6.904278E+04   1.0000E+000   2.8935E-008   1.7017E-032   1.9527E-059
    6.953515E+04   1.0000E+000   2.5848E-008   1.3373E-032   1.8709E-059
    6.978265E+04   1.0000E+000   2.2930E-008   1.0441E-032   1.7214E-059
    6.990673E+04   1.0000E+000   2.0102E-008   8.0168E-033   1.5390E-059
    6.996885E+04   1.0000E+000   1.7918E-008   6.3970E-033   1.3862E-059
    6.999838E+04   1.0000E+000   1.6358E-008   5.3757E-033   1.2736E-059
    6.999994E+04   1.0000E+000   1.6194E-008   5.2742E-033   1.2615E-059
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484663E+02   1.5344E-015   5.2774E-008   1.0926E-002   9.8907E-001
    8.529098E+02   1.5343E-015   5.2774E-008   1.0926E-002   9.8907E-001
    8.663805E+02   1.5244E-015   5.2462E-008   1.0888E-002   9.8911E-001
    8.939634E+02   1.4604E-015   5.0458E-008   1.0640E-002   9.8936E-001
    9.463138E+02   1.2188E-015   4.2818E-008   9.6543E-003   9.9035E-001
    1.004215E+03   8.5769E-016   3.1122E-008   7.9929E-003   9.9201E-001
    1.065627E+03   5.0322E-016   1.9173E-008   5.9998E-003   9.9400E-001
    1.130794E+03   2.4660E-016   1.0008E-008   4.0807E-003   9.9592E-001
    1.199946E+03   1.0394E-016   4.5309E-009   2.5472E-003   9.9745E-001
    1.273327E+03   4.0784E-017   1.8846E-009   1.5044E-003   9.9850E-001
    1.351196E+03   1.5532E-017   7.4260E-010   8.5410E-004   9.9915E-001
    1.433826E+03   5.5414E-018   2.7262E-010   4.6297E-004   9.9954E-001
    1.521510E+03   1.8167E-018   9.3683E-011   2.4129E-004   9.9976E-001
    1.614555E+03   5.6349E-019   3.1524E-011   1.2463E-004   9.9988E-001
    1.713291E+03   1.8325E-019   1.1305E-011   6.6902E-005   9.9993E-001
    1.818065E+03   6.6156E-020   4.5068E-012   3.8182E-005   9.9996E-001
    1.929247E+03   2.6425E-020   1.9911E-012   2.3141E-005   9.9998E-001
    2.047227E+03   1.1736E-020   9.7417E-013   1.4881E-005   9.9999E-001
    2.172422E+03   5.7640E-021   5.2515E-013   1.0137E-005   9.9999E-001
    2.305274E+03   3.1715E-021   3.1557E-013   7.3864E-006   9.9999E-001
    2.446250E+03   2.0141E-021   2.1663E-013   5.8605E-006   9.9999E-001
    2.595847E+03   1.5369E-021   1.7542E-013   5.1760E-006   9.9999E-001
    2.754592E+03   1.4850E-021   1.7510E-013   5.2384E-006   9.9999E-001
    2.923046E+03   1.8413E-021   2.2093E-013   6.2014E-006   9.9999E-001
    3.101800E+03   2.6949E-021   3.3889E-013   8.4459E-006   9.9999E-001
    3.291487E+03   4.9296E-021   6.5477E-013   1.3315E-005   9.9999E-001
    3.492773E+03   1.6865E-020   2.0793E-012   2.7502E-005   9.9997E-001
    3.706369E+03   1.3681E-019   1.3680E-011   8.5581E-005   9.9991E-001
    3.933027E+03   2.2759E-018   1.8799E-010   4.1590E-004   9.9958E-001
    4.173545E+03   6.2775E-017   4.8637E-009   3.0423E-003   9.9696E-001
    4.428773E+03   2.5479E-015   1.7252E-007   2.6711E-002   9.7329E-001
    4.699608E+03   8.9044E-014   4.1889E-006   1.7071E-001   8.2929E-001
    4.987006E+03   1.2020E-012   3.7569E-005   5.1189E-001   4.8807E-001
    5.291980E+03   5.5709E-012   1.2603E-004   7.7523E-001   2.2465E-001
    5.615604E+03   1.3365E-011   2.4407E-004   8.8513E-001   1.1462E-001
    5.959018E+03   2.4760E-011   3.8536E-004   9.3473E-001   6.4889E-002
    6.323434E+03   4.5633E-011   6.0185E-004   9.6439E-001   3.5005E-002
    6.710135E+03   9.6454E-011   1.0260E-003   9.8300E-001   1.5978E-002
    7.120484E+03   2.5985E-010   2.0388E-003   9.9231E-001   5.6538E-003
    7.555927E+03   1.0282E-009   5.1842E-003   9.9347E-001   1.3480E-003
    8.020258E+03   7.5791E-009   1.9837E-002   9.8000E-001   1.6340E-004
    8.469921E+03   1.0422E-007   1.1096E-001   8.8903E-001   8.8487E-006
    8.894827E+03   1.8607E-006   5.7362E-001   4.2637E-001   1.1164E-007
    9.281790E+03   1.5070E-005   9.6401E-001   3.5972E-002   9.6401E-011
    9.618949E+03   9.0098E-005   9.9872E-001   1.1850E-003   1.4869E-014
    9.931316E+03   6.6111E-004   9.9931E-001   2.5223E-005   8.1383E-019
    1.025737E+04   5.9077E-003   9.9409E-001   3.6756E-007   1.7063E-023
    1.060887E+04   6.5061E-002   9.3494E-001   3.1309E-009   9.9763E-029
    1.095166E+04   5.3528E-001   4.6472E-001   8.4646E-012   9.1141E-035
    1.124328E+04   9.5920E-001   4.0799E-002   2.8169E-015   5.9307E-042
    1.147526E+04   9.9883E-001   1.1708E-003   1.1837E-019   1.2030E-050
    1.165590E+04   9.9997E-001   2.9500E-005   3.1537E-024   1.1723E-057
    1.181410E+04   1.0000E+000   1.7814E-006   7.7995E-028   1.1357E-058
    1.197020E+04   1.0000E+000   1.9666E-007   1.1544E-030   1.6681E-059
    1.214718E+04   1.0000E+000   3.2745E-008   5.1255E-033   3.1168E-060
    1.238406E+04   1.0000E+000   6.2899E-009   3.4751E-035   6.3478E-061
    1.272991E+04   1.0000E+000   8.9855E-010   1.1522E-037   9.4891E-062
    1.315742E+04   1.0000E+000   1.1499E-010   2.7242E-040   1.2657E-062
    1.362187E+04   1.0000E+000   1.5230E-011   6.5608E-043   1.7606E-063
    1.410865E+04   1.0000E+000   2.2520E-012   2.0029E-045   2.7828E-064
    1.460697E+04   1.0000E+000   4.2131E-013   1.2530E-047   5.7319E-065
    1.510098E+04   1.0000E+000   9.3266E-014   1.3549E-049   1.4504E-065
    1.556876E+04   1.0000E+000   2.2699E-014   3.0849E-051   4.1971E-066
    1.600838E+04   1.0000E+000   6.0101E-015   1.5227E-051   1.3801E-066
    1.643166E+04   1.0000E+000   1.6421E-015   1.9625E-051   4.9324E-067
    1.684185E+04   1.0000E+000   4.4631E-016   2.7227E-051   1.8480E-067
    1.723657E+04   1.0000E+000   1.2110E-016   3.9441E-051   7.2141E-068
    1.761476E+04   1.0000E+000   3.2953E-017   5.8407E-051   2.8857E-068
    1.799158E+04   1.0000E+000   8.4505E-018   8.6927E-051   1.0926E-068
    1.839781E+04   1.0000E+000   1.8506E-018   1.2918E-050   3.5229E-069
    1.886350E+04   1.0000E+000   3.0933E-019   1.9077E-050   8.5896E-070
    1.945952E+04   1.0000E+000   4.8219E-020   2.8415E-050   1.9681E-070
    2.042608E+04   1.0000E+000   1.3711E-017   4.7774E-050   9.2410E-068
    2.167074E+04   1.0000E+000   9.7909E-016   3.9750E-049   6.9360E-066
    2.299598E+04   1.0000E+000   6.2175E-015   2.5641E-047   2.9550E-065
    2.440227E+04   1.0000E+000   2.8053E-014   2.3456E-046   7.7460E-065
    2.589455E+04   1.0000E+000   1.0899E-013   1.6185E-045   1.8716E-064
    2.747810E+04   1.0000E+000   6.3362E-013   2.3775E-044   6.3954E-064
    2.915849E+04   1.0000E+000   5.5562E-012   8.6973E-043   3.1242E-063
    3.094690E+04   1.0000E+000   3.8063E-011   2.9486E-041   1.3805E-062
    3.269073E+04   1.0000E+000   1.3373E-010   3.8994E-040   3.8050E-062
    3.420753E+04   1.0000E+000   3.9620E-010   4.7892E-039   9.2469E-062
    3.552917E+04   1.0000E+000   1.2989E-009   9.8921E-038   2.4556E-061
    3.673194E+04   1.0000E+000   3.6964E-009   2.0277E-036   5.8556E-061
    3.789213E+04   1.0000E+000   7.6857E-009   2.5528E-035   1.0742E-060
    3.903899E+04   1.0000E+000   1.2709E-008   1.6676E-034   1.6492E-060
    4.018653E+04   1.0000E+000   1.7031E-008   6.6465E-034   2.0949E-060
    4.133736E+04   1.0000E+000   2.0747E-008   1.8530E-033   2.4677E-060
    4.249830E+04   1.0000E+000   2.3516E-008   3.8287E-033   2.7418E-060
    4.367642E+04   1.0000E+000   2.5449E-008   6.3265E-033   2.9465E-060
    4.487492E+04   1.0000E+000   2.6821E-008   9.1864E-033   3.1327E-060
    4.609912E+04   1.0000E+000   2.8006E-008   1.1914E-032   3.3688E-060
    4.734991E+04   1.0000E+000   2.9288E-008   1.4748E-032   3.7259E-060
    4.862936E+04   1.0000E+000   3.0724E-008   1.7665E-032   4.2401E-060
    4.993619E+04   1.0000E+000   3.2288E-008   2.0655E-032   4.8986E-060
    5.127086E+04   1.0000E+000   3.3960E-008   2.3729E-032   5.6591E-060
    5.263171E+04   1.0000E+000   3.5613E-008   2.6745E-032   6.4602E-060
    5.401748E+04   1.0000E+000   3.7033E-008   2.9377E-032   7.2454E-060
    5.542678E+04   1.0000E+000   3.8065E-008   3.1340E-032   7.9912E-060
    5.685552E+04   1.0000E+000   3.8642E-008   3.2481E-032   8.7091E-060
    5.830243E+04   1.0000E+000   3.8772E-008   3.2787E-032   9.4391E-060
    5.975702E+04   1.0000E+000   3.8530E-008   3.2383E-032   1.0241E-059
    6.121611E+04   1.0000E+000   3.7948E-008   3.1344E-032   1.1171E-059
    6.266032E+04   1.0000E+000   3.7048E-008   2.9740E-032   1.2260E-059
    6.407999E+04   1.0000E+000   3.5883E-008   2.7702E-032   1.3538E-059
    6.545013E+04   1.0000E+000   3.4527E-008   2.5398E-032   1.5010E-059
    6.674879E+04   1.0000E+000   3.3107E-008   2.3060E-032   1.6678E-059
    6.795594E+04   1.0000E+000   3.1511E-008   2.0590E-032   1.8426E-059
    6.904141E+04   1.0000E+000   2.8943E-008   1.7026E-032   1.9537E-059
    6.953448E+04   1.0000E+000   2.5855E-008   1.3380E-032   1.8721E-059
    6.978234E+04   1.0000E+000   2.2936E-008   1.0447E-032   1.7225E-059
    6.990660E+04   1.0000E+000   2.0107E-008   8.0201E-033   1.5399E-059
    6.996881E+04   1.0000E+000   1.7920E-008   6.3984E-033   1.3869E-059
    6.999838E+04   1.0000E+000   1.6358E-008   5.3757E-033   1.2741E-059
    6.999994E+04   1.0000E+000   1.6194E-008   5.2741E-033   1.2620E-059
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484663E+02   3.2827E-015   1.2879E-007   1.9530E-002   9.8047E-001
    8.538104E+02   3.2827E-015   1.2879E-007   1.9530E-002   9.8047E-001
    8.700455E+02   3.2475E-015   1.2754E-007   1.9417E-002   9.8058E-001
    9.034476E+02   3.0250E-015   1.1961E-007   1.8694E-002   9.8131E-001
    9.596254E+02   2.3465E-015   9.5036E-008   1.6318E-002   9.8368E-001
    1.017895E+03   1.5152E-015   6.3969E-008   1.2912E-002   9.8709E-001
    1.079727E+03   8.0461E-016   3.6049E-008   9.1958E-003   9.9080E-001
    1.145315E+03   3.5564E-016   1.7170E-008   5.9251E-003   9.9407E-001
    1.214887E+03   1.3748E-016   7.1958E-009   3.5338E-003   9.9647E-001
    1.288685E+03   5.1116E-017   2.8496E-009   2.0271E-003   9.9797E-001
    1.366965E+03   1.8767E-017   1.0901E-009   1.1324E-003   9.9887E-001
    1.450001E+03   6.6006E-018   3.9686E-010   6.1225E-004   9.9939E-001
    1.538081E+03   2.1832E-018   1.3730E-010   3.2103E-004   9.9968E-001
    1.631512E+03   6.8292E-019   4.6234E-011   1.6617E-004   9.9983E-001
    1.730617E+03   2.2146E-019   1.6406E-011   8.8864E-005   9.9991E-001
    1.835743E+03   7.8303E-020   6.3982E-012   5.0285E-005   9.9995E-001
    1.947255E+03   3.1036E-020   2.7974E-012   3.0446E-005   9.9997E-001
    2.065540E+03   1.4096E-020   1.3865E-012   1.9827E-005   9.9998E-001
    2.191011E+03   7.2539E-021   7.7104E-013   1.3819E-005   9.9999E-001
    2.324103E+03   4.2174E-021   4.8111E-013   1.0336E-005   9.9999E-001
    2.465280E+03   2.8284E-021   3.4349E-013   8.4208E-006   9.9999E-001
    2.615032E+03   2.2764E-021   2.9032E-013   7.6462E-006   9.9999E-001
    2.773882E+03   2.3112E-021   3.0380E-013   7.9684E-006   9.9999E-001
    2.942380E+03   2.9625E-021   4.0050E-013   9.6802E-006   9.9999E-001
    3.121115E+03   4.5035E-021   6.4763E-013   1.3547E-005   9.9999E-001
    3.310706E+03   8.8933E-021   1.3518E-012   2.2139E-005   9.9998E-001
    3.511813E+03   3.4610E-020   4.8399E-012   4.8576E-005   9.9995E-001
    3.725137E+03   3.1410E-019   3.5901E-011   1.6129E-004   9.9984E-001
    3.951420E+03   5.7026E-018   5.4436E-010   8.2865E-004   9.9917E-001
    4.191448E+03   1.8367E-016   1.6141E-008   6.5715E-003   9.9343E-001
    4.446056E+03   7.7334E-015   5.6031E-007   5.6241E-002   9.4376E-001
    4.716130E+03   2.4008E-013   1.1445E-005   3.0517E-001   6.9482E-001
    5.002610E+03   2.8955E-012   8.5829E-005   7.1323E-001   2.8669E-001
    5.306492E+03   1.4014E-011   2.7618E-004   9.0859E-001   9.1137E-002
    5.628833E+03   3.8617E-011   5.6721E-004   9.6401E-001   3.5426E-002
    5.970755E+03   8.0780E-011   9.5262E-004   9.8235E-001   1.6696E-002
    6.333447E+03   1.6236E-010   1.5537E-003   9.9050E-001   7.9422E-003
    6.718170E+03   3.7114E-010   2.7584E-003   9.9398E-001   3.2621E-003
    7.126263E+03   1.1044E-009   5.8052E-003   9.9317E-001   1.0228E-003
    7.559146E+03   4.9991E-009   1.6024E-002   9.8377E-001   2.0704E-004
    8.018549E+03   4.1631E-008   6.5339E-002   9.3464E-001   2.0488E-005
    8.485246E+03   6.2707E-007   3.4847E-001   6.5153E-001   6.2168E-007
    8.924554E+03   6.3008E-006   8.8090E-001   1.1909E-001   2.0400E-009
    9.306700E+03   3.5740E-005   9.9410E-001   5.8690E-003   7.9485E-013
    9.644838E+03   2.2332E-004   9.9961E-001   1.6666E-004   8.8518E-017
    9.975366E+03   1.7856E-003   9.9821E-001   3.1044E-006   3.5101E-021
    1.032737E+04   1.7171E-002   9.8283E-001   3.7591E-008   4.5841E-026
    1.070063E+04   1.8402E-001   8.1598E-001   2.4127E-010   1.5943E-031
    1.104967E+04   7.9514E-001   2.0486E-001   3.1358E-013   6.5320E-038
    1.133757E+04   9.8885E-001   1.1154E-002   5.4480E-017   1.7253E-045
    1.155835E+04   9.9971E-001   2.9044E-004   1.9142E-021   2.6256E-054
    1.173080E+04   9.9999E-001   1.0636E-005   1.3356E-025   4.8274E-058
    1.188576E+04   1.0000E+000   9.6436E-007   1.0721E-028   6.6174E-059
    1.204313E+04   1.0000E+000   1.4547E-007   3.7749E-031   1.2523E-059
    1.222794E+04   1.0000E+000   3.0984E-008   3.3566E-033   2.9539E-060
    1.249034E+04   1.0000E+000   6.3533E-009   2.8363E-035   6.4595E-061
    1.286583E+04   1.0000E+000   9.4546E-010   1.0480E-037   1.0106E-061
    1.330443E+04   1.0000E+000   1.3034E-010   2.9577E-040   1.4560E-062
