#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    4.356109E+03   1.0000E-099   3.0577E-009   3.2633E-003   9.9674E-001
    4.611823E+03   1.0000E-099   1.3010E-008   8.1751E-003   9.9182E-001
    4.882548E+03   1.0000E-099   7.1008E-008   2.3384E-002   9.7662E-001
    5.169166E+03   1.0000E-099   4.7269E-007   7.3904E-002   9.2610E-001
    5.472608E+03   1.0000E-099   3.3423E-006   2.2817E-001   7.7182E-001
    5.793864E+03   1.0000E-099   1.9692E-005   5.4357E-001   4.5641E-001
    6.133978E+03   1.0000E-099   7.7975E-005   8.3497E-001   1.6495E-001
    6.494057E+03   1.0000E-099   2.3964E-004   9.5800E-001   4.1757E-002
    6.875274E+03   1.0000E-099   7.1227E-004   9.9078E-001   8.5095E-003
    7.278870E+03   1.0000E-099   2.2335E-003   9.9629E-001   1.4760E-003
    7.706157E+03   1.0000E-099   7.4010E-003   9.9237E-001   2.2881E-004
    8.158527E+03   1.0000E-099   2.7078E-002   9.7289E-001   2.9824E-005
    8.637453E+03   1.0000E-099   1.1993E-001   8.8007E-001   2.4188E-006
    9.142926E+03   1.0000E-099   4.7580E-001   5.2420E-001   7.9486E-008
    9.621882E+03   1.0000E-099   8.5261E-001   1.4739E-001   1.2220E-009
    1.009139E+04   1.0000E-099   9.7206E-001   2.7935E-002   1.2853E-011
    1.057107E+04   1.0000E-099   9.9554E-001   4.4636E-003   1.0606E-013
    1.102095E+04   1.0000E-099   9.9925E-001   7.5233E-004   1.1158E-015
    1.140190E+04   1.0000E-099   9.9985E-001   1.4638E-004   1.7552E-017
    1.170621E+04   1.0000E-099   9.9996E-001   3.5294E-005   4.6504E-019
    1.196446E+04   1.0000E-099   9.9999E-001   1.2126E-005   2.7631E-020
    1.220902E+04   1.0000E-099   9.9999E-001   6.7359E-006   5.0111E-021
    1.248580E+04   1.0000E-099   1.0000E+000   4.0929E-006   1.1341E-021
    1.286004E+04   1.0000E-099   1.0000E+000   1.7595E-006   1.1867E-022
    1.332718E+04   1.0000E-099   1.0000E+000   5.4298E-007   5.8522E-024
    1.382918E+04   1.0000E-099   1.0000E+000   1.5822E-007   2.5836E-025
    1.434366E+04   1.0000E-099   1.0000E+000   4.6877E-008   1.1975E-026
    1.485143E+04   1.0000E-099   1.0000E+000   1.4830E-008   6.3761E-028
    1.533469E+04   1.0000E-099   1.0000E+000   5.1484E-009   4.0232E-029
    1.578638E+04   1.0000E-099   1.0000E+000   2.0181E-009   3.3330E-030
    1.620935E+04   1.0000E-099   1.0000E+000   9.0343E-010   3.9217E-031
    1.661688E+04   1.0000E-099   1.0000E+000   4.3694E-010   5.5759E-032
    1.700421E+04   1.0000E-099   1.0000E+000   2.2088E-010   8.5102E-033
    1.737417E+04   1.0000E-099   1.0000E+000   1.1565E-010   1.3871E-033
    1.772832E+04   1.0000E-099   1.0000E+000   6.3773E-011   2.6958E-034
    1.808036E+04   1.0000E-099   1.0000E+000   3.6135E-011   6.1624E-035
    1.844682E+04   1.0000E-099   1.0000E+000   1.9899E-011   1.4961E-035
    1.885311E+04   1.0000E-099   1.0000E+000   1.0034E-011   3.4850E-036
    1.933417E+04   1.0000E-099   1.0000E+000   4.4027E-012   8.5673E-037
    1.996140E+04   1.0000E-099   1.0000E+000   1.5192E-012   3.0230E-037
    2.103299E+04   1.0000E-099   1.0000E+000   2.4725E-013   2.1056E-037
    2.227539E+04   1.0000E-099   1.0000E+000   3.6636E-014   4.9582E-038
    2.358301E+04   1.0000E-099   1.0000E+000   9.4466E-015   1.6563E-038
    2.496739E+04   1.0000E-099   1.0000E+000   4.0683E-015   9.6710E-038
    2.643303E+04   1.0000E-099   1.0000E+000   2.3410E-015   7.6902E-037
    2.798472E+04   1.0000E-099   1.0000E+000   1.8359E-015   1.1813E-035
    2.962749E+04   1.0000E-099   1.0000E+000   2.2638E-015   3.5432E-034
    3.136122E+04   1.0000E-099   1.0000E+000   3.8891E-015   9.0993E-033
    3.301326E+04   1.0000E-099   1.0000E+000   9.4096E-015   1.1122E-031
    3.444214E+04   1.0000E-099   1.0000E+000   2.9693E-014   1.2396E-030
    3.570225E+04   1.0000E-099   1.0000E+000   1.9185E-013   2.3357E-029
    3.685664E+04   1.0000E-099   1.0000E+000   2.3956E-012   5.0041E-028
    3.797610E+04   1.0000E-099   1.0000E+000   3.0978E-011   7.0162E-027
    3.908268E+04   1.0000E-099   1.0000E+000   2.2110E-010   4.9967E-026
    4.019046E+04   1.0000E-099   1.0000E+000   8.8099E-010   2.0083E-025
    4.130062E+04   1.0000E-099   1.0000E+000   2.3186E-009   5.4442E-025
    4.241675E+04   1.0000E-099   1.0000E+000   4.2422E-009   1.0193E-024
    4.354852E+04   1.0000E-099   1.0000E+000   6.4739E-009   1.5671E-024
    4.469744E+04   1.0000E-099   1.0000E+000   8.6220E-009   2.1819E-024
    4.586844E+04   1.0000E-099   1.0000E+000   8.2956E-009   2.1015E-024
    4.706377E+04   1.0000E-099   1.0000E+000   8.4019E-009   2.1924E-024
    4.828401E+04   1.0000E-099   1.0000E+000   8.0930E-009   2.1906E-024
    4.953046E+04   1.0000E-099   1.0000E+000   7.7168E-009   2.1766E-024
    5.080186E+04   1.0000E-099   1.0000E+000   7.3673E-009   2.1698E-024
    5.209780E+04   1.0000E-099   1.0000E+000   7.0930E-009   2.1802E-024
    5.341786E+04   1.0000E-099   1.0000E+000   6.8855E-009   2.1976E-024
    5.475876E+04   1.0000E-099   1.0000E+000   6.7046E-009   2.2013E-024
    5.612046E+04   1.0000E-099   1.0000E+000   6.5209E-009   2.1788E-024
    5.749897E+04   1.0000E-099   1.0000E+000   6.3221E-009   2.1269E-024
    5.888930E+04   1.0000E-099   1.0000E+000   6.1040E-009   2.0483E-024
    6.028794E+04   1.0000E-099   1.0000E+000   5.8723E-009   1.9499E-024
    6.168087E+04   1.0000E-099   1.0000E+000   5.6306E-009   1.8360E-024
    6.305999E+04   1.0000E-099   1.0000E+000   5.3834E-009   1.7107E-024
    6.440877E+04   1.0000E-099   1.0000E+000   5.1353E-009   1.5795E-024
    6.570669E+04   1.0000E-099   1.0000E+000   4.8876E-009   1.4471E-024
    6.693461E+04   1.0000E-099   1.0000E+000   4.6471E-009   1.3199E-024
    6.807188E+04   1.0000E-099   1.0000E+000   4.3758E-009   1.1822E-024
    6.909523E+04   1.0000E-099   1.0000E+000   3.9420E-009   9.7787E-025
    6.956071E+04   1.0000E-099   1.0000E+000   3.5111E-009   7.8196E-025
    6.979462E+04   1.0000E-099   1.0000E+000   3.1374E-009   6.2010E-025
    6.991187E+04   1.0000E-099   1.0000E+000   2.7810E-009   4.7880E-025
    6.997057E+04   1.0000E-099   1.0000E+000   2.5105E-009   3.7967E-025
    6.999847E+04   1.0000E-099   1.0000E+000   2.3217E-009   3.1564E-025
    6.999994E+04   1.0000E-099   1.0000E+000   2.3008E-009   3.0878E-025
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   5.6349E-013   1.4766E-005   9.9999E-001
    8.523194E+02   1.0000E-099   5.6379E-013   1.4769E-005   9.9999E-001
    8.639844E+02   1.0000E-099   5.6405E-013   1.4771E-005   9.9999E-001
    8.877956E+02   1.0000E-099   5.6367E-013   1.4763E-005   9.9999E-001
    9.323423E+02   1.0000E-099   5.6095E-013   1.4718E-005   9.9999E-001
    9.819013E+02   1.0000E-099   5.5511E-013   1.4623E-005   9.9999E-001
    1.033984E+03   1.0000E-099   5.4658E-013   1.4484E-005   9.9999E-001
    1.088829E+03   1.0000E-099   5.3564E-013   1.4302E-005   9.9999E-001
    1.146583E+03   1.0000E-099   5.2251E-013   1.4080E-005   9.9999E-001
    1.207401E+03   1.0000E-099   5.1035E-013   1.3860E-005   9.9999E-001
    1.271445E+03   1.0000E-099   5.0964E-013   1.3785E-005   9.9999E-001
    1.338886E+03   1.0000E-099   5.1993E-013   1.3843E-005   9.9999E-001
    1.409904E+03   1.0000E-099   5.3218E-013   1.3911E-005   9.9999E-001
    1.484689E+03   1.0000E-099   5.3515E-013   1.3844E-005   9.9999E-001
    1.563440E+03   1.0000E-099   5.1855E-013   1.3516E-005   9.9999E-001
    1.646369E+03   1.0000E-099   4.8705E-013   1.2989E-005   9.9999E-001
    1.733697E+03   1.0000E-099   4.5633E-013   1.2471E-005   9.9999E-001
    1.825657E+03   1.0000E-099   4.2732E-013   1.1984E-005   9.9999E-001
    1.922495E+03   1.0000E-099   4.0172E-013   1.1566E-005   9.9999E-001
    2.024469E+03   1.0000E-099   3.8684E-013   1.1335E-005   9.9999E-001
    2.131852E+03   1.0000E-099   3.8909E-013   1.1410E-005   9.9999E-001
    2.244931E+03   1.0000E-099   4.1632E-013   1.1934E-005   9.9999E-001
    2.364008E+03   1.0000E-099   4.8424E-013   1.3151E-005   9.9999E-001
    2.489401E+03   1.0000E-099   6.3181E-013   1.5571E-005   9.9998E-001
    2.621445E+03   1.0000E-099   9.6089E-013   2.0285E-005   9.9998E-001
    2.760494E+03   1.0000E-099   1.7405E-012   2.9505E-005   9.9997E-001
    2.906917E+03   1.0000E-099   3.6014E-012   4.6889E-005   9.9995E-001
    3.061108E+03   1.0000E-099   7.8605E-012   7.7707E-005   9.9992E-001
    3.223477E+03   1.0000E-099   1.8137E-011   1.3340E-004   9.9987E-001
    3.394459E+03   1.0000E-099   4.9490E-011   2.5082E-004   9.9975E-001
    3.574510E+03   1.0000E-099   1.7556E-010   5.4562E-004   9.9945E-001
    3.764111E+03   1.0000E-099   7.8815E-010   1.3690E-003   9.9863E-001
    3.963769E+03   1.0000E-099   3.9209E-009   3.7209E-003   9.9628E-001
    4.174018E+03   1.0000E-099   1.8377E-008   9.9765E-003   9.9002E-001
    4.395419E+03   1.0000E-099   7.8024E-008   2.5273E-002   9.7473E-001
    4.628563E+03   1.0000E-099   3.3523E-007   6.2844E-002   9.3716E-001
    4.874074E+03   1.0000E-099   1.5646E-006   1.5634E-001   8.4366E-001
    5.132608E+03   1.0000E-099   7.2376E-006   3.5610E-001   6.4389E-001
    5.404855E+03   1.0000E-099   2.7501E-005   6.3539E-001   3.6458E-001
    5.691543E+03   1.0000E-099   8.0147E-005   8.5029E-001   1.4963E-001
    5.993437E+03   1.0000E-099   1.9936E-004   9.5049E-001   4.9306E-002
    6.311345E+03   1.0000E-099   4.7716E-004   9.8540E-001   1.4127E-002
    6.646115E+03   1.0000E-099   1.1649E-003   9.9519E-001   3.6450E-003
    6.998642E+03   1.0000E-099   2.9326E-003   9.9619E-001   8.7249E-004
    7.369868E+03   1.0000E-099   7.6430E-003   9.9216E-001   1.9641E-004
    7.760785E+03   1.0000E-099   2.1250E-002   9.7871E-001   3.9694E-005
    8.172438E+03   1.0000E-099   6.6329E-002   9.3366E-001   6.2280E-006
    8.608405E+03   1.0000E-099   2.2367E-001   7.7633E-001   6.1052E-007
    9.009022E+03   1.0000E-099   5.4727E-001   4.5273E-001   3.9260E-008
    9.386480E+03   1.0000E-099   8.3711E-001   1.6289E-001   1.4623E-009
    9.748881E+03   1.0000E-099   9.5677E-001   4.3228E-002   3.7803E-011
    1.011718E+04   1.0000E-099   9.8982E-001   1.0177E-002   8.1770E-013
    1.049680E+04   1.0000E-099   9.9762E-001   2.3848E-003   1.8424E-014
    1.085828E+04   1.0000E-099   9.9942E-001   5.8010E-004   4.9237E-016
    1.118512E+04   1.0000E-099   9.9983E-001   1.6889E-004   2.0505E-017
    1.146130E+04   1.0000E-099   9.9995E-001   5.1509E-005   1.0097E-018
    1.169833E+04   1.0000E-099   9.9998E-001   1.7310E-005   6.3311E-020
    1.190098E+04   1.0000E-099   9.9999E-001   7.7393E-006   7.7142E-021
    1.209124E+04   1.0000E-099   1.0000E+000   4.4796E-006   1.7537E-021
    1.228442E+04   1.0000E-099   1.0000E+000   3.3160E-006   7.1438E-022
    1.250795E+04   1.0000E-099   1.0000E+000   2.3411E-006   2.5683E-022
    1.279183E+04   1.0000E-099   1.0000E+000   1.3281E-006   5.7431E-023
    1.313961E+04   1.0000E-099   1.0000E+000   5.9878E-007   7.5313E-024
    1.351700E+04   1.0000E-099   1.0000E+000   2.4432E-007   7.8313E-025
    1.390881E+04   1.0000E-099   1.0000E+000   1.0022E-007   8.3516E-026
    1.430720E+04   1.0000E-099   1.0000E+000   4.2980E-008   1.0490E-026
    1.470348E+04   1.0000E-099   1.0000E+000   1.8824E-008   1.3542E-027
    1.508611E+04   1.0000E-099   1.0000E+000   8.7214E-009   2.1038E-028
    1.544954E+04   1.0000E-099   1.0000E+000   4.3295E-009   4.0942E-029
    1.579466E+04   1.0000E-099   1.0000E+000   2.2685E-009   7.6120E-030
    1.612148E+04   1.0000E-099   1.0000E+000   1.2816E-009   1.8982E-030
    1.643628E+04   1.0000E-099   1.0000E+000   7.5648E-010   5.3467E-031
    1.674043E+04   1.0000E-099   1.0000E+000   4.5701E-010   1.5159E-031
    1.703348E+04   1.0000E-099   1.0000E+000   2.8014E-010   4.1183E-032
    1.731530E+04   1.0000E-099   1.0000E+000   1.7457E-010   1.1707E-032
    1.758714E+04   1.0000E-099   1.0000E+000   1.1209E-010   3.8957E-033
    1.785335E+04   1.0000E-099   1.0000E+000   7.3625E-011   1.5433E-033
    1.812046E+04   1.0000E-099   1.0000E+000   4.8953E-011   7.2384E-034
    1.839773E+04   1.0000E-099   1.0000E+000   3.1781E-011   3.8174E-034
    1.869436E+04   1.0000E-099   1.0000E+000   1.9656E-011   2.1084E-034
    1.902231E+04   1.0000E-099   1.0000E+000   1.1383E-011   1.2393E-034
    1.940099E+04   1.0000E-099   1.0000E+000   5.9964E-012   8.1787E-035
    1.985984E+04   1.0000E-099   1.0000E+000   2.7642E-012   8.4312E-035
    2.051367E+04   1.0000E-099   1.0000E+000   9.2211E-013   2.0007E-034
    2.147353E+04   1.0000E-099   1.0000E+000   2.1432E-013   3.2714E-034
    2.262026E+04   1.0000E-099   1.0000E+000   7.7372E-014   1.4968E-034
    2.382010E+04   1.0000E-099   1.0000E+000   3.4021E-014   1.2324E-035
    2.508358E+04   1.0000E-099   1.0000E+000   1.3808E-014   4.8389E-037
    2.641408E+04   1.0000E-099   1.0000E+000   5.7393E-015   7.4493E-037
    2.781515E+04   1.0000E-099   1.0000E+000   3.9803E-015   8.4620E-036
    2.929251E+04   1.0000E-099   1.0000E+000   4.1474E-015   1.7790E-034
    3.076934E+04   1.0000E-099   1.0000E+000   4.6590E-015   3.1719E-033
    3.212146E+04   1.0000E-099   1.0000E+000   5.9052E-015   2.9038E-032
    3.332966E+04   1.0000E-099   1.0000E+000   1.1772E-014   1.8193E-031
    3.439633E+04   1.0000E-099   1.0000E+000   2.8178E-014   1.1226E-030
    3.537082E+04   1.0000E-099   1.0000E+000   1.0725E-013   1.0210E-029
    3.627457E+04   1.0000E-099   1.0000E+000   6.3341E-013   1.0641E-028
    3.713977E+04   1.0000E-099   1.0000E+000   4.5966E-012   1.0110E-027
    3.798631E+04   1.0000E-099   1.0000E+000   3.1550E-011   7.1464E-027
    3.882736E+04   1.0000E-099   1.0000E+000   1.4776E-010   3.3429E-026
    3.966776E+04   1.0000E-099   1.0000E+000   4.8727E-010   1.1038E-025
    4.050769E+04   1.0000E-099   1.0000E+000   1.2085E-009   2.7744E-025
    4.135045E+04   1.0000E-099   1.0000E+000   2.3983E-009   5.6375E-025
    4.219728E+04   1.0000E-099   1.0000E+000   3.8604E-009   9.2443E-025
    4.305109E+04   1.0000E-099   1.0000E+000   5.4181E-009   1.3096E-024
    4.391509E+04   1.0000E-099   1.0000E+000   7.2600E-009   1.7654E-024
    4.478992E+04   1.0000E-099   1.0000E+000   8.7206E-009   2.2198E-024
    4.567735E+04   1.0000E-099   1.0000E+000   8.3615E-009   2.1183E-024
    4.657716E+04   1.0000E-099   1.0000E+000   8.3671E-009   2.1532E-024
    4.705842E+04   1.0000E-099   1.0000E+000   8.4013E-009   2.1919E-024
    4.730090E+04   1.0000E-099   1.0000E+000   8.3671E-009   2.1979E-024
    4.742262E+04   1.0000E-099   1.0000E+000   8.3413E-009   2.1988E-024
    4.748359E+04   1.0000E-099   1.0000E+000   8.3266E-009   2.1989E-024
    4.751258E+04   1.0000E-099   1.0000E+000   8.3193E-009   2.1989E-024
    4.751411E+04   1.0000E-099   1.0000E+000   8.3189E-009   2.1989E-024
#TIME:    18.720
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   2.5088E-012   4.0353E-005   9.9996E-001
    8.532909E+02   1.0000E-099   2.5163E-012   4.0441E-005   9.9996E-001
    8.679301E+02   1.0000E-099   2.5291E-012   4.0593E-005   9.9996E-001
    8.979664E+02   1.0000E-099   2.5366E-012   4.0685E-005   9.9996E-001
    9.489627E+02   1.0000E-099   2.5326E-012   4.0660E-005   9.9996E-001
    1.001620E+03   1.0000E-099   2.5158E-012   4.0504E-005   9.9996E-001
    1.057255E+03   1.0000E-099   2.4912E-012   4.0267E-005   9.9996E-001
    1.115980E+03   1.0000E-099   2.4595E-012   3.9955E-005   9.9996E-001
    1.177967E+03   1.0000E-099   2.4268E-012   3.9619E-005   9.9996E-001
    1.243397E+03   1.0000E-099   2.4346E-012   3.9597E-005   9.9996E-001
    1.312461E+03   1.0000E-099   2.5233E-012   4.0205E-005   9.9996E-001
    1.385361E+03   1.0000E-099   2.6641E-012   4.1193E-005   9.9996E-001
    1.462311E+03   1.0000E-099   2.8013E-012   4.2121E-005   9.9996E-001
    1.543535E+03   1.0000E-099   2.8629E-012   4.2471E-005   9.9996E-001
    1.629270E+03   1.0000E-099   2.8184E-012   4.2052E-005   9.9996E-001
    1.719768E+03   1.0000E-099   2.7720E-012   4.1660E-005   9.9996E-001
    1.815292E+03   1.0000E-099   2.7378E-012   4.1428E-005   9.9996E-001
    1.916122E+03   1.0000E-099   2.7231E-012   4.1462E-005   9.9996E-001
    2.022553E+03   1.0000E-099   2.8020E-012   4.2396E-005   9.9996E-001
    2.134895E+03   1.0000E-099   3.0484E-012   4.4843E-005   9.9996E-001
    2.253478E+03   1.0000E-099   3.5934E-012   4.9807E-005   9.9995E-001
    2.378647E+03   1.0000E-099   4.6943E-012   5.8923E-005   9.9994E-001
    2.510768E+03   1.0000E-099   7.0223E-012   7.5763E-005   9.9992E-001
    2.650229E+03   1.0000E-099   1.2294E-011   1.0738E-004   9.9989E-001
    2.797435E+03   1.0000E-099   2.5262E-011   1.6856E-004   9.9983E-001
    2.952818E+03   1.0000E-099   5.7847E-011   2.8542E-004   9.9971E-001
    3.116832E+03   1.0000E-099   1.4084E-010   5.0634E-004   9.9949E-001
    3.289956E+03   1.0000E-099   3.9110E-010   9.7067E-004   9.9903E-001
    3.472696E+03   1.0000E-099   1.4773E-009   2.2139E-003   9.9779E-001
    3.665586E+03   1.0000E-099   8.6030E-009   6.5295E-003   9.9347E-001
    3.869191E+03   1.0000E-099   6.7030E-008   2.3383E-002   9.7662E-001
    4.084104E+03   1.0000E-099   4.6751E-007   7.8952E-002   9.2105E-001
    4.310955E+03   1.0000E-099   2.2654E-006   2.0530E-001   7.9470E-001
    4.550407E+03   1.0000E-099   8.2739E-006   4.1300E-001   5.8699E-001
    4.803158E+03   1.0000E-099   2.5386E-005   6.6136E-001   3.3862E-001
    5.069949E+03   1.0000E-099   6.6137E-005   8.5079E-001   1.4915E-001
    5.351559E+03   1.0000E-099   1.5349E-004   9.4512E-001   5.4730E-002
    5.648810E+03   1.0000E-099   3.4278E-004   9.8135E-001   1.8310E-002
    5.962572E+03   1.0000E-099   7.7142E-004   9.9311E-001   6.1183E-003
    6.293762E+03   1.0000E-099   1.7744E-003   9.9583E-001   2.3965E-003
    6.643348E+03   1.0000E-099   4.1319E-003   9.9449E-001   1.3783E-003
    7.012352E+03   1.0000E-099   9.9739E-003   9.8896E-001   1.0697E-003
    7.401852E+03   1.0000E-099   2.6112E-002   9.7296E-001   9.2819E-004
    7.812987E+03   1.0000E-099   7.6660E-002   9.2255E-001   7.8889E-004
    8.246072E+03   1.0000E-099   2.3398E-001   7.6543E-001   5.9542E-004
    8.671388E+03   1.0000E-099   5.5129E-001   4.4838E-001   3.3328E-004
    9.054767E+03   1.0000E-099   8.2890E-001   1.7097E-001   1.2784E-004
    9.404200E+03   1.0000E-099   9.4824E-001   5.1719E-002   3.9342E-005
    9.743714E+03   1.0000E-099   9.8452E-001   1.5472E-002   1.1459E-005
    1.008729E+04   1.0000E-099   9.9386E-001   6.1311E-003   4.6617E-006
    1.043887E+04   1.0000E-099   9.9635E-001   3.6443E-003   2.7212E-006
    1.078644E+04   1.0000E-099   9.9746E-001   2.5418E-003   1.5810E-006
    1.111073E+04   1.0000E-099   9.9779E-001   2.2121E-003   1.2510E-006
    1.139840E+04   1.0000E-099   9.9806E-001   1.9344E-003   9.5316E-007
    1.165044E+04   1.0000E-099   9.9840E-001   1.6033E-003   6.4328E-007
    1.186696E+04   1.0000E-099   9.9841E-001   1.5856E-003   6.2225E-007
    1.206338E+04   1.0000E-099   9.9829E-001   1.7115E-003   7.2174E-007
    1.225725E+04   1.0000E-099   9.9774E-001   2.2634E-003   1.2681E-006
    1.247616E+04   1.0000E-099   9.9695E-001   3.0449E-003   2.3049E-006
    1.275376E+04   1.0000E-099   9.9622E-001   3.7770E-003   3.5458E-006
    1.309614E+04   1.0000E-099   9.9549E-001   4.5036E-003   5.0285E-006
    1.347279E+04   1.0000E-099   9.9487E-001   5.1245E-003   6.4790E-006
    1.386570E+04   1.0000E-099   9.9412E-001   5.8754E-003   8.4830E-006
    1.426843E+04   1.0000E-099   9.9367E-001   6.3247E-003   9.7717E-006
    1.467051E+04   1.0000E-099   9.9330E-001   6.6856E-003   1.0873E-005
    1.505996E+04   1.0000E-099   9.9209E-001   7.8994E-003   1.5258E-005
    1.542777E+04   1.0000E-099   9.9262E-001   7.3623E-003   1.3162E-005
    1.577076E+04   1.0000E-099   9.9190E-001   8.0843E-003   1.5944E-005
    1.609690E+04   1.0000E-099   9.9084E-001   9.1408E-003   2.0573E-005
    1.640904E+04   1.0000E-099   9.9046E-001   9.5177E-003   2.2401E-005
    1.670962E+04   1.0000E-099   9.9098E-001   8.9982E-003   1.9936E-005
    1.699954E+04   1.0000E-099   9.9066E-001   9.3157E-003   2.1429E-005
    1.727768E+04   1.0000E-099   9.9064E-001   9.3427E-003   2.1548E-005
    1.754521E+04   1.0000E-099   9.9016E-001   9.8211E-003   2.3930E-005
    1.780638E+04   1.0000E-099   9.8907E-001   1.0897E-002   2.9834E-005
    1.806654E+04   1.0000E-099   9.8799E-001   1.1970E-002   3.6441E-005
    1.833321E+04   1.0000E-099   9.8714E-001   1.2815E-002   4.2122E-005
    1.861548E+04   1.0000E-099   9.8530E-001   1.4644E-002   5.6093E-005
    1.892214E+04   1.0000E-099   9.8397E-001   1.5961E-002   6.7490E-005
    1.926347E+04   1.0000E-099   9.8258E-001   1.7338E-002   8.0900E-005
    1.966598E+04   1.0000E-099   9.7991E-001   1.9982E-002   1.1086E-004
    2.017043E+04   1.0000E-099   9.7555E-001   2.4280E-002   1.7208E-004
