#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
1.448132e+03 2.531648e+04 8.998841e+10 5.814045e-17 1.787683e-08 9.997984e-01 2.015898e-04 1.021533e-14 9.019920e-32 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.534697e+04 9.119613e+10 5.886607e-17 1.798685e-08 9.997888e-01 2.111703e-04 1.144618e-14 1.097899e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.538424e+04 9.219990e+10 5.899065e-17 1.792703e-08 9.997767e-01 2.233218e-04 1.313883e-14 1.409647e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.542138e+04 9.193938e+10 5.814020e-17 1.774968e-08 9.997653e-01 2.347141e-04 1.473500e-14 1.716520e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.545761e+04 8.919039e+10 5.393035e-17 1.709490e-08 9.997466e-01 2.533709e-04 1.742561e-14 2.264057e-31 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.546063e+04 8.822566e+10 5.262858e-17 1.688585e-08 9.997399e-01 2.600949e-04 1.840984e-14 2.479030e-31 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.545027e+04 8.629426e+10 5.071141e-17 1.658183e-08 9.997392e-01 2.608015e-04 1.835270e-14 2.447027e-31 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.538483e+04 8.490823e+10 5.023482e-17 1.653923e-08 9.997593e-01 2.406828e-04 1.505810e-14 1.727979e-31 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.524002e+04 8.245570e+10 5.036381e-17 1.672564e-08 9.998010e-01 1.990258e-04 9.624252e-15 7.718090e-32 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.498216e+04 7.906607e+10 5.103437e-17 1.701146e-08 9.998569e-01 1.430351e-04 4.318827e-15 1.888619e-32 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.458799e+04 7.403820e+10 5.254665e-17 1.760058e-08 9.999168e-01 8.315635e-05 1.193778e-15 1.959021e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.402529e+04 6.698016e+10 5.393056e-17 1.850118e-08 9.999625e-01 3.745178e-05 1.763979e-16 6.741320e-35 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.328021e+04 5.863797e+10 5.765947e-17 2.022260e-08 9.999879e-01 1.211684e-05 1.181044e-17 5.738092e-37 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.239306e+04 4.789584e+10 5.835223e-17 2.201367e-08 9.999971e-01 2.906170e-06 3.844382e-19 1.352399e-39 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.144192e+04 4.163433e+10 7.168313e-17 2.693068e-08 9.999995e-01 5.108908e-07 6.039601e-21 9.267322e-43 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.041821e+04 4.721212e+10 1.623277e-16 4.640122e-08 9.999999e-01 4.762634e-08 2.373660e-23 6.477794e-47 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 1.930623e+04 4.845044e+10 3.376413e-16 7.932148e-08 9.999999e-01 3.134087e-09 3.990307e-26 9.822293e-52 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.837027e+04 2.562965e+10 1.775862e-16 6.810344e-08 9.999999e-01 4.784482e-10 3.771551e-28 2.185345e-55 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.765633e+04 2.088011e+10 1.990826e-16 8.348623e-08 9.999999e-01 7.165137e-11 4.055046e-30 7.477064e-59 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 1.697572e+04 1.956320e+10 2.958580e-16 1.195266e-07 9.999999e-01 9.013806e-12 2.998027e-32 1.418146e-62 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.626581e+04 1.856765e+10 4.910713e-16 1.834821e-07 9.999998e-01 8.571427e-13 1.147321e-34 8.616070e-67 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.549616e+04 1.703970e+10 8.321011e-16 2.956705e-07 9.999997e-01 5.480463e-14 1.721224e-37 1.013727e-71 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 1.467166e+04 1.487403e+10 1.469816e-15 5.065614e-07 9.999995e-01 2.120734e-15 7.742778e-41 1.425196e-77 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.379372e+04 1.256436e+10 2.886664e-15 9.666657e-07 9.999990e-01 4.286663e-17 7.466659e-45 1.353332e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.290429e+04 1.039718e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.205586e+04 9.100836e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.126543e+04 8.318023e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.052108e+04 7.550156e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 9.786331e+03 6.524408e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 9.070193e+03 5.240970e+09 8.212563e-12 5.238219e-04 9.994762e-01 2.757591e-32 8.537694e-81 2.263874e-147 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 8.407481e+03 3.976993e+09 5.141194e-11 2.003553e-03 9.979964e-01 1.035799e-35 6.502098e-89 1.417609e-161 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 7.856722e+03 3.214729e+09 3.347056e-10 7.597818e-03 9.924022e-01 4.987114e-39 9.154199e-97 2.660910e-175 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 7.428659e+03 2.774688e+09 1.924519e-09 2.524369e-02 9.747563e-01 5.648588e-42 9.997501e-104 1.849538e-187 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 7.055249e+03 2.254157e+09 8.566853e-09 7.125700e-02 9.287430e-01 8.887110e-45 2.433947e-110 5.164131e-199 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 6.679226e+03 1.928770e+09 4.870775e-08 2.226640e-01 7.773359e-01 4.990059e-48 6.242544e-118 3.200795e-212 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 6.309025e+03 1.845703e+09 2.880952e-07 5.833332e-01 4.166665e-01 6.559522e-52 1.005952e-126 2.345237e-227 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 5.970811e+03 2.038597e+09 1.137254e-06 8.888879e-01 1.111110e-01 3.568623e-56 5.457510e-136 4.594766e-243 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 5.703463e+03 1.811062e+09 2.399313e-06 9.686944e-01 3.130318e-02 5.919799e-60 3.511517e-144 5.830105e-257 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 5.538201e+03 1.531561e+09 3.315586e-06 9.847490e-01 1.524773e-02 3.307645e-62 4.248715e-149 2.453931e-265 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.459768e+03 1.307208e+09 3.720879e-06 9.892489e-01 1.074740e-02 1.978498e-63 8.386225e-152 5.658666e-270 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.410061e+03 1.075309e+09 3.588763e-06 9.903289e-01 9.667497e-03 4.593240e-64 2.876670e-153 1.551515e-272 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.375765e+03 9.012882e+08 3.377294e-06 9.907460e-01 9.250612e-03 1.664015e-64 2.627393e-154 2.266126e-274 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.345622e+03 7.894231e+08 3.277781e-06 9.912398e-01 8.756965e-03 6.810973e-65 3.283862e-155 5.910951e-276 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.313506e+03 6.953249e+08 3.247344e-06 9.920603e-01 7.936482e-03 2.169305e-65 2.400786e-156 6.263207e-278 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.282146e+03 6.288138e+08 3.386896e-06 9.933056e-01 6.691017e-03 5.097589e-66 9.519179e-158 2.428080e-280 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.240717e+03 6.603040e+08 4.147753e-06 9.952224e-01 4.773492e-03 7.747240e-67 1.811662e-159 3.182328e-283 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.178743e+03 6.446185e+08 4.866305e-06 9.965129e-01 3.482259e-03 9.965129e-68 2.159111e-161 1.760506e-286 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.120123e+03 3.422843e+08 3.205884e-06 9.956161e-01 4.380711e-03 2.927111e-68 7.009137e-163 2.757857e-289 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 5.029667e+03 2.160930e+08 2.833163e-06 9.963975e-01 3.599623e-03 1.322143e-69 5.173603e-166 8.841660e-295 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.925917e+03 1.439162e+08 2.908940e-06 9.976057e-01 2.391398e-03 1.927396e-71 3.587097e-170 5.514493e-302 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.822848e+03 9.837144e+07 2.983127e-06 9.983852e-01 1.611851e-03 3.512391e-73 4.210058e-174 8.564461e-309 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.729465e+03 7.120113e+07 3.211829e-06 9.989416e-01 1.055173e-03 6.747818e-75 5.953957e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.638024e+03 5.954953e+07 4.098931e-06 9.994308e-01 5.650790e-04 6.831552e-77 2.563941e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.542617e+03 5.227595e+07 5.171485e-06 9.996715e-01 3.233574e-04 1.250986e-78 4.160644e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.491722e+03 4.618970e+07 6.214699e-06 9.997906e-01 2.031575e-04 4.255109e-80 2.559464e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.412528e+03 4.297835e+07 8.255364e-06 9.998804e-01 1.113031e-04 7.643428e-82 4.272007e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.353192e+03 4.318493e+07 1.061604e-05 9.999202e-01 6.915033e-05 4.155513e-83 8.408420e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.290530e+03 4.055550e+07 1.428842e-05 9.999486e-01 3.710653e-05 6.770736e-85 1.158977e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.231239e+03 3.521025e+07 1.743931e-05 9.999602e-01 2.231911e-05 1.631935e-86 3.319868e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.166333e+03 3.012469e+07 2.095165e-05 9.999652e-01 1.380904e-05 4.251553e-88 1.102003e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 4.097980e+03 2.312052e+07 2.323455e-05 9.999680e-01 8.808541e-06 8.896774e-90 2.014641e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.995179e+03 9.349849e+06 1.799956e-05 9.999757e-01 6.285562e-06 2.523748e-92 2.218994e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.890037e+03 4.230415e+06 1.394845e-05 9.999811e-01 4.999905e-06 2.174318e-94 3.040968e-221 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.800240e+03 2.018748e+06 1.176157e-05 9.999847e-01 3.523436e-06 1.139244e-96 1.536889e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.748147e+03 1.017092e+06 9.273391e-06 9.999878e-01 2.974323e-06 2.209375e-98 1.376052e-230 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.645399e+03 5.110715e+05 8.639910e-06 9.999895e-01 1.823981e-06 5.855939e-101 1.727982e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.541052e+03 2.106018e+05 7.999928e-06 9.999911e-01 9.451528e-07 2.419333e-104 3.112875e-244 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.412094e+03 7.883444e+04 6.777728e-06 9.999927e-01 5.296258e-07 1.055548e-107 5.629588e-252 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.496474e+03 7.289870e+04 3.519361e-06 9.999947e-01 1.744177e-06 1.217048e-104 1.821696e-245 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.904610e+03 1.235098e+03 1.961912e-05 9.999804e-01 1.510077e-09 3.804919e-131 1.605200e-304 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.793698e+03 7.788420e+04 6.088114e-07 9.999472e-01 5.220813e-05 2.363821e-95 1.569645e-225 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 2.689003e+03 2.351334e+02 2.827145e-05 9.999717e-01 1.612520e-10 3.088918e-140 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.707517e+03 3.242823e+04 3.869529e-07 9.999433e-01 5.629933e-05 9.285188e-97 4.957702e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.664345e+03 2.024027e+04 3.263347e-07 9.999489e-01 5.074065e-05 6.823976e-98 1.020218e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.615425e+03 1.288438e+04 2.802422e-07 9.999550e-01 4.469013e-05 4.670703e-99 1.815205e-234 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.561183e+03 8.279068e+03 2.691592e-07 9.999673e-01 3.246223e-05 1.017911e-100 2.838406e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.492350e+03 5.259154e+03 2.878357e-07 9.999809e-01 1.883339e-05 5.086751e-103 1.875895e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.355260e+03 2.849288e+03 4.793986e-07 9.999955e-01 4.044926e-06 2.711598e-108 4.344550e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 3.310580e+03 1.851097e+03 4.395464e-07 9.999964e-01 3.203378e-06 1.050844e-109 2.361573e-258 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 3.384877e+03 1.532526e+03 1.965786e-07 9.999870e-01 1.282035e-05 2.521335e-106 3.179446e-251 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.463756e+03 1.119972e+03 7.614942e-08 9.999419e-01 5.807355e-05 8.255930e-103 7.255988e-244 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.550499e+03 7.787845e+02 2.721199e-08 9.997028e-01 2.972089e-04 4.593229e-99 4.786222e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.645583e+03 5.552996e+02 9.751468e-09 9.984339e-01 1.566057e-03 3.260192e-95 5.501575e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.749332e+03 4.337531e+02 3.702247e-09 9.922196e-01 7.780400e-03 2.460879e-91 8.086371e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.866323e+03 3.495999e+02 1.375724e-09 9.610321e-01 3.896788e-02 2.547393e-87 2.514481e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 4.050928e+03 2.592037e+02 2.940020e-10 7.394297e-01 2.605703e-01 3.628319e-82 2.507375e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 7.535468e+03 1.794807e+02 1.380881e-19 1.011764e-06 9.999990e-01 5.705877e-49 7.926463e-123 2.926468e-224 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 6.177740e+03 1.878237e+02 5.733042e-24 1.293217e-09 1.000000e+00 3.894967e-34 8.052516e-88 3.150985e-163 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.567024e+03 8.514383e+01 2.713355e-21 9.674266e-08 9.999999e-01 4.397394e-45 9.055374e-114 1.254072e-208 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 6.308790e+03 8.577022e+01 1.024038e-24 5.336538e-10 1.000000e+00 1.461538e-33 1.365385e-86 2.990385e-161 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 7.597912e+03 4.375961e+01 3.234042e-22 2.943262e-08 1.000000e+00 1.255319e-43 1.907801e-110 5.659574e-203 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 5.317770e+03 2.548450e+01 5.962896e-19 4.830049e-06 9.999952e-01 5.798118e-56 1.235833e-139 5.592146e-254 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.450544e+03 1.762558e+01 7.955212e-20 1.447759e-06 9.999986e-01 6.149245e-54 6.552229e-135 8.104466e-246 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 5.596532e+03 1.241740e+01 1.042462e-20 4.267514e-07 9.999996e-01 7.728234e-52 5.180465e-130 2.377918e-237 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.768586e+03 8.883140e+00 1.233533e-21 1.167665e-07 9.999999e-01 1.482036e-49 1.119760e-124 4.041916e-228 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 6.017890e+03 6.904367e+00 1.279835e-22 2.864197e-08 1.000000e+00 7.201646e-47 2.218107e-118 3.386831e-217 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 6.783237e+03 7.396110e+00 5.176796e-25 7.458564e-10 1.000000e+00 1.143646e-38 5.104972e-99 1.988950e-183 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 7.016218e+03 4.424496e+00 5.392523e-26 1.990654e-10 1.000000e+00 1.224299e-36 2.588785e-94 2.448598e-175 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.052915e+03 4.071498e+00 3.684211e-26 1.589069e-10 1.000000e+00 2.692308e-36 1.619433e-93 5.779352e-174 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 7.079034e+03 3.839253e+00 2.832618e-26 1.362661e-10 1.000000e+00 4.699571e-36 5.901288e-93 5.343348e-173 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 7.092190e+03 3.728104e+00 2.475138e-26 1.259669e-10 1.000000e+00 6.198895e-36 1.127072e-92 1.624309e-172 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 7.106373e+03 3.612553e+00 2.143672e-26 1.151653e-10 1.000000e+00 8.358039e-36 2.246294e-92 5.359179e-172 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 7.270175e+03 2.561188e+00 4.460548e-27 4.557166e-11 1.000000e+00 2.334944e-34 5.104670e-89 3.204509e-166 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 7.296975e+03 2.432079e+00 3.491525e-27 3.949153e-11 1.000000e+00 3.915254e-34 1.711864e-88 2.559322e-165 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.451063e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.242332e+02 2.441273e+04 6.355825e+10 4.184405e-17 1.587188e-08 9.999286e-01 7.142347e-05 7.863796e-16 8.816109e-34 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.441989e+04 1.248217e+11 1.616964e-16 3.127548e-08 9.999643e-01 3.567249e-05 1.957377e-16 1.092160e-34 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.441223e+04 9.763674e+10 9.816066e-17 2.440256e-08 9.999544e-01 4.559425e-05 3.201689e-16 2.275126e-34 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.442135e+04 8.466356e+10 7.408595e-17 2.119800e-08 9.999462e-01 5.374443e-05 4.464428e-16 3.779240e-34 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.443035e+04 6.738619e+10 4.687180e-17 1.684668e-08 9.999318e-01 6.820187e-05 7.227768e-16 7.825553e-34 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.445037e+04 6.886941e+10 4.866688e-17 1.715308e-08 9.999315e-01 6.847935e-05 7.326626e-16 8.111147e-34 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.447218e+04 6.881321e+10 4.819900e-17 1.704274e-08 9.999295e-01 7.043445e-05 7.829009e-16 9.093900e-34 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.448806e+04 6.876840e+10 4.779947e-17 1.690956e-08 9.999277e-01 7.229837e-05 8.334950e-16 1.013242e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.451602e+04 6.933981e+10 4.793983e-17 1.696530e-08 9.999247e-01 7.531566e-05 9.215244e-16 1.210706e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.454220e+04 7.227331e+10 5.127538e-17 1.748267e-08 9.999232e-01 7.675317e-05 9.764709e-16 1.364501e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.456547e+04 7.609592e+10 5.619726e-17 1.829318e-08 9.999237e-01 7.627325e-05 9.766697e-16 1.410745e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.459957e+04 7.895567e+10 5.975294e-17 1.884702e-08 9.999224e-01 7.756974e-05 1.024163e-15 1.551395e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.463318e+04 7.999273e+10 6.041182e-17 1.890473e-08 9.999198e-01 8.020190e-05 1.124910e-15 1.838394e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.465877e+04 8.080918e+10 6.110604e-17 1.893005e-08 9.999171e-01 8.289911e-05 1.213575e-15 2.110936e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.468935e+04 8.054159e+10 6.013229e-17 1.879564e-08 9.999141e-01 8.590327e-05 1.326347e-15 2.446525e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.471027e+04 7.814568e+10 5.596074e-17 1.812333e-08 9.999077e-01 9.232102e-05 1.545312e-15 3.153118e-33 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.470314e+04 7.727789e+10 5.464337e-17 1.788947e-08 9.999057e-01 9.432217e-05 1.621162e-15 3.401040e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.467918e+04 7.549366e+10 5.277790e-17 1.761059e-08 9.999079e-01 9.209206e-05 1.522301e-15 3.015880e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.459974e+04 7.413614e+10 5.240278e-17 1.760513e-08 9.999166e-01 8.334931e-05 1.197974e-15 1.980578e-33 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.443958e+04 7.177467e+10 5.233775e-17 1.779275e-08 9.999319e-01 6.804948e-05 7.335609e-16 8.282475e-34 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.419355e+04 6.848511e+10 5.309825e-17 1.821619e-08 9.999524e-01 4.759463e-05 3.100628e-16 1.813867e-34 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.379483e+04 6.369059e+10 5.420311e-17 1.886314e-08 9.999735e-01 2.647657e-05 7.613435e-17 1.534050e-35 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.321708e+04 5.726594e+10 5.648473e-17 2.016714e-08 9.999889e-01 1.104590e-05 9.372281e-18 3.815857e-37 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.247201e+04 5.027027e+10 6.211160e-17 2.251545e-08 9.999967e-01 3.229803e-06 4.937872e-19 2.130428e-39 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.161162e+04 4.160548e+10 6.547310e-17 2.531967e-08 9.999993e-01 7.212271e-07 1.360613e-20 3.785163e-42 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.070156e+04 3.644848e+10 8.233994e-17 3.178807e-08 9.999999e-01 1.178808e-07 1.836644e-22 2.004415e-45 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 1.973173e+04 4.136164e+10 1.877133e-16 5.511945e-08 9.999999e-01 1.071672e-08 6.791808e-25 1.255973e-49 0.000000e+00 0.000000e+00 0.000000e+00 
