#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
5920.87 7.41e-06 5.52e-01 4.48e-01 2.78e-19 1.97e-21 2.52e-28 2.12e-28 
6282.54 1.70e-05 9.99e-01 9.33e-04 4.99e-22 7.55e-23 2.80e-28 2.36e-28 
6666.30 2.27e-05 9.15e-01 8.46e-02 1.60e-19 4.43e-20 2.88e-28 2.43e-28 
7073.50 3.15e-05 9.27e-01 7.35e-02 4.34e-17 1.96e-15 2.85e-28 2.41e-28 
7505.58 4.17e-05 9.93e-01 6.89e-03 4.50e-18 1.12e-16 2.89e-28 2.44e-28 
7964.05 5.08e-05 9.50e-01 5.03e-02 3.62e-17 1.05e-15 2.87e-28 2.43e-28 
8450.53 7.97e-05 9.97e-01 2.91e-03 2.15e-19 1.91e-20 2.77e-28 2.34e-28 
8966.72 1.19e-04 1.00e+00 6.03e-05 5.84e-21 2.70e-22 2.80e-28 2.36e-28 
9514.44 2.07e-04 1.00e+00 3.63e-05 1.04e-19 5.55e-21 3.04e-28 2.57e-28 
10095.62 2.99e-04 1.00e+00 2.67e-05 2.40e-20 6.81e-21 3.52e-28 2.97e-28 
10712.30 4.31e-04 1.00e+00 1.91e-05 1.57e-19 7.78e-21 4.63e-28 3.91e-28 
11366.65 6.28e-04 9.99e-01 8.94e-05 7.40e-19 2.02e-20 7.07e-28 5.97e-28 
12061.10 6.58e-04 9.99e-01 1.61e-05 3.50e-19 1.34e-20 9.81e-28 8.29e-28 
12793.43 8.20e-04 9.97e-01 2.10e-03 2.37e-17 7.51e-19 4.90e-28 4.14e-28 
13528.61 9.26e-04 9.99e-01 1.35e-05 4.95e-20 1.11e-20 1.43e-28 1.21e-28 
14194.74 9.94e-04 9.99e-01 6.59e-05 1.04e-19 2.49e-20 6.45e-29 5.45e-29 
14757.77 6.96e-04 9.99e-01 1.97e-05 2.84e-20 9.50e-22 4.31e-29 3.64e-29 
15240.48 8.31e-04 9.99e-01 1.57e-05 1.10e-20 2.71e-22 2.85e-29 2.40e-29 
15646.99 7.26e-04 9.99e-01 1.79e-05 4.05e-23 7.09e-27 1.83e-29 1.55e-29 
15960.30 1.01e-03 9.92e-01 7.43e-03 7.62e-20 9.32e-23 1.16e-29 9.83e-30 
16187.41 9.36e-04 9.99e-01 1.40e-05 4.39e-21 1.64e-22 1.03e-29 8.67e-30 
16354.17 5.91e-04 9.99e-01 1.71e-05 1.57e-24 2.15e-29 1.07e-29 9.00e-30 
16484.18 7.66e-04 9.99e-01 1.78e-05 6.97e-21 9.85e-20 1.27e-29 1.07e-29 
16593.12 5.05e-04 9.99e-01 2.32e-05 1.23e-20 4.62e-22 1.62e-29 1.37e-29 
16691.99 5.86e-04 9.99e-01 2.35e-05 1.79e-20 3.26e-21 1.98e-29 1.67e-29 
16788.59 4.59e-04 1.00e+00 2.79e-05 2.41e-20 1.22e-21 2.31e-29 1.95e-29 
16888.37 5.04e-04 9.99e-01 2.86e-05 7.10e-21 1.02e-22 2.64e-29 2.23e-29 
16998.79 3.94e-05 1.30e-01 8.70e-01 1.32e-18 9.38e-23 3.02e-29 2.55e-29 
17146.37 5.04e-05 1.00e+00 1.31e-04 1.24e-23 7.33e-29 3.43e-29 2.90e-29 
17415.23 2.22e-04 1.00e+00 4.19e-05 5.05e-20 4.08e-21 3.80e-29 3.21e-29 
17888.12 8.52e-05 9.43e-01 5.74e-02 4.35e-17 1.06e-14 3.79e-29 3.20e-29 
18532.37 4.20e-05 1.00e+00 1.12e-04 7.16e-20 2.05e-21 3.11e-29 2.63e-29 
19260.76 3.41e-05 1.00e+00 1.55e-04 8.24e-20 1.96e-21 2.68e-29 2.26e-29 
20034.10 4.02e-05 1.00e+00 1.22e-04 1.02e-19 9.05e-18 2.68e-29 2.27e-29 
20838.00 7.57e-06 1.00e+00 3.17e-04 2.42e-19 1.16e-20 2.99e-29 2.53e-29 
21647.97 7.07e-06 1.00e+00 4.46e-04 1.07e-22 4.85e-27 3.39e-29 2.87e-29 
22447.94 1.26e-05 1.00e+00 2.77e-04 2.96e-19 8.64e-21 4.13e-29 3.49e-29 
23245.88 3.00e-08 6.14e-04 9.99e-01 1.23e-19 6.71e-29 4.22e-29 3.56e-29 
24052.47 1.01e-09 1.02e-04 1.00e+00 8.61e-20 2.78e-29 3.04e-29 2.57e-29 
24867.72 2.41e-08 1.87e-03 9.98e-01 7.55e-20 9.69e-25 2.04e-29 1.73e-29 
25698.86 1.64e-07 8.23e-03 9.92e-01 2.12e-16 2.77e-15 1.56e-29 1.32e-29 
26587.16 2.26e-10 2.99e-05 1.00e+00 3.56e-08 2.31e-20 1.46e-29 1.23e-29 
27637.54 1.16e-10 2.07e-05 1.00e+00 4.62e-08 1.62e-28 1.75e-29 1.48e-29 
28986.97 3.49e-10 8.18e-05 1.00e+00 4.14e-08 1.61e-24 3.10e-29 2.62e-29 
#TIME: 59.22 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.53e-05 9.81e-01 1.85e-02 2.74e-18 1.26e-24 2.77e-31 2.23e-31 
999.11 1.74e-05 9.82e-01 1.80e-02 1.98e-18 1.09e-24 2.77e-31 2.23e-31 
1267.34 1.42e-05 9.80e-01 2.01e-02 3.22e-18 1.51e-24 2.74e-31 2.21e-31 
1514.05 1.29e-05 9.76e-01 2.36e-02 4.58e-18 1.70e-24 5.15e-31 4.14e-31 
1808.80 1.34e-06 1.48e-01 8.52e-01 2.44e-16 2.35e-22 1.74e-30 1.40e-30 
1919.29 7.81e-06 9.59e-01 4.13e-02 2.25e-17 1.44e-23 2.37e-30 1.90e-30 
2160.92 5.82e-06 9.42e-01 5.84e-02 4.38e-17 4.37e-23 4.75e-30 3.81e-30 
2292.92 8.65e-07 1.51e-01 8.49e-01 7.08e-16 1.21e-22 7.15e-30 5.73e-30 
2432.98 4.75e-06 9.23e-01 7.73e-02 7.86e-17 1.30e-22 1.10e-29 8.77e-30 
2581.60 2.58e-06 5.78e-01 4.22e-01 4.02e-16 4.86e-22 1.68e-29 1.34e-29 
2739.29 3.28e-06 7.55e-01 2.45e-01 6.80e-13 8.66e-19 2.55e-29 2.04e-29 
2906.62 1.60e-06 3.56e-01 6.44e-01 3.92e-16 5.14e-22 3.89e-29 3.12e-29 
3084.17 3.89e-06 9.30e-01 6.96e-02 3.44e-17 3.97e-22 6.15e-29 4.95e-29 
3272.56 3.80e-06 9.37e-01 6.28e-02 1.74e-17 5.21e-22 9.69e-29 7.81e-29 
3472.46 3.57e-06 8.22e-01 1.78e-01 2.84e-17 7.48e-21 1.38e-28 1.11e-28 
3684.57 5.68e-07 1.22e-01 8.78e-01 5.63e-17 5.61e-21 1.66e-28 1.35e-28 
3909.64 3.13e-06 6.01e-01 3.99e-01 8.55e-18 2.09e-21 1.78e-28 1.45e-28 
4148.46 8.37e-07 1.37e-01 8.63e-01 6.70e-18 4.72e-21 1.69e-28 1.39e-28 
4401.86 2.81e-06 3.32e-01 6.68e-01 1.62e-18 3.49e-21 1.49e-28 1.22e-28 
4670.75 5.32e-06 5.53e-01 4.47e-01 3.59e-19 2.18e-21 1.43e-28 1.18e-28 
4956.05 6.92e-06 6.57e-01 3.43e-01 1.42e-19 2.68e-22 1.62e-28 1.34e-28 
5258.79 9.33e-06 8.07e-01 1.93e-01 1.52e-19 1.23e-20 1.95e-28 1.63e-28 
5580.02 9.68e-06 7.42e-01 2.58e-01 1.30e-17 1.09e-16 2.30e-28 1.93e-28 
5920.87 1.30e-05 9.16e-01 8.43e-02 3.09e-20 1.63e-21 2.67e-28 2.25e-28 
6282.54 1.78e-05 9.51e-01 4.89e-02 9.31e-18 2.88e-16 2.98e-28 2.51e-28 
6666.30 2.53e-05 9.90e-01 9.57e-03 1.98e-20 1.81e-21 3.06e-28 2.59e-28 
7073.50 3.10e-05 1.00e+00 3.23e-04 7.05e-22 2.05e-25 3.03e-28 2.56e-28 
7505.58 3.75e-05 9.96e-01 3.63e-03 8.18e-20 2.10e-22 3.07e-28 2.59e-28 
7964.05 3.71e-05 8.43e-01 1.57e-01 4.49e-19 1.24e-22 3.06e-28 2.58e-28 
8450.53 7.53e-05 1.00e+00 1.13e-04 4.77e-21 1.73e-22 2.94e-28 2.49e-28 
8966.72 1.23e-04 9.99e-01 1.25e-03 2.42e-18 2.86e-18 2.97e-28 2.51e-28 
9514.44 1.81e-04 9.99e-01 5.46e-04 1.74e-18 1.05e-19 3.23e-28 2.73e-28 
10095.62 3.07e-04 1.00e+00 2.45e-05 1.11e-19 2.74e-20 3.74e-28 3.16e-28 
10712.30 4.22e-04 9.98e-01 1.39e-03 1.13e-17 4.99e-19 4.92e-28 4.16e-28 
11366.65 5.92e-04 9.99e-01 4.00e-05 9.46e-20 1.11e-21 7.51e-28 6.35e-28 
12061.10 6.29e-04 9.99e-01 1.63e-05 3.76e-19 1.50e-20 1.04e-27 8.81e-28 
12793.43 7.77e-04 9.99e-01 1.50e-05 1.47e-21 4.48e-25 5.21e-28 4.40e-28 
13528.61 7.62e-04 9.99e-01 1.63e-05 8.01e-20 3.58e-21 1.52e-28 1.29e-28 
14194.74 8.18e-04 9.99e-01 1.69e-05 9.21e-21 1.03e-22 6.86e-29 5.80e-29 
14757.77 6.63e-04 9.99e-01 2.01e-05 3.03e-20 1.02e-21 4.58e-29 3.87e-29 
15240.48 5.06e-04 9.99e-01 2.43e-05 2.99e-20 1.73e-21 3.03e-29 2.56e-29 
15646.99 9.34e-04 9.93e-01 5.67e-03 2.74e-18 1.95e-17 1.95e-29 1.64e-29 
15960.30 9.24e-04 9.99e-01 1.44e-05 1.09e-23 2.80e-26 1.24e-29 1.05e-29 
16187.41 1.09e-03 9.99e-01 1.27e-05 3.94e-21 1.38e-22 1.09e-29 9.22e-30 
16354.17 9.32e-04 9.99e-01 1.38e-05 3.68e-21 3.92e-19 1.13e-29 9.57e-30 
16484.18 4.02e-04 1.00e+00 2.73e-05 1.13e-20 4.49e-22 1.35e-29 1.14e-29 
16593.12 7.17e-04 9.94e-01 4.99e-03 2.12e-18 6.36e-20 1.72e-29 1.45e-29 
16691.99 5.76e-04 9.99e-01 2.36e-05 1.72e-20 5.90e-22 2.11e-29 1.78e-29 
16788.59 3.62e-04 1.00e+00 2.87e-05 1.91e-20 5.39e-22 2.46e-29 2.08e-29 
16888.37 3.16e-04 1.00e+00 3.54e-05 3.50e-20 5.25e-21 2.81e-29 2.37e-29 
16998.79 2.00e-04 1.00e+00 3.58e-05 1.29e-24 1.16e-27 3.22e-29 2.72e-29 
17146.37 1.13e-04 1.00e+00 6.81e-05 2.37e-20 3.23e-18 3.65e-29 3.08e-29 
17415.23 9.38e-05 1.00e+00 5.38e-05 7.96e-20 3.57e-21 4.04e-29 3.41e-29 
17888.12 6.61e-05 1.00e+00 1.30e-04 1.76e-22 1.12e-26 4.03e-29 3.40e-29 
18532.37 1.79e-05 1.00e+00 2.40e-04 1.75e-19 7.03e-21 3.31e-29 2.80e-29 
19260.76 1.23e-05 1.00e+00 3.18e-04 1.85e-19 7.02e-21 2.85e-29 2.41e-29 
20034.10 2.08e-05 1.00e+00 1.67e-04 1.69e-19 6.64e-21 2.85e-29 2.41e-29 
20838.00 1.20e-05 1.00e+00 2.81e-04 1.71e-19 4.20e-21 3.18e-29 2.69e-29 
21647.97 2.06e-05 1.00e+00 3.66e-04 2.17e-19 1.60e-17 3.61e-29 3.05e-29 
22447.94 9.09e-06 9.99e-01 5.27e-04 7.82e-19 3.14e-20 4.39e-29 3.71e-29 
23245.88 6.44e-06 9.99e-01 5.02e-04 2.80e-22 3.52e-23 4.49e-29 3.79e-29 
24052.47 2.51e-06 9.99e-01 9.06e-04 4.55e-22 7.34e-23 3.23e-29 2.73e-29 
24867.72 1.87e-09 3.26e-04 1.00e+00 7.72e-20 2.12e-21 2.17e-29 1.83e-29 
25698.86 1.27e-09 3.77e-04 1.00e+00 7.39e-20 6.69e-25 1.66e-29 1.40e-29 
26587.16 4.55e-10 2.13e-04 1.00e+00 8.63e-20 1.42e-29 1.55e-29 1.31e-29 
27637.54 1.07e-10 4.72e-05 1.00e+00 1.36e-19 1.70e-29 1.86e-29 1.57e-29 
28986.97 7.62e-10 1.31e-04 1.00e+00 2.34e-08 4.64e-21 3.30e-29 2.79e-29 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.73e-05 9.86e-01 1.35e-02 6.01e-19 1.14e-24 2.93e-31 2.37e-31 
999.11 1.90e-05 9.88e-01 1.17e-02 4.13e-19 1.08e-24 2.93e-31 2.37e-31 
1267.34 5.79e-06 3.51e-01 6.49e-01 2.67e-17 4.49e-23 2.91e-31 2.35e-31 
1514.05 1.25e-05 9.83e-01 1.73e-02 1.10e-18 2.65e-24 5.46e-31 4.40e-31 
1808.80 4.83e-06 4.92e-01 5.08e-01 6.64e-17 1.24e-23 1.85e-30 1.49e-30 
1919.29 1.27e-06 1.61e-01 8.39e-01 1.43e-16 4.29e-22 2.52e-30 2.02e-30 
2160.92 6.56e-06 9.60e-01 3.97e-02 1.18e-17 4.24e-23 5.03e-30 4.05e-30 
2292.92 3.94e-06 6.69e-01 3.31e-01 1.09e-16 4.00e-23 7.58e-30 6.09e-30 
2432.98 4.78e-06 9.42e-01 5.76e-02 2.53e-17 1.45e-22 1.16e-29 9.32e-30 
2581.60 3.26e-06 6.87e-01 3.13e-01 1.23e-16 2.28e-22 1.78e-29 1.43e-29 
2739.29 4.36e-06 9.39e-01 6.08e-02 2.25e-17 3.92e-26 2.70e-29 2.17e-29 
2906.62 3.30e-06 7.52e-01 2.48e-01 6.78e-17 3.26e-22 4.12e-29 3.32e-29 
3084.17 4.81e-07 1.04e-01 8.96e-01 1.59e-16 1.47e-20 6.52e-29 5.26e-29 
3272.56 5.93e-07 1.35e-01 8.65e-01 1.16e-16 3.70e-20 1.03e-28 8.30e-29 
3472.46 3.76e-06 8.13e-01 1.87e-01 1.05e-17 3.03e-21 1.46e-28 1.18e-28 
3684.57 4.69e-06 9.73e-01 2.72e-02 6.55e-19 1.23e-22 1.76e-28 1.43e-28 
3909.64 2.58e-06 4.64e-01 5.36e-01 4.24e-18 6.06e-21 1.88e-28 1.54e-28 
4148.46 8.84e-07 1.33e-01 8.67e-01 2.28e-18 3.91e-21 1.79e-28 1.47e-28 
4401.86 7.81e-06 8.49e-01 1.51e-01 1.27e-19 6.66e-22 1.57e-28 1.30e-28 
4670.75 7.37e-06 6.67e-01 3.33e-01 1.21e-19 2.56e-21 1.51e-28 1.26e-28 
4956.05 4.99e-06 4.59e-01 5.41e-01 1.82e-19 1.17e-20 1.71e-28 1.43e-28 
5258.79 1.18e-05 9.55e-01 4.53e-02 2.96e-20 2.23e-21 2.07e-28 1.73e-28 
5580.02 1.13e-05 8.52e-01 1.48e-01 8.55e-20 8.88e-23 2.44e-28 2.05e-28 
5920.87 1.53e-05 8.51e-01 1.49e-01 3.02e-19 1.49e-19 2.83e-28 2.39e-28 
6282.54 1.86e-05 8.98e-01 1.02e-01 3.90e-19 6.71e-22 3.16e-28 2.67e-28 
6666.30 2.29e-05 9.67e-01 3.34e-02 6.38e-19 4.91e-19 3.26e-28 2.75e-28 
7073.50 2.97e-05 1.00e+00 2.94e-04 1.52e-19 2.88e-18 3.23e-28 2.72e-28 
7505.58 3.13e-05 9.30e-01 6.99e-02 3.20e-18 4.87e-19 3.27e-28 2.76e-28 
7964.05 4.77e-05 9.65e-01 3.54e-02 3.45e-20 8.28e-22 3.25e-28 2.74e-28 
8450.53 7.33e-05 9.98e-01 2.21e-03 2.50e-18 4.31e-18 3.13e-28 2.64e-28 
8966.72 1.15e-04 9.97e-01 2.93e-03 2.75e-19 8.11e-22 3.16e-28 2.67e-28 
9514.44 1.86e-04 1.00e+00 4.10e-05 9.88e-21 4.10e-23 3.44e-28 2.90e-28 
10095.62 3.07e-04 9.99e-01 5.45e-04 2.79e-18 1.58e-19 3.98e-28 3.36e-28 
10712.30 4.23e-04 1.00e+00 1.87e-05 2.20e-21 1.45e-24 5.23e-28 4.42e-28 
11366.65 5.34e-04 9.99e-01 1.68e-05 1.04e-19 1.13e-20 7.99e-28 6.75e-28 
12061.10 6.30e-04 9.99e-01 1.58e-05 3.67e-19 1.41e-20 1.11e-27 9.37e-28 
12793.43 8.01e-04 9.99e-01 1.46e-05 1.95e-19 9.40e-19 5.54e-28 4.68e-28 
13528.61 8.03e-04 9.99e-01 1.52e-05 6.54e-20 1.94e-21 1.62e-28 1.37e-28 
14194.74 7.88e-04 9.99e-01 1.74e-05 3.90e-20 5.23e-21 7.30e-29 6.17e-29 
14757.77 6.91e-04 9.99e-01 1.89e-05 2.68e-20 8.24e-22 4.87e-29 4.11e-29 
15240.48 6.04e-04 9.99e-01 2.26e-04 1.76e-19 3.81e-21 3.22e-29 2.72e-29 
15646.99 7.62e-04 9.99e-01 1.73e-05 3.63e-23 5.43e-27 2.07e-29 1.75e-29 
15960.30 1.13e-03 9.81e-01 1.80e-02 5.88e-18 9.07e-17 1.32e-29 1.11e-29 
16187.41 1.10e-03 9.99e-01 1.20e-05 3.99e-21 1.56e-22 1.16e-29 9.80e-30 
16354.17 7.06e-04 9.99e-01 1.63e-05 6.73e-21 3.91e-22 1.21e-29 1.02e-29 
16484.18 6.81e-04 9.99e-01 1.77e-05 5.12e-21 1.33e-22 1.44e-29 1.21e-29 
16593.12 3.38e-04 1.00e+00 2.07e-05 4.26e-23 7.89e-27 1.83e-29 1.54e-29 
16691.99 4.45e-04 1.00e+00 2.51e-05 1.86e-20 7.10e-22 2.24e-29 1.89e-29 
16788.59 4.42e-04 7.63e-01 2.36e-01 1.37e-16 4.51e-18 2.62e-29 2.21e-29 
16888.37 3.50e-04 1.00e+00 3.21e-05 2.75e-20 9.27e-22 2.99e-29 2.52e-29 
16998.79 9.88e-05 1.00e+00 6.26e-05 5.79e-20 5.73e-17 3.42e-29 2.89e-29 
17146.37 8.33e-05 9.55e-01 4.53e-02 2.82e-17 1.91e-18 3.88e-29 3.28e-29 
17415.23 2.70e-04 9.11e-01 8.83e-02 6.10e-17 1.07e-18 4.30e-29 3.63e-29 
17888.12 1.65e-04 8.60e-01 1.39e-01 4.84e-09 1.94e-08 4.28e-29 3.62e-29 
18532.37 2.72e-05 1.00e+00 1.27e-04 4.50e-20 7.92e-22 3.52e-29 2.97e-29 
19260.76 1.85e-05 1.00e+00 1.83e-04 5.49e-20 9.98e-22 3.03e-29 2.56e-29 
20034.10 1.67e-05 1.00e+00 1.99e-04 1.55e-19 3.93e-21 3.03e-29 2.56e-29 
20838.00 2.94e-06 5.08e-02 9.49e-01 1.21e-16 8.15e-19 3.39e-29 2.86e-29 
21647.97 6.27e-06 2.28e-01 7.72e-01 1.07e-16 7.76e-19 3.84e-29 3.24e-29 
22447.94 6.08e-06 1.00e+00 4.10e-04 3.31e-19 5.34e-21 4.67e-29 3.95e-29 
23245.88 1.03e-06 1.02e-01 8.98e-01 1.93e-16 2.12e-15 4.77e-29 4.03e-29 
24052.47 4.19e-06 9.99e-01 8.58e-04 5.07e-19 1.65e-17 3.43e-29 2.90e-29 
24867.72 6.46e-06 9.99e-01 8.51e-04 3.74e-22 5.70e-23 2.31e-29 1.95e-29 
25698.86 6.85e-06 3.71e-01 6.29e-01 2.27e-19 2.93e-20 1.77e-29 1.49e-29 
26587.16 2.71e-07 2.23e-02 9.78e-01 3.69e-19 4.15e-20 1.65e-29 1.39e-29 
27637.54 1.80e-07 1.73e-02 9.83e-01 4.85e-19 4.36e-20 1.98e-29 1.67e-29 
28986.97 6.79e-09 1.58e-03 9.98e-01 7.20e-11 2.72e-23 3.51e-29 2.97e-29 
#TIME: 61.69 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.51e-05 9.94e-01 5.73e-03 6.26e-20 5.72e-25 3.10e-31 2.52e-31 
999.11 1.05e-05 5.63e-01 4.37e-01 6.75e-18 9.50e-23 3.10e-31 2.52e-31 
1267.34 1.15e-05 5.88e-01 4.12e-01 6.85e-18 1.50e-24 3.08e-31 2.50e-31 
1514.05 1.31e-05 9.86e-01 1.38e-02 4.97e-19 5.67e-24 5.78e-31 4.68e-31 
1808.80 5.00e-06 5.08e-01 4.92e-01 2.83e-17 2.14e-23 1.96e-30 1.58e-30 
1919.29 8.20e-06 9.76e-01 2.41e-02 2.07e-18 1.10e-24 2.67e-30 2.15e-30 
2160.92 6.40e-06 9.66e-01 3.41e-02 4.03e-18 5.78e-23 5.33e-30 4.30e-30 
2292.92 4.02e-06 6.49e-01 3.51e-01 4.81e-17 1.26e-22 8.03e-30 6.48e-30 
2432.98 5.00e-06 9.58e-01 4.15e-02 6.45e-18 1.27e-22 1.23e-29 9.92e-30 
2581.60 4.61e-06 9.53e-01 4.67e-02 7.79e-18 5.12e-23 1.88e-29 1.52e-29 
2739.29 8.60e-07 1.84e-01 8.16e-01 1.40e-16 8.03e-21 2.86e-29 2.31e-29 
2906.62 2.47e-06 5.10e-01 4.90e-01 6.27e-17 1.89e-21 4.37e-29 3.53e-29 
3084.17 4.38e-06 9.60e-01 3.97e-02 2.90e-18 6.25e-23 6.91e-29 5.60e-29 
3272.56 2.53e-06 5.32e-01 4.68e-01 2.40e-17 1.22e-21 1.09e-28 8.83e-29 
3472.46 3.22e-06 6.68e-01 3.32e-01 7.90e-18 6.66e-21 1.54e-28 1.26e-28 
3684.57 6.12e-07 1.19e-01 8.81e-01 1.01e-17 1.73e-19 1.86e-28 1.52e-28 
3909.64 1.67e-06 2.86e-01 7.14e-01 3.67e-14 1.12e-16 1.99e-28 1.64e-28 
4148.46 3.23e-06 4.63e-01 5.37e-01 5.31e-19 2.83e-21 1.89e-28 1.57e-28 
4401.86 5.07e-06 5.01e-01 4.99e-01 4.01e-19 2.88e-20 1.66e-28 1.38e-28 
4670.75 5.04e-06 4.38e-01 5.62e-01 1.73e-19 1.15e-20 1.60e-28 1.33e-28 
4956.05 4.58e-06 3.81e-01 6.19e-01 1.24e-19 6.52e-21 1.81e-28 1.52e-28 
5258.79 9.15e-06 6.26e-01 3.74e-01 1.06e-18 4.33e-19 2.19e-28 1.84e-28 
5580.02 3.51e-06 2.20e-01 7.80e-01 8.18e-19 1.36e-19 2.58e-28 2.18e-28 
5920.87 1.26e-05 6.99e-01 3.01e-01 3.59e-19 1.89e-20 3.01e-28 2.54e-28 
6282.54 2.08e-05 9.99e-01 4.80e-04 9.08e-22 3.88e-23 3.36e-28 2.84e-28 
6666.30 1.61e-05 6.12e-01 3.88e-01 2.28e-18 5.85e-20 3.46e-28 2.93e-28 
7073.50 2.86e-05 9.84e-01 1.62e-02 9.79e-18 9.16e-19 3.43e-28 2.90e-28 
7505.58 3.34e-05 9.58e-01 4.17e-02 1.05e-19 4.40e-22 3.47e-28 2.93e-28 
7964.05 4.88e-05 9.71e-01 2.89e-02 1.32e-19 4.35e-20 3.45e-28 2.92e-28 
8450.53 7.36e-05 9.90e-01 9.48e-03 5.90e-19 2.14e-21 3.33e-28 2.81e-28 
8966.72 1.01e-04 9.99e-01 1.04e-03 4.38e-20 1.19e-21 3.36e-28 2.84e-28 
9514.44 2.06e-04 9.98e-01 2.10e-03 6.43e-18 4.54e-18 3.65e-28 3.09e-28 
10095.62 2.93e-04 1.00e+00 2.62e-05 7.01e-21 1.84e-23 4.23e-28 3.57e-28 
10712.30 4.10e-04 9.97e-01 2.32e-03 2.08e-17 7.29e-17 5.57e-28 4.70e-28 
11366.65 4.86e-04 9.99e-01 1.78e-05 2.86e-19 3.16e-20 8.49e-28 7.18e-28 
12061.10 6.30e-04 9.99e-01 5.77e-05 1.43e-18 5.95e-20 1.18e-27 9.97e-28 
12793.43 7.17e-04 9.99e-01 1.54e-05 2.43e-19 1.04e-20 5.89e-28 4.98e-28 
13528.61 9.20e-04 9.98e-01 6.54e-04 2.61e-18 8.24e-20 1.72e-28 1.45e-28 
14194.74 7.36e-04 9.99e-01 1.70e-05 3.86e-20 1.30e-21 7.76e-29 6.56e-29 
14757.77 5.98e-04 9.99e-01 2.13e-05 3.70e-20 1.51e-21 5.18e-29 4.37e-29 
15240.48 7.94e-04 9.99e-01 1.60e-05 1.18e-21 3.79e-24 3.42e-29 2.89e-29 
15646.99 9.33e-04 9.99e-01 1.36e-04 7.70e-20 7.20e-19 2.20e-29 1.86e-29 
15960.30 1.03e-03 9.99e-01 1.36e-05 4.74e-24 1.80e-28 1.40e-29 1.18e-29 
16187.41 1.39e-03 9.78e-01 2.01e-02 7.21e-18 2.80e-19 1.23e-29 1.04e-29 
16354.17 7.80e-04 9.99e-01 1.56e-05 5.77e-21 1.95e-22 1.28e-29 1.08e-29 
16484.18 3.46e-04 1.00e+00 2.98e-05 1.36e-20 8.16e-22 1.53e-29 1.29e-29 
16593.12 7.88e-05 1.00e+00 1.07e-04 5.73e-20 5.70e-19 1.94e-29 1.64e-29 
16691.99 3.87e-04 1.00e+00 3.12e-05 2.29e-20 8.77e-22 2.38e-29 2.01e-29 
16788.59 2.13e-04 1.00e+00 3.20e-05 3.33e-24 2.55e-29 2.78e-29 2.35e-29 
16888.37 4.11e-04 8.07e-01 1.92e-01 1.58e-16 5.81e-18 3.18e-29 2.68e-29 
16998.79 1.73e-04 1.00e+00 3.58e-05 2.28e-20 5.87e-22 3.64e-29 3.07e-29 
17146.37 5.49e-05 1.00e+00 1.64e-04 1.67e-22 1.06e-26 4.13e-29 3.48e-29 
17415.23 2.18e-04 1.00e+00 8.44e-05 6.49e-23 2.75e-27 4.57e-29 3.86e-29 
17888.12 6.08e-05 1.00e+00 1.51e-04 9.91e-23 4.17e-29 4.56e-29 3.85e-29 
18532.37 3.69e-05 1.00e+00 1.09e-04 7.80e-20 5.78e-21 3.74e-29 3.16e-29 
19260.76 1.25e-05 2.87e-01 7.13e-01 4.16e-13 5.58e-15 3.22e-29 2.72e-29 
20034.10 1.72e-06 1.85e-01 8.15e-01 5.62e-16 1.73e-17 3.22e-29 2.72e-29 
20838.00 1.36e-05 1.00e+00 2.88e-04 6.20e-23 3.45e-27 3.60e-29 3.04e-29 
21647.97 1.29e-06 7.18e-03 9.93e-01 6.39e-20 9.42e-25 4.08e-29 3.45e-29 
22447.94 2.15e-05 1.00e+00 2.15e-04 2.35e-19 9.46e-21 4.97e-29 4.20e-29 
23245.88 8.95e-05 1.00e+00 2.06e-04 1.65e-22 1.77e-26 5.07e-29 4.28e-29 
