#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
5.250e+08 7.652094e-01 2.347906e-01 7.709431e-18 1.394826e-137 4.959038e-301 0.000000e+00
5.750e+08 9.133452e-01 8.665483e-02 1.051171e-19 3.879354e-147 7.163952e-321 0.000000e+00
6.250e+08 9.816069e-01 1.839311e-02 2.106947e-22 8.152768e-161 0.000000e+00 0.000000e+00
6.750e+08 9.964637e-01 3.536298e-03 3.200963e-25 4.319324e-175 0.000000e+00 0.000000e+00
7.250e+08 9.992016e-01 7.984089e-04 9.143825e-28 5.195140e-188 0.000000e+00 0.000000e+00
7.750e+08 9.997146e-01 2.854380e-04 1.518179e-29 3.929087e-197 0.000000e+00 0.000000e+00
8.250e+08 9.998259e-01 1.741449e-04 1.951333e-30 7.874514e-202 0.000000e+00 0.000000e+00
8.750e+08 9.998862e-01 1.138124e-04 3.263545e-31 5.847720e-206 0.000000e+00 0.000000e+00
9.250e+08 9.999121e-01 8.787337e-05 1.033600e-31 1.043356e-208 0.000000e+00 0.000000e+00
9.750e+08 9.999279e-01 7.210290e-05 4.132132e-32 5.932564e-211 0.000000e+00 0.000000e+00
1.025e+09 9.999383e-01 6.168687e-05 1.939109e-32 7.499019e-213 0.000000e+00 0.000000e+00
1.075e+09 9.999239e-01 7.611439e-05 3.704970e-32 1.034642e-211 0.000000e+00 0.000000e+00
1.125e+09 9.999293e-01 7.072577e-05 2.386250e-32 6.331882e-213 0.000000e+00 0.000000e+00
1.175e+09 9.999124e-01 8.762433e-05 4.633175e-32 9.479442e-212 0.000000e+00 0.000000e+00
1.225e+09 9.998834e-01 1.166133e-04 1.183103e-31 5.548565e-210 0.000000e+00 0.000000e+00
1.275e+09 9.998949e-01 1.051395e-04 6.788790e-32 1.910553e-211 0.000000e+00 0.000000e+00
1.325e+09 9.998733e-01 1.266541e-04 1.183144e-31 1.667246e-210 0.000000e+00 0.000000e+00
1.375e+09 9.999043e-01 9.567717e-05 3.445144e-32 1.954711e-213 0.000000e+00 0.000000e+00
1.425e+09 9.999160e-01 8.398678e-05 1.783977e-32 4.033714e-215 0.000000e+00 0.000000e+00
1.475e+09 9.999169e-01 8.308630e-05 1.461011e-32 8.172201e-216 0.000000e+00 0.000000e+00
1.525e+09 9.999273e-01 7.270785e-05 7.465762e-33 1.570541e-217 0.000000e+00 0.000000e+00
1.575e+09 9.999504e-01 4.962252e-05 1.471479e-33 2.624260e-221 0.000000e+00 0.000000e+00
1.625e+09 9.999582e-01 4.179240e-05 6.497278e-34 2.442743e-223 0.000000e+00 0.000000e+00
1.675e+09 9.999373e-01 6.271948e-05 2.630168e-33 1.420488e-220 0.000000e+00 0.000000e+00
1.725e+09 9.999174e-01 8.259259e-05 6.459071e-33 6.881905e-219 0.000000e+00 0.000000e+00
1.775e+09 9.998516e-01 1.484087e-04 5.218232e-32 1.253836e-214 0.000000e+00 0.000000e+00
1.825e+09 9.998213e-01 1.786551e-04 9.072817e-32 1.082351e-213 0.000000e+00 0.000000e+00
1.875e+09 9.998256e-01 1.743955e-04 7.054667e-32 1.688985e-214 0.000000e+00 0.000000e+00
1.925e+09 9.997695e-01 2.304818e-04 1.757631e-31 8.811563e-213 0.000000e+00 0.000000e+00
1.975e+09 9.996263e-01 3.736503e-04 9.553434e-31 2.212303e-209 0.000000e+00 0.000000e+00
2.025e+09 9.994575e-01 5.425385e-04 3.411903e-30 6.918949e-207 0.000000e+00 0.000000e+00
2.075e+09 9.992404e-01 7.596469e-04 1.057836e-29 1.060936e-204 0.000000e+00 0.000000e+00
2.125e+09 9.994192e-01 5.807512e-04 3.225281e-30 1.566943e-207 0.000000e+00 0.000000e+00
2.175e+09 9.992536e-01 7.463670e-04 7.200558e-30 4.683015e-206 0.000000e+00 0.000000e+00
2.225e+09 9.993802e-01 6.197894e-04 3.013858e-30 3.349934e-208 0.000000e+00 0.000000e+00
2.275e+09 9.996511e-01 3.488780e-04 2.836751e-31 1.408271e-213 0.000000e+00 0.000000e+00
2.325e+09 9.998304e-01 1.696053e-04 1.516825e-32 3.490131e-220 0.000000e+00 0.000000e+00
2.375e+09 9.998460e-01 1.539586e-04 8.965337e-33 1.412125e-221 0.000000e+00 0.000000e+00
2.425e+09 9.999654e-01 3.460452e-05 2.457651e-35 1.243509e-234 0.000000e+00 0.000000e+00
2.475e+09 9.999682e-01 3.179393e-05 1.495303e-35 5.441339e-236 0.000000e+00 0.000000e+00
2.525e+09 9.999731e-01 2.688615e-05 6.515218e-36 4.247851e-238 0.000000e+00 0.000000e+00
2.575e+09 9.999624e-01 3.757593e-05 2.052598e-35 7.709786e-236 0.000000e+00 0.000000e+00
2.625e+09 9.999493e-01 5.068628e-05 5.510075e-35 5.751202e-234 0.000000e+00 0.000000e+00
2.675e+09 9.999536e-01 4.643372e-05 3.321850e-35 2.422621e-235 0.000000e+00 0.000000e+00
2.725e+09 9.999778e-01 2.218813e-05 1.612638e-36 3.301137e-242 0.000000e+00 0.000000e+00
2.775e+09 9.999536e-01 4.644079e-05 2.352398e-35 1.168227e-236 0.000000e+00 0.000000e+00
2.825e+09 9.999611e-01 3.885295e-05 1.114012e-35 2.215592e-238 0.000000e+00 0.000000e+00
2.875e+09 9.997575e-01 2.424904e-04 1.032075e-32 6.516131e-224 0.000000e+00 0.000000e+00
2.925e+09 9.995250e-01 4.749855e-04 1.176148e-31 6.920817e-219 0.000000e+00 0.000000e+00
2.975e+09 9.991271e-01 8.728913e-04 1.038063e-30 1.971468e-214 0.000000e+00 0.000000e+00
3.025e+09 9.988553e-01 1.144651e-03 2.497592e-30 8.469643e-213 0.000000e+00 0.000000e+00
3.075e+09 9.975672e-01 2.432765e-03 3.860076e-29 3.951498e-207 0.000000e+00 0.000000e+00
3.125e+09 9.968473e-01 3.152719e-03 8.919170e-29 1.409060e-205 0.000000e+00 0.000000e+00
3.175e+09 9.956819e-01 4.318139e-03 2.555203e-28 1.478332e-203 0.000000e+00 0.000000e+00
3.225e+09 9.951094e-01 4.890584e-03 3.509809e-28 3.902103e-203 0.000000e+00 0.000000e+00
3.275e+09 9.955130e-01 4.486956e-03 2.152072e-28 1.870938e-204 0.000000e+00 0.000000e+00
3.325e+09 9.970228e-01 2.977186e-03 3.794185e-29 1.788604e-208 0.000000e+00 0.000000e+00
3.375e+09 9.966784e-01 3.321582e-03 4.919284e-29 3.544599e-208 0.000000e+00 0.000000e+00
3.425e+09 9.963816e-01 3.618366e-03 5.859048e-29 4.722304e-208 0.000000e+00 0.000000e+00
3.475e+09 9.910076e-01 8.992443e-03 1.655695e-27 4.393726e-201 0.000000e+00 0.000000e+00
3.525e+09 9.971247e-01 2.875280e-03 1.769707e-29 3.672718e-211 0.000000e+00 0.000000e+00
3.575e+09 9.982910e-01 1.709024e-03 1.977142e-30 3.167429e-216 0.000000e+00 0.000000e+00
3.625e+09 9.980566e-01 1.943390e-03 2.775232e-30 9.557584e-216 0.000000e+00 0.000000e+00
3.675e+09 9.952106e-01 4.789406e-03 7.665997e-29 8.370118e-209 0.000000e+00 0.000000e+00
3.725e+09 9.941821e-01 5.817947e-03 1.413686e-28 1.054678e-207 0.000000e+00 0.000000e+00
3.775e+09 9.886280e-01 1.137199e-02 1.571521e-27 8.959284e-203 0.000000e+00 0.000000e+00
3.825e+09 9.976001e-01 2.399909e-03 3.267158e-30 1.849538e-216 0.000000e+00 0.000000e+00
3.875e+09 9.919053e-01 8.094650e-03 3.068229e-28 7.635289e-207 0.000000e+00 0.000000e+00
3.925e+09 9.949968e-01 5.003247e-03 4.056651e-29 1.656237e-211 0.000000e+00 0.000000e+00
3.975e+09 9.988545e-01 1.145515e-03 1.291496e-31 4.251169e-224 0.000000e+00 0.000000e+00
4.025e+09 9.927728e-01 7.227150e-03 1.208462e-28 1.120365e-209 0.000000e+00 0.000000e+00
#TIME: 133.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 6.526389e-04 9.993473e-01 1.323312e-08 1.940974e-86 3.497547e-194 0.000000e+00
7.500e+07 7.078689e-04 9.992921e-01 8.969449e-09 1.103641e-87 7.025372e-197 0.000000e+00
1.250e+08 8.486399e-04 9.991514e-01 4.397347e-09 7.191050e-90 1.366209e-201 0.000000e+00
1.750e+08 1.089645e-03 9.989104e-01 1.693400e-09 8.957699e-93 7.609177e-208 0.000000e+00
2.250e+08 1.558307e-03 9.984417e-01 4.766865e-10 1.482730e-96 5.751389e-216 0.000000e+00
2.750e+08 2.932235e-03 9.970678e-01 8.528958e-11 2.990067e-101 6.174147e-226 0.000000e+00
3.250e+08 1.313506e-02 9.868649e-01 4.483295e-12 5.244445e-108 6.568631e-240 0.000000e+00
3.750e+08 7.046589e-02 9.295341e-01 1.744848e-13 4.599908e-115 2.224465e-254 0.000000e+00
4.250e+08 2.224650e-01 7.775350e-01 1.011762e-14 2.072072e-121 1.796147e-267 0.000000e+00
4.750e+08 5.322324e-01 4.677676e-01 2.436430e-16 7.701273e-130 5.880922e-285 0.000000e+00
5.250e+08 7.897770e-01 2.102230e-01 4.666528e-18 1.051752e-138 2.310717e-303 0.000000e+00
5.750e+08 9.319296e-01 6.807036e-02 3.944654e-20 2.733826e-149 0.000000e+00 0.000000e+00
6.250e+08 9.832334e-01 1.676661e-02 1.444454e-22 1.153613e-161 0.000000e+00 0.000000e+00
6.750e+08 9.971729e-01 2.827109e-03 1.330068e-25 5.057687e-177 0.000000e+00 0.000000e+00
7.250e+08 9.993448e-01 6.551607e-04 4.199652e-28 9.987150e-190 0.000000e+00 0.000000e+00
7.750e+08 9.997335e-01 2.665067e-04 1.143236e-29 8.844946e-198 0.000000e+00 0.000000e+00
8.250e+08 9.998485e-01 1.514993e-04 1.120712e-30 4.598371e-203 0.000000e+00 0.000000e+00
8.750e+08 9.998818e-01 1.182148e-04 3.697122e-31 1.006104e-205 0.000000e+00 0.000000e+00
9.250e+08 9.998999e-01 1.000734e-04 1.666451e-31 1.041468e-207 0.000000e+00 0.000000e+00
9.750e+08 9.998958e-01 1.042135e-04 1.661733e-31 5.629686e-208 0.000000e+00 0.000000e+00
1.025e+09 9.999020e-01 9.798708e-05 1.120081e-31 4.324541e-209 0.000000e+00 0.000000e+00
1.075e+09 9.999142e-01 8.584516e-05 5.757495e-32 8.608618e-211 0.000000e+00 0.000000e+00
1.125e+09 9.998968e-01 1.031562e-04 9.939520e-32 7.166560e-210 0.000000e+00 0.000000e+00
1.175e+09 9.999041e-01 9.588360e-05 6.410075e-32 4.415881e-211 0.000000e+00 0.000000e+00
1.225e+09 9.998921e-01 1.078748e-04 8.596374e-32 1.044461e-210 0.000000e+00 0.000000e+00
1.275e+09 9.998949e-01 1.050980e-04 6.639376e-32 1.580491e-211 0.000000e+00 0.000000e+00
1.325e+09 9.999044e-01 9.557640e-05 3.937417e-32 6.412364e-213 0.000000e+00 0.000000e+00
1.375e+09 9.999007e-01 9.930168e-05 3.891517e-32 3.315240e-213 0.000000e+00 0.000000e+00
1.425e+09 9.998947e-01 1.053472e-04 4.166356e-32 2.552785e-213 0.000000e+00 0.000000e+00
1.475e+09 9.999173e-01 8.267724e-05 1.403388e-32 6.167578e-216 0.000000e+00 0.000000e+00
1.525e+09 9.999396e-01 6.044740e-05 3.600080e-33 3.825631e-219 0.000000e+00 0.000000e+00
1.575e+09 9.999524e-01 4.761476e-05 1.230089e-33 9.929928e-222 0.000000e+00 0.000000e+00
1.625e+09 9.999486e-01 5.139306e-05 1.406509e-33 1.059584e-221 0.000000e+00 0.000000e+00
1.675e+09 9.999323e-01 6.772415e-05 3.462957e-33 5.198242e-220 0.000000e+00 0.000000e+00
1.725e+09 9.999275e-01 7.247022e-05 3.827237e-33 4.665912e-220 0.000000e+00 0.000000e+00
1.775e+09 9.998582e-01 1.418330e-04 4.296854e-32 4.405950e-215 0.000000e+00 0.000000e+00
1.825e+09 9.997643e-01 2.357268e-04 2.575700e-31 1.819447e-211 0.000000e+00 0.000000e+00
1.875e+09 9.998032e-01 1.967953e-04 1.100379e-31 1.440691e-213 0.000000e+00 0.000000e+00
1.925e+09 9.995511e-01 4.489299e-04 2.218681e-30 2.494069e-207 0.000000e+00 0.000000e+00
1.975e+09 9.995832e-01 4.167578e-04 1.424092e-30 1.501638e-208 0.000000e+00 0.000000e+00
2.025e+09 9.993568e-01 6.432339e-04 6.414332e-30 1.480068e-205 0.000000e+00 0.000000e+00
2.075e+09 9.990279e-01 9.721124e-04 2.669482e-29 9.891571e-203 0.000000e+00 0.000000e+00
2.125e+09 9.997321e-01 2.679379e-04 1.625774e-31 4.959209e-214 0.000000e+00 0.000000e+00
2.175e+09 9.995303e-01 4.696597e-04 1.195700e-30 5.678309e-210 0.000000e+00 0.000000e+00
2.225e+09 9.995081e-01 4.918632e-04 1.218525e-30 3.421121e-210 0.000000e+00 0.000000e+00
2.275e+09 9.997601e-01 2.398687e-04 6.630065e-32 9.443073e-217 0.000000e+00 0.000000e+00
2.325e+09 9.999252e-01 7.484397e-05 6.440234e-34 4.674464e-227 0.000000e+00 0.000000e+00
2.375e+09 9.999093e-01 9.072508e-05 1.145166e-33 4.442049e-226 0.000000e+00 0.000000e+00
2.425e+09 9.999619e-01 3.814893e-05 3.509678e-35 6.865652e-234 0.000000e+00 0.000000e+00
2.475e+09 9.999455e-01 5.452641e-05 1.170456e-34 1.481357e-231 0.000000e+00 0.000000e+00
2.525e+09 9.999807e-01 1.932275e-05 1.973420e-36 1.454754e-240 0.000000e+00 0.000000e+00
2.575e+09 9.999804e-01 1.955950e-05 1.632736e-36 2.307800e-241 0.000000e+00 0.000000e+00
2.625e+09 9.999729e-01 2.706813e-05 5.105309e-36 4.525802e-239 0.000000e+00 0.000000e+00
2.675e+09 9.999846e-01 1.541991e-05 5.383386e-37 4.328069e-244 0.000000e+00 0.000000e+00
2.725e+09 9.999359e-01 6.405001e-05 1.001186e-34 3.606948e-233 0.000000e+00 0.000000e+00
2.775e+09 9.999643e-01 3.574126e-05 9.288117e-36 1.513816e-238 0.000000e+00 0.000000e+00
2.825e+09 9.999507e-01 4.928099e-05 2.695697e-35 1.627759e-236 0.000000e+00 0.000000e+00
2.875e+09 9.998044e-01 1.956034e-04 4.372823e-33 7.913979e-226 0.000000e+00 0.000000e+00
2.925e+09 9.994993e-01 5.006914e-04 1.405830e-31 1.538136e-218 0.000000e+00 0.000000e+00
2.975e+09 9.994244e-01 5.755912e-04 2.036820e-31 5.236001e-218 0.000000e+00 0.000000e+00
3.025e+09 9.994513e-01 5.487142e-04 1.443274e-31 5.104556e-219 0.000000e+00 0.000000e+00
3.075e+09 9.984614e-01 1.538601e-03 6.492402e-30 5.001430e-211 0.000000e+00 0.000000e+00
3.125e+09 9.974976e-01 2.502371e-03 3.591961e-29 1.392119e-207 0.000000e+00 0.000000e+00
3.175e+09 9.953467e-01 4.653251e-03 3.330060e-28 5.082756e-203 0.000000e+00 0.000000e+00
3.225e+09 9.946896e-01 5.310433e-03 4.716684e-28 1.571086e-202 0.000000e+00 0.000000e+00
3.275e+09 9.967132e-01 3.286818e-03 6.366396e-29 3.976306e-207 0.000000e+00 0.000000e+00
3.325e+09 9.951601e-01 4.839945e-03 2.402271e-28 1.627555e-204 0.000000e+00 0.000000e+00
3.375e+09 9.970275e-01 2.972495e-03 3.153969e-29 3.612548e-209 0.000000e+00 0.000000e+00
3.425e+09 9.979842e-01 2.015807e-03 6.003338e-30 4.907529e-213 0.000000e+00 0.000000e+00
3.475e+09 9.983306e-01 1.669392e-03 2.452787e-30 2.959185e-215 0.000000e+00 0.000000e+00
3.525e+09 9.977892e-01 2.210787e-03 6.172744e-30 1.631487e-213 0.000000e+00 0.000000e+00
3.575e+09 9.981099e-01 1.890052e-03 2.879731e-30 1.983410e-215 0.000000e+00 0.000000e+00
3.625e+09 9.983991e-01 1.600899e-03 1.316691e-30 2.313031e-217 0.000000e+00 0.000000e+00
3.675e+09 9.950728e-01 4.927171e-03 8.486783e-29 1.351617e-208 0.000000e+00 0.000000e+00
3.725e+09 9.925141e-01 7.485932e-03 3.621018e-28 1.024776e-205 0.000000e+00 0.000000e+00
3.775e+09 9.974114e-01 2.588562e-03 5.018352e-30 2.657667e-215 0.000000e+00 0.000000e+00
3.825e+09 9.972804e-01 2.719580e-03 5.418748e-30 2.538666e-215 0.000000e+00 0.000000e+00
3.875e+09 9.945246e-01 5.475410e-03 6.582157e-29 3.111954e-210 0.000000e+00 0.000000e+00
3.925e+09 9.872718e-01 1.272823e-02 1.467451e-27 9.430296e-204 0.000000e+00 0.000000e+00
3.975e+09 9.960118e-01 3.988160e-03 1.376295e-29 3.421353e-214 0.000000e+00 0.000000e+00
4.025e+09 9.928773e-01 7.122725e-03 1.116068e-28 6.893197e-210 0.000000e+00 0.000000e+00
#TIME: 134.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 5.956431e-04 9.994043e-01 1.661026e-08 7.693630e-86 6.413996e-193 0.000000e+00
7.500e+07 7.285918e-04 9.992714e-01 8.068771e-09 5.296227e-88 1.448636e-197 0.000000e+00
1.250e+08 8.818893e-04 9.991181e-01 3.828369e-09 2.762441e-90 1.747845e-202 0.000000e+00
1.750e+08 1.143745e-03 9.988563e-01 1.422464e-09 2.690537e-93 5.737916e-209 0.000000e+00
2.250e+08 1.605199e-03 9.983948e-01 4.255497e-10 6.693138e-97 1.037418e-216 0.000000e+00
2.750e+08 3.137241e-03 9.968628e-01 7.079187e-11 9.229391e-102 5.081857e-227 0.000000e+00
3.250e+08 1.443119e-02 9.855688e-01 3.640635e-12 1.625307e-108 5.679218e-241 0.000000e+00
3.750e+08 7.435692e-02 9.256431e-01 1.519309e-13 2.087374e-115 4.245442e-255 0.000000e+00
4.250e+08 2.503191e-01 7.496809e-01 6.895465e-15 2.704698e-122 2.613925e-269 0.000000e+00
4.750e+08 5.587582e-01 4.412418e-01 1.742476e-16 1.319612e-130 1.497815e-286 0.000000e+00
5.250e+08 8.162789e-01 1.837211e-01 2.568788e-18 4.949102e-140 4.061728e-306 0.000000e+00
5.750e+08 9.359281e-01 6.407190e-02 3.042740e-20 6.953045e-150 0.000000e+00 0.000000e+00
6.250e+08 9.876636e-01 1.233640e-02 4.343870e-23 2.713881e-164 0.000000e+00 0.000000e+00
6.750e+08 9.976918e-01 2.308204e-03 5.992380e-26 8.858444e-179 0.000000e+00 0.000000e+00
7.250e+08 9.994029e-01 5.971315e-04 2.884139e-28 1.422840e-190 0.000000e+00 0.000000e+00
7.750e+08 9.997829e-01 2.171360e-04 5.108309e-30 1.480956e-199 0.000000e+00 0.000000e+00
8.250e+08 9.998567e-01 1.432858e-04 8.867133e-31 1.324533e-203 0.000000e+00 0.000000e+00
8.750e+08 9.998975e-01 1.025118e-04 2.097297e-31 5.523932e-207 0.000000e+00 0.000000e+00
9.250e+08 9.999258e-01 7.416166e-05 5.174532e-32 2.837877e-210 0.000000e+00 0.000000e+00
9.750e+08 9.999340e-01 6.595995e-05 2.818030e-32 7.530905e-212 0.000000e+00 0.000000e+00
1.025e+09 9.999325e-01 6.745395e-05 2.620910e-32 2.875453e-212 0.000000e+00 0.000000e+00
1.075e+09 9.999290e-01 7.101694e-05 2.725103e-32 1.913665e-212 0.000000e+00 0.000000e+00
1.125e+09 9.999247e-01 7.529354e-05 2.910615e-32 1.456186e-212 0.000000e+00 0.000000e+00
1.175e+09 9.999225e-01 7.752324e-05 2.778531e-32 6.332688e-213 0.000000e+00 0.000000e+00
1.225e+09 9.998906e-01 1.093612e-04 8.874862e-32 1.132207e-210 0.000000e+00 0.000000e+00
1.275e+09 9.998938e-01 1.062229e-04 6.775075e-32 1.616656e-211 0.000000e+00 0.000000e+00
1.325e+09 9.998847e-01 1.152974e-04 7.918686e-32 1.927456e-211 0.000000e+00 0.000000e+00
1.375e+09 9.999102e-01 8.984210e-05 2.596933e-32 4.085933e-214 0.000000e+00 0.000000e+00
1.425e+09 9.999167e-01 8.329473e-05 1.658271e-32 2.395571e-215 0.000000e+00 0.000000e+00
1.475e+09 9.999354e-01 6.458311e-05 5.327080e-33 4.553608e-218 0.000000e+00 0.000000e+00
1.525e+09 9.999473e-01 5.269040e-05 2.082637e-33 2.313130e-220 0.000000e+00 0.000000e+00
1.575e+09 9.999467e-01 5.329313e-05 1.856099e-33 7.131421e-221 0.000000e+00 0.000000e+00
1.625e+09 9.999627e-01 3.733641e-05 4.043975e-34 1.962624e-224 0.000000e+00 0.000000e+00
1.675e+09 9.999382e-01 6.177570e-05 2.380764e-33 7.386405e-221 0.000000e+00 0.000000e+00
1.725e+09 9.999063e-01 9.373880e-05 1.008713e-32 5.457129e-218 0.000000e+00 0.000000e+00
1.775e+09 9.998864e-01 1.135903e-04 1.798500e-32 5.337155e-217 0.000000e+00 0.000000e+00
1.825e+09 9.998671e-01 1.328795e-04 2.797955e-32 2.633981e-216 0.000000e+00 0.000000e+00
1.875e+09 9.998194e-01 1.805537e-04 7.731493e-32 2.277730e-214 0.000000e+00 0.000000e+00
1.925e+09 9.997582e-01 2.417912e-04 2.026545e-31 1.530974e-212 0.000000e+00 0.000000e+00
1.975e+09 9.996029e-01 3.971219e-04 1.159411e-30 4.985903e-209 0.000000e+00 0.000000e+00
2.025e+09 9.994675e-01 5.324970e-04 3.047549e-30 3.369598e-207 0.000000e+00 0.000000e+00
2.075e+09 9.993866e-01 6.133706e-04 4.470529e-30 1.242610e-206 0.000000e+00 0.000000e+00
2.125e+09 9.992105e-01 7.894880e-04 1.004678e-29 3.849099e-205 0.000000e+00 0.000000e+00
2.175e+09 9.995742e-01 4.257952e-04 8.043072e-31 7.285093e-211 0.000000e+00 0.000000e+00
2.225e+09 9.995428e-01 4.572178e-04 9.021511e-31 7.077190e-211 0.000000e+00 0.000000e+00
2.275e+09 9.997667e-01 2.332915e-04 5.838668e-32 4.637158e-217 0.000000e+00 0.000000e+00
2.325e+09 9.998526e-01 1.474182e-04 8.486429e-33 1.640810e-221 0.000000e+00 0.000000e+00
2.375e+09 9.999322e-01 6.784795e-05 3.653381e-34 1.344782e-228 0.000000e+00 0.000000e+00
2.425e+09 9.999887e-01 1.134017e-05 3.078349e-37 2.807158e-244 0.000000e+00 0.000000e+00
2.475e+09 9.999680e-01 3.202593e-05 1.472751e-35 4.283399e-236 0.000000e+00 0.000000e+00
2.525e+09 9.999661e-01 3.388832e-05 1.553366e-35 3.003157e-236 0.000000e+00 0.000000e+00
2.575e+09 9.999844e-01 1.557123e-05 7.154505e-37 4.560711e-243 0.000000e+00 0.000000e+00
2.625e+09 9.999858e-01 1.415313e-05 3.669913e-37 5.216866e-245 0.000000e+00 0.000000e+00
2.675e+09 9.999581e-01 4.186058e-05 2.125147e-35 2.171236e-236 0.000000e+00 0.000000e+00
2.725e+09 9.999373e-01 6.274527e-05 9.068745e-35 2.041917e-233 0.000000e+00 0.000000e+00
2.775e+09 9.999358e-01 6.417443e-05 8.451322e-35 7.920887e-234 0.000000e+00 0.000000e+00
2.825e+09 9.998499e-01 1.500639e-04 1.825594e-33 1.752536e-227 0.000000e+00 0.000000e+00
2.875e+09 9.998775e-01 1.225162e-04 7.312993e-34 1.091249e-229 0.000000e+00 0.000000e+00
2.925e+09 9.994974e-01 5.025858e-04 1.396585e-31 1.373890e-218 0.000000e+00 0.000000e+00
2.975e+09 9.992083e-01 7.917280e-04 6.803671e-31 2.000781e-215 0.000000e+00 0.000000e+00
3.025e+09 9.989727e-01 1.027253e-03 1.585566e-30 7.583338e-214 0.000000e+00 0.000000e+00
3.075e+09 9.980380e-01 1.962036e-03 1.628960e-29 4.658294e-209 0.000000e+00 0.000000e+00
3.125e+09 9.976174e-01 2.382555e-03 2.914890e-29 4.548388e-208 0.000000e+00 0.000000e+00
3.175e+09 9.965592e-01 3.440813e-03 1.025497e-28 1.340622e-205 0.000000e+00 0.000000e+00
3.225e+09 9.983473e-01 1.652696e-03 5.190977e-30 2.474036e-212 0.000000e+00 0.000000e+00
3.275e+09 9.969868e-01 3.013202e-03 4.482850e-29 6.491628e-208 0.000000e+00 0.000000e+00
3.325e+09 9.943125e-01 5.687450e-03 4.379514e-28 3.009968e-203 0.000000e+00 0.000000e+00
3.375e+09 9.971516e-01 2.848418e-03 2.604686e-29 1.253605e-209 0.000000e+00 0.000000e+00
3.425e+09 9.966073e-01 3.392651e-03 4.365145e-29 9.115586e-209 0.000000e+00 0.000000e+00
3.475e+09 9.977503e-01 2.249686e-03 7.602790e-30 7.883312e-213 0.000000e+00 0.000000e+00
3.525e+09 9.987690e-01 1.230980e-03 6.332358e-31 1.719678e-218 0.000000e+00 0.000000e+00
3.575e+09 9.975814e-01 2.418639e-03 7.374579e-30 2.099477e-213 0.000000e+00 0.000000e+00
3.625e+09 9.972632e-01 2.736803e-03 9.958053e-30 4.841015e-213 0.000000e+00 0.000000e+00
3.675e+09 9.905959e-01 9.404110e-03 9.960688e-28 2.635659e-203 0.000000e+00 0.000000e+00
3.725e+09 9.823061e-01 1.769393e-02 9.895721e-27 1.426907e-198 0.000000e+00 0.000000e+00
3.775e+09 9.969473e-01 3.052714e-03 9.877241e-30 9.166074e-214 0.000000e+00 0.000000e+00
3.825e+09 9.957435e-01 4.256466e-03 2.860152e-29 8.144610e-212 0.000000e+00 0.000000e+00
3.875e+09 9.980670e-01 1.933010e-03 1.202406e-30 6.683331e-219 0.000000e+00 0.000000e+00
3.925e+09 9.913215e-01 8.678466e-03 3.264407e-28 4.753964e-207 0.000000e+00 0.000000e+00
