#NTIMES:     65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    3.192276E+03    4.8096E-06    8.7473E-01    1.2446E-01    8.0306E-04
    3.374224E+03    5.5234E-06    8.7160E-01    1.2741E-01    9.8401E-04
    3.566541E+03    6.1414E-06    8.6114E-01    1.3755E-01    1.3041E-03
    3.769820E+03    6.6978E-06    8.4866E-01    1.4963E-01    1.7028E-03
    3.984685E+03    7.5267E-06    8.3905E-01    1.5886E-01    2.0737E-03
    4.211797E+03    9.1277E-06    8.3631E-01    1.6140E-01    2.2764E-03
    4.451853E+03    1.1613E-05    8.3358E-01    1.6393E-01    2.4747E-03
    4.705592E+03    1.4786E-05    8.2619E-01    1.7098E-01    2.8209E-03
    4.973792E+03    1.8249E-05    8.1045E-01    1.8603E-01    3.4978E-03
    5.257279E+03    2.2080E-05    7.8988E-01    2.0563E-01    4.4729E-03
    5.556924E+03    2.6886E-05    7.6981E-01    2.2460E-01    5.5639E-03
    5.873647E+03    3.3418E-05    7.5283E-01    2.4052E-01    6.6139E-03
    6.208422E+03    4.2291E-05    7.3816E-01    2.5418E-01    7.6180E-03
    6.562278E+03    5.5028E-05    7.2848E-01    2.6311E-01    8.3496E-03
    6.936302E+03    7.2356E-05    7.2127E-01    2.6973E-01    8.9277E-03
    7.331645E+03    9.8440E-05    7.1968E-01    2.7113E-01    9.0952E-03
    7.749520E+03    1.4117E-04    7.2273E-01    2.6822E-01    8.9085E-03
    8.189052E+03    2.2454E-04    7.3197E-01    2.5953E-01    8.2747E-03
    8.621664E+03    4.1509E-04    7.4710E-01    2.4522E-01    7.2706E-03
    9.045693E+03    9.6470E-04    7.6438E-01    2.2846E-01    6.1934E-03
    9.459266E+03    3.0648E-03    7.8222E-01    2.0961E-01    5.1104E-03
    9.870571E+03    1.0260E-02    7.9260E-01    1.9287E-01    4.2744E-03
    1.028309E+04    2.4254E-02    7.9220E-01    1.7983E-01    3.7143E-03
    1.070067E+04    3.9702E-02    7.8483E-01    1.7205E-01    3.4263E-03
    1.112855E+04    5.2798E-02    7.7698E-01    1.6697E-01    3.2545E-03
    1.157215E+04    6.2600E-02    7.7031E-01    1.6393E-01    3.1590E-03
    1.203335E+04    6.8980E-02    7.6529E-01    1.6260E-01    3.1239E-03
    1.250755E+04    7.3678E-02    7.6453E-01    1.5882E-01    2.9762E-03
    1.299532E+04    6.8695E-02    7.6366E-01    1.6446E-01    3.1827E-03
    1.350781E+04    5.2211E-02    7.5768E-01    1.8603E-01    4.0772E-03
    1.405128E+04    3.7001E-02    7.5639E-01    2.0184E-01    4.7623E-03
    1.459796E+04    3.2338E-02    7.8319E-01    1.8080E-01    3.6751E-03
    1.509797E+04    2.8821E-02    8.0966E-01    1.5878E-01    2.7340E-03
    1.553023E+04    2.9787E-02    8.3696E-01    1.3144E-01    1.8102E-03
    1.590330E+04    3.3194E-02    8.5702E-01    1.0858E-01    1.2010E-03
    1.622380E+04    3.2748E-02    8.6610E-01    1.0015E-01    1.0055E-03
    1.651267E+04    3.0122E-02    8.7181E-01    9.7133E-02    9.3538E-04
    1.678845E+04    1.9315E-02    8.6667E-01    1.1275E-01    1.2627E-03
    1.707797E+04    1.0772E-02    8.5043E-01    1.3691E-01    1.8883E-03
    1.741258E+04    5.3364E-03    8.1814E-01    1.7341E-01    3.1097E-03
    1.781234E+04    3.1409E-03    7.9066E-01    2.0190E-01    4.2984E-03
    1.825872E+04    2.2640E-03    7.7493E-01    2.1776E-01    5.0405E-03
    1.872635E+04    1.6518E-03    7.5655E-01    2.3581E-01    5.9904E-03
    1.920305E+04    1.1749E-03    7.3252E-01    2.5896E-01    7.3484E-03
    1.968011E+04    9.0502E-04    7.1507E-01    2.7570E-01    8.3308E-03
    2.015047E+04    5.5305E-04    6.7197E-01    3.1622E-01    1.1254E-02
    2.061767E+04    4.3086E-04    6.5219E-01    3.3463E-01    1.2748E-02
    2.108604E+04    3.5171E-04    6.3627E-01    3.4916E-01    1.4221E-02
    2.156244E+04    2.3010E-04    5.9016E-01    3.9056E-01    1.9051E-02
    2.204960E+04    2.0340E-04    5.7984E-01    3.9941E-01    2.0545E-02
    2.255097E+04    1.8501E-04    5.7114E-01    4.0677E-01    2.1909E-02
    2.307079E+04    1.6447E-04    5.5677E-01    4.1897E-01    2.4088E-02
    2.361545E+04    1.5271E-04    5.4492E-01    4.2869E-01    2.6233E-02
    2.418792E+04    1.5829E-04    5.4357E-01    4.2905E-01    2.7230E-02
    2.478452E+04    1.8620E-04    5.5459E-01    4.1843E-01    2.6787E-02
    2.539962E+04    2.3917E-04    5.6841E-01    4.0546E-01    2.5898E-02
    2.602778E+04    3.1982E-04    5.8655E-01    3.8836E-01    2.4773E-02
    2.666947E+04    4.1173E-04    6.0256E-01    3.7304E-01    2.3985E-02
    2.732893E+04    5.0330E-04    6.2215E-01    3.5441E-01    2.2932E-02
    2.801154E+04    6.0700E-04    6.4823E-01    3.2999E-01    2.1168E-02
    2.872013E+04    7.8655E-04    6.7951E-01    3.0086E-01    1.8850E-02
    2.945913E+04    1.2954E-03    7.1211E-01    2.7008E-01    1.6522E-02
    3.023438E+04    2.9655E-03    7.4150E-01    2.4088E-01    1.4655E-02
    3.105546E+04    7.5862E-03    7.6416E-01    2.1493E-01    1.3321E-02
    3.193979E+04    1.7868E-02    7.7718E-01    1.9245E-01    1.2496E-02
    3.291087E+04    3.9987E-02    7.8002E-01    1.6862E-01    1.1375E-02
    3.398377E+04    8.1202E-02    7.6521E-01    1.4376E-01    9.8270E-03
    3.516947E+04    1.6172E-01    7.1332E-01    1.1701E-01    7.9441E-03
    3.649222E+04    2.8110E-01    6.2233E-01    9.0698E-02    5.8782E-03
    3.805412E+04    4.5719E-01    4.7559E-01    6.3466E-02    3.7521E-03
    4.005215E+04    6.0837E-01    3.5009E-01    3.9602E-02    1.9398E-03
    4.233990E+04    6.6243E-01    3.0640E-01    2.9891E-02    1.2818E-03
    4.475311E+04    6.6125E-01    3.0905E-01    2.8522E-02    1.1776E-03
    4.730386E+04    6.5077E-01    3.2107E-01    2.7124E-02    1.0358E-03
    4.867675E+04    6.5613E-01    3.1700E-01    2.5917E-02    9.5545E-04
    4.937807E+04    6.6442E-01    3.0895E-01    2.5667E-02    9.5623E-04
    4.973250E+04    6.6321E-01    3.1029E-01    2.5547E-02    9.4724E-04
    4.991068E+04    6.7131E-01    3.0255E-01    2.5196E-02    9.4398E-04
    4.999553E+04    6.7500E-01    2.9916E-01    2.4905E-02    9.3418E-04
    5.000000E+04    6.7538E-01    2.9872E-01    2.4966E-02    9.4031E-04
#TIME:    27.400
#NVEL: 105
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    2.6026E-05    9.8672E-01    1.3244E-02    1.0656E-05
    8.822398E+02    2.6228E-05    9.8671E-01    1.3255E-02    1.0665E-05
    8.974944E+02    2.6708E-05    9.8671E-01    1.3253E-02    1.0664E-05
    9.287993E+02    2.7156E-05    9.8672E-01    1.3245E-02    1.0661E-05
    9.825641E+02    2.7602E-05    9.8673E-01    1.3235E-02    1.0659E-05
    1.038517E+03    2.7894E-05    9.8673E-01    1.3228E-02    1.0657E-05
    1.097708E+03    2.8121E-05    9.8674E-01    1.3219E-02    1.0653E-05
    1.160273E+03    2.8304E-05    9.8649E-01    1.3474E-02    1.1089E-05
    1.226404E+03    2.8560E-05    9.8563E-01    1.4333E-02    1.2615E-05
    1.296305E+03    2.9208E-05    9.8555E-01    1.4406E-02    1.2833E-05
    1.370189E+03    2.9882E-05    9.8543E-01    1.4524E-02    1.3147E-05
    1.448284E+03    3.0105E-05    9.8486E-01    1.5098E-02    1.4276E-05
    1.530831E+03    2.9972E-05    9.8250E-01    1.7454E-02    1.9204E-05
    1.618083E+03    2.9755E-05    9.8030E-01    1.9643E-02    2.4459E-05
    1.710307E+03    2.9512E-05    9.7729E-01    2.2649E-02    3.2779E-05
    1.807788E+03    2.9501E-05    9.7475E-01    2.5180E-02    4.0959E-05
    1.910825E+03    2.9397E-05    9.6997E-01    2.9940E-02    5.8829E-05
    2.019734E+03    2.9289E-05    9.6511E-01    3.4783E-02    8.0895E-05
    2.134851E+03    2.8761E-05    9.5724E-01    4.2609E-02    1.2415E-04
    2.256530E+03    2.8236E-05    9.4895E-01    5.0841E-02    1.8165E-04
    2.385143E+03    2.7997E-05    9.3935E-01    6.0358E-02    2.6528E-04
    2.521087E+03    2.8453E-05    9.2885E-01    7.0737E-02    3.8081E-04
    2.664779E+03    3.0008E-05    9.1958E-01    7.9882E-02    5.1030E-04
    2.816661E+03    3.2625E-05    9.1057E-01    8.8733E-02    6.6232E-04
    2.977200E+03    3.6489E-05    9.0268E-01    9.6467E-02    8.2061E-04
    3.146889E+03    4.1174E-05    8.9331E-01    1.0562E-01    1.0262E-03
    3.326250E+03    4.5342E-05    8.7918E-01    1.1942E-01    1.3633E-03
    3.515833E+03    4.8012E-05    8.6247E-01    1.3567E-01    1.8200E-03
    3.716222E+03    4.8332E-05    8.4198E-01    1.5550E-01    2.4690E-03
    3.928032E+03    4.8653E-05    8.2187E-01    1.7487E-01    3.2156E-03
    4.151915E+03    5.3494E-05    8.1307E-01    1.8328E-01    3.5974E-03
    4.388558E+03    6.2839E-05    8.0985E-01    1.8632E-01    3.7623E-03
    4.638689E+03    7.3526E-05    8.0332E-01    1.9253E-01    4.0746E-03
    4.903076E+03    8.2477E-05    7.9055E-01    2.0467E-01    4.6963E-03
    5.182532E+03    8.8396E-05    7.7139E-01    2.2281E-01    5.7148E-03
    5.477917E+03    9.4005E-05    7.5139E-01    2.4161E-01    6.9084E-03
    5.790136E+03    1.0091E-04    7.3248E-01    2.5925E-01    8.1692E-03
    6.120152E+03    1.1231E-04    7.1850E-01    2.7219E-01    9.1960E-03
    6.468977E+03    1.2925E-04    7.0829E-01    2.8158E-01    1.0001E-02
    6.837684E+03    1.5351E-04    7.0121E-01    2.8804E-01    1.0590E-02
    7.227405E+03    1.8861E-04    6.9612E-01    2.9266E-01    1.1032E-02
    7.639339E+03    2.5604E-04    6.9792E-01    2.9092E-01    1.0900E-02
    8.073602E+03    4.1096E-04    7.0731E-01    2.8214E-01    1.0147E-02
    8.510481E+03    8.4001E-04    7.2136E-01    2.6874E-01    9.0591E-03
    8.934843E+03    2.4985E-03    7.3924E-01    2.5055E-01    7.7098E-03
    9.355425E+03    9.0089E-03    7.5411E-01    2.3047E-01    6.4053E-03
    9.776144E+03    2.1402E-02    7.5899E-01    2.1412E-01    5.4889E-03
    1.019777E+04    3.3611E-02    7.5807E-01    2.0337E-01    4.9508E-03
    1.062019E+04    4.4412E-02    7.5777E-01    1.9335E-01    4.4696E-03
    1.104485E+04    5.2315E-02    7.5559E-01    1.8786E-01    4.2257E-03
    1.147622E+04    5.7350E-02    7.5215E-01    1.8633E-01    4.1705E-03
    1.191689E+04    6.0243E-02    7.4901E-01    1.8656E-01    4.1918E-03
    1.236530E+04    6.1987E-02    7.4853E-01    1.8535E-01    4.1318E-03
    1.282193E+04    5.8250E-02    7.4689E-01    1.9050E-01    4.3584E-03
    1.329505E+04    4.8172E-02    7.4204E-01    2.0476E-01    5.0332E-03
    1.379489E+04    3.4529E-02    7.3273E-01    2.2656E-01    6.1765E-03
    1.431425E+04    2.5915E-02    7.3813E-01    2.2971E-01    6.2478E-03
    1.481846E+04    2.3848E-02    7.6744E-01    2.0399E-01    4.7214E-03
    1.528236E+04    2.2664E-02    7.9443E-01    1.7939E-01    3.5200E-03
    1.568560E+04    2.4655E-02    8.2331E-01    1.4967E-01    2.3606E-03
    1.604017E+04    2.5362E-02    8.4238E-01    1.3051E-01    1.7487E-03
    1.635380E+04    2.5460E-02    8.5670E-01    1.1648E-01    1.3636E-03
    1.664314E+04    1.9327E-02    8.5824E-01    1.2097E-01    1.4636E-03
    1.692948E+04    9.9962E-03    8.3809E-01    1.4963E-01    2.2835E-03
    1.724074E+04    4.8009E-03    8.0379E-01    1.8771E-01    3.6987E-03
    1.760522E+04    2.7177E-03    7.7510E-01    2.1715E-01    5.0288E-03
    1.802184E+04    1.5954E-03    7.4381E-01    2.4791E-01    6.6756E-03
    1.846782E+04    1.0900E-03    7.2116E-01    2.6975E-01    7.9937E-03
    1.892401E+04    8.0479E-04    7.0242E-01    2.8762E-01    9.1481E-03
    1.938062E+04    6.4362E-04    6.8960E-01    2.9978E-01    9.9697E-03
    1.983722E+04    4.1763E-04    6.5347E-01    3.3347E-01    1.2636E-02
    2.029566E+04    2.7014E-04    6.1353E-01    3.7027E-01    1.5935E-02
    2.075938E+04    1.9873E-04    5.8300E-01    3.9779E-01    1.9006E-02
    2.123050E+04    1.7465E-04    5.7358E-01    4.0632E-01    1.9923E-02
    2.170449E+04    1.2892E-04    5.3368E-01    4.4186E-01    2.4330E-02
    2.217943E+04    1.1756E-04    5.2541E-01    4.4882E-01    2.5653E-02
    2.266174E+04    1.0623E-04    5.1278E-01    4.5942E-01    2.7690E-02
    2.316302E+04    9.4727E-05    4.9543E-01    4.7388E-01    3.0594E-02
    2.368801E+04    8.8467E-05    4.8209E-01    4.8449E-01    3.3331E-02
    2.424070E+04    9.1430E-05    4.8075E-01    4.8451E-01    3.4644E-02
    2.481706E+04    1.0587E-04    4.9158E-01    4.7404E-01    3.4281E-02
    2.541279E+04    1.3358E-04    5.0763E-01    4.5906E-01    3.3175E-02
    2.602366E+04    1.7701E-04    5.2601E-01    4.4182E-01    3.1995E-02
    2.664903E+04    2.3340E-04    5.4245E-01    4.2608E-01    3.1238E-02
    2.729187E+04    2.9568E-04    5.6128E-01    4.0813E-01    3.0295E-02
    2.795774E+04    3.5799E-04    5.8618E-01    3.8494E-01    2.8530E-02
    2.865031E+04    4.1611E-04    6.1604E-01    3.5736E-01    2.6181E-02
    2.937631E+04    4.7458E-04    6.4822E-01    3.2761E-01    2.3702E-02
    3.015035E+04    5.7147E-04    6.7921E-01    2.9856E-01    2.1667E-02
    3.099190E+04    8.5747E-04    7.0707E-01    2.7182E-01    2.0250E-02
    3.193723E+04    1.7969E-03    7.3180E-01    2.4711E-01    1.9298E-02
    3.305138E+04    5.1738E-03    7.5929E-01    2.1797E-01    1.7572E-02
    3.439147E+04    1.7062E-02    7.8324E-01    1.8479E-01    1.4907E-02
    3.598935E+04    5.8851E-02    7.8598E-01    1.4429E-01    1.0877E-02
    3.788592E+04    1.8314E-01    7.1161E-01    9.8795E-02    6.4559E-03
    4.005682E+04    4.0677E-01    5.3179E-01    5.8334E-02    3.1034E-03
    4.233990E+04    5.5600E-01    4.0012E-01    4.1876E-02    2.0105E-03
    4.475311E+04    5.7457E-01    3.8352E-01    4.0024E-02    1.8846E-03
    4.730386E+04    5.7108E-01    3.8875E-01    3.8474E-02    1.6979E-03
    4.867675E+04    5.7635E-01    3.8526E-01    3.6812E-02    1.5689E-03
    4.937807E+04    5.9114E-01    3.7123E-01    3.6072E-02    1.5536E-03
    4.973250E+04    5.8895E-01    3.7353E-01    3.5972E-02    1.5410E-03
    4.991068E+04    5.9929E-01    3.6381E-01    3.5371E-02    1.5301E-03
    4.999553E+04    6.0339E-01    3.6012E-01    3.4984E-02    1.5147E-03
    5.000000E+04    6.0386E-01    3.5957E-01    3.5051E-02    1.5234E-03
#TIME:    30.140
#NVEL: 105
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772128E+02    5.5943E-04    9.8280E-01    1.6618E-02    2.5672E-05
    8.816765E+02    5.5910E-04    9.8280E-01    1.6618E-02    2.5672E-05
    8.952045E+02    5.5794E-04    9.8280E-01    1.6618E-02    2.5672E-05
    9.228865E+02    5.5510E-04    9.8280E-01    1.6619E-02    2.5674E-05
    9.738388E+02    5.4944E-04    9.8278E-01    1.6646E-02    2.5755E-05
    1.030357E+03    5.4306E-04    9.8258E-01    1.6846E-02    2.6380E-05
    1.090020E+03    5.3558E-04    9.8213E-01    1.7302E-02    2.7833E-05
    1.153138E+03    5.2722E-04    9.8118E-01    1.8259E-02    3.1019E-05
    1.219910E+03    5.2685E-04    9.8102E-01    1.8425E-02    3.1587E-05
    1.290549E+03    5.3560E-04    9.8098E-01    1.8449E-02    3.1675E-05
    1.365278E+03    5.4079E-04    9.7992E-01    1.9505E-02    3.5443E-05
    1.444334E+03    5.3777E-04    9.7882E-01    2.0602E-02    3.9581E-05
    1.527968E+03    5.2605E-04    9.7668E-01    2.2742E-02    4.8308E-05
    1.616445E+03    5.1052E-04    9.7400E-01    2.5432E-02    6.0542E-05
    1.710045E+03    4.9888E-04    9.7160E-01    2.7833E-02    7.2653E-05
    1.809065E+03    4.8851E-04    9.6862E-01    3.0798E-02    8.9187E-05
    1.913819E+03    4.7386E-04    9.6432E-01    3.5086E-02    1.1619E-04
    2.024638E+03    4.5374E-04    9.5896E-01    4.0431E-02    1.5503E-04
    2.141875E+03    4.2193E-04    9.5129E-01    4.8069E-02    2.2061E-04
    2.265900E+03    3.8752E-04    9.4227E-01    5.7033E-02    3.1309E-04
    2.397106E+03    3.5513E-04    9.3146E-01    6.7737E-02    4.4619E-04
    2.535910E+03    3.2732E-04    9.1824E-01    8.0785E-02    6.4300E-04
    2.682752E+03    3.1882E-04    9.0807E-01    9.0794E-02    8.2149E-04
    2.838097E+03    3.1838E-04    8.9844E-01    1.0023E-01    1.0126E-03
    3.002436E+03    3.1754E-04    8.8735E-01    1.1107E-01    1.2599E-03
    3.176292E+03    3.1106E-04    8.7367E-01    1.2442E-01    1.6057E-03
    3.360215E+03    3.0077E-04    8.5938E-01    1.3830E-01    2.0165E-03
    3.554788E+03    2.7447E-04    8.4072E-01    1.5637E-01    2.6317E-03
    3.760628E+03    2.4129E-04    8.1951E-01    1.7681E-01    3.4438E-03
    3.978386E+03    2.2061E-04    8.0141E-01    1.9413E-01    4.2371E-03
    4.208754E+03    2.2425E-04    7.9192E-01    2.0316E-01    4.6942E-03
    4.452462E+03    2.4486E-04    7.8772E-01    2.0713E-01    4.9090E-03
    4.710281E+03    2.5711E-04    7.7791E-01    2.1640E-01    5.4265E-03
    4.983029E+03    2.5426E-04    7.6208E-01    2.3134E-01    6.3263E-03
    5.271571E+03    2.4242E-04    7.4240E-01    2.4979E-01    7.5630E-03
    5.576821E+03    2.3190E-04    7.2258E-01    2.6824E-01    8.9511E-03
    5.899746E+03    2.2620E-04    7.0372E-01    2.8565E-01    1.0413E-02
    6.241371E+03    2.3717E-04    6.9147E-01    2.9685E-01    1.1444E-02
    6.602777E+03    2.6401E-04    6.8343E-01    3.0414E-01    1.2160E-02
    6.985110E+03    3.1014E-04    6.7746E-01    3.0952E-01    1.2712E-02
    7.389582E+03    4.0327E-04    6.7583E-01    3.1089E-01    1.2872E-02
    7.818272E+03    6.3429E-04    6.8030E-01    3.0660E-01    1.2463E-02
    8.258373E+03    1.4044E-03    6.9208E-01    2.9513E-01    1.1386E-02
    8.694722E+03    4.7370E-03    7.0856E-01    2.7689E-01    9.8146E-03
    9.129094E+03    1.3391E-02    7.1987E-01    2.5833E-01    8.4118E-03
    9.566852E+03    2.3160E-02    7.2650E-01    2.4298E-01    7.3656E-03
    1.000308E+04    3.2446E-02    7.3418E-01    2.2702E-01    6.3532E-03
    1.043170E+04    4.0311E-02    7.3869E-01    2.1533E-01    5.6718E-03
    1.085381E+04    4.6667E-02    7.4047E-01    2.0761E-01    5.2514E-03
    1.127370E+04    5.0585E-02    7.3889E-01    2.0538E-01    5.1424E-03
    1.169761E+04    5.1650E-02    7.3440E-01    2.0862E-01    5.3304E-03
    1.212639E+04    5.2702E-02    7.3270E-01    2.0923E-01    5.3618E-03
    1.256035E+04    5.1628E-02    7.3141E-01    2.1149E-01    5.4671E-03
    1.300408E+04    4.5651E-02    7.2618E-01    2.2213E-01    6.0393E-03
    1.346944E+04    3.4750E-02    7.1317E-01    2.4468E-01    7.3970E-03
    1.396574E+04    2.4823E-02    7.0277E-01    2.6379E-01    8.6204E-03
    1.447602E+04    2.0303E-02    7.1661E-01    2.5525E-01    7.8440E-03
    1.496907E+04    1.8763E-02    7.4564E-01    2.2952E-01    6.0791E-03
    1.542065E+04    1.9047E-02    7.7996E-01    1.9673E-01    4.2661E-03
    1.581734E+04    2.1731E-02    8.1635E-01    1.5925E-01    2.6679E-03
    1.616570E+04    2.0972E-02    8.3516E-01    1.4180E-01    2.0657E-03
    1.647430E+04    1.7994E-02    8.4469E-01    1.3545E-01    1.8606E-03
    1.676506E+04    1.0986E-02    8.3399E-01    1.5264E-01    2.3840E-03
    1.706084E+04    5.2748E-03    8.0209E-01    1.8889E-01    3.7490E-03
    1.738854E+04    2.3051E-03    7.5403E-01    2.3754E-01    6.1292E-03
    1.776592E+04    1.2116E-03    7.1567E-01    2.7476E-01    8.3606E-03
    1.818233E+04    7.5656E-04    6.8784E-01    3.0128E-01    1.0119E-02
    1.861252E+04    5.8418E-04    6.7655E-01    3.1202E-01    1.0842E-02
    1.904589E+04    4.2196E-04    6.5440E-01    3.3269E-01    1.2485E-02
    1.948152E+04    3.2390E-04    6.3633E-01    3.4940E-01    1.3942E-02
    1.992090E+04    2.2363E-04    6.0386E-01    3.7923E-01    1.6683E-02
    2.036416E+04    1.4336E-04    5.5497E-01    4.2334E-01    2.1549E-02
    2.081149E+04    1.0646E-04    5.2025E-01    4.5403E-01    2.5606E-02
    2.126537E+04    8.5141E-05    4.9325E-01    4.7722E-01    2.9436E-02
    2.172536E+04    6.6221E-05    4.5492E-01    5.1021E-01    3.4800E-02
    2.219035E+04    6.1641E-05    4.4846E-01    5.1517E-01    3.6313E-02
    2.266422E+04    5.6409E-05    4.3571E-01    5.2526E-01    3.8982E-02
    2.315590E+04    5.0880E-05    4.1824E-01    5.3898E-01    4.2728E-02
    2.367008E+04    4.7761E-05    4.0512E-01    5.4864E-01    4.6200E-02
    2.420903E+04    4.9144E-05    4.0455E-01    5.4761E-01    4.7794E-02
    2.477111E+04    5.6202E-05    4.1743E-01    5.3540E-01    4.7118E-02
    2.535146E+04    6.9571E-05    4.3662E-01    5.1797E-01    4.5337E-02
    2.594672E+04    9.0586E-05    4.5766E-01    4.9874E-01    4.3502E-02
    2.655565E+04    1.1985E-04    4.7683E-01    4.8083E-01    4.2225E-02
    2.717983E+04    1.5555E-04    4.9535E-01    4.6312E-01    4.1368E-02
    2.782324E+04    1.9564E-04    5.1872E-01    4.4141E-01    3.9676E-02
    2.848932E+04    2.3668E-04    5.4715E-01    4.1553E-01    3.7075E-02
    2.918198E+04    2.7449E-04    5.7832E-01    3.8725E-01    3.4152E-02
    2.991279E+04    3.0442E-04    6.0896E-01    3.5911E-01    3.1625E-02
    3.069495E+04    3.2731E-04    6.3670E-01    3.3305E-01    2.9931E-02
    3.156407E+04    3.6493E-04    6.6181E-01    3.0892E-01    2.8906E-02
    3.259779E+04    5.3927E-04    6.9040E-01    2.8161E-01    2.7447E-02
    3.389759E+04    1.5440E-03    7.2682E-01    2.4730E-01    2.4331E-02
    3.567173E+04    9.0479E-03    7.7413E-01    1.9871E-01    1.8118E-02
    3.773435E+04    5.2303E-02    7.9450E-01    1.4236E-01    1.0835E-02
    3.991935E+04    1.8556E-01    7.2102E-01    8.8223E-02    5.1952E-03
