#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
2.5816e+03 8.3785e-22 8.9285e-14 9.8192e-07 2.6246e-02 9.6380e-01 9.9560e-03 9.4601e-08
2.7393e+03 8.0216e-23 9.9409e-15 1.7020e-07 9.3753e-03 9.5291e-01 3.7714e-02 1.7338e-06
2.9067e+03 1.3749e-23 1.9565e-15 4.6247e-08 4.3010e-03 9.0324e-01 9.2448e-02 1.2860e-05
3.0842e+03 4.9002e-24 7.9034e-16 2.2777e-08 2.8184e-03 8.5737e-01 1.3978e-01 3.3065e-05
3.2726e+03 4.1543e-24 7.3940e-16 2.2742e-08 2.8837e-03 8.6425e-01 1.3284e-01 2.8744e-05
3.4725e+03 8.6290e-24 1.6280e-15 4.6076e-08 4.5773e-03 9.1658e-01 7.8833e-02 8.4384e-06
3.6846e+03 5.0125e-23 9.7194e-15 2.0915e-07 1.1691e-02 9.6412e-01 2.4189e-02 5.9085e-07
3.9097e+03 5.7967e-22 1.1826e-13 1.6736e-06 4.1105e-02 9.5474e-01 4.1521e-03 1.2286e-08
4.1484e+03 5.9452e-21 1.2138e-12 1.1018e-05 1.2326e-01 8.7597e-01 7.5952e-04 3.2269e-10
4.4019e+03 2.6400e-20 5.0146e-12 3.3050e-05 2.2394e-01 7.7576e-01 2.6017e-04 3.5643e-11
4.6708e+03 3.3437e-20 6.4112e-12 4.0258e-05 2.4930e-01 7.5046e-01 2.0733e-04 2.2425e-11
4.9561e+03 1.7247e-20 3.7924e-12 2.8166e-05 2.1092e-01 7.8877e-01 2.7854e-04 3.9395e-11
5.2588e+03 7.8103e-21 1.9995e-12 1.8069e-05 1.6996e-01 8.2963e-01 3.9834e-04 7.9123e-11
5.5800e+03 4.7153e-21 1.3281e-12 1.3579e-05 1.4749e-01 8.5200e-01 4.9687e-04 1.2237e-10
5.9209e+03 4.5180e-21 1.3704e-12 1.4366e-05 1.5438e-01 8.4516e-01 4.4628e-04 9.5984e-11
6.2825e+03 6.3210e-21 2.0443e-12 2.0276e-05 1.8919e-01 8.1049e-01 2.9992e-04 4.1403e-11
6.6663e+03 1.2845e-20 4.2680e-12 3.6611e-05 2.6148e-01 7.3833e-01 1.5379e-04 1.0526e-11
7.0735e+03 3.6816e-20 1.2359e-11 8.3743e-05 3.9750e-01 6.0237e-01 5.3804e-05 1.3152e-12
7.5056e+03 1.5550e-19 5.3039e-11 2.4970e-04 6.3251e-01 3.6723e-01 8.9011e-06 4.4333e-14
7.9641e+03 7.4136e-19 2.4773e-10 7.2972e-04 8.4752e-01 1.5175e-01 7.5415e-07 5.4412e-16
8.4505e+03 4.1378e-18 1.2701e-09 2.0888e-03 9.5507e-01 4.2840e-02 3.3677e-08 2.5730e-18
8.9668e+03 4.3416e-17 1.1503e-08 8.1972e-03 9.8577e-01 6.0367e-03 3.3594e-10 1.0063e-21
9.5145e+03 1.3808e-15 2.7000e-07 5.5846e-02 9.4385e-01 3.0835e-04 3.5385e-13 8.9922e-27
1.0096e+04 1.1469e-13 1.2062e-05 4.5493e-01 5.4505e-01 3.4911e-06 2.2960e-17 1.0080e-33
1.0712e+04 6.0139e-12 2.3408e-04 9.6269e-01 3.7080e-02 1.4020e-09 1.1242e-23 1.2051e-43
1.1367e+04 5.8598e-10 5.1353e-03 9.9454e-01 3.2032e-04 8.7250e-15 5.4959e-33 0.0000e+00
1.2062e+04 1.2003e-07 1.7182e-01 8.2818e-01 7.6515e-07 2.6090e-21 1.2612e-44 0.0000e+00
1.2794e+04 8.1695e-06 9.6457e-01 3.5420e-02 1.5899e-11 4.5383e-31 0.0000e+00 0.0000e+00
1.3528e+04 1.4086e-04 9.9972e-01 1.3793e-04 9.4719e-18 3.4752e-43 0.0000e+00 0.0000e+00
1.4194e+04 1.4393e-03 9.9856e-01 1.4595e-06 8.1791e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 5.2676e-03 9.9473e-01 1.0410e-07 8.9536e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.7410e-02 9.8259e-01 1.0575e-08 2.7332e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 6.5016e-02 9.3498e-01 9.1446e-10 6.5421e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.5396e-01 7.4604e-01 5.0814e-11 7.3203e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.6336e-01 4.3664e-01 2.7426e-12 1.0843e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 8.0032e-01 1.9968e-01 1.5111e-13 2.3176e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 9.0603e-01 9.3966e-02 1.2553e-14 1.2661e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 9.4860e-01 5.1399e-02 1.7364e-15 1.9198e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 9.6831e-01 3.1690e-02 3.7020e-16 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 9.7681e-01 2.3187e-02 1.3455e-16 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 9.8843e-01 1.1573e-02 1.6356e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 9.9322e-01 6.7808e-03 3.1914e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 9.9648e-01 3.5236e-03 4.3256e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 9.9916e-01 8.3677e-04 5.6782e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 9.9989e-01 1.0779e-04 1.1198e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 9.9999e-01 9.3379e-06 6.7825e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 8.4607e-07 3.9050e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 9.9735e-08 4.3389e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 1.3949e-08 8.6456e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 3.7544e-09 1.3973e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 6.7943e-10 7.0906e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 1.7718e-10 1.0626e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 5.0181e-11 2.1019e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 9.6442e-12 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 2.0481e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 7.5134e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 2.7293e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 7.4630e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 5.3434e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 4.0713e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 9.8984e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 1.8491e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.2018e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 6.2427e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 3.9699e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 4.2609e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 3.5775e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 2.1732e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 2.0475e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 1.3669e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 4.8798e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.6517e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 1.7583e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 2.9982e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 3.0051e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 8.3348e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 1.3004e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 2.0444e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 3.2432e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 2.8294e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 4.3146e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 3.4996e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 1.6713e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 2.2779e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 1.3068e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 1.5684e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 4.1245e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 1.0482e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 2.5893e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 2.7339e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 2.0444e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 2.0417e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 2.1474e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 2.4455e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 6.2435e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.1508
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 1.7802e-10 4.4610e-03 9.9541e-01 1.3060e-04 3.2363e-16 4.9143e-36 0.0000e+00
8.8623e+02 2.7551e-07 1.2965e-01 8.7034e-01 5.8984e-06 1.6493e-18 5.6355e-39 0.0000e+00
9.0614e+02 2.6100e-08 2.9154e-02 9.7077e-01 7.5436e-05 8.0505e-16 3.0646e-34 0.0000e+00
9.4442e+02 1.0181e-09 3.4255e-03 9.9440e-01 2.1780e-03 3.4574e-12 8.8150e-28 0.0000e+00
9.9911e+02 2.0363e-10 1.1431e-03 9.8705e-01 1.1805e-02 2.3942e-10 1.7047e-24 2.8026e-44
1.0608e+03 1.1284e-10 7.6061e-04 9.7760e-01 2.1639e-02 1.0996e-09 2.5984e-23 1.8469e-42
1.1257e+03 9.0656e-11 6.5307e-04 9.7233e-01 2.7021e-02 1.9276e-09 7.0949e-23 8.7273e-42
1.1944e+03 7.3958e-11 5.6626e-04 9.6627e-01 3.3165e-02 3.2410e-09 1.7999e-22 3.6842e-41
1.2673e+03 5.0706e-11 4.3351e-04 9.5134e-01 4.8223e-02 8.4260e-09 1.0006e-21 5.2463e-40
1.3448e+03 2.2880e-11 2.4393e-04 8.9830e-01 1.0145e-01 5.8367e-08 3.2944e-20 1.1861e-37
1.4269e+03 5.8233e-12 8.6421e-05 7.1704e-01 2.8287e-01 1.0357e-06 6.5749e-18 4.6724e-34
1.5140e+03 9.0650e-13 1.9098e-05 3.9078e-01 6.0918e-01 1.6703e-05 1.4680e-15 2.6182e-30
1.6065e+03 1.2596e-13 3.5448e-06 1.6113e-01 8.3874e-01 1.3276e-04 1.1481e-13 3.3377e-27
1.7047e+03 1.8925e-14 6.5586e-07 6.0596e-02 9.3867e-01 7.3411e-04 5.1729e-12 1.9468e-24
1.8088e+03 2.8892e-15 1.1747e-07 2.1568e-02 9.7475e-01 3.6864e-03 2.0814e-10 9.9063e-22
1.9193e+03 3.8389e-16 1.8365e-08 6.9829e-03 9.7393e-01 1.9085e-02 9.4389e-09 6.2439e-19
2.0365e+03 4.8490e-17 2.7391e-09 2.1473e-03 9.0919e-01 8.8658e-02 3.6272e-07 3.0621e-16
2.1609e+03 4.8427e-18 3.2660e-10 5.2883e-04 6.7738e-01 3.2208e-01 1.0572e-05 1.0805e-13
2.2929e+03 3.1976e-19 2.5916e-11 8.4487e-05 3.1529e-01 6.8446e-01 1.6504e-04 1.8119e-11
2.4330e+03 1.8049e-20 1.7177e-12 1.0445e-05 1.0323e-01 8.9541e-01 1.3412e-03 1.2857e-09
2.5816e+03 1.1886e-21 1.3124e-13 1.3720e-06 3.2286e-02 9.6038e-01 7.3356e-03 4.8216e-08
2.7393e+03 1.1558e-22 1.4758e-14 2.4063e-07 1.1659e-02 9.6022e-01 2.8123e-02 8.9705e-07
2.9067e+03 2.0021e-23 2.9276e-15 6.6151e-08 5.4191e-03 9.2436e-01 7.0211e-02 6.8068e-06
3.0842e+03 7.1437e-24 1.1838e-15 3.2729e-08 3.5791e-03 8.8833e-01 1.0808e-01 1.7941e-05
3.2726e+03 6.1291e-24 1.1206e-15 3.2967e-08 3.6793e-03 8.9448e-01 1.0182e-01 1.5320e-05
3.4725e+03 1.2843e-23 2.4904e-15 6.6960e-08 5.8147e-03 9.3534e-01 5.8841e-02 4.3128e-06
3.6846e+03 7.5000e-23 1.4997e-14 3.0416e-07 1.4761e-02 9.6772e-01 1.7520e-02 2.8787e-07
3.9097e+03 8.4858e-22 1.7977e-13 2.3942e-06 5.1173e-02 9.4585e-01 2.9716e-03 5.9040e-09
4.1484e+03 8.5272e-21 1.8111e-12 1.5433e-05 1.5026e-01 8.4919e-01 5.3180e-04 1.5135e-10
4.4019e+03 3.7712e-20 7.4391e-12 4.5766e-05 2.6810e-01 7.3168e-01 1.7519e-04 1.5843e-11
4.6708e+03 4.8533e-20 9.6538e-12 5.6284e-05 2.9894e-01 7.0087e-01 1.3616e-04 9.5455e-12
4.9561e+03 2.5674e-20 5.8568e-12 4.0261e-05 2.5714e-01 7.4263e-01 1.8230e-04 1.6481e-11
5.2588e+03 1.1949e-20 3.1750e-12 2.6473e-05 2.1112e-01 7.8860e-01 2.5990e-04 3.2500e-11
5.5800e+03 7.1931e-21 2.1055e-12 1.9911e-05 1.8388e-01 8.1577e-01 3.2800e-04 5.1120e-11
5.9209e+03 6.9046e-21 2.1771e-12 2.1088e-05 1.9242e-01 8.0727e-01 2.9303e-04 3.9731e-11
6.2825e+03 9.8237e-21 3.2978e-12 3.0030e-05 2.3579e-01 7.6399e-01 1.9106e-04 1.6284e-11
6.6663e+03 1.9760e-20 6.8027e-12 5.3402e-05 3.1985e-01 6.8000e-01 9.5222e-05 3.9963e-12
7.0735e+03 5.7020e-20 1.9745e-11 1.2091e-04 4.7308e-01 5.2677e-01 3.0661e-05 4.4237e-13
7.5056e+03 2.3030e-19 8.0688e-11 3.4055e-04 7.0382e-01 2.9583e-01 4.5876e-06 1.3172e-14
7.9641e+03 1.0361e-18 3.5474e-10 9.3525e-04 8.8477e-01 1.1430e-01 3.6203e-07 1.4956e-16
8.4505e+03 5.7510e-18 1.8010e-09 2.6294e-03 9.6673e-01 3.0642e-02 1.4942e-08 6.3081e-19
8.9668e+03 6.3572e-17 1.7006e-08 1.0537e-02 9.8542e-01 4.0473e-03 1.3045e-10 1.9783e-22
9.5145e+03 2.1683e-15 4.1731e-07 7.3162e-02 9.2665e-01 1.9215e-04 1.1916e-13 1.4031e-27
1.0096e+04 1.5990e-13 1.6258e-05 5.2355e-01 4.7643e-01 1.9734e-06 7.2126e-18 1.5126e-34
1.0712e+04 7.6712e-12 2.8205e-04 9.7209e-01 2.7627e-02 6.4471e-10 2.7087e-24 1.2612e-44
1.1367e+04 7.7501e-10 6.2949e-03 9.9348e-01 2.2525e-04 3.5009e-15 1.0436e-33 0.0000e+00
1.2062e+04 1.4796e-07 1.9841e-01 8.0159e-01 5.4594e-07 1.1371e-21 2.8026e-45 0.0000e+00
1.2794e+04 8.9019e-06 9.7097e-01 2.9020e-02 9.1591e-12 1.4790e-31 0.0000e+00 0.0000e+00
1.3528e+04 1.4885e-04 9.9973e-01 1.1764e-04 6.1119e-18 1.4153e-43 0.0000e+00 0.0000e+00
1.4194e+04 1.4376e-03 9.9856e-01 1.3833e-06 6.8966e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 5.2581e-03 9.9474e-01 9.8759e-08 7.5673e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.7202e-02 9.8280e-01 1.0230e-08 2.4260e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 5.8900e-02 9.4110e-01 1.0598e-09 9.0972e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.3759e-01 7.6241e-01 5.7856e-11 9.4996e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 5.2750e-01 4.7250e-01 3.6703e-12 1.9402e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 7.5777e-01 2.4223e-01 2.7470e-13 7.5651e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 8.7733e-01 1.2267e-01 2.7031e-14 5.6750e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 9.3747e-01 6.2527e-02 2.9432e-15 5.2268e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 9.5997e-01 4.0033e-02 6.9562e-16 2.5223e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 9.7625e-01 2.3754e-02 1.3644e-16 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 9.8557e-01 1.4432e-02 2.9354e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 9.9053e-01 9.4702e-03 7.9460e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 9.9491e-01 5.0880e-03 1.1855e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 9.9861e-01 1.3906e-03 2.3411e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 9.9981e-01 1.8664e-04 5.2281e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 9.9998e-01 1.7184e-05 3.8981e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 1.5051e-06 2.1274e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 2.2397e-07 4.8713e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 3.6422e-08 1.4772e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 6.8859e-09 7.9856e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 1.1639e-09 3.2288e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 2.3621e-10 2.3142e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 6.9793e-11 5.1708e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 3.0692e-11 3.7835e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 1.1482e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 2.8001e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 3.5140e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 1.0318e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 2.1799e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 3.8930e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 1.3887e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 1.3020e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 1.1863e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 4.7496e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 1.0251e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 1.5837e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 3.0295e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 3.5058e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 1.9437e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 5.0123e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 2.2868e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 6.7663e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 4.5738e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 2.8135e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 2.4662e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 2.7035e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 3.1870e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 1.7802e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 8.7685e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 2.1321e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 2.5402e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 8.6290e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 4.1521e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 1.2553e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 4.8256e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
