#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
2.764e+09 1.000000e+00 3.684156e-14 3.480465e-64
2.899e+09 1.000000e+00 2.205432e-14 7.660422e-65
3.065e+09 1.000000e+00 3.630266e-14 3.331841e-64
3.252e+09 1.000000e+00 3.083395e-12 1.977486e-58
3.446e+09 1.000000e+00 1.094028e-12 1.071477e-59
3.637e+09 1.000000e+00 1.898223e-13 4.381745e-62
3.815e+09 1.000000e+00 1.360538e-14 1.842143e-65
3.975e+09 1.000000e+00 1.780738e-15 4.571334e-68
4.117e+09 1.000000e+00 1.780743e-15 4.571358e-68
4.247e+09 1.000000e+00 1.780746e-15 4.571378e-68
4.369e+09 1.000000e+00 1.780749e-15 4.571392e-68
4.488e+09 1.000000e+00 1.780751e-15 4.571401e-68
4.608e+09 1.000000e+00 1.780752e-15 4.571406e-68
4.729e+09 1.000000e+00 1.780753e-15 4.571410e-68
4.852e+09 1.000000e+00 6.335180e-11 1.210017e-54
4.975e+09 1.000000e+00 1.780754e-15 4.571414e-68
5.101e+09 1.000000e+00 1.780754e-15 4.571415e-68
5.229e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.360e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.492e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.627e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.762e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.899e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.034e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.168e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.297e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.422e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.539e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.646e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.742e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.826e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.896e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.948e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.976e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.989e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.995e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.998e+09 1.000000e+00 1.780754e-15 4.571417e-68
7.000e+09 1.000000e+00 1.780754e-15 4.571417e-68
#TIME: 206.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 9.999068e-01 9.315089e-05 1.888247e-29
8.862e+07 9.999748e-01 2.521059e-05 1.553817e-31
9.061e+07 9.999484e-01 5.161982e-05 2.162044e-30
9.444e+07 9.998780e-01 1.219660e-04 5.075556e-29
9.991e+07 9.998930e-01 1.069995e-04 3.139947e-29
1.061e+08 9.998465e-01 1.535287e-04 1.180306e-28
1.126e+08 9.998627e-01 1.373484e-04 7.849753e-29
1.194e+08 9.998765e-01 1.234954e-04 5.326439e-29
1.267e+08 9.998687e-01 1.312786e-04 6.698614e-29
1.345e+08 9.998858e-01 1.142298e-04 3.992042e-29
1.427e+08 9.998829e-01 1.170828e-04 4.120833e-29
1.514e+08 9.998644e-01 1.355551e-04 6.164530e-29
1.607e+08 9.997613e-01 2.386731e-04 4.127196e-28
1.705e+08 9.996325e-01 3.675484e-04 1.722086e-27
1.809e+08 9.995696e-01 4.303522e-04 2.636339e-27
1.919e+08 9.994712e-01 5.287666e-04 4.645633e-27
2.037e+08 9.991975e-01 8.024929e-04 1.713799e-26
2.161e+08 9.990881e-01 9.119128e-04 2.173067e-26
2.293e+08 9.989131e-01 1.086886e-03 3.205548e-26
2.433e+08 9.986436e-01 1.356416e-03 5.694610e-26
2.582e+08 9.984637e-01 1.536289e-03 7.687313e-26
2.739e+08 9.985527e-01 1.447322e-03 6.122724e-26
2.907e+08 9.987095e-01 1.290472e-03 4.524908e-26
3.084e+08 9.992000e-01 8.000190e-04 1.145824e-26
3.273e+08 9.995912e-01 4.088380e-04 1.751029e-27
3.472e+08 9.998232e-01 1.768219e-04 1.668563e-28
3.685e+08 9.999401e-01 5.990755e-05 6.718211e-30
3.910e+08 9.999684e-01 3.161766e-05 9.777015e-31
4.148e+08 9.999861e-01 1.393367e-05 7.077664e-32
4.402e+08 9.999920e-01 8.045976e-06 1.222614e-32
4.671e+08 9.999941e-01 5.887346e-06 4.163201e-33
4.956e+08 9.999947e-01 5.289757e-06 2.441854e-33
5.259e+08 9.999955e-01 4.528524e-06 1.123663e-33
5.580e+08 9.999956e-01 4.398856e-06 8.207856e-34
5.921e+08 9.999961e-01 3.930798e-06 4.608554e-34
6.282e+08 9.999967e-01 3.332026e-06 2.283685e-34
6.666e+08 9.999973e-01 2.737804e-06 1.111733e-34
7.074e+08 9.999983e-01 1.651992e-06 1.913663e-35
7.506e+08 9.999991e-01 8.972457e-07 2.245973e-36
7.964e+08 9.999995e-01 4.716851e-07 2.388727e-37
8.451e+08 9.999998e-01 2.069572e-07 1.368241e-38
8.967e+08 9.999999e-01 8.309043e-08 5.475279e-40
9.514e+08 1.000000e+00 3.340929e-08 2.068786e-41
1.010e+09 1.000000e+00 1.157880e-08 4.371419e-43
1.071e+09 1.000000e+00 4.468918e-09 1.231171e-44
1.137e+09 1.000000e+00 1.522386e-09 1.953655e-46
1.206e+09 1.000000e+00 8.697293e-10 1.770986e-47
1.279e+09 1.000000e+00 4.836123e-10 1.477855e-48
1.353e+09 1.000000e+00 1.952311e-10 4.143477e-50
1.419e+09 1.000000e+00 1.318708e-10 7.577994e-51
1.476e+09 1.000000e+00 6.606934e-11 4.841944e-52
1.524e+09 1.000000e+00 5.632083e-11 2.342858e-52
1.565e+09 1.000000e+00 1.351385e-11 1.272323e-54
1.596e+09 1.000000e+00 1.808015e-11 3.354533e-54
1.619e+09 1.000000e+00 3.915920e-11 3.969748e-53
1.635e+09 1.000000e+00 2.326602e-11 4.383459e-54
1.648e+09 1.000000e+00 3.529850e-12 3.465676e-57
1.659e+09 1.000000e+00 2.246228e-12 5.777460e-58
1.669e+09 1.000000e+00 4.983013e-12 7.663936e-57
1.679e+09 1.000000e+00 5.810549e-12 1.070948e-56
1.689e+09 1.000000e+00 5.695735e-12 7.117499e-57
1.700e+09 1.000000e+00 7.443408e-13 3.817097e-60
1.715e+09 1.000000e+00 5.094028e-13 1.013254e-60
1.742e+09 1.000000e+00 3.618105e-13 4.293167e-61
1.789e+09 1.000000e+00 9.369490e-14 9.847048e-63
1.853e+09 1.000000e+00 9.887807e-15 7.243986e-66
1.926e+09 1.000000e+00 1.769412e-15 4.513367e-68
2.003e+09 1.000000e+00 1.772788e-15 4.530608e-68
2.084e+09 1.000000e+00 1.775077e-15 4.542316e-68
2.165e+09 1.000000e+00 1.776423e-15 4.549205e-68
2.245e+09 1.000000e+00 1.777629e-15 4.555387e-68
2.325e+09 1.000000e+00 1.778537e-15 4.560039e-68
2.405e+09 1.000000e+00 1.779117e-15 4.563015e-68
2.487e+09 1.000000e+00 1.779483e-15 4.564894e-68
2.570e+09 1.000000e+00 4.258847e-15 5.990973e-67
2.659e+09 1.000000e+00 1.112766e-14 1.018471e-65
2.764e+09 1.000000e+00 1.635477e-14 3.171403e-65
2.899e+09 1.000000e+00 1.560653e-14 2.761961e-65
3.065e+09 1.000000e+00 5.055665e-14 8.850558e-64
3.252e+09 1.000000e+00 4.159885e-13 8.076034e-61
3.446e+09 1.000000e+00 1.520613e-12 3.661456e-59
3.637e+09 1.000000e+00 1.441054e-13 1.943987e-62
3.815e+09 1.000000e+00 1.766845e-14 3.982008e-65
3.975e+09 1.000000e+00 1.780738e-15 4.571335e-68
4.117e+09 1.000000e+00 1.780743e-15 4.571359e-68
4.247e+09 1.000000e+00 1.780747e-15 4.571378e-68
4.369e+09 1.000000e+00 1.780749e-15 4.571392e-68
4.488e+09 1.000000e+00 1.780751e-15 4.571401e-68
4.608e+09 1.000000e+00 1.780752e-15 4.571406e-68
4.729e+09 1.000000e+00 1.780753e-15 4.571410e-68
4.852e+09 1.000000e+00 1.780753e-15 4.571412e-68
4.975e+09 1.000000e+00 1.780754e-15 4.571414e-68
5.101e+09 1.000000e+00 1.780754e-15 4.571415e-68
5.229e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.360e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.492e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.627e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.762e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.899e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.034e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.168e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.297e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.422e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.539e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.646e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.742e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.826e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.896e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.948e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.976e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.989e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.995e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.998e+09 1.000000e+00 1.780754e-15 4.571417e-68
7.000e+09 1.000000e+00 1.780754e-15 4.571417e-68
#TIME: 207.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 9.999302e-01 6.975267e-05 6.451206e-30
8.862e+07 9.999522e-01 4.784980e-05 1.616525e-30
9.061e+07 9.999439e-01 5.613490e-05 2.905962e-30
9.444e+07 9.999388e-01 6.123647e-05 3.999547e-30
9.991e+07 9.999526e-01 4.735219e-05 1.555633e-30
1.061e+08 9.999422e-01 5.783144e-05 3.241856e-30
1.126e+08 9.999168e-01 8.318245e-05 1.231820e-29
1.194e+08 9.999191e-01 8.090049e-05 1.114582e-29
1.267e+08 9.999136e-01 8.640447e-05 1.426367e-29
1.345e+08 9.999000e-01 9.996583e-05 2.417692e-29
1.427e+08 9.999004e-01 9.956032e-05 2.246993e-29
1.514e+08 9.997755e-01 2.244963e-04 3.855126e-28
1.607e+08 9.997550e-01 2.450495e-04 4.488891e-28
1.705e+08 9.997444e-01 2.556331e-04 4.530177e-28
1.809e+08 9.996540e-01 3.459754e-04 1.178190e-27
1.919e+08 9.994487e-01 5.513210e-04 5.337967e-27
2.037e+08 9.993739e-01 6.261455e-04 6.925199e-27
2.161e+08 9.992265e-01 7.734917e-04 1.191431e-26
2.293e+08 9.990903e-01 9.097005e-04 1.687278e-26
2.433e+08 9.987515e-01 1.248503e-03 4.212061e-26
2.582e+08 9.985443e-01 1.455730e-03 6.314086e-26
2.739e+08 9.987246e-01 1.275422e-03 3.970364e-26
2.907e+08 9.987674e-01 1.232613e-03 3.850521e-26
3.084e+08 9.991778e-01 8.221774e-04 1.232470e-26
3.273e+08 9.996190e-01 3.809503e-04 1.386107e-27
3.472e+08 9.998421e-01 1.578880e-04 1.148710e-28
3.685e+08 9.999485e-01 5.147506e-05 4.016384e-30
3.910e+08 9.999709e-01 2.908047e-05 7.282158e-31
4.148e+08 9.999870e-01 1.297544e-05 5.470658e-32
4.402e+08 9.999924e-01 7.611431e-06 9.958505e-33
4.671e+08 9.999946e-01 5.417732e-06 3.076078e-33
4.956e+08 9.999954e-01 4.561192e-06 1.435860e-33
5.259e+08 9.999958e-01 4.199225e-06 8.523050e-34
5.580e+08 9.999960e-01 4.049518e-06 6.069795e-34
5.921e+08 9.999961e-01 3.866638e-06 4.299775e-34
6.282e+08 9.999964e-01 3.609972e-06 2.990636e-34
6.666e+08 9.999978e-01 2.241985e-06 5.436174e-35
7.074e+08 9.999984e-01 1.552329e-06 1.518124e-35
7.506e+08 9.999991e-01 8.587801e-07 1.900577e-36
7.964e+08 9.999996e-01 4.197565e-07 1.559305e-37
8.451e+08 9.999998e-01 2.093728e-07 1.409813e-38
8.967e+08 9.999999e-01 8.276139e-08 5.336852e-40
9.514e+08 1.000000e+00 3.262926e-08 1.879650e-41
1.010e+09 1.000000e+00 1.114325e-08 3.767890e-43
1.071e+09 1.000000e+00 4.332420e-09 1.089298e-44
1.137e+09 1.000000e+00 1.733253e-09 3.073141e-46
1.206e+09 1.000000e+00 8.225713e-10 1.434068e-47
1.279e+09 1.000000e+00 4.037442e-10 7.649916e-49
1.353e+09 1.000000e+00 2.203619e-10 6.319848e-50
1.419e+09 1.000000e+00 1.645575e-10 1.655606e-50
1.476e+09 1.000000e+00 8.589177e-11 1.222421e-51
1.524e+09 1.000000e+00 8.277680e-11 9.202030e-52
1.565e+09 1.000000e+00 2.970820e-11 2.109569e-53
1.596e+09 1.000000e+00 3.079691e-11 2.233231e-53
1.619e+09 1.000000e+00 1.706475e-11 1.999573e-54
1.635e+09 1.000000e+00 2.795176e-11 8.398685e-54
1.648e+09 1.000000e+00 3.810847e-12 4.592121e-57
1.659e+09 1.000000e+00 5.496082e-12 1.308025e-56
1.669e+09 1.000000e+00 4.136220e-12 3.540136e-57
1.679e+09 1.000000e+00 3.272370e-12 1.388203e-57
1.689e+09 1.000000e+00 2.289400e-12 1.900724e-58
1.700e+09 1.000000e+00 3.438121e-13 2.796715e-61
1.715e+09 1.000000e+00 4.566096e-13 1.009912e-60
1.742e+09 1.000000e+00 3.641809e-13 4.477397e-61
1.789e+09 1.000000e+00 8.827141e-14 6.595549e-63
1.853e+09 1.000000e+00 2.085856e-14 6.550060e-65
1.926e+09 1.000000e+00 1.769574e-15 4.514194e-68
2.003e+09 1.000000e+00 1.772902e-15 4.531192e-68
2.084e+09 1.000000e+00 1.775159e-15 4.542733e-68
2.165e+09 1.000000e+00 1.776485e-15 4.549523e-68
2.245e+09 1.000000e+00 1.777674e-15 4.555617e-68
2.325e+09 1.000000e+00 1.778569e-15 4.560202e-68
2.405e+09 1.000000e+00 1.779140e-15 4.563136e-68
2.487e+09 1.000000e+00 1.779501e-15 4.564987e-68
2.570e+09 1.000000e+00 5.596880e-15 1.341335e-66
2.659e+09 1.000000e+00 1.312143e-14 1.656137e-65
2.764e+09 1.000000e+00 3.648622e-14 3.382342e-64
2.899e+09 1.000000e+00 2.892035e-14 1.704014e-64
3.065e+09 1.000000e+00 4.017760e-14 4.493715e-64
3.252e+09 1.000000e+00 1.268616e-12 2.204195e-59
3.446e+09 1.000000e+00 1.189082e-12 1.450464e-59
3.637e+09 1.000000e+00 8.546987e-14 4.164275e-63
3.815e+09 1.000000e+00 1.391709e-14 1.969448e-65
3.975e+09 1.000000e+00 1.780738e-15 4.571337e-68
4.117e+09 1.000000e+00 1.780743e-15 4.571360e-68
4.247e+09 1.000000e+00 1.780747e-15 4.571379e-68
4.369e+09 1.000000e+00 1.780749e-15 4.571393e-68
4.488e+09 1.000000e+00 1.780751e-15 4.571401e-68
4.608e+09 1.000000e+00 1.780752e-15 4.571407e-68
4.729e+09 1.000000e+00 1.780753e-15 4.571410e-68
4.852e+09 1.000000e+00 1.780753e-15 4.571412e-68
4.975e+09 1.000000e+00 1.780754e-15 4.571414e-68
5.101e+09 1.000000e+00 1.780754e-15 4.571415e-68
5.229e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.360e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.492e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.627e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.762e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.899e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.034e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.168e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.297e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.422e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.539e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.646e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.742e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.826e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.896e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.948e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.976e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.989e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.995e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.998e+09 1.000000e+00 1.780754e-15 4.571417e-68
7.000e+09 1.000000e+00 1.780754e-15 4.571417e-68
#TIME: 208.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 9.999246e-01 7.539188e-05 8.478143e-30
8.862e+07 9.999676e-01 3.239017e-05 3.808255e-31
9.061e+07 9.999684e-01 3.158903e-05 3.473440e-31
9.444e+07 9.999338e-01 6.615311e-05 5.246533e-30
9.991e+07 9.999456e-01 5.439226e-05 2.556854e-30
1.061e+08 9.999414e-01 5.863693e-05 3.369496e-30
1.126e+08 9.999502e-01 4.980664e-05 1.851093e-30
1.194e+08 9.999417e-01 5.826224e-05 3.299343e-30
1.267e+08 9.999230e-01 7.695265e-05 9.210354e-30
1.345e+08 9.999069e-01 9.314024e-05 1.842605e-29
1.427e+08 9.999291e-01 7.091932e-05 6.399390e-30
1.514e+08 9.998513e-01 1.486838e-04 8.437250e-29
1.607e+08 9.998247e-01 1.752924e-04 1.304769e-28
1.705e+08 9.997235e-01 2.764629e-04 5.953804e-28
1.809e+08 9.996180e-01 3.820186e-04 1.668512e-27
1.919e+08 9.995502e-01 4.497719e-04 2.523137e-27
2.037e+08 9.994111e-01 5.888794e-04 5.484246e-27
2.161e+08 9.991994e-01 8.005563e-04 1.330739e-26
2.293e+08 9.991312e-01 8.687875e-04 1.416382e-26
2.433e+08 9.989581e-01 1.041867e-03 2.216198e-26
2.582e+08 9.987251e-01 1.274914e-03 3.965715e-26
2.739e+08 9.987264e-01 1.273567e-03 3.900894e-26
2.907e+08 9.989145e-01 1.085518e-03 2.521819e-26
3.084e+08 9.992597e-01 7.402609e-04 8.743832e-27
3.273e+08 9.996710e-01 3.289994e-04 8.648650e-28
3.472e+08 9.998589e-01 1.411219e-04 7.924236e-29
3.685e+08 9.999476e-01 5.238554e-05 4.205262e-30
3.910e+08 9.999758e-01 2.423557e-05 3.879312e-31
4.148e+08 9.999888e-01 1.118055e-05 3.231997e-32
4.402e+08 9.999932e-01 6.820591e-06 6.713318e-33
4.671e+08 9.999955e-01 4.463856e-06 1.541947e-33
4.956e+08 9.999963e-01 3.724542e-06 6.967005e-34
5.259e+08 9.999964e-01 3.610548e-06 4.957117e-34
5.580e+08 9.999964e-01 3.585696e-06 3.914727e-34
5.921e+08 9.999962e-01 3.769767e-06 3.888331e-34
6.282e+08 9.999970e-01 2.996919e-06 1.537414e-34
6.666e+08 9.999977e-01 2.337612e-06 6.226463e-35
7.074e+08 9.999985e-01 1.515796e-06 1.379568e-35
7.506e+08 9.999992e-01 7.757040e-07 1.309391e-36
7.964e+08 9.999996e-01 4.148952e-07 1.479005e-37
8.451e+08 9.999998e-01 1.757643e-07 7.468074e-39
8.967e+08 9.999999e-01 8.087748e-08 4.859927e-40
9.514e+08 1.000000e+00 3.102735e-08 1.552351e-41
1.010e+09 1.000000e+00 1.112928e-08 3.708574e-43
1.071e+09 1.000000e+00 4.089691e-09 8.762050e-45
1.137e+09 1.000000e+00 1.564112e-09 2.103618e-46
1.206e+09 1.000000e+00 8.747975e-10 1.767379e-47
1.279e+09 1.000000e+00 4.485752e-10 1.103478e-48
1.353e+09 1.000000e+00 2.532415e-10 1.027249e-49
1.419e+09 1.000000e+00 1.614977e-10 1.530460e-50
1.476e+09 1.000000e+00 5.617054e-11 2.637400e-52
1.524e+09 1.000000e+00 9.454596e-11 1.468246e-51
1.565e+09 1.000000e+00 3.072963e-11 2.354188e-53
1.596e+09 1.000000e+00 2.031095e-11 4.941476e-54
1.619e+09 1.000000e+00 7.660842e-12 1.140019e-55
1.635e+09 1.000000e+00 6.943663e-12 5.610498e-56
1.648e+09 1.000000e+00 5.956209e-12 2.435987e-56
1.659e+09 1.000000e+00 2.519051e-12 8.950709e-58
1.669e+09 1.000000e+00 8.780313e-13 1.804571e-59
1.679e+09 1.000000e+00 1.810258e-12 1.326787e-58
1.689e+09 1.000000e+00 2.282350e-12 2.007478e-58
1.700e+09 1.000000e+00 7.436134e-12 1.267388e-56
1.715e+09 1.000000e+00 2.694230e-12 2.087459e-58
1.742e+09 1.000000e+00 3.458821e-13 3.190703e-61
1.789e+09 1.000000e+00 1.708049e-14 6.993982e-65
1.853e+09 1.000000e+00 8.268799e-15 4.273528e-66
1.926e+09 1.000000e+00 1.769733e-15 4.515006e-68
2.003e+09 1.000000e+00 1.773014e-15 4.531764e-68
2.084e+09 1.000000e+00 1.775238e-15 4.543142e-68
2.165e+09 1.000000e+00 1.776546e-15 4.549836e-68
2.245e+09 1.000000e+00 1.777718e-15 4.555842e-68
2.325e+09 1.000000e+00 1.778600e-15 4.560363e-68
2.405e+09 1.000000e+00 1.779164e-15 4.563254e-68
2.487e+09 1.000000e+00 2.274756e-15 9.419813e-68
2.570e+09 1.000000e+00 4.037467e-15 5.117962e-67
2.659e+09 1.000000e+00 8.322453e-15 4.323086e-66
2.764e+09 1.000000e+00 6.925907e-15 2.514263e-66
2.899e+09 1.000000e+00 6.983757e-14 2.295480e-63
3.065e+09 1.000000e+00 1.047137e-13 7.580773e-63
3.252e+09 1.000000e+00 3.882818e-13 5.609273e-61
3.446e+09 1.000000e+00 1.747080e-12 5.869920e-59
3.637e+09 1.000000e+00 4.578888e-14 6.607361e-64
3.815e+09 1.000000e+00 2.832105e-15 1.797001e-67
3.975e+09 1.000000e+00 1.780739e-15 4.571338e-68
4.117e+09 1.000000e+00 1.780743e-15 4.571360e-68
4.247e+09 1.000000e+00 1.780747e-15 4.571380e-68
4.369e+09 1.000000e+00 1.780749e-15 4.571393e-68
4.488e+09 1.000000e+00 1.780751e-15 4.571402e-68
4.608e+09 1.000000e+00 1.780752e-15 4.571407e-68
4.729e+09 1.000000e+00 1.780753e-15 4.571410e-68
4.852e+09 1.000000e+00 1.780753e-15 4.571412e-68
4.975e+09 1.000000e+00 1.780754e-15 4.571414e-68
5.101e+09 1.000000e+00 1.780754e-15 4.571415e-68
5.229e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.360e+09 1.000000e+00 1.780754e-15 4.571416e-68
5.492e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.627e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.762e+09 1.000000e+00 1.780754e-15 4.571417e-68
5.899e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.034e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.168e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.297e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.422e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.539e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.646e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.742e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.826e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.896e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.948e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.976e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.989e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.995e+09 1.000000e+00 1.780754e-15 4.571417e-68
6.998e+09 1.000000e+00 1.780754e-15 4.571417e-68
7.000e+09 1.000000e+00 1.780754e-15 4.571417e-68
#TIME: 209.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 9.999087e-01 9.133896e-05 1.693901e-29
8.862e+07 9.999207e-01 7.934015e-05 1.010210e-29
9.061e+07 9.999001e-01 9.993867e-05 2.356568e-29
9.444e+07 9.999209e-01 7.910729e-05 9.993692e-30
9.991e+07 9.999216e-01 7.837367e-05 9.657697e-30
1.061e+08 9.999236e-01 7.642914e-05 8.807245e-30
1.126e+08 9.999266e-01 7.335770e-05 7.579334e-30
1.194e+08 9.998917e-01 1.082735e-04 3.169701e-29
1.267e+08 9.999416e-01 5.839912e-05 3.304556e-30
1.345e+08 9.999326e-01 6.743902e-05 5.566345e-30
1.427e+08 9.999106e-01 8.943243e-05 1.479927e-29
1.514e+08 9.998671e-01 1.328607e-04 5.522231e-29
1.607e+08 9.998105e-01 1.895367e-04 1.714699e-28
1.705e+08 9.997576e-01 2.423947e-04 3.642241e-28
1.809e+08 9.996119e-01 3.881141e-04 1.745941e-27
1.919e+08 9.995027e-01 4.973460e-04 3.587139e-27
2.037e+08 9.995135e-01 4.864778e-04 2.723216e-27
2.161e+08 9.993473e-01 6.527408e-04 6.338588e-27
2.293e+08 9.989137e-01 1.086324e-03 3.082558e-26
2.433e+08 9.987044e-01 1.295592e-03 4.673709e-26
2.582e+08 9.988414e-01 1.158626e-03 2.827917e-26
2.739e+08 9.987619e-01 1.238150e-03 3.507396e-26
2.907e+08 9.991260e-01 8.739727e-04 1.239479e-26
3.084e+08 9.993308e-01 6.691574e-04 6.283068e-27
3.273e+08 9.997128e-01 2.871703e-04 5.573432e-28
3.472e+08 9.998811e-01 1.188790e-04 4.512940e-29
3.685e+08 9.999503e-01 4.965228e-05 3.477676e-30
3.910e+08 9.999778e-01 2.216889e-05 2.830866e-31
