#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
1.7047e+03 1.3751e-15 1.0557e-06 1.0000e+00 2.6439e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 1.3925e-15 1.0733e-06 1.0000e+00 2.3212e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 1.3794e-15 1.0769e-06 1.0000e+00 2.1163e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 1.3911e-15 1.0965e-06 1.0000e+00 1.7824e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 1.3851e-15 1.1148e-06 1.0000e+00 1.4231e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 1.3027e-15 1.1019e-06 1.0000e+00 1.1652e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 1.2488e-15 1.1081e-06 1.0000e+00 8.5805e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 1.2804e-15 1.1645e-06 1.0000e+00 5.3834e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 1.3974e-15 1.2765e-06 1.0000e+00 2.8532e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 1.5703e-15 1.4397e-06 1.0000e+00 1.2505e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 1.7335e-15 1.6321e-06 1.0000e+00 4.6165e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 1.8657e-15 1.8397e-06 1.0000e+00 1.5645e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 2.0193e-15 2.0891e-06 1.0000e+00 4.9337e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 2.1445e-15 2.3603e-06 1.0000e+00 1.4620e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 2.0706e-15 2.5302e-06 1.0000e+00 4.7754e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 2.3612e-15 2.9321e-06 1.0000e+00 1.5161e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 3.5047e-15 3.8960e-06 1.0000e+00 3.8899e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 4.8809e-15 5.0338e-06 9.9999e-01 9.6193e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 5.3824e-15 5.7651e-06 9.9999e-01 2.7694e-25 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 5.8540e-15 6.5674e-06 9.9999e-01 7.7167e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 7.3169e-15 8.0539e-06 9.9999e-01 1.8547e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 9.4606e-15 1.0062e-05 9.9999e-01 4.1902e-27 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 1.2765e-14 1.2941e-05 9.9999e-01 8.1015e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.9647e-14 1.8016e-05 9.9998e-01 1.1688e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 3.3382e-14 2.6837e-05 9.9997e-01 1.1744e-29 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 5.6667e-14 4.0570e-05 9.9996e-01 8.9131e-31 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 1.0312e-13 6.3970e-05 9.9994e-01 5.5247e-32 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 2.2813e-13 1.1331e-04 9.9989e-01 2.1712e-33 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 5.6779e-13 2.1794e-04 9.9978e-01 5.1297e-35 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 1.6450e-12 4.6509e-04 9.9953e-01 6.5173e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 6.5470e-12 1.2134e-03 9.9879e-01 3.1423e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 2.6932e-11 3.2503e-03 9.9675e-01 1.1451e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.3124e-10 9.9458e-03 9.9005e-01 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 6.9124e-10 3.3004e-02 9.6700e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 3.6089e-09 1.0856e-01 8.9144e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.9986e-08 3.4285e-01 6.5715e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 6.3545e-08 6.5250e-01 3.4750e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.3393e-07 8.5566e-01 1.4434e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 2.5433e-07 9.4580e-01 5.4202e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 4.4725e-07 9.7800e-01 2.2004e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 8.2723e-07 9.9193e-01 8.0730e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.2115e-06 9.9634e-01 3.6612e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.5029e-06 9.9784e-01 2.1550e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.6783e-06 9.9853e-01 1.4689e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.7148e-06 9.9886e-01 1.1390e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.8885e-06 9.9919e-01 8.0380e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.9646e-06 9.9935e-01 6.5218e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 2.0139e-06 9.9945e-01 5.5255e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 2.2824e-06 9.9961e-01 3.8399e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 2.5367e-06 9.9973e-01 2.7208e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 3.0327e-06 9.9984e-01 1.5559e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 3.5669e-06 9.9992e-01 8.0558e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 5.1244e-06 9.9996e-01 3.0144e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 6.8065e-06 9.9998e-01 1.2959e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 8.0133e-06 9.9999e-01 6.7211e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 9.1841e-06 9.9999e-01 3.7495e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.1790e-05 9.9999e-01 1.7833e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.3212e-05 9.9999e-01 1.0497e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.1992e-05 9.9999e-01 9.1069e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 7.9538e-06 9.9999e-01 1.4915e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 5.2926e-06 9.9999e-01 2.4973e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 4.1356e-06 9.9999e-01 3.0840e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 3.2787e-06 9.9999e-01 3.6714e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 3.3410e-06 9.9999e-01 2.4299e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 3.5425e-06 1.0000e+00 1.3272e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.5917e-06 1.0000e+00 6.4820e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.6820e-06 1.0000e+00 6.8412e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.9296e-06 1.0000e+00 8.3263e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.3350e-06 1.0000e+00 1.2684e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0821e-06 1.0000e+00 1.3023e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 9.0630e-07 1.0000e+00 1.4664e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 7.9808e-07 1.0000e+00 1.4137e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 6.7285e-07 1.0000e+00 1.4156e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.5216e-07 1.0000e+00 8.8953e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 5.4878e-07 1.0000e+00 8.7023e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 4.9398e-07 1.0000e+00 7.1922e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 4.8769e-07 1.0000e+00 4.4991e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 4.4088e-07 1.0000e+00 3.7558e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 3.9849e-07 1.0000e+00 3.1531e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 3.5646e-07 1.0000e+00 2.7483e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 3.1072e-07 1.0000e+00 2.6218e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.4935e-07 1.0000e+00 3.2591e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.2643e-07 1.0000e+00 2.7412e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.8944e-07 1.0000e+00 2.9934e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.8726e-07 1.0000e+00 1.9460e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.7282e-07 1.0000e+00 1.5816e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.6095e-07 1.0000e+00 1.2620e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.4315e-07 1.0000e+00 1.1917e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.2755e-07 1.0000e+00 1.1404e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.2789e-07 1.0000e+00 7.5860e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.2766e-07 1.0000e+00 5.2373e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0732e-07 1.0000e+00 6.7374e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 9.2168e-08 1.0000e+00 8.3141e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 8.5279e-08 1.0000e+00 8.3576e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 9.1565e-08 1.0000e+00 5.3764e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.5818e-08 1.0000e+00 3.8776e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0165e-07 1.0000e+00 2.9201e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0386e-07 1.0000e+00 2.6401e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0658e-07 1.0000e+00 2.3262e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.1059e-07 1.0000e+00 2.1868e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0122e-07 1.0000e+00 2.3612e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.0485e-08 1.0000e+00 6.9993e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 29.3605
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 1.0041e-19 7.3416e-09 1.0000e+00 3.6560e-16 2.7746e-43 0.0000e+00 0.0000e+00
8.8623e+02 1.5545e-15 1.2262e-06 1.0000e+00 8.5088e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 1.6548e-15 1.2930e-06 1.0000e+00 6.3159e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 1.7204e-15 1.3360e-06 1.0000e+00 5.2678e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 1.7662e-15 1.3658e-06 1.0000e+00 4.6614e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.8023e-15 1.3895e-06 1.0000e+00 4.2292e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.8940e-15 1.4470e-06 1.0000e+00 3.4015e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.9465e-15 1.4783e-06 1.0000e+00 3.0518e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 2.0111e-15 1.5126e-06 1.0000e+00 2.7664e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 2.1136e-15 1.5596e-06 1.0000e+00 2.5164e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 2.2412e-15 1.6123e-06 1.0000e+00 2.3275e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 2.3320e-15 1.6658e-06 1.0000e+00 1.9495e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 2.2773e-15 1.6622e-06 1.0000e+00 1.7498e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 2.2681e-15 1.6700e-06 1.0000e+00 1.6140e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 2.3180e-15 1.7063e-06 1.0000e+00 1.4001e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 2.3208e-15 1.7228e-06 1.0000e+00 1.2512e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 2.4175e-15 1.7946e-06 1.0000e+00 9.5187e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 2.4515e-15 1.8446e-06 1.0000e+00 7.3254e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 2.3409e-15 1.8395e-06 1.0000e+00 5.8201e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 2.2608e-15 1.8536e-06 1.0000e+00 4.3290e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 2.3307e-15 1.9463e-06 1.0000e+00 2.7995e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 2.5544e-15 2.1279e-06 1.0000e+00 1.5472e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 2.9173e-15 2.4148e-06 1.0000e+00 6.7580e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 3.2005e-15 2.7076e-06 1.0000e+00 2.6988e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 3.4053e-15 3.0088e-06 1.0000e+00 9.9855e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 3.6712e-15 3.3896e-06 1.0000e+00 3.3102e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 3.8608e-15 3.7849e-06 1.0000e+00 1.0456e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 3.6980e-15 4.0184e-06 1.0000e+00 3.5845e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 4.1590e-15 4.5950e-06 1.0000e+00 1.2141e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 6.0993e-15 6.0335e-06 9.9999e-01 3.2934e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 8.3022e-15 7.6422e-06 9.9999e-01 8.9731e-26 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 9.0892e-15 8.6780e-06 9.9999e-01 2.6971e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 9.5901e-15 9.6400e-06 9.9999e-01 8.5486e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 1.1643e-14 1.1541e-05 9.9999e-01 2.3234e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 1.4756e-14 1.4174e-05 9.9999e-01 5.7283e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 1.9510e-14 1.7919e-05 9.9998e-01 1.2067e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 3.0062e-14 2.4895e-05 9.9998e-01 1.7545e-29 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 5.1336e-14 3.7110e-05 9.9996e-01 1.7467e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 8.6466e-14 5.5659e-05 9.9994e-01 1.3679e-31 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 1.5828e-13 8.7925e-05 9.9991e-01 8.3134e-33 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 3.6489e-13 1.5974e-04 9.9984e-01 2.8559e-34 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 9.3051e-13 3.1122e-04 9.9969e-01 6.3464e-36 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.9212e-12 6.9835e-04 9.9930e-01 6.2715e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 1.0668e-11 1.7160e-03 9.9828e-01 4.0834e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 4.8019e-11 4.8747e-03 9.9513e-01 1.0734e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 2.6808e-10 1.6344e-02 9.8366e-01 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.4175e-09 5.4539e-02 9.4546e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 8.5387e-09 1.9359e-01 8.0641e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 3.9407e-08 5.0279e-01 4.9721e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.0932e-07 7.9607e-01 2.0393e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 2.0675e-07 9.2656e-01 7.3435e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 3.6459e-07 9.7322e-01 2.6782e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 6.4120e-07 9.8995e-01 1.0054e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.1799e-06 9.9636e-01 3.6421e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.7293e-06 9.9834e-01 1.6599e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 2.2858e-06 9.9913e-01 8.6888e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 2.5400e-06 9.9939e-01 6.0275e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 2.5527e-06 9.9951e-01 4.8504e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 2.6239e-06 9.9960e-01 3.9444e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.8680e-06 9.9971e-01 2.9138e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 3.2696e-06 9.9980e-01 2.0118e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 3.3820e-06 9.9983e-01 1.6778e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 3.5843e-06 9.9987e-01 1.3077e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 4.4666e-06 9.9993e-01 6.9299e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 6.0333e-06 9.9997e-01 2.7559e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 8.4830e-06 9.9998e-01 1.0749e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0981e-05 9.9998e-01 4.8419e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.3017e-05 9.9998e-01 2.4682e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.6318e-05 9.9998e-01 1.1504e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.9911e-05 9.9998e-01 6.0067e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 2.2078e-05 9.9998e-01 3.5999e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.8416e-05 9.9998e-01 3.6898e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.3249e-05 9.9999e-01 5.1480e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.4283e-06 9.9999e-01 9.3107e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 5.9834e-06 9.9999e-01 1.3597e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 4.8635e-06 9.9999e-01 1.4685e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 4.7244e-06 9.9999e-01 1.0110e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 4.6846e-06 9.9999e-01 5.8723e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 4.3337e-06 1.0000e+00 3.2989e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.9991e-06 1.0000e+00 4.2137e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 2.1037e-06 1.0000e+00 5.6089e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.5701e-06 1.0000e+00 6.7330e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.2306e-06 1.0000e+00 7.8376e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0375e-06 1.0000e+00 8.7475e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 8.3801e-07 1.0000e+00 1.1162e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 7.6816e-07 1.0000e+00 8.6230e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 6.8785e-07 1.0000e+00 6.8865e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 6.4614e-07 1.0000e+00 4.7277e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 6.4208e-07 1.0000e+00 2.7784e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 5.7143e-07 1.0000e+00 2.4147e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 4.8753e-07 1.0000e+00 2.4518e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 4.5508e-07 1.0000e+00 1.8368e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 3.8044e-07 1.0000e+00 2.0189e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 3.3623e-07 1.0000e+00 1.8422e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.8925e-07 1.0000e+00 1.8423e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.4882e-07 1.0000e+00 1.8499e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.3694e-07 1.0000e+00 1.3283e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 2.0993e-07 1.0000e+00 1.2217e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
