#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
22447.94 7.62e-10 1.00e+00 1.18e-19 1.89e-28 3.03e-33 
23245.88 6.45e-10 1.00e+00 4.35e-20 1.17e-27 3.78e-33 
24052.47 5.74e-10 1.00e+00 9.86e-21 8.40e-28 5.22e-33 
24867.72 5.51e-10 1.00e+00 4.32e-21 3.49e-28 7.41e-33 
25698.86 5.72e-10 1.00e+00 1.65e-21 4.14e-26 1.08e-32 
26587.16 6.11e-10 1.00e+00 1.67e-22 1.39e-26 1.68e-32 
27637.54 6.66e-10 1.00e+00 1.85e-23 1.04e-27 2.96e-32 
28986.97 7.41e-10 1.00e+00 2.15e-23 2.25e-27 6.53e-32 
#TIME: 16.31 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.18e-17 1.45e-08 8.57e-03 9.65e-01 2.64e-02 
999.11 1.09e-17 1.33e-08 8.10e-03 9.63e-01 2.91e-02 
1267.34 1.04e-17 1.26e-08 7.81e-03 9.61e-01 3.09e-02 
1514.05 1.14e-17 1.33e-08 8.01e-03 9.63e-01 2.90e-02 
1808.80 9.30e-18 1.12e-08 7.28e-03 9.60e-01 3.28e-02 
1919.29 9.03e-18 1.10e-08 7.16e-03 9.59e-01 3.39e-02 
2160.92 7.90e-18 9.98e-09 6.82e-03 9.59e-01 3.41e-02 
2292.92 7.14e-18 9.44e-09 6.68e-03 9.58e-01 3.54e-02 
2432.98 6.56e-18 9.07e-09 6.57e-03 9.58e-01 3.55e-02 
2581.60 6.25e-18 8.90e-09 6.55e-03 9.58e-01 3.59e-02 
2739.29 6.34e-18 9.33e-09 6.79e-03 9.59e-01 3.43e-02 
2906.62 7.39e-18 1.10e-08 7.52e-03 9.61e-01 3.16e-02 
3084.17 8.11e-18 1.27e-08 8.29e-03 9.63e-01 2.84e-02 
3272.56 8.44e-18 1.45e-08 9.11e-03 9.66e-01 2.51e-02 
3472.46 9.09e-18 1.76e-08 1.05e-02 9.68e-01 2.20e-02 
3684.57 1.08e-17 2.37e-08 1.30e-02 9.70e-01 1.74e-02 
3909.64 1.33e-17 3.38e-08 1.65e-02 9.71e-01 1.21e-02 
4148.46 2.06e-17 5.58e-08 2.26e-02 9.70e-01 7.87e-03 
4401.86 4.62e-17 1.18e-07 3.46e-02 9.61e-01 4.28e-03 
4670.75 9.25e-17 2.37e-07 5.23e-02 9.45e-01 2.34e-03 
4956.05 1.40e-16 4.05e-07 7.28e-02 9.26e-01 1.42e-03 
5258.79 1.91e-16 6.44e-07 9.82e-02 9.01e-01 9.04e-04 
5580.02 4.20e-16 1.53e-06 1.61e-01 8.38e-01 4.50e-04 
5920.87 9.37e-16 3.67e-06 2.61e-01 7.38e-01 1.84e-04 
6282.54 2.16e-15 9.01e-06 4.11e-01 5.89e-01 4.39e-05 
6666.30 5.38e-15 2.29e-05 6.07e-01 3.93e-01 1.07e-05 
7073.50 1.34e-14 5.73e-05 8.01e-01 1.99e-01 1.15e-06 
7505.58 2.99e-14 1.34e-04 9.20e-01 7.97e-02 7.41e-08 
7964.05 7.64e-14 3.50e-04 9.77e-01 2.24e-02 3.99e-09 
8450.53 2.53e-13 1.11e-03 9.93e-01 5.89e-03 1.31e-10 
8966.72 9.13e-13 3.99e-03 9.95e-01 7.50e-04 1.44e-12 
9514.44 5.06e-12 2.22e-02 9.78e-01 1.81e-04 1.63e-14 
10095.62 4.60e-11 1.89e-01 8.11e-01 1.07e-06 3.27e-19 
10712.30 2.14e-10 7.65e-01 2.35e-01 5.15e-09 8.94e-24 
11366.65 3.01e-10 9.83e-01 1.67e-02 4.35e-12 1.27e-29 
12061.10 3.10e-10 9.99e-01 5.00e-04 1.44e-15 9.54e-34 
12793.43 3.33e-10 1.00e+00 3.04e-05 1.37e-18 4.15e-34 
13528.61 3.71e-10 1.00e+00 2.09e-06 1.62e-21 1.34e-34 
14194.74 3.92e-10 1.00e+00 1.93e-07 3.08e-24 6.50e-35 
14757.77 3.95e-10 1.00e+00 3.12e-08 2.73e-26 4.65e-35 
15240.48 4.99e-10 1.00e+00 5.09e-09 3.15e-28 3.52e-35 
15646.99 7.94e-10 1.00e+00 7.39e-10 4.06e-29 2.80e-35 
15960.30 1.50e-09 1.00e+00 8.15e-11 1.41e-29 2.28e-35 
16187.41 2.12e-09 1.00e+00 1.67e-11 8.63e-30 2.51e-35 
16354.17 2.68e-09 1.00e+00 4.67e-12 9.93e-30 3.04e-35 
16484.18 2.75e-09 1.00e+00 2.05e-12 1.07e-29 4.04e-35 
16593.12 2.54e-09 1.00e+00 1.60e-12 1.97e-29 5.60e-35 
16691.99 2.29e-09 1.00e+00 9.05e-13 2.88e-29 7.49e-35 
16788.59 2.27e-09 1.00e+00 2.44e-13 1.92e-29 9.73e-35 
16888.37 2.30e-09 1.00e+00 2.22e-13 2.19e-29 1.27e-34 
16998.79 2.33e-09 1.00e+00 1.19e-13 4.18e-29 1.74e-34 
17146.37 2.37e-09 1.00e+00 1.04e-13 8.42e-29 2.55e-34 
17415.23 2.23e-09 1.00e+00 1.38e-14 4.54e-29 4.47e-34 
17888.12 1.89e-09 1.00e+00 3.30e-15 1.25e-28 1.21e-33 
18532.37 1.79e-09 1.00e+00 1.09e-15 4.07e-28 3.24e-33 
19260.76 1.50e-09 1.00e+00 6.60e-17 8.92e-28 6.51e-33 
20034.10 1.20e-09 1.00e+00 1.90e-17 1.00e-27 7.57e-33 
20838.00 1.00e-09 1.00e+00 1.48e-18 9.12e-29 5.15e-33 
21647.97 8.81e-10 1.00e+00 2.18e-18 8.11e-28 3.33e-33 
22447.94 7.46e-10 1.00e+00 7.28e-20 4.27e-28 3.22e-33 
23245.88 1.64e-09 1.00e+00 3.65e-20 9.44e-29 4.02e-33 
24052.47 5.73e-10 1.00e+00 3.28e-21 3.19e-28 5.55e-33 
24867.72 5.56e-10 1.00e+00 8.20e-22 2.56e-28 7.87e-33 
25698.86 5.70e-10 1.00e+00 1.90e-22 2.14e-28 1.15e-32 
26587.16 6.04e-10 1.00e+00 1.96e-23 9.12e-29 1.79e-32 
27637.54 6.51e-10 1.00e+00 1.53e-23 4.44e-32 3.15e-32 
28986.97 2.43e-09 1.00e+00 1.35e-23 5.13e-29 6.94e-32 
#TIME: 16.64 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.75e-17 2.18e-08 1.08e-02 9.66e-01 2.30e-02 
999.11 1.60e-17 2.01e-08 1.04e-02 9.67e-01 2.30e-02 
1267.34 1.55e-17 1.93e-08 1.02e-02 9.67e-01 2.33e-02 
1514.05 1.63e-17 1.97e-08 1.02e-02 9.66e-01 2.35e-02 
1808.80 1.39e-17 1.75e-08 9.56e-03 9.66e-01 2.45e-02 
1919.29 1.40e-17 1.77e-08 9.65e-03 9.67e-01 2.38e-02 
2160.92 1.26e-17 1.64e-08 9.28e-03 9.65e-01 2.52e-02 
2292.92 1.13e-17 1.54e-08 9.05e-03 9.65e-01 2.55e-02 
2432.98 1.07e-17 1.53e-08 9.13e-03 9.65e-01 2.56e-02 
2581.60 1.02e-17 1.51e-08 9.05e-03 9.66e-01 2.54e-02 
2739.29 1.05e-17 1.57e-08 9.29e-03 9.65e-01 2.58e-02 
2906.62 1.28e-17 1.95e-08 1.06e-02 9.68e-01 2.17e-02 
3084.17 1.31e-17 2.19e-08 1.16e-02 9.70e-01 1.84e-02 
3272.56 1.33e-17 2.50e-08 1.29e-02 9.71e-01 1.62e-02 
3472.46 1.54e-17 3.18e-08 1.52e-02 9.72e-01 1.33e-02 
3684.57 1.89e-17 4.34e-08 1.86e-02 9.71e-01 1.03e-02 
3909.64 2.42e-17 6.50e-08 2.46e-02 9.69e-01 6.26e-03 
4148.46 3.94e-17 1.11e-07 3.40e-02 9.62e-01 4.38e-03 
4401.86 8.61e-17 2.30e-07 5.18e-02 9.46e-01 2.25e-03 
4670.75 1.86e-16 4.89e-07 7.99e-02 9.19e-01 1.24e-03 
4956.05 2.76e-16 8.28e-07 1.11e-01 8.89e-01 6.97e-04 
5258.79 3.83e-16 1.33e-06 1.48e-01 8.52e-01 3.70e-04 
5580.02 8.03e-16 3.02e-06 2.35e-01 7.65e-01 2.33e-04 
5920.87 1.76e-15 7.08e-06 3.65e-01 6.35e-01 7.56e-05 
6282.54 3.93e-15 1.67e-05 5.44e-01 4.56e-01 3.42e-05 
6666.30 8.65e-15 3.77e-05 7.28e-01 2.72e-01 1.09e-05 
7073.50 1.93e-14 8.50e-05 8.67e-01 1.33e-01 2.84e-07 
7505.58 4.15e-14 1.90e-04 9.43e-01 5.69e-02 3.01e-08 
7964.05 1.08e-13 5.00e-04 9.84e-01 1.54e-02 1.49e-09 
8450.53 3.58e-13 1.61e-03 9.96e-01 2.31e-03 1.83e-11 
8966.72 1.30e-12 5.87e-03 9.94e-01 2.91e-04 1.51e-13 
9514.44 7.12e-12 3.23e-02 9.68e-01 2.15e-05 3.77e-16 
10095.62 6.62e-11 2.77e-01 7.23e-01 4.84e-07 5.40e-20 
10712.30 2.34e-10 8.48e-01 1.52e-01 1.67e-09 9.00e-25 
11366.65 3.02e-10 9.93e-01 7.28e-03 9.84e-13 1.36e-30 
12061.10 3.08e-10 1.00e+00 3.25e-04 5.04e-16 1.01e-33 
12793.43 3.33e-10 1.00e+00 2.04e-05 4.50e-19 4.41e-34 
13528.61 3.70e-10 1.00e+00 1.42e-06 4.69e-22 1.43e-34 
14194.74 3.89e-10 1.00e+00 1.34e-07 1.52e-24 6.91e-35 
14757.77 3.92e-10 1.00e+00 2.17e-08 6.78e-26 4.94e-35 
15240.48 5.01e-10 1.00e+00 3.39e-09 4.40e-28 3.74e-35 
15646.99 8.16e-10 1.00e+00 4.16e-10 3.65e-29 2.98e-35 
15960.30 1.59e-09 1.00e+00 5.21e-11 1.51e-29 2.43e-35 
16187.41 2.24e-09 1.00e+00 1.00e-11 9.82e-30 2.66e-35 
16354.17 2.80e-09 1.00e+00 2.48e-12 7.31e-30 3.23e-35 
16484.18 2.86e-09 1.00e+00 1.31e-12 1.09e-29 4.29e-35 
16593.12 2.70e-09 1.00e+00 5.62e-13 9.37e-30 5.95e-35 
16691.99 2.51e-09 1.00e+00 3.08e-13 1.06e-29 7.97e-35 
16788.59 2.45e-09 1.00e+00 2.20e-13 3.49e-29 1.03e-34 
16888.37 2.38e-09 1.00e+00 8.24e-14 1.83e-29 1.35e-34 
16998.79 2.43e-09 1.00e+00 7.51e-14 3.70e-29 1.85e-34 
17146.37 2.38e-09 1.00e+00 2.18e-14 1.65e-29 2.71e-34 
17415.23 2.29e-09 1.00e+00 1.26e-14 1.34e-28 4.75e-34 
17888.12 2.18e-09 1.00e+00 3.79e-15 5.19e-28 1.29e-33 
18532.37 2.36e-09 1.00e+00 5.02e-16 3.44e-28 3.44e-33 
19260.76 1.72e-09 1.00e+00 4.47e-17 1.27e-27 6.92e-33 
20034.10 1.19e-09 1.00e+00 2.30e-17 2.64e-27 8.05e-33 
20838.00 9.80e-10 1.00e+00 1.16e-18 1.15e-27 5.47e-33 
21647.97 2.36e-09 1.00e+00 1.75e-18 5.99e-28 3.54e-33 
22447.94 7.33e-10 1.00e+00 9.42e-19 2.58e-26 3.42e-33 
23245.88 6.25e-10 1.00e+00 2.59e-20 1.47e-27 4.28e-33 
24052.47 5.68e-10 1.00e+00 4.29e-21 2.67e-27 5.90e-33 
24867.72 5.57e-10 1.00e+00 7.50e-22 1.87e-27 8.37e-33 
25698.86 5.69e-10 1.00e+00 2.36e-23 3.19e-29 1.22e-32 
26587.16 6.22e-10 1.00e+00 3.40e-23 5.25e-27 1.90e-32 
27637.54 6.83e-10 1.00e+00 1.79e-23 6.32e-28 3.35e-32 
28986.97 7.09e-10 1.00e+00 2.53e-23 1.03e-31 7.38e-32 
#TIME: 16.99 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 2.94e-17 3.79e-08 1.54e-02 9.71e-01 1.39e-02 
999.11 2.49e-17 3.24e-08 1.40e-02 9.70e-01 1.57e-02 
1267.34 2.52e-17 3.23e-08 1.40e-02 9.70e-01 1.64e-02 
1514.05 2.89e-17 3.52e-08 1.45e-02 9.70e-01 1.55e-02 
1808.80 2.47e-17 3.14e-08 1.37e-02 9.70e-01 1.65e-02 
1919.29 2.39e-17 3.10e-08 1.37e-02 9.70e-01 1.62e-02 
2160.92 2.00e-17 2.71e-08 1.26e-02 9.70e-01 1.78e-02 
2292.92 1.80e-17 2.56e-08 1.24e-02 9.70e-01 1.76e-02 
2432.98 1.67e-17 2.51e-08 1.23e-02 9.70e-01 1.81e-02 
2581.60 1.69e-17 2.62e-08 1.27e-02 9.70e-01 1.71e-02 
2739.29 1.70e-17 2.71e-08 1.31e-02 9.71e-01 1.59e-02 
2906.62 2.06e-17 3.41e-08 1.51e-02 9.71e-01 1.35e-02 
3084.17 2.23e-17 3.93e-08 1.66e-02 9.71e-01 1.25e-02 
3272.56 2.36e-17 4.58e-08 1.86e-02 9.70e-01 1.12e-02 
3472.46 2.75e-17 5.95e-08 2.22e-02 9.70e-01 8.24e-03 
3684.57 3.45e-17 8.37e-08 2.79e-02 9.66e-01 5.90e-03 
3909.64 4.56e-17 1.27e-07 3.67e-02 9.59e-01 4.06e-03 
4148.46 7.56e-17 2.20e-07 5.15e-02 9.46e-01 2.67e-03 
4401.86 1.70e-16 4.67e-07 7.84e-02 9.20e-01 1.21e-03 
4670.75 3.68e-16 1.01e-06 1.22e-01 8.77e-01 6.68e-04 
4956.05 5.45e-16 1.68e-06 1.65e-01 8.35e-01 3.53e-04 
5258.79 7.68e-16 2.73e-06 2.22e-01 7.78e-01 2.40e-04 
5580.02 1.56e-15 6.01e-06 3.38e-01 6.62e-01 9.76e-05 
5920.87 3.23e-15 1.33e-05 4.91e-01 5.09e-01 2.39e-05 
6282.54 6.24e-15 2.73e-05 6.43e-01 3.57e-01 7.38e-06 
6666.30 1.29e-14 5.77e-05 7.97e-01 2.03e-01 3.79e-06 
7073.50 2.79e-14 1.25e-04 9.10e-01 8.95e-02 9.59e-08 
7505.58 5.84e-14 2.74e-04 9.66e-01 3.39e-02 9.76e-09 
7964.05 1.49e-13 7.14e-04 9.90e-01 9.76e-03 5.36e-10 
8450.53 5.07e-13 2.35e-03 9.96e-01 1.42e-03 5.76e-12 
8966.72 1.86e-12 8.68e-03 9.91e-01 1.60e-04 3.70e-14 
9514.44 1.08e-11 5.04e-02 9.50e-01 1.09e-05 1.98e-16 
10095.62 8.93e-11 3.78e-01 6.22e-01 1.97e-07 8.76e-21 
10712.30 2.52e-10 9.16e-01 8.42e-02 4.44e-10 7.37e-26 
11366.65 2.99e-10 9.96e-01 3.83e-03 2.33e-13 5.61e-32 
12061.10 3.05e-10 1.00e+00 2.09e-04 1.61e-16 1.08e-33 
12793.43 3.32e-10 1.00e+00 1.34e-05 1.62e-19 4.69e-34 
13528.61 3.69e-10 1.00e+00 9.45e-07 2.06e-22 1.52e-34 
14194.74 3.88e-10 1.00e+00 9.35e-08 8.29e-25 7.35e-35 
14757.77 3.97e-10 1.00e+00 1.37e-08 5.90e-27 5.26e-35 
15240.48 5.15e-10 1.00e+00 2.15e-09 1.11e-28 3.98e-35 
15646.99 8.34e-10 1.00e+00 2.58e-10 4.03e-29 3.17e-35 
15960.30 1.59e-09 1.00e+00 3.41e-11 1.66e-29 2.58e-35 
16187.41 2.33e-09 1.00e+00 5.55e-12 9.08e-30 2.83e-35 
16354.17 2.97e-09 1.00e+00 2.01e-12 1.28e-29 3.44e-35 
16484.18 2.95e-09 1.00e+00 4.82e-13 6.53e-30 4.57e-35 
16593.12 2.76e-09 1.00e+00 3.20e-13 1.40e-29 6.33e-35 
16691.99 2.64e-09 1.00e+00 2.66e-13 2.82e-29 8.47e-35 
16788.59 2.59e-09 1.00e+00 1.58e-13 2.61e-29 1.10e-34 
16888.37 2.43e-09 1.00e+00 7.84e-14 5.05e-29 1.44e-34 
16998.79 2.51e-09 1.00e+00 2.66e-14 2.29e-29 1.97e-34 
17146.37 2.39e-09 1.00e+00 2.20e-14 7.15e-29 2.89e-34 
17415.23 2.28e-09 1.00e+00 6.31e-15 6.91e-29 5.06e-34 
17888.12 2.26e-09 1.00e+00 1.04e-15 9.00e-29 1.37e-33 
18532.37 2.04e-09 1.00e+00 1.37e-16 2.48e-28 3.66e-33 
19260.76 1.47e-09 1.00e+00 1.44e-16 6.96e-27 7.36e-33 
20034.10 1.16e-09 1.00e+00 2.85e-17 3.10e-27 8.56e-33 
20838.00 9.51e-10 1.00e+00 3.40e-18 5.57e-27 5.82e-33 
21647.97 8.50e-10 1.00e+00 1.98e-19 1.35e-28 3.76e-33 
22447.94 7.32e-10 1.00e+00 3.22e-20 2.75e-29 3.64e-33 
23245.88 1.52e-09 1.00e+00 4.90e-21 1.26e-28 4.55e-33 
24052.47 5.78e-10 1.00e+00 2.50e-21 1.18e-27 6.28e-33 
24867.72 5.67e-10 1.00e+00 4.79e-22 1.42e-27 8.90e-33 
25698.86 5.93e-10 1.00e+00 7.94e-23 7.36e-27 1.30e-32 
26587.16 6.29e-10 1.00e+00 1.78e-23 7.98e-28 2.02e-32 
27637.54 7.80e-10 1.00e+00 1.67e-23 1.27e-27 3.56e-32 
28986.97 7.16e-10 1.00e+00 2.87e-23 1.10e-31 7.85e-32 
#TIME: 17.34 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 3.90e-17 5.57e-08 1.97e-02 9.71e-01 9.24e-03 
999.11 3.88e-17 5.38e-08 1.92e-02 9.71e-01 1.01e-02 
1267.34 4.03e-17 5.46e-08 1.94e-02 9.71e-01 9.52e-03 
1514.05 4.63e-17 6.10e-08 2.05e-02 9.71e-01 8.72e-03 
1808.80 3.95e-17 5.42e-08 1.93e-02 9.71e-01 9.52e-03 
1919.29 3.86e-17 5.40e-08 1.93e-02 9.71e-01 9.84e-03 
2160.92 3.42e-17 4.83e-08 1.81e-02 9.71e-01 1.09e-02 
2292.92 3.14e-17 4.66e-08 1.78e-02 9.71e-01 1.17e-02 
2432.98 2.72e-17 4.27e-08 1.71e-02 9.71e-01 1.21e-02 
2581.60 2.83e-17 4.57e-08 1.80e-02 9.71e-01 1.14e-02 
2739.29 2.97e-17 4.91e-08 1.87e-02 9.70e-01 1.09e-02 
2906.62 3.68e-17 6.26e-08 2.17e-02 9.69e-01 9.06e-03 
3084.17 4.10e-17 7.54e-08 2.46e-02 9.68e-01 7.22e-03 
3272.56 4.19e-17 8.64e-08 2.74e-02 9.66e-01 6.10e-03 
3472.46 5.17e-17 1.18e-07 3.35e-02 9.62e-01 4.50e-03 
3684.57 6.68e-17 1.68e-07 4.22e-02 9.54e-01 3.53e-03 
3909.64 9.13e-17 2.61e-07 5.63e-02 9.42e-01 2.22e-03 
4148.46 1.49e-16 4.48e-07 7.75e-02 9.21e-01 1.18e-03 
4401.86 3.41e-16 9.63e-07 1.19e-01 8.81e-01 5.63e-04 
4670.75 7.28e-16 2.05e-06 1.82e-01 8.17e-01 3.19e-04 
4956.05 1.05e-15 3.32e-06 2.39e-01 7.61e-01 1.39e-04 
5258.79 1.46e-15 5.36e-06 3.16e-01 6.84e-01 9.45e-05 
5580.02 2.76e-15 1.10e-05 4.42e-01 5.58e-01 6.72e-05 
5920.87 5.49e-15 2.33e-05 6.13e-01 3.86e-01 1.11e-05 
6282.54 9.77e-15 4.42e-05 7.54e-01 2.46e-01 4.31e-06 
6666.30 1.93e-14 8.85e-05 8.74e-01 1.26e-01 5.60e-07 
7073.50 3.97e-14 1.83e-04 9.47e-01 5.33e-02 3.09e-08 
7505.58 8.36e-14 4.00e-04 9.82e-01 1.77e-02 2.20e-09 
7964.05 2.14e-13 1.05e-03 9.93e-01 6.09e-03 1.30e-10 
8450.53 7.18e-13 3.45e-03 9.95e-01 1.37e-03 3.43e-12 
8966.72 2.66e-12 1.30e-02 9.87e-01 9.16e-05 2.04e-14 
9514.44 1.58e-11 7.58e-02 9.24e-01 1.01e-05 6.09e-17 
10095.62 1.17e-10 4.98e-01 5.02e-01 7.51e-08 1.29e-21 
10712.30 2.61e-10 9.51e-01 4.93e-02 1.23e-10 5.69e-27 
11366.65 2.93e-10 9.93e-01 7.45e-03 2.27e-13 7.12e-32 
12061.10 3.05e-10 1.00e+00 1.34e-04 5.70e-17 1.15e-33 
12793.43 3.31e-10 1.00e+00 8.90e-06 5.66e-20 4.99e-34 
13528.61 3.71e-10 1.00e+00 6.25e-07 5.94e-23 1.61e-34 
14194.74 3.95e-10 1.00e+00 6.07e-08 1.80e-25 7.82e-35 
14757.77 4.07e-10 1.00e+00 9.12e-09 2.70e-27 5.59e-35 
15240.48 5.23e-10 1.00e+00 1.42e-09 1.06e-28 4.23e-35 
15646.99 8.58e-10 1.00e+00 1.80e-10 4.51e-29 3.37e-35 
15960.30 1.67e-09 1.00e+00 2.33e-11 1.79e-29 2.75e-35 
16187.41 2.46e-09 1.00e+00 3.75e-12 1.16e-29 3.01e-35 
16354.17 3.07e-09 1.00e+00 1.06e-12 8.91e-30 3.66e-35 
16484.18 3.16e-09 1.00e+00 5.10e-13 1.93e-29 4.86e-35 
16593.12 2.84e-09 1.00e+00 2.41e-13 2.25e-29 6.73e-35 
16691.99 2.71e-09 1.00e+00 1.65e-13 2.16e-29 9.01e-35 
16788.59 2.71e-09 1.00e+00 4.94e-14 1.43e-29 1.17e-34 
16888.37 2.59e-09 1.00e+00 4.61e-14 3.80e-29 1.53e-34 
16998.79 2.53e-09 1.00e+00 4.66e-14 1.12e-28 2.09e-34 
17146.37 2.40e-09 1.00e+00 1.07e-14 4.57e-29 3.07e-34 
17415.23 2.17e-09 1.00e+00 3.08e-15 7.11e-29 5.38e-34 
17888.12 2.17e-09 1.00e+00 1.37e-15 5.94e-28 1.46e-33 
18532.37 1.62e-09 1.00e+00 2.04e-16 2.33e-27 3.89e-33 
19260.76 1.53e-09 1.00e+00 1.94e-17 3.76e-28 7.83e-33 
20034.10 1.13e-09 1.00e+00 3.28e-18 3.75e-28 9.10e-33 
20838.00 9.32e-10 1.00e+00 6.12e-19 3.57e-28 6.19e-33 
21647.97 8.27e-10 1.00e+00 9.97e-20 5.06e-28 4.00e-33 
22447.94 1.80e-09 1.00e+00 3.74e-20 4.31e-28 3.87e-33 
23245.88 6.17e-10 1.00e+00 6.15e-21 2.13e-27 4.84e-33 
24052.47 5.65e-10 1.00e+00 1.06e-21 5.54e-28 6.67e-33 
24867.72 5.67e-10 1.00e+00 1.46e-21 5.36e-27 9.47e-33 
25698.86 5.93e-10 1.00e+00 3.25e-23 4.84e-28 1.38e-32 
26587.16 6.35e-10 1.00e+00 1.58e-23 1.06e-27 2.15e-32 
27637.54 6.93e-10 1.00e+00 2.21e-23 1.46e-27 3.78e-32 
28986.97 6.86e-10 1.00e+00 2.62e-23 2.78e-27 8.35e-32 
#TIME: 17.70 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 6.09e-17 8.86e-08 2.62e-02 9.67e-01 6.48e-03 
999.11 6.52e-17 9.28e-08 2.65e-02 9.67e-01 6.64e-03 
1267.34 6.38e-17 9.10e-08 2.64e-02 9.67e-01 6.20e-03 
1514.05 8.03e-17 1.08e-07 2.89e-02 9.65e-01 5.65e-03 
1808.80 6.82e-17 9.68e-08 2.74e-02 9.67e-01 5.93e-03 
1919.29 7.17e-17 1.01e-07 2.82e-02 9.66e-01 5.73e-03 
2160.92 5.94e-17 8.79e-08 2.60e-02 9.67e-01 6.45e-03 
2292.92 5.94e-17 9.12e-08 2.68e-02 9.67e-01 6.31e-03 
2432.98 5.03e-17 8.14e-08 2.53e-02 9.67e-01 7.90e-03 
2581.60 5.36e-17 8.97e-08 2.67e-02 9.66e-01 6.78e-03 
2739.29 5.39e-17 9.34e-08 2.76e-02 9.66e-01 6.50e-03 
2906.62 6.54e-17 1.19e-07 3.23e-02 9.62e-01 5.23e-03 
3084.17 7.36e-17 1.44e-07 3.66e-02 9.59e-01 4.02e-03 
3272.56 7.71e-17 1.67e-07 4.07e-02 9.56e-01 3.44e-03 
3472.46 9.92e-17 2.34e-07 5.03e-02 9.47e-01 2.87e-03 
3684.57 1.34e-16 3.49e-07 6.51e-02 9.33e-01 1.93e-03 
3909.64 1.85e-16 5.46e-07 8.66e-02 9.12e-01 1.20e-03 
4148.46 3.05e-16 9.47e-07 1.20e-01 8.79e-01 5.92e-04 
4401.86 6.95e-16 2.04e-06 1.82e-01 8.17e-01 2.28e-04 
4670.75 1.37e-15 3.99e-06 2.61e-01 7.39e-01 1.97e-04 
4956.05 1.98e-15 6.52e-06 3.38e-01 6.61e-01 5.46e-05 
5258.79 2.67e-15 1.01e-05 4.25e-01 5.75e-01 4.60e-05 
5580.02 4.91e-15 2.00e-05 5.74e-01 4.26e-01 1.52e-05 
5920.87 8.81e-15 3.83e-05 7.22e-01 2.78e-01 2.41e-06 
6282.54 1.51e-14 6.99e-05 8.44e-01 1.56e-01 8.08e-07 
6666.30 2.80e-14 1.32e-04 9.19e-01 8.07e-02 1.26e-06 
7073.50 5.69e-14 2.68e-04 9.67e-01 3.31e-02 1.01e-08 
7505.58 1.19e-13 5.80e-04 9.89e-01 1.09e-02 6.48e-10 
7964.05 3.05e-13 1.52e-03 9.94e-01 4.53e-03 5.75e-11 
8450.53 1.05e-12 5.18e-03 9.94e-01 8.15e-04 8.85e-13 
8966.72 3.92e-12 1.97e-02 9.80e-01 4.41e-05 2.80e-15 
9514.44 2.37e-11 1.16e-01 8.84e-01 2.40e-06 1.91e-18 
10095.62 1.46e-10 6.28e-01 3.72e-01 2.54e-08 1.41e-22 
10712.30 2.62e-10 9.69e-01 3.10e-02 3.73e-11 8.00e-28 
11366.65 2.92e-10 9.98e-01 1.51e-03 2.47e-14 1.45e-33 
12061.10 3.05e-10 1.00e+00 8.31e-05 1.55e-17 1.22e-33 
12793.43 3.35e-10 1.00e+00 5.62e-06 1.70e-20 5.30e-34 
13528.61 3.73e-10 1.00e+00 4.10e-07 1.76e-23 1.72e-34 
14194.74 3.98e-10 1.00e+00 3.95e-08 6.77e-26 8.31e-35 
14757.77 4.12e-10 1.00e+00 5.80e-09 8.43e-28 5.94e-35 
15240.48 5.43e-10 1.00e+00 8.14e-10 1.51e-28 4.50e-35 
15646.99 8.89e-10 1.00e+00 9.50e-11 3.57e-29 3.59e-35 
15960.30 1.79e-09 1.00e+00 1.27e-11 1.41e-29 2.92e-35 
