#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
1.705e+08 9.999965e-01 3.515443e-06 1.677199e-37 2.181117e-115 7.984575e-245
1.809e+08 9.999962e-01 3.791468e-06 1.955164e-37 2.759008e-115 1.100622e-244
1.919e+08 9.999937e-01 6.300528e-06 1.180664e-36 2.487024e-113 6.792608e-241
2.037e+08 9.999937e-01 6.267564e-06 9.816138e-37 1.261819e-113 1.498353e-241
2.161e+08 9.999920e-01 7.984175e-06 2.114753e-36 7.669256e-113 4.460556e-240
2.293e+08 9.999918e-01 8.171349e-06 2.048557e-36 6.106135e-113 2.506958e-240
2.433e+08 9.999935e-01 6.518924e-06 8.925874e-37 7.329869e-114 3.964874e-242
2.582e+08 9.999921e-01 7.906333e-06 1.979390e-36 6.237831e-113 2.879469e-240
2.739e+08 9.999926e-01 7.365486e-06 1.888436e-36 7.231322e-113 4.877184e-240
2.907e+08 9.999962e-01 3.789657e-06 2.408884e-37 6.118094e-115 6.606231e-244
3.084e+08 9.999978e-01 2.177488e-06 4.451641e-38 1.275550e-116 5.022492e-247
3.273e+08 9.999987e-01 1.264904e-06 8.382318e-39 2.716384e-118 3.887228e-250
3.472e+08 9.999994e-01 5.565429e-07 5.676643e-40 4.255757e-121 1.825926e-255
3.685e+08 9.999998e-01 2.125632e-07 2.148432e-41 1.400783e-124 3.791379e-262
3.910e+08 9.999999e-01 8.539220e-08 8.612049e-43 4.552042e-128 6.664247e-269
4.148e+08 1.000000e+00 4.004832e-08 5.865821e-44 5.449234e-131 1.437431e-274
4.402e+08 1.000000e+00 2.146831e-08 6.432914e-45 2.157402e-133 3.163029e-279
4.671e+08 1.000000e+00 1.558362e-08 1.921192e-45 9.538446e-135 6.873630e-282
4.956e+08 1.000000e+00 1.686001e-08 2.162941e-45 1.041850e-134 6.753688e-282
5.259e+08 1.000000e+00 1.857052e-08 2.397461e-45 9.877437e-135 4.595625e-282
5.580e+08 1.000000e+00 2.099359e-08 3.000167e-45 1.317446e-134 6.271872e-282
5.921e+08 1.000000e+00 2.559272e-08 5.177478e-45 4.212075e-134 4.965898e-281
6.282e+08 1.000000e+00 2.169183e-08 2.394067e-45 4.807786e-135 5.947717e-283
6.666e+08 1.000000e+00 1.809692e-08 1.159256e-45 7.032868e-136 1.299432e-284
7.074e+08 1.000000e+00 1.232694e-08 2.744687e-46 1.724822e-137 8.942578e-288
7.506e+08 1.000000e+00 7.731866e-09 4.716199e-47 1.829441e-139 1.172942e-291
7.964e+08 1.000000e+00 3.493519e-09 2.368012e-48 8.192851e-143 3.081443e-298
8.451e+08 1.000000e+00 1.468885e-09 9.315821e-50 2.024289e-146 2.592792e-305
8.967e+08 1.000000e+00 5.960446e-10 3.054547e-51 2.952240e-150 7.360018e-313
9.514e+08 1.000000e+00 2.110061e-10 5.517166e-53 8.391050e-155 7.707424e-322
1.010e+09 1.000000e+00 6.549917e-11 5.667495e-55 5.129643e-160 0.000000e+00
1.071e+09 1.000000e+00 1.872925e-11 3.780587e-57 8.901321e-166 0.000000e+00
1.137e+09 1.000000e+00 8.305895e-12 1.176645e-58 7.127956e-170 0.000000e+00
1.206e+09 1.000000e+00 3.283692e-12 2.066395e-60 1.104670e-174 0.000000e+00
1.279e+09 1.000000e+00 9.931344e-13 1.318370e-62 1.258819e-180 0.000000e+00
1.353e+09 1.000000e+00 4.521011e-13 4.287052e-64 1.059722e-184 0.000000e+00
1.419e+09 1.000000e+00 1.917907e-13 1.113809e-65 5.268352e-189 0.000000e+00
1.476e+09 1.000000e+00 6.235591e-14 1.058858e-67 1.962832e-194 0.000000e+00
1.524e+09 1.000000e+00 5.260584e-14 4.307317e-68 1.414482e-195 0.000000e+00
1.565e+09 1.000000e+00 8.439700e-15 3.721589e-71 1.514774e-203 0.000000e+00
1.596e+09 1.000000e+00 4.507019e-15 2.354836e-72 7.679363e-207 0.000000e+00
1.619e+09 1.000000e+00 2.933143e-14 2.824098e-69 6.727966e-199 0.000000e+00
1.635e+09 1.000000e+00 6.519284e-15 2.752794e-72 2.560756e-207 0.000000e+00
1.648e+09 1.000000e+00 4.211736e-15 4.695536e-73 2.326760e-209 0.000000e+00
1.659e+09 1.000000e+00 2.261583e-17 4.391351e-80 1.340610e-225 0.000000e+00
1.669e+09 1.000000e+00 7.089079e-17 1.936777e-78 1.219475e-221 0.000000e+00
1.679e+09 1.000000e+00 1.970570e-16 3.592131e-77 7.223376e-219 0.000000e+00
1.689e+09 1.000000e+00 2.309659e-16 4.420133e-77 7.663335e-219 0.000000e+00
1.700e+09 1.000000e+00 5.297521e-17 4.399387e-79 1.685635e-223 0.000000e+00
1.715e+09 1.000000e+00 4.430382e-17 2.388229e-79 3.775529e-224 0.000000e+00
1.742e+09 1.000000e+00 3.272091e-17 9.192294e-80 4.060140e-225 0.000000e+00
1.789e+09 1.000000e+00 3.280959e-17 9.242186e-80 4.093240e-225 0.000000e+00
1.853e+09 1.000000e+00 3.286525e-17 9.273569e-80 4.114107e-225 0.000000e+00
1.926e+09 1.000000e+00 3.291118e-17 9.299512e-80 4.131382e-225 0.000000e+00
2.003e+09 1.000000e+00 3.295052e-17 9.321754e-80 4.146213e-225 0.000000e+00
2.084e+09 1.000000e+00 3.297715e-17 9.336831e-80 4.156277e-225 0.000000e+00
2.165e+09 1.000000e+00 3.299280e-17 9.345692e-80 4.162194e-225 0.000000e+00
2.245e+09 1.000000e+00 3.300682e-17 9.353637e-80 4.167503e-225 0.000000e+00
2.325e+09 1.000000e+00 3.301736e-17 9.359612e-80 4.171497e-225 0.000000e+00
2.405e+09 1.000000e+00 3.302410e-17 9.363433e-80 4.174052e-225 0.000000e+00
2.487e+09 1.000000e+00 3.302835e-17 9.365844e-80 4.175664e-225 0.000000e+00
2.570e+09 1.000000e+00 3.303143e-17 9.367588e-80 4.176831e-225 0.000000e+00
2.659e+09 1.000000e+00 3.303404e-17 9.369074e-80 4.177824e-225 0.000000e+00
2.764e+09 1.000000e+00 3.303635e-17 9.370380e-80 4.178698e-225 0.000000e+00
2.899e+09 1.000000e+00 3.303827e-17 9.371471e-80 4.179428e-225 0.000000e+00
3.065e+09 1.000000e+00 3.304010e-17 9.372510e-80 4.180123e-225 0.000000e+00
3.252e+09 1.000000e+00 4.826027e-17 3.082991e-79 6.715280e-224 0.000000e+00
3.446e+09 1.000000e+00 1.435977e-16 9.486887e-78 1.982757e-220 0.000000e+00
3.637e+09 1.000000e+00 3.304268e-17 9.373971e-80 4.181100e-225 0.000000e+00
3.815e+09 1.000000e+00 3.304284e-17 9.374064e-80 4.181163e-225 0.000000e+00
3.975e+09 1.000000e+00 3.304292e-17 9.374107e-80 4.181191e-225 0.000000e+00
4.117e+09 1.000000e+00 3.304297e-17 9.374137e-80 4.181211e-225 0.000000e+00
4.247e+09 1.000000e+00 3.304301e-17 9.374162e-80 4.181228e-225 0.000000e+00
4.369e+09 1.000000e+00 3.304304e-17 9.374180e-80 4.181240e-225 0.000000e+00
4.488e+09 1.000000e+00 3.304306e-17 9.374191e-80 4.181248e-225 0.000000e+00
4.608e+09 1.000000e+00 3.304308e-17 9.374198e-80 4.181252e-225 0.000000e+00
4.729e+09 1.000000e+00 3.304308e-17 9.374202e-80 4.181255e-225 0.000000e+00
4.852e+09 1.000000e+00 3.304309e-17 9.374205e-80 4.181257e-225 0.000000e+00
4.975e+09 1.000000e+00 3.304309e-17 9.374207e-80 4.181258e-225 0.000000e+00
5.101e+09 1.000000e+00 3.304310e-17 9.374209e-80 4.181259e-225 0.000000e+00
5.229e+09 1.000000e+00 3.304310e-17 9.374210e-80 4.181260e-225 0.000000e+00
5.360e+09 1.000000e+00 3.304310e-17 9.374210e-80 4.181260e-225 0.000000e+00
5.492e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.627e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.762e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.899e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
6.034e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
6.168e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.297e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.422e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.539e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.646e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.742e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.826e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.896e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.948e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.976e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.989e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.995e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.998e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
7.000e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
#TIME: 242.574676
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 9.999993e-01 7.204790e-07 5.581942e-40 1.215067e-121 5.366580e-257
8.862e+07 9.999995e-01 4.667333e-07 1.009446e-40 1.344381e-123 7.069107e-261
9.061e+07 9.999996e-01 4.086321e-07 5.978399e-41 3.383045e-124 4.577681e-262
9.444e+07 9.999994e-01 5.660934e-07 2.159200e-40 9.959426e-123 3.755461e-259
9.991e+07 9.999991e-01 8.607015e-07 1.124299e-39 7.681407e-121 2.081096e-255
1.061e+08 9.999994e-01 6.390422e-07 3.480627e-40 3.502646e-122 4.551123e-258
1.126e+08 9.999996e-01 3.553499e-07 3.449009e-41 7.949389e-125 2.588825e-263
1.194e+08 9.999996e-01 3.758439e-07 4.312323e-41 1.435830e-124 8.385735e-263
1.267e+08 9.999992e-01 8.214978e-07 9.440574e-40 4.898752e-121 8.602658e-256
1.345e+08 9.999994e-01 5.662862e-07 2.168944e-40 1.011556e-122 3.885495e-259
1.427e+08 9.999989e-01 1.072081e-06 2.520364e-39 6.019267e-120 1.166261e-253
1.514e+08 9.999983e-01 1.689158e-06 1.304962e-38 3.858217e-118 3.867377e-250
1.607e+08 9.999977e-01 2.301150e-06 3.675758e-38 4.771214e-117 4.728558e-248
1.705e+08 9.999970e-01 3.015361e-06 9.116001e-38 4.348713e-116 3.239368e-246
1.809e+08 9.999957e-01 4.283367e-06 3.099337e-37 9.076149e-115 1.145700e-243
1.919e+08 9.999953e-01 4.692188e-06 3.750070e-37 1.231219e-114 1.770747e-243
2.037e+08 9.999935e-01 6.522689e-06 1.128873e-36 1.786988e-113 2.936778e-241
2.161e+08 9.999920e-01 7.986014e-06 2.090661e-36 7.334184e-113 4.031662e-240
2.293e+08 9.999926e-01 7.415107e-06 1.415925e-36 2.342970e-113 3.797368e-241
2.433e+08 9.999907e-01 9.324513e-06 3.186724e-36 1.785347e-112 1.947761e-239
2.582e+08 9.999915e-01 8.478523e-06 2.499066e-36 1.097572e-112 8.468936e-240
2.739e+08 9.999937e-01 6.271406e-06 1.065131e-36 1.716881e-113 2.989798e-241
2.907e+08 9.999968e-01 3.243711e-06 1.374608e-37 1.482386e-115 4.178766e-245
3.084e+08 9.999981e-01 1.916669e-06 2.784170e-38 3.851004e-117 4.825018e-248
3.273e+08 9.999990e-01 1.041794e-06 4.083884e-39 4.308249e-119 1.054111e-251
3.472e+08 9.999995e-01 4.721945e-07 3.048369e-40 8.526005e-122 7.718157e-257
3.685e+08 9.999998e-01 2.196815e-07 2.403842e-41 1.845035e-124 6.434306e-262
3.910e+08 9.999999e-01 8.528267e-08 8.472618e-43 4.303496e-128 5.894684e-269
4.148e+08 1.000000e+00 3.740004e-08 4.468922e-44 2.655046e-131 3.444701e-275
4.402e+08 1.000000e+00 1.934779e-08 4.275811e-45 7.371965e-134 3.764671e-280
4.671e+08 1.000000e+00 1.665178e-08 2.446930e-45 1.762916e-134 2.279370e-281
4.956e+08 1.000000e+00 1.400230e-08 1.051746e-45 1.580991e-135 1.622329e-283
5.259e+08 1.000000e+00 1.678033e-08 1.609401e-45 3.462775e-135 5.752669e-283
5.580e+08 1.000000e+00 1.908966e-08 2.063344e-45 4.919077e-135 8.890859e-283
5.921e+08 1.000000e+00 2.187900e-08 2.814506e-45 8.546409e-135 2.116909e-282
6.282e+08 1.000000e+00 2.148778e-08 2.283031e-45 4.192329e-135 4.486320e-283
6.666e+08 1.000000e+00 1.788427e-08 1.095514e-45 5.989892e-136 9.357010e-285
7.074e+08 1.000000e+00 1.115942e-08 1.854913e-46 6.151129e-138 1.157472e-288
7.506e+08 1.000000e+00 6.995117e-09 3.178237e-47 6.473489e-140 1.494459e-292
7.964e+08 1.000000e+00 3.331618e-09 1.951838e-48 4.890433e-143 1.100616e-298
8.451e+08 1.000000e+00 1.540706e-09 1.106142e-49 3.120710e-146 6.017013e-305
8.967e+08 1.000000e+00 5.711691e-10 2.563786e-51 1.846762e-150 2.882610e-313
9.514e+08 1.000000e+00 1.921156e-10 3.803477e-53 3.145678e-155 1.086944e-322
1.010e+09 1.000000e+00 6.026709e-11 4.067691e-55 2.135162e-160 0.000000e+00
1.071e+09 1.000000e+00 2.022677e-11 5.025592e-57 1.841665e-165 0.000000e+00
1.137e+09 1.000000e+00 8.899742e-12 1.517655e-58 1.363510e-169 0.000000e+00
1.206e+09 1.000000e+00 2.691520e-12 9.499963e-61 1.443189e-175 0.000000e+00
1.279e+09 1.000000e+00 9.881888e-13 1.278502e-62 1.146400e-180 0.000000e+00
1.353e+09 1.000000e+00 5.507288e-13 9.095530e-64 7.428842e-184 0.000000e+00
1.419e+09 1.000000e+00 2.510782e-13 3.083874e-65 7.282732e-188 0.000000e+00
1.476e+09 1.000000e+00 1.461634e-13 2.726155e-66 8.814690e-191 0.000000e+00
1.524e+09 1.000000e+00 2.162796e-14 1.600271e-69 3.154652e-199 0.000000e+00
1.565e+09 1.000000e+00 2.456156e-14 1.952403e-69 3.743897e-199 0.000000e+00
1.596e+09 1.000000e+00 4.165832e-14 1.521973e-68 7.987436e-197 0.000000e+00
1.619e+09 1.000000e+00 8.744716e-15 1.640397e-71 5.776003e-205 0.000000e+00
1.635e+09 1.000000e+00 1.565400e-16 1.481079e-77 7.221171e-220 0.000000e+00
1.648e+09 1.000000e+00 2.254114e-15 5.875310e-74 1.547193e-211 0.000000e+00
1.659e+09 1.000000e+00 1.311932e-16 1.050274e-77 4.407530e-220 0.000000e+00
1.669e+09 1.000000e+00 3.018233e-17 1.500302e-79 3.758111e-224 0.000000e+00
1.679e+09 1.000000e+00 3.125836e-17 8.388912e-80 3.539677e-225 0.000000e+00
1.689e+09 1.000000e+00 3.256961e-17 9.107480e-80 4.004078e-225 0.000000e+00
1.700e+09 1.000000e+00 6.331940e-17 1.567562e-78 9.176855e-222 0.000000e+00
1.715e+09 1.000000e+00 3.265901e-17 9.157548e-80 4.037142e-225 0.000000e+00
1.742e+09 1.000000e+00 3.272484e-17 9.194502e-80 4.061603e-225 0.000000e+00
1.789e+09 1.000000e+00 3.281244e-17 9.243795e-80 4.094309e-225 0.000000e+00
1.853e+09 1.000000e+00 3.286742e-17 9.274799e-80 4.114925e-225 0.000000e+00
1.926e+09 1.000000e+00 3.291280e-17 9.300426e-80 4.131992e-225 0.000000e+00
2.003e+09 1.000000e+00 3.295166e-17 9.322398e-80 4.146643e-225 0.000000e+00
2.084e+09 1.000000e+00 3.297796e-17 9.337290e-80 4.156583e-225 0.000000e+00
2.165e+09 1.000000e+00 3.299342e-17 9.346042e-80 4.162429e-225 0.000000e+00
2.245e+09 1.000000e+00 3.300727e-17 9.353890e-80 4.167672e-225 0.000000e+00
2.325e+09 1.000000e+00 3.301768e-17 9.359792e-80 4.171617e-225 0.000000e+00
2.405e+09 1.000000e+00 3.302433e-17 9.363566e-80 4.174141e-225 0.000000e+00
2.487e+09 1.000000e+00 3.302853e-17 9.365947e-80 4.175733e-225 0.000000e+00
2.570e+09 1.000000e+00 3.303157e-17 9.367670e-80 4.176885e-225 0.000000e+00
2.659e+09 1.000000e+00 3.303416e-17 9.369137e-80 4.177867e-225 0.000000e+00
2.764e+09 1.000000e+00 3.303643e-17 9.370427e-80 4.178729e-225 0.000000e+00
2.899e+09 1.000000e+00 3.303833e-17 9.371505e-80 4.179450e-225 0.000000e+00
3.065e+09 1.000000e+00 3.304014e-17 9.372531e-80 4.180137e-225 0.000000e+00
3.252e+09 1.000000e+00 3.304158e-17 9.373347e-80 4.180683e-225 0.000000e+00
3.446e+09 1.000000e+00 1.399834e-16 8.756587e-78 1.644930e-220 0.000000e+00
3.637e+09 1.000000e+00 3.304268e-17 9.373974e-80 4.181102e-225 0.000000e+00
3.815e+09 1.000000e+00 3.304285e-17 9.374066e-80 4.181164e-225 0.000000e+00
3.975e+09 1.000000e+00 3.304292e-17 9.374108e-80 4.181192e-225 0.000000e+00
4.117e+09 1.000000e+00 3.304297e-17 9.374138e-80 4.181212e-225 0.000000e+00
4.247e+09 1.000000e+00 3.304301e-17 9.374162e-80 4.181228e-225 0.000000e+00
4.369e+09 1.000000e+00 3.304305e-17 9.374180e-80 4.181240e-225 0.000000e+00
4.488e+09 1.000000e+00 3.304307e-17 9.374191e-80 4.181248e-225 0.000000e+00
4.608e+09 1.000000e+00 3.304308e-17 9.374198e-80 4.181252e-225 0.000000e+00
4.729e+09 1.000000e+00 3.304308e-17 9.374202e-80 4.181255e-225 0.000000e+00
4.852e+09 1.000000e+00 3.304309e-17 9.374205e-80 4.181257e-225 0.000000e+00
4.975e+09 1.000000e+00 3.304309e-17 9.374207e-80 4.181259e-225 0.000000e+00
5.101e+09 1.000000e+00 3.304310e-17 9.374209e-80 4.181259e-225 0.000000e+00
5.229e+09 1.000000e+00 3.304310e-17 9.374210e-80 4.181260e-225 0.000000e+00
5.360e+09 1.000000e+00 3.304310e-17 9.374210e-80 4.181260e-225 0.000000e+00
5.492e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.627e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.762e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
5.899e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
6.034e+09 1.000000e+00 3.304310e-17 9.374211e-80 4.181261e-225 0.000000e+00
6.168e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.297e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.422e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.539e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.646e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.742e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.826e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.896e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.948e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.976e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.989e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.995e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.998e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
7.000e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
#TIME: 243.574676
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 9.999995e-01 4.966919e-07 1.274388e-40 2.449084e-123 2.295300e-260
8.862e+07 9.999998e-01 2.261732e-07 5.737317e-42 6.949408e-127 2.108708e-267
9.061e+07 9.999995e-01 4.822922e-07 1.134915e-40 1.804765e-123 1.252638e-260
9.444e+07 9.999994e-01 6.116815e-07 2.894393e-40 2.124703e-122 1.667917e-258
9.991e+07 9.999996e-01 4.408435e-07 7.965256e-41 7.102708e-124 1.969700e-261
1.061e+08 9.999991e-01 8.899444e-07 1.267073e-39 1.037705e-120 3.734012e-255
1.126e+08 9.999988e-01 1.192665e-06 4.013421e-39 2.161962e-119 1.542758e-252
1.194e+08 9.999988e-01 1.191868e-06 4.012510e-39 2.166764e-119 1.553323e-252
1.267e+08 9.999993e-01 6.599799e-07 3.938954e-40 4.833091e-122 8.591498e-258
1.345e+08 9.999992e-01 7.513900e-07 6.525616e-40 1.813697e-121 1.176938e-256
1.427e+08 9.999988e-01 1.236167e-06 4.358156e-39 2.507802e-119 1.952029e-252
1.514e+08 9.999983e-01 1.681890e-06 1.267742e-38 3.525379e-118 3.194903e-250
1.607e+08 9.999980e-01 2.002771e-06 2.110636e-38 1.096345e-117 2.536310e-249
1.705e+08 9.999971e-01 2.912747e-06 7.870668e-38 2.917038e-116 1.451416e-246
1.809e+08 9.999958e-01 4.179449e-06 2.784039e-37 6.757233e-115 6.312880e-244
1.919e+08 9.999949e-01 5.050764e-06 4.918886e-37 2.461897e-114 6.871472e-243
2.037e+08 9.999941e-01 5.863912e-06 7.433967e-37 5.955006e-114 3.323969e-242
2.161e+08 9.999931e-01 6.867718e-06 1.172496e-36 1.627606e-113 2.066111e-241
2.293e+08 9.999923e-01 7.737184e-06 1.634988e-36 3.329519e-113 7.446763e-241
2.433e+08 9.999925e-01 7.521945e-06 1.455260e-36 2.434481e-113 3.979600e-241
2.582e+08 9.999923e-01 7.674258e-06 1.737969e-36 4.362190e-113 1.398116e-240
2.739e+08 9.999953e-01 4.654048e-06 3.704026e-37 1.219724e-114 1.773086e-243
2.907e+08 9.999965e-01 3.469080e-06 1.721177e-37 2.558832e-115 1.185935e-244
3.084e+08 9.999980e-01 2.049539e-06 3.498040e-38 6.738572e-117 1.412444e-247
3.273e+08 9.999990e-01 1.013333e-06 3.647310e-39 3.183780e-119 5.761725e-252
3.472e+08 9.999995e-01 4.557563e-07 2.641200e-40 5.818426e-122 3.602942e-257
3.685e+08 9.999998e-01 1.811228e-07 1.149297e-41 2.712413e-125 1.467422e-263
3.910e+08 9.999999e-01 7.509019e-08 5.168390e-43 1.180853e-128 4.566298e-270
4.148e+08 1.000000e+00 3.986430e-08 5.633977e-44 4.774960e-131 1.081726e-274
4.402e+08 1.000000e+00 1.953065e-08 4.382155e-45 7.750585e-134 4.105938e-280
4.671e+08 1.000000e+00 1.407616e-08 1.273069e-45 3.188526e-135 7.739097e-283
4.956e+08 1.000000e+00 1.479186e-08 1.282395e-45 2.609512e-135 4.304980e-283
5.259e+08 1.000000e+00 1.603976e-08 1.339211e-45 2.119841e-135 2.160698e-283
5.580e+08 1.000000e+00 2.060904e-08 2.732779e-45 1.006030e-134 3.598782e-282
5.921e+08 1.000000e+00 2.133713e-08 2.528712e-45 6.385215e-135 1.177581e-282
6.282e+08 1.000000e+00 2.050353e-08 1.887377e-45 2.523782e-135 1.630545e-283
6.666e+08 1.000000e+00 1.574168e-08 6.653043e-46 1.619318e-136 7.018634e-286
7.074e+08 1.000000e+00 1.155372e-08 2.094330e-46 8.315885e-138 2.072463e-288
7.506e+08 1.000000e+00 6.076926e-09 1.833567e-47 1.529814e-140 8.589802e-294
7.964e+08 1.000000e+00 2.827165e-09 1.028429e-48 9.124647e-144 3.967159e-300
8.451e+08 1.000000e+00 1.270482e-09 5.217958e-50 4.365031e-147 1.227981e-306
8.967e+08 1.000000e+00 4.939132e-10 1.450525e-51 4.142211e-151 1.492712e-314
9.514e+08 1.000000e+00 1.941501e-10 3.915808e-53 3.347245e-155 1.235164e-322
1.010e+09 1.000000e+00 5.311703e-11 2.474147e-55 5.778407e-161 0.000000e+00
1.071e+09 1.000000e+00 1.921072e-11 4.074338e-57 1.052380e-165 0.000000e+00
1.137e+09 1.000000e+00 7.335781e-12 7.127619e-59 1.881921e-170 0.000000e+00
1.206e+09 1.000000e+00 2.608793e-12 8.327126e-61 1.010331e-175 0.000000e+00
1.279e+09 1.000000e+00 8.202052e-13 6.164251e-63 1.694175e-181 0.000000e+00
1.353e+09 1.000000e+00 2.263060e-13 2.898080e-65 9.261430e-188 0.000000e+00
1.419e+09 1.000000e+00 1.444303e-13 3.562938e-66 2.568047e-190 0.000000e+00
1.476e+09 1.000000e+00 9.945059e-14 6.030072e-67 1.689333e-192 0.000000e+00
1.524e+09 1.000000e+00 2.895142e-14 4.490569e-69 4.141350e-198 0.000000e+00
1.565e+09 1.000000e+00 2.127401e-14 1.245164e-69 1.314692e-199 0.000000e+00
1.596e+09 1.000000e+00 1.618768e-14 4.007097e-70 6.255196e-201 0.000000e+00
1.619e+09 1.000000e+00 1.138360e-14 7.326889e-71 5.013321e-203 0.000000e+00
1.635e+09 1.000000e+00 7.448207e-16 3.500124e-75 5.623208e-214 0.000000e+00
