#NTIMES: 50
#NSTAGES 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
14194.74 2.7779e-02 5.0939e-01 4.6283e-01
14757.77 1.1236e-02 4.6679e-01 5.2197e-01
15240.48 2.2609e-02 5.4653e-01 4.3086e-01
15646.99 1.8952e-02 6.3831e-01 3.4274e-01
15960.30 3.1916e-02 7.3749e-01 2.3059e-01
16187.41 2.6500e-02 7.6590e-01 2.0760e-01
16354.17 2.9669e-02 7.5307e-01 2.1727e-01
16484.18 3.4169e-02 7.4212e-01 2.2371e-01
16593.12 1.8346e-02 7.4439e-01 2.3727e-01
16691.99 2.0323e-02 7.0431e-01 2.7537e-01
16788.59 1.0812e-02 6.9081e-01 2.9838e-01
16888.37 6.7489e-03 7.0416e-01 2.8910e-01
16998.79 5.7254e-03 6.9322e-01 3.0105e-01
17146.37 5.3978e-03 6.6599e-01 3.2861e-01
17415.23 2.9105e-03 6.5399e-01 3.4310e-01
17888.12 2.7247e-03 5.9455e-01 4.0272e-01
18532.37 2.3290e-03 5.4687e-01 4.5080e-01
19260.76 1.9291e-03 5.1580e-01 4.8227e-01
20034.10 2.4628e-03 4.5131e-01 5.4622e-01
20838.00 4.0224e-04 4.1448e-01 5.8512e-01
21647.97 3.4713e-04 4.0930e-01 5.9035e-01
22447.94 6.1044e-04 3.2473e-01 6.7466e-01
23245.88 3.9866e-04 2.6639e-01 7.3321e-01
24052.47 2.2283e-04 2.2561e-01 7.7417e-01
24867.72 1.7428e-04 2.1751e-01 7.8231e-01
25698.86 8.9014e-05 8.2236e-02 9.1768e-01
26587.16 8.3196e-05 8.0835e-02 9.1908e-01
27637.54 2.4408e-04 1.2927e-01 8.7048e-01
28986.97 9.2978e-04 1.0088e-01 8.9820e-01
#TIME: 362.68
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.5254e-01 6.2450e-01 1.2296e-01
886.22 1.7914e-01 4.4205e-01 3.7881e-01
906.14 2.0556e-01 6.5408e-01 1.4036e-01
944.43 1.8908e-01 4.9263e-01 3.1829e-01
999.11 1.9063e-01 4.9609e-01 3.1328e-01
1060.83 1.3803e-01 3.7611e-01 4.8586e-01
1125.62 2.3977e-01 6.2906e-01 1.3117e-01
1194.38 2.2991e-01 6.2845e-01 1.4164e-01
1267.34 2.2706e-01 6.3603e-01 1.3691e-01
1344.75 2.4752e-01 6.3188e-01 1.2060e-01
1426.89 2.4497e-01 6.2679e-01 1.2824e-01
1514.05 2.4325e-01 6.2305e-01 1.3371e-01
1606.54 2.2699e-01 6.3680e-01 1.3621e-01
1704.67 2.3746e-01 6.2611e-01 1.3642e-01
1808.80 2.4440e-01 6.2617e-01 1.2943e-01
1919.29 2.4212e-01 6.2448e-01 1.3340e-01
2036.53 2.3109e-01 6.3164e-01 1.3727e-01
2160.92 2.0475e-01 6.3548e-01 1.5977e-01
2292.92 1.9802e-01 6.3708e-01 1.6490e-01
2432.98 1.7332e-01 6.3775e-01 1.8893e-01
2581.60 1.0704e-01 6.0183e-01 2.9114e-01
2739.29 8.6206e-02 5.8161e-01 3.3219e-01
2906.62 1.0589e-01 6.1685e-01 2.7726e-01
3084.17 8.1242e-02 5.9444e-01 3.2432e-01
3272.56 5.0761e-02 5.5353e-01 3.9571e-01
3472.46 3.5134e-02 5.2151e-01 4.4336e-01
3684.57 2.2071e-02 4.7504e-01 5.0289e-01
3909.64 1.2643e-02 4.1554e-01 5.7181e-01
4148.46 1.3792e-02 4.2382e-01 5.6238e-01
4401.86 1.7453e-02 4.5306e-01 5.2948e-01
4670.75 1.5408e-02 4.3212e-01 5.5247e-01
4956.05 8.5604e-03 3.8470e-01 6.0674e-01
5258.79 2.8723e-03 2.8966e-01 7.0747e-01
5580.02 9.1662e-04 2.2834e-01 7.7074e-01
5920.87 2.7982e-04 1.5858e-01 8.4114e-01
6282.54 1.3792e-04 1.3932e-01 8.6055e-01
6666.30 1.1607e-04 1.2917e-01 8.7072e-01
7073.50 1.2026e-04 1.2645e-01 8.7343e-01
7505.58 1.1738e-04 1.1851e-01 8.8137e-01
7964.05 1.6540e-04 1.2888e-01 8.7096e-01
8450.53 3.5248e-04 1.6134e-01 8.3830e-01
8966.72 7.6190e-04 1.9051e-01 8.0872e-01
9514.44 1.7022e-03 2.3072e-01 7.6757e-01
10095.62 3.3922e-03 2.9460e-01 7.0201e-01
10712.30 7.4118e-03 3.5706e-01 6.3553e-01
11366.65 1.1440e-02 4.0012e-01 5.8844e-01
12061.10 1.5514e-02 4.6611e-01 5.1838e-01
12793.43 1.7510e-02 5.0255e-01 4.7994e-01
13528.61 2.1365e-02 5.1207e-01 4.6656e-01
14194.74 2.1285e-02 5.2932e-01 4.4939e-01
14757.77 1.4093e-02 5.6609e-01 4.1982e-01
15240.48 1.1355e-02 5.0279e-01 4.8585e-01
15646.99 1.4000e-02 5.8234e-01 4.0366e-01
15960.30 3.5265e-02 7.0343e-01 2.6130e-01
16187.41 2.7619e-02 7.7753e-01 1.9485e-01
16354.17 2.8827e-02 7.7946e-01 1.9171e-01
16484.18 2.4294e-02 7.6971e-01 2.0599e-01
16593.12 1.8848e-02 7.4301e-01 2.3814e-01
16691.99 4.0879e-02 6.9493e-01 2.6419e-01
16788.59 7.2778e-03 6.9964e-01 2.9308e-01
16888.37 1.3634e-02 7.0856e-01 2.7780e-01
16998.79 1.3696e-02 6.6782e-01 3.1848e-01
17146.37 3.6633e-03 6.7028e-01 3.2606e-01
17415.23 6.5157e-03 6.4105e-01 3.5244e-01
17888.12 3.5952e-03 5.9041e-01 4.0600e-01
18532.37 2.9396e-03 5.6457e-01 4.3249e-01
19260.76 1.4451e-03 5.4253e-01 4.5602e-01
20034.10 8.4263e-04 4.8756e-01 5.1160e-01
20838.00 7.5006e-04 4.1302e-01 5.8623e-01
21647.97 1.3607e-03 4.4390e-01 5.5474e-01
22447.94 4.2583e-03 3.1800e-01 6.7775e-01
23245.88 1.1436e-03 2.6337e-01 7.3549e-01
24052.47 3.9603e-04 2.2841e-01 7.7120e-01
24867.72 2.2960e-04 1.9971e-01 8.0006e-01
25698.86 1.8750e-04 1.7559e-01 8.2423e-01
26587.16 1.3070e-04 1.5347e-01 8.4640e-01
27637.54 1.2592e-04 1.4164e-01 8.5823e-01
28986.97 1.0514e-04 9.8974e-02 9.0092e-01
#TIME: 367.89
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.2718e-01 6.3315e-01 1.3967e-01
886.22 2.3404e-01 6.3161e-01 1.3434e-01
906.14 2.0729e-01 6.2059e-01 1.7212e-01
944.43 2.2468e-01 6.3186e-01 1.4347e-01
999.11 2.2698e-01 6.2762e-01 1.4540e-01
1060.83 2.5128e-01 6.2797e-01 1.2075e-01
1125.62 2.3393e-01 6.1344e-01 1.5263e-01
1194.38 1.6594e-01 4.8153e-01 3.5253e-01
1267.34 2.3381e-01 6.3656e-01 1.2962e-01
1344.75 2.4625e-01 6.2600e-01 1.2775e-01
1426.89 2.5365e-01 6.2604e-01 1.2031e-01
1514.05 2.4155e-01 6.2326e-01 1.3519e-01
1606.54 2.4369e-01 6.2688e-01 1.2943e-01
1704.67 2.4618e-01 6.2804e-01 1.2578e-01
1808.80 2.3853e-01 6.2676e-01 1.3470e-01
1919.29 2.3774e-01 6.2951e-01 1.3275e-01
2036.53 2.3292e-01 6.2919e-01 1.3789e-01
2160.92 2.1218e-01 6.3662e-01 1.5120e-01
2292.92 1.7365e-01 6.3802e-01 1.8833e-01
2432.98 1.5113e-01 6.2651e-01 2.2235e-01
2581.60 1.5221e-01 6.3306e-01 2.1473e-01
2739.29 1.3260e-01 6.2889e-01 2.3851e-01
2906.62 1.0774e-01 6.1869e-01 2.7357e-01
3084.17 7.8260e-02 5.9119e-01 3.3055e-01
3272.56 5.4069e-02 5.6116e-01 3.8477e-01
3472.46 3.6328e-02 5.2473e-01 4.3894e-01
3684.57 2.2580e-02 4.7725e-01 5.0017e-01
3909.64 1.3513e-02 4.2163e-01 5.6486e-01
4148.46 1.6441e-02 4.6175e-01 5.2181e-01
4401.86 1.6261e-02 4.6283e-01 5.2091e-01
4670.75 1.5969e-02 4.5812e-01 5.2591e-01
4956.05 8.7736e-03 3.9547e-01 5.9576e-01
5258.79 2.9576e-03 2.9503e-01 7.0201e-01
5580.02 8.1152e-04 2.1741e-01 7.8178e-01
5920.87 2.9707e-04 1.6451e-01 8.3519e-01
6282.54 1.5118e-04 1.3435e-01 8.6549e-01
6666.30 1.2161e-04 1.2668e-01 8.7320e-01
7073.50 1.3001e-04 1.3503e-01 8.6484e-01
7505.58 1.2484e-04 1.1885e-01 8.8103e-01
7964.05 1.9595e-04 1.4022e-01 8.5959e-01
8450.53 3.5262e-04 1.5740e-01 8.4225e-01
8966.72 7.5772e-04 1.9550e-01 8.0375e-01
9514.44 1.9464e-03 2.5096e-01 7.4710e-01
10095.62 3.4429e-03 2.9702e-01 6.9953e-01
10712.30 6.5265e-03 3.5694e-01 6.3653e-01
11366.65 1.2730e-02 4.2901e-01 5.5826e-01
12061.10 1.5103e-02 4.6598e-01 5.1891e-01
12793.43 2.0185e-02 4.8717e-01 4.9265e-01
13528.61 3.2281e-03 6.9952e-02 9.2682e-01
14194.74 1.7530e-02 5.1137e-01 4.7110e-01
14757.77 1.2677e-02 4.7198e-01 5.1535e-01
15240.48 1.5620e-02 5.1347e-01 4.7091e-01
15646.99 1.8220e-02 6.5850e-01 3.2328e-01
15960.30 4.9971e-02 6.7933e-01 2.7070e-01
16187.41 3.5958e-02 7.7185e-01 1.9219e-01
16354.17 1.9953e-02 7.9684e-01 1.8320e-01
16484.18 2.1906e-02 7.6814e-01 2.0995e-01
16593.12 2.7392e-02 7.3451e-01 2.3810e-01
16691.99 2.8974e-02 7.2143e-01 2.4960e-01
16788.59 1.2146e-02 7.1006e-01 2.7780e-01
16888.37 7.8834e-03 7.1881e-01 2.7330e-01
16998.79 1.0089e-02 6.7531e-01 3.1460e-01
17146.37 8.4912e-03 6.8090e-01 3.1061e-01
17415.23 5.2132e-03 6.5430e-01 3.4049e-01
17888.12 4.1908e-03 5.9029e-01 4.0552e-01
18532.37 2.0480e-03 5.7811e-01 4.1985e-01
19260.76 1.7394e-03 5.3483e-01 4.6343e-01
20034.10 2.7070e-03 4.7640e-01 5.2090e-01
20838.00 1.0884e-03 4.2182e-01 5.7709e-01
21647.97 1.1221e-03 3.8125e-01 6.1763e-01
22447.94 2.1083e-03 3.2782e-01 6.7007e-01
23245.88 7.7723e-04 2.3766e-01 7.6157e-01
24052.47 3.8533e-04 2.1624e-01 7.8337e-01
24867.72 2.9052e-04 2.0944e-01 7.9027e-01
25698.86 5.8851e-04 1.7901e-01 8.2040e-01
26587.16 4.4838e-04 1.5445e-01 8.4510e-01
27637.54 8.6602e-05 8.5034e-02 9.1488e-01
28986.97 9.8658e-05 1.1215e-01 8.8775e-01
#TIME: 373.18
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.2812e-01 6.4308e-01 1.2880e-01
886.22 1.4373e-01 6.2966e-01 2.2661e-01
906.14 2.4897e-01 6.2230e-01 1.2874e-01
944.43 2.3729e-01 6.3026e-01 1.3245e-01
999.11 2.3589e-01 6.3607e-01 1.2804e-01
1060.83 2.3305e-01 6.2920e-01 1.3775e-01
1125.62 2.2693e-01 5.1480e-01 2.5827e-01
1194.38 2.3374e-01 6.3113e-01 1.3513e-01
1267.34 2.2386e-01 6.5418e-01 1.2195e-01
1344.75 2.2619e-01 5.1957e-01 2.5425e-01
1426.89 2.6370e-01 6.2025e-01 1.1606e-01
1514.05 2.5819e-01 6.1925e-01 1.2256e-01
1606.54 2.6243e-01 6.2380e-01 1.1376e-01
1704.67 2.6062e-01 6.2100e-01 1.1839e-01
1808.80 2.5918e-01 6.2000e-01 1.2082e-01
1919.29 2.3223e-01 6.2850e-01 1.3927e-01
2036.53 2.3953e-01 6.2964e-01 1.3084e-01
2160.92 2.1176e-01 6.3310e-01 1.5514e-01
2292.92 2.0407e-01 6.3550e-01 1.6042e-01
2432.98 1.7745e-01 6.3859e-01 1.8396e-01
2581.60 1.1895e-01 6.1491e-01 2.6614e-01
2739.29 1.4270e-01 6.3351e-01 2.2379e-01
2906.62 1.1726e-01 6.2746e-01 2.5528e-01
3084.17 8.3910e-02 6.0600e-01 3.1009e-01
3272.56 5.5235e-02 5.6775e-01 3.7701e-01
3472.46 3.8526e-02 5.3346e-01 4.2801e-01
3684.57 2.2234e-02 4.7254e-01 5.0523e-01
3909.64 1.5260e-02 4.3936e-01 5.4538e-01
4148.46 1.5950e-02 4.4618e-01 5.3786e-01
4401.86 1.6450e-02 4.4883e-01 5.3472e-01
4670.75 1.8161e-02 4.7262e-01 5.0922e-01
4956.05 8.2427e-03 3.8606e-01 6.0570e-01
5258.79 3.2480e-03 3.1079e-01 6.8597e-01
5580.02 9.8656e-04 2.3692e-01 7.6210e-01
5920.87 3.1165e-04 1.7405e-01 8.2564e-01
6282.54 1.9761e-04 1.4819e-01 8.5161e-01
6666.30 1.3160e-04 1.3420e-01 8.6567e-01
7073.50 1.3968e-04 1.3856e-01 8.6130e-01
7505.58 1.3466e-04 1.2784e-01 8.7202e-01
7964.05 1.9533e-04 1.4009e-01 8.5971e-01
8450.53 3.7308e-04 1.6508e-01 8.3455e-01
8966.72 8.0823e-04 1.9935e-01 7.9984e-01
9514.44 1.9624e-03 2.4161e-01 7.5643e-01
10095.62 3.9853e-03 3.1073e-01 6.8528e-01
10712.30 6.6143e-03 3.4745e-01 6.4594e-01
11366.65 1.1323e-02 4.1226e-01 5.7642e-01
12061.10 1.8946e-02 4.7019e-01 5.1087e-01
12793.43 2.4045e-02 4.9822e-01 4.7773e-01
13528.61 1.5023e-02 4.4686e-01 5.3811e-01
14194.74 2.0381e-02 4.6541e-01 5.1421e-01
14757.77 2.1876e-02 5.1544e-01 4.6268e-01
15240.48 2.2149e-02 5.8467e-01 3.9318e-01
15646.99 3.0327e-03 7.4406e-02 9.2256e-01
15960.30 3.7185e-02 7.3870e-01 2.2411e-01
16187.41 2.6360e-02 7.9686e-01 1.7678e-01
16354.17 4.4224e-02 7.6083e-01 1.9494e-01
16484.18 3.2740e-02 7.5635e-01 2.1091e-01
16593.12 1.4296e-02 7.6411e-01 2.2159e-01
16691.99 3.1944e-02 7.0191e-01 2.6615e-01
16788.59 2.5177e-02 7.0699e-01 2.6783e-01
16888.37 8.3453e-03 7.0543e-01 2.8623e-01
16998.79 8.6813e-03 6.7682e-01 3.1450e-01
17146.37 9.5961e-03 6.7157e-01 3.1883e-01
17415.23 3.1450e-03 6.5508e-01 3.4178e-01
17888.12 5.3771e-03 6.0609e-01 3.8853e-01
18532.37 2.6050e-03 5.8424e-01 4.1315e-01
19260.76 3.4323e-03 5.3760e-01 4.5897e-01
20034.10 1.1282e-03 4.7450e-01 5.2437e-01
20838.00 9.5551e-04 4.5078e-01 5.4826e-01
21647.97 1.2094e-03 3.9147e-01 6.0732e-01
22447.94 8.1437e-04 3.7900e-01 6.2019e-01
23245.88 3.1075e-04 2.4657e-01 7.5311e-01
24052.47 7.2698e-04 2.3571e-01 7.6357e-01
24867.72 3.8345e-04 2.0683e-01 7.9278e-01
25698.86 2.4762e-04 1.8393e-01 8.1582e-01
26587.16 1.5693e-03 1.5275e-01 8.4568e-01
27637.54 5.8116e-05 1.2242e-01 8.7752e-01
28986.97 1.2970e-04 1.2188e-01 8.7799e-01
#TIME: 378.54
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.4053e-01 6.2713e-01 1.3234e-01
886.22 2.4190e-01 6.2947e-01 1.2863e-01
906.14 9.5727e-02 3.1138e-01 5.9289e-01
944.43 2.3869e-01 6.1162e-01 1.4969e-01
999.11 2.3241e-01 6.3034e-01 1.3725e-01
1060.83 2.2154e-01 6.4003e-01 1.3843e-01
1125.62 2.6369e-01 6.1903e-01 1.1728e-01
1194.38 2.6489e-01 6.1985e-01 1.1526e-01
1267.34 2.2298e-01 6.3789e-01 1.3913e-01
1344.75 2.2429e-01 6.3798e-01 1.3772e-01
1426.89 2.4625e-01 6.2887e-01 1.2488e-01
1514.05 2.5207e-01 6.2668e-01 1.2126e-01
1606.54 2.5528e-01 6.2451e-01 1.2021e-01
1704.67 2.6051e-01 6.2131e-01 1.1818e-01
1808.80 2.5819e-01 6.2245e-01 1.1936e-01
1919.29 2.4748e-01 6.2635e-01 1.2617e-01
2036.53 2.4150e-01 6.2542e-01 1.3308e-01
2160.92 2.2516e-01 6.3161e-01 1.4322e-01
2292.92 1.9711e-01 6.3529e-01 1.6759e-01
2432.98 1.5385e-01 6.2780e-01 2.1834e-01
2581.60 1.5743e-01 6.3615e-01 2.0641e-01
2739.29 9.7189e-02 5.9520e-01 3.0761e-01
2906.62 7.6288e-02 5.7296e-01 3.5076e-01
3084.17 8.7425e-02 6.1027e-01 3.0230e-01
3272.56 5.6144e-02 5.6420e-01 3.7965e-01
3472.46 3.9311e-02 5.4166e-01 4.1903e-01
3684.57 2.4555e-02 4.9602e-01 4.7942e-01
3909.64 1.5245e-02 4.3713e-01 5.4762e-01
4148.46 1.7868e-02 4.6575e-01 5.1639e-01
4401.86 1.9429e-02 4.9173e-01 4.8884e-01
4670.75 1.7381e-02 4.6003e-01 5.2259e-01
4956.05 9.2096e-03 3.8708e-01 6.0371e-01
5258.79 2.8408e-03 2.8843e-01 7.0873e-01
5580.02 1.0609e-03 2.4419e-01 7.5475e-01
5920.87 3.2475e-04 1.7494e-01 8.2474e-01
6282.54 1.8147e-04 1.3873e-01 8.6109e-01
6666.30 1.5628e-04 1.4495e-01 8.5490e-01
7073.50 1.3471e-04 1.3487e-01 8.6500e-01
7505.58 1.5669e-04 1.2945e-01 8.7039e-01
7964.05 2.0832e-04 1.3849e-01 8.6130e-01
8450.53 4.0128e-04 1.6338e-01 8.3622e-01
8966.72 8.0136e-04 1.9346e-01 8.0574e-01
9514.44 2.1010e-03 2.5284e-01 7.4506e-01
10095.62 4.1932e-03 3.1323e-01 6.8257e-01
10712.30 6.8851e-03 3.5821e-01 6.3491e-01
11366.65 1.5135e-02 4.4762e-01 5.3724e-01
12061.10 1.7291e-02 4.5775e-01 5.2496e-01
12793.43 1.9319e-02 5.2600e-01 4.5469e-01
13528.61 2.4352e-02 4.8590e-01 4.8974e-01
14194.74 1.5698e-02 4.7046e-01 5.1384e-01
14757.77 7.3814e-03 3.9586e-01 5.9676e-01
15240.48 2.9720e-02 5.6009e-01 4.1019e-01
15646.99 3.1734e-02 6.3376e-01 3.3450e-01
15960.30 2.6102e-02 7.3292e-01 2.4098e-01
16187.41 3.8701e-02 7.7517e-01 1.8612e-01
16354.17 3.6350e-02 7.7614e-01 1.8751e-01
16484.18 3.2774e-02 7.5041e-01 2.1681e-01
16593.12 1.9426e-02 7.6147e-01 2.1910e-01
16691.99 2.0066e-02 7.0869e-01 2.7124e-01
16788.59 2.1846e-02 7.2200e-01 2.5616e-01
16888.37 2.5358e-02 7.0495e-01 2.6969e-01
16998.79 9.6816e-03 7.2037e-01 2.6995e-01
17146.37 8.0059e-03 7.0626e-01 2.8573e-01
17415.23 2.4863e-03 6.8711e-01 3.1040e-01
17888.12 6.3757e-03 6.1563e-01 3.7799e-01
18532.37 2.8546e-03 5.9228e-01 4.0486e-01
19260.76 1.7448e-03 5.4535e-01 4.5290e-01
20034.10 2.1125e-03 4.9645e-01 5.0144e-01
20838.00 1.0919e-03 4.8623e-01 5.1267e-01
21647.97 3.5997e-04 3.5370e-01 6.4594e-01
22447.94 3.7461e-04 3.9985e-01 5.9978e-01
23245.88 3.7867e-04 3.2069e-01 6.7893e-01
24052.47 3.8740e-04 2.3835e-01 7.6126e-01
24867.72 1.0135e-03 2.1173e-01 7.8726e-01
25698.86 2.8706e-04 1.8540e-01 8.1432e-01
26587.16 1.3134e-04 1.7297e-01 8.2690e-01
27637.54 2.4097e-04 1.6239e-01 8.3737e-01
28986.97 1.2062e-04 1.1409e-01 8.8579e-01
#TIME: 383.98
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.6151e-01 6.2585e-01 1.1264e-01
886.22 2.4985e-01 6.2675e-01 1.2340e-01
906.14 2.2307e-01 6.3784e-01 1.3909e-01
944.43 2.4920e-01 6.0395e-01 1.4685e-01
999.11 2.3766e-01 6.3436e-01 1.2798e-01
1060.83 2.5484e-01 6.2744e-01 1.1772e-01
1125.62 2.2399e-01 5.3430e-01 2.4171e-01
1194.38 2.6098e-01 6.2085e-01 1.1818e-01
1267.34 2.4223e-01 5.7618e-01 1.8159e-01
1344.75 2.3772e-01 6.3535e-01 1.2693e-01
1426.89 2.6403e-01 6.2223e-01 1.1374e-01
1514.05 2.4266e-01 6.3350e-01 1.2384e-01
1606.54 2.6138e-01 6.2510e-01 1.1352e-01
1704.67 2.5926e-01 6.2300e-01 1.1774e-01
1808.80 2.5870e-01 6.2091e-01 1.2039e-01
1919.29 2.3812e-01 6.2806e-01 1.3382e-01
2036.53 2.4023e-01 6.2861e-01 1.3117e-01
2160.92 2.3243e-01 6.2976e-01 1.3781e-01
2292.92 2.1680e-01 6.3641e-01 1.4679e-01
2432.98 1.9479e-01 6.3691e-01 1.6830e-01
2581.60 1.3466e-01 6.2590e-01 2.3944e-01
2739.29 1.3853e-01 6.3072e-01 2.3076e-01
2906.62 1.1110e-01 6.1450e-01 2.7440e-01
3084.17 9.3096e-02 6.1489e-01 2.9201e-01
3272.56 5.7927e-02 5.6636e-01 3.7571e-01
3472.46 3.8059e-02 5.3171e-01 4.3023e-01
3684.57 2.5868e-02 4.9375e-01 4.8038e-01
3909.64 1.7664e-02 4.5623e-01 5.2610e-01
4148.46 1.6856e-02 4.6216e-01 5.2098e-01
4401.86 1.9394e-02 4.7909e-01 5.0151e-01
4670.75 1.8622e-02 4.8369e-01 4.9769e-01
4956.05 9.0295e-03 3.9378e-01 5.9719e-01
5258.79 3.2188e-03 3.0124e-01 6.9554e-01
5580.02 9.1343e-04 2.2576e-01 7.7333e-01
5920.87 3.9396e-04 1.8419e-01 8.1542e-01
6282.54 2.2678e-04 1.7002e-01 8.2976e-01
6666.30 1.6056e-04 1.4190e-01 8.5794e-01
7073.50 1.5067e-04 1.3843e-01 8.6142e-01
7505.58 1.5174e-04 1.2605e-01 8.7380e-01
7964.05 2.2762e-04 1.5007e-01 8.4970e-01
8450.53 3.9898e-04 1.5848e-01 8.4112e-01
8966.72 9.4500e-04 2.0632e-01 7.9273e-01
9514.44 2.3241e-03 2.6683e-01 7.3084e-01
10095.62 4.2441e-03 3.2175e-01 6.7401e-01
10712.30 7.0399e-03 3.5937e-01 6.3359e-01
11366.65 1.3292e-02 4.2555e-01 5.6116e-01
12061.10 1.6621e-02 4.8153e-01 5.0184e-01
12793.43 1.3424e-02 4.2123e-01 5.6534e-01
13528.61 2.1973e-02 4.9243e-01 4.8560e-01
14194.74 2.2928e-02 5.4280e-01 4.3427e-01
14757.77 1.5207e-02 5.2385e-01 4.6094e-01
15240.48 1.5992e-02 5.3327e-01 4.5074e-01
15646.99 1.9487e-02 6.7230e-01 3.0821e-01
15960.30 4.5282e-02 7.2494e-01 2.2978e-01
16187.41 4.4156e-02 7.1490e-01 2.4095e-01
16354.17 5.2495e-02 7.6721e-01 1.8030e-01
16484.18 1.9248e-02 7.9010e-01 1.9065e-01
16593.12 1.6985e-02 7.6468e-01 2.1834e-01
16691.99 1.7966e-02 7.3813e-01 2.4390e-01
16788.59 1.9165e-02 7.1786e-01 2.6297e-01
16888.37 1.9669e-02 7.1346e-01 2.6687e-01
16998.79 1.1747e-02 7.0981e-01 2.7844e-01
17146.37 1.3635e-02 6.9663e-01 2.8974e-01
17415.23 5.8767e-03 6.8256e-01 3.1156e-01
17888.12 5.2549e-03 6.4316e-01 3.5159e-01
18532.37 2.6090e-03 5.9078e-01 4.0661e-01
19260.76 2.5572e-03 5.5475e-01 4.4269e-01
20034.10 1.8052e-03 5.1063e-01 4.8757e-01
20838.00 3.4664e-03 4.8066e-01 5.1587e-01
21647.97 1.2921e-03 5.1419e-01 4.8452e-01
22447.94 8.9068e-04 4.2405e-01 5.7506e-01
23245.88 3.9353e-04 3.2357e-01 6.7603e-01
24052.47 3.6971e-04 2.4349e-01 7.5614e-01
24867.72 5.4291e-04 2.5238e-01 7.4707e-01
25698.86 3.3609e-04 1.9813e-01 8.0154e-01
26587.16 6.1100e-04 1.6583e-01 8.3356e-01
27637.54 1.9139e-04 1.6535e-01 8.3446e-01
28986.97 1.5261e-04 1.2257e-01 8.7728e-01
#TIME: 389.50
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.4570e-01 6.3072e-01 1.2358e-01
886.22 2.5780e-01 6.2542e-01 1.1677e-01
906.14 1.8774e-01 6.5125e-01 1.6101e-01
944.43 2.5527e-01 6.2457e-01 1.2015e-01
999.11 2.8553e-01 5.8728e-01 1.2718e-01
1060.83 2.8453e-01 6.1235e-01 1.0312e-01
1125.62 2.6083e-01 6.2033e-01 1.1884e-01
1194.38 2.5321e-01 6.2819e-01 1.1860e-01
1267.34 2.5717e-01 6.2558e-01 1.1724e-01
1344.75 2.4635e-01 5.6913e-01 1.8452e-01
1426.89 2.6494e-01 6.2072e-01 1.1434e-01
1514.05 2.7272e-01 6.1636e-01 1.1092e-01
1606.54 2.5931e-01 6.2352e-01 1.1717e-01
1704.67 2.7043e-01 6.2164e-01 1.0793e-01
1808.80 2.6641e-01 6.1864e-01 1.1495e-01
1919.29 2.5636e-01 6.2728e-01 1.1636e-01
2036.53 2.4454e-01 6.2778e-01 1.2768e-01
2160.92 2.3154e-01 6.2957e-01 1.3889e-01
2292.92 2.0548e-01 6.3803e-01 1.5649e-01
2432.98 1.7091e-01 6.3633e-01 1.9276e-01
2581.60 1.6410e-01 6.4014e-01 1.9577e-01
2739.29 1.1372e-01 6.0676e-01 2.7952e-01
2906.62 1.2128e-01 6.2475e-01 2.5397e-01
3084.17 9.0653e-02 6.0941e-01 2.9994e-01
3272.56 6.0508e-02 5.7164e-01 3.6785e-01
3472.46 3.9572e-02 5.3752e-01 4.2291e-01
3684.57 2.8241e-02 5.0098e-01 4.7078e-01
3909.64 2.1563e-02 4.7530e-01 5.0314e-01
4148.46 1.7757e-02 4.5603e-01 5.2621e-01
4401.86 1.9801e-02 4.7596e-01 5.0424e-01
4670.75 1.8005e-02 4.6129e-01 5.2070e-01
4956.05 9.6904e-03 4.0680e-01 5.8351e-01
5258.79 3.5061e-03 3.1939e-01 6.7711e-01
5580.02 9.1175e-04 2.3354e-01 7.6555e-01
5920.87 3.8150e-04 1.8484e-01 8.1478e-01
6282.54 2.2776e-04 1.5978e-01 8.3999e-01
6666.30 1.7373e-04 1.4884e-01 8.5099e-01
7073.50 1.5308e-04 1.3486e-01 8.6499e-01
7505.58 1.9392e-04 1.4582e-01 8.5398e-01
7964.05 2.0673e-04 1.4180e-01 8.5799e-01
8450.53 4.5248e-04 1.7718e-01 8.2237e-01
8966.72 9.6448e-04 2.1232e-01 7.8672e-01
9514.44 2.1478e-03 2.5450e-01 7.4336e-01
10095.62 4.3432e-03 3.1343e-01 6.8223e-01
10712.30 8.0398e-03 3.8331e-01 6.0865e-01
11366.65 1.2497e-02 4.1614e-01 5.7137e-01
