#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
9.9911e+02 1.5301e-09 5.2833e-02 9.4717e-01 3.7592e-10 1.1969e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.4426e-09 5.0715e-02 9.4928e-01 4.0974e-10 1.4903e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.4842e-09 5.1705e-02 9.4830e-01 3.9380e-10 1.3481e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.4793e-09 5.1542e-02 9.4846e-01 3.9719e-10 1.3795e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 1.4351e-09 5.0335e-02 9.4966e-01 4.2006e-10 1.5973e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 1.4529e-09 5.0441e-02 9.4956e-01 4.2461e-10 1.6583e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 1.6116e-09 5.3732e-02 9.4627e-01 3.7932e-10 1.2615e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 1.6117e-09 5.3773e-02 9.4623e-01 3.7811e-10 1.2499e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 1.5178e-09 5.2178e-02 9.4782e-01 3.9217e-10 1.3473e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 1.5323e-09 5.2852e-02 9.4715e-01 3.7618e-10 1.2002e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 1.5979e-09 5.4648e-02 9.4535e-01 3.4703e-10 9.7110e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 1.6286e-09 5.5809e-02 9.4419e-01 3.2589e-10 8.1762e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 1.7451e-09 5.9052e-02 9.4095e-01 2.8330e-10 5.6523e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 1.7913e-09 6.0991e-02 9.3901e-01 2.5582e-10 4.2664e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 1.7722e-09 6.2125e-02 9.3788e-01 2.3153e-10 3.1810e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 1.7687e-09 6.3722e-02 9.3628e-01 2.0599e-10 2.2676e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 1.8778e-09 6.7788e-02 9.3221e-01 1.7191e-10 1.3884e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 2.2573e-09 7.8382e-02 9.2162e-01 1.2016e-10 5.4525e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 2.7606e-09 9.2203e-02 9.0780e-01 7.9261e-11 1.8380e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 3.4798e-09 1.1255e-01 8.8745e-01 4.5716e-11 4.3208e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 4.2990e-09 1.3707e-01 8.6293e-01 2.5307e-11 9.0369e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 5.4698e-09 1.7087e-01 8.2913e-01 1.2767e-11 1.5023e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 6.9054e-09 2.1291e-01 7.8709e-01 6.1072e-12 2.1923e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 7.9093e-09 2.5103e-01 7.4897e-01 3.1845e-12 3.9119e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 9.4693e-09 2.9340e-01 7.0660e-01 1.7932e-12 9.1040e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 1.4366e-08 3.7989e-01 6.2011e-01 7.4059e-13 1.1345e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 2.2086e-08 4.9415e-01 5.0585e-01 2.3607e-13 7.9356e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 3.1372e-08 6.1957e-01 3.8043e-01 5.7984e-14 3.0296e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 4.2435e-08 7.3570e-01 2.6430e-01 1.2481e-14 9.2486e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 5.6665e-08 8.2815e-01 1.7185e-01 2.5983e-15 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 7.5559e-08 8.9884e-01 1.0116e-01 4.4117e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 9.9893e-08 9.4507e-01 5.4927e-02 6.3340e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.3922e-07 9.7426e-01 2.5735e-02 6.3595e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 2.0003e-07 9.8933e-01 1.0668e-02 4.6273e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 2.9036e-07 9.9606e-01 3.9407e-03 2.3656e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 4.6070e-07 9.9882e-01 1.1778e-03 6.7012e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 8.8861e-07 9.9977e-01 2.3211e-04 5.9802e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.4704e-06 9.9994e-01 6.3181e-05 1.3279e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 2.4677e-06 9.9998e-01 1.5959e-05 2.3285e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 4.4129e-06 9.9999e-01 3.4754e-06 2.6847e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 7.4468e-06 9.9999e-01 8.1045e-07 3.6198e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 1.2338e-05 9.9999e-01 1.7112e-07 3.3686e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 1.9188e-05 9.9998e-01 3.6781e-08 3.0470e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 2.9349e-05 9.9997e-01 8.4881e-09 3.4548e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 4.8940e-05 9.9995e-01 1.6344e-09 2.3744e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 7.4274e-05 9.9993e-01 3.8554e-10 2.8837e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 9.8762e-05 9.9990e-01 1.2645e-10 9.0804e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.3717e-04 9.9986e-01 4.8963e-11 5.4651e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.9816e-04 9.9980e-01 2.1601e-11 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 2.9315e-04 9.9971e-01 1.0805e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 4.1646e-04 9.9958e-01 4.3214e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 4.8878e-04 9.9951e-01 2.5241e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 6.0043e-04 9.9940e-01 1.1565e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.5330e-04 9.9935e-01 6.7397e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 6.9016e-04 9.9931e-01 4.6169e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 7.5025e-04 9.9925e-01 3.0189e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 8.4581e-04 9.9915e-01 1.8126e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 9.7700e-04 9.9902e-01 1.0117e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0844e-03 9.9892e-01 6.1296e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.3536e-03 9.9865e-01 2.3422e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.4643e-03 9.9854e-01 1.1191e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.4028e-03 9.9860e-01 8.2814e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.2149e-03 9.9879e-01 7.8677e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.1650e-03 9.9883e-01 5.1564e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.2088e-03 9.9879e-01 2.8077e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.1078e-03 9.9889e-01 2.4395e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 9.9871e-04 9.9900e-01 2.0955e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 8.9984e-04 9.9910e-01 1.7650e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 8.9711e-04 9.9910e-01 1.1677e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 8.3083e-04 9.9917e-01 9.5476e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 6.3987e-04 9.9936e-01 1.2034e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 6.4301e-04 9.9936e-01 6.5437e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 5.9129e-04 9.9941e-01 3.5202e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 3.5503e-04 9.9964e-01 3.7466e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.9711e-04 9.9980e-01 2.3693e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0397e-04 9.9990e-01 9.3174e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 3.3653e-05 9.9997e-01 1.2711e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.8016e-05 9.9998e-01 1.2944e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.5741e-05 9.9998e-01 7.9248e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.6730e-05 9.9998e-01 4.1190e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.6301e-05 9.9998e-01 2.7064e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.7483e-05 9.9998e-01 1.2834e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.1689e-05 9.9999e-01 1.8437e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.1990e-05 9.9999e-01 9.4537e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 9.5014e-06 9.9999e-01 9.4680e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0775e-05 9.9999e-01 4.0545e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 8.2148e-06 9.9999e-01 4.5893e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 8.3754e-06 9.9999e-01 2.5850e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 4.8805e-06 1.0000e+00 5.6455e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 3.7266e-06 1.0000e+00 6.4455e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.9781e-06 1.0000e+00 6.5974e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 3.7208e-06 1.0000e+00 2.3171e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.1885e-06 1.0000e+00 2.1713e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.9346e-06 1.0000e+00 4.0861e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.5955e-06 1.0000e+00 3.9779e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 8.5539e-07 1.0000e+00 1.1033e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.6776e-06 1.0000e+00 1.3843e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 7.6722e-07 1.0000e+00 5.8454e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.5012e-07 1.0000e+00 5.7700e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 3.6916e-07 1.0000e+00 1.5395e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 4.0883e-07 1.0000e+00 8.5485e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 7.1536e-07 1.0000e+00 1.6505e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 6.1415e-07 1.0000e+00 1.8391e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 5.7162e-07 1.0000e+00 1.7655e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 6.7578e-07 1.0000e+00 9.9492e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 7.1188e-07 1.0000e+00 8.1511e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 8.5285e-07 1.0000e+00 5.1631e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 8.6818e-07 1.0000e+00 4.7915e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.2349e-07 1.0000e+00 4.4290e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 7.5197e-07 1.0000e+00 5.7361e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.0068e-07 1.0000e+00 1.4428e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 46.6332
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 4.1317e-14 2.1440e-04 9.9979e-01 2.5200e-07 1.4936e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 2.2436e-09 7.0779e-02 9.2922e-01 1.8874e-10 1.9955e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 2.5656e-09 7.7733e-02 9.2227e-01 1.5343e-10 1.1798e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 2.3139e-09 7.2332e-02 9.2767e-01 1.7989e-10 1.7660e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 2.3456e-09 7.3021e-02 9.2698e-01 1.7617e-10 1.6747e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 2.2672e-09 7.1325e-02 9.2867e-01 1.8542e-10 1.9065e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 2.3768e-09 7.3676e-02 9.2632e-01 1.7287e-10 1.5971e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 2.3068e-09 7.2096e-02 9.2790e-01 1.8166e-10 1.8136e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 2.3405e-09 7.2643e-02 9.2736e-01 1.7972e-10 1.7718e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 2.4110e-09 7.3687e-02 9.2631e-01 1.7678e-10 1.7164e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 2.6539e-09 7.8104e-02 9.2190e-01 1.5860e-10 1.3215e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 2.7657e-09 8.0487e-02 9.1951e-01 1.4789e-10 1.1047e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 2.7112e-09 8.0370e-02 9.1963e-01 1.4415e-10 1.0154e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 2.8445e-09 8.3684e-02 9.1632e-01 1.2960e-10 7.6719e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 2.9012e-09 8.5243e-02 9.1476e-01 1.2299e-10 6.6703e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 2.9696e-09 8.7381e-02 9.1262e-01 1.1404e-10 5.4368e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 3.1103e-09 9.1050e-02 9.0895e-01 1.0178e-10 4.0214e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 3.3543e-09 9.7440e-02 9.0256e-01 8.4142e-11 2.4281e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 3.4303e-09 1.0168e-01 8.9832e-01 7.1652e-11 1.5511e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 3.5834e-09 1.0779e-01 8.9221e-01 5.8613e-11 8.9421e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 3.9981e-09 1.1883e-01 8.8117e-01 4.4301e-11 4.2742e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 4.8670e-09 1.3857e-01 8.6143e-01 2.9308e-11 1.4762e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 6.0324e-09 1.6430e-01 8.3570e-01 1.8110e-11 4.2886e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 7.7619e-09 2.0262e-01 7.9738e-01 9.4905e-12 8.1447e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 9.9310e-09 2.5095e-01 7.4905e-01 4.5828e-12 1.2602e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 1.3104e-08 3.1632e-01 6.8368e-01 1.9490e-12 1.4609e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 1.6656e-08 3.8834e-01 6.1166e-01 8.1297e-13 1.6492e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 1.9135e-08 4.4997e-01 5.5003e-01 3.7491e-13 2.3537e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 2.3583e-08 5.2253e-01 4.7747e-01 1.6889e-13 3.5245e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 3.3967e-08 6.2686e-01 3.7314e-01 5.8415e-14 3.3645e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 4.9099e-08 7.4036e-01 2.5964e-01 1.4337e-14 1.5554e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 5.8800e-08 8.1052e-01 1.8948e-01 4.2575e-15 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 7.0341e-08 8.7169e-01 1.2831e-01 1.0422e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 8.8528e-08 9.2138e-01 7.8620e-02 2.0812e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
