#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
4670.75 3.6416e-03 6.2221e-01 3.5839e-01 1.5762e-02
4956.05 2.0318e-03 5.4371e-01 4.3262e-01 2.1641e-02
5258.79 1.1350e-03 4.3788e-01 5.2963e-01 3.1358e-02
5580.02 5.4172e-04 3.4089e-01 6.1796e-01 4.0603e-02
5920.87 2.3971e-04 2.6890e-01 6.8114e-01 4.9720e-02
6282.54 1.3598e-04 2.1566e-01 7.2689e-01 5.7318e-02
6666.30 1.1375e-04 2.1040e-01 7.2857e-01 6.0915e-02
7073.50 1.0822e-04 2.0217e-01 7.3416e-01 6.3564e-02
7505.58 9.5455e-05 1.9376e-01 7.3922e-01 6.6921e-02
7964.05 1.1539e-04 1.9382e-01 7.3534e-01 7.0727e-02
8450.53 2.2469e-04 2.4391e-01 6.9155e-01 6.4314e-02
8966.72 4.1718e-04 2.8774e-01 6.5190e-01 5.9943e-02
9514.44 7.6943e-04 3.5179e-01 5.9502e-01 5.2420e-02
10095.62 1.5467e-03 4.4617e-01 5.1026e-01 4.2025e-02
10712.30 2.5684e-03 5.2190e-01 4.4266e-01 3.2876e-02
11366.65 4.0251e-03 6.0909e-01 3.6245e-01 2.4433e-02
12061.10 5.1916e-03 6.5925e-01 3.1595e-01 1.9607e-02
12793.43 8.5343e-03 6.9274e-01 2.8255e-01 1.6169e-02
13528.61 9.5441e-03 7.0072e-01 2.7387e-01 1.5860e-02
14194.74 1.0650e-02 6.0892e-01 3.5965e-01 2.0772e-02
14757.77 8.4622e-03 6.5369e-01 3.1941e-01 1.8440e-02
15240.48 1.4230e-02 7.1401e-01 2.6008e-01 1.1672e-02
15646.99 2.1502e-02 7.5802e-01 2.1436e-01 6.1134e-03
15960.30 3.3750e-02 8.1738e-01 9.6947e-02 5.1923e-02
16187.41 3.6264e-02 8.4174e-01 1.2003e-01 1.9676e-03
16354.17 3.6865e-02 8.7467e-01 8.7289e-02 1.1774e-03
16484.18 2.6335e-02 8.9224e-01 8.0239e-02 1.1906e-03
16593.12 1.3944e-02 8.6213e-01 1.2206e-01 1.8723e-03
16691.99 3.0227e-02 8.6346e-01 1.0427e-01 2.0502e-03
16788.59 1.2836e-02 8.6947e-01 1.1542e-01 2.2762e-03
16888.37 1.0783e-02 8.6524e-01 1.2141e-01 2.5692e-03
16998.79 1.0257e-02 8.4832e-01 1.3847e-01 2.9510e-03
17146.37 6.5705e-03 8.3533e-01 1.5418e-01 3.9270e-03
17415.23 5.5316e-03 8.1292e-01 1.7669e-01 4.8501e-03
17888.12 3.7825e-03 7.8333e-01 2.0550e-01 7.3932e-03
18532.37 3.4998e-03 7.7077e-01 2.1609e-01 9.6448e-03
19260.76 3.1095e-03 7.2789e-01 2.5615e-01 1.2855e-02
20034.10 3.5380e-03 6.2772e-01 3.4890e-01 1.9846e-02
20838.00 2.2151e-03 6.5651e-01 3.2007e-01 2.1203e-02
21647.97 1.8871e-03 6.3700e-01 3.3245e-01 2.8661e-02
22447.94 2.2977e-03 3.7983e-01 5.6794e-01 4.9931e-02
23245.88 8.1503e-04 4.4616e-01 4.9278e-01 6.0240e-02
24052.47 8.0388e-04 2.2712e-01 6.6302e-01 1.0906e-01
24867.72 1.6324e-03 3.9344e-01 5.0399e-01 1.0093e-01
25698.86 9.3544e-04 3.2209e-01 5.5750e-01 1.1948e-01
26587.16 6.6242e-04 3.2996e-01 5.3396e-01 1.3541e-01
27637.54 3.4906e-04 1.2471e-01 6.8803e-01 1.8692e-01
28986.97 3.0513e-04 1.0141e-01 4.2977e-01 4.6852e-01
#TIME: 389.50
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.7428e-01 7.6437e-01 5.9720e-02 1.6316e-03
1919.29 1.6558e-01 7.7185e-01 6.1780e-02 7.8890e-04
2581.60 2.2638e-02 8.4398e-01 1.3049e-01 2.8891e-03
3084.17 1.1400e-02 8.0432e-01 1.7927e-01 5.0152e-03
3472.46 5.7477e-03 7.1392e-01 2.7084e-01 9.4918e-03
3909.64 3.6754e-03 6.3249e-01 3.4867e-01 1.5159e-02
4148.46 3.4808e-03 6.2996e-01 3.5093e-01 1.5632e-02
4670.75 3.8343e-03 6.4266e-01 3.3861e-01 1.4901e-02
4956.05 2.4784e-03 5.4457e-01 4.3101e-01 2.1943e-02
5258.79 1.3394e-03 4.4019e-01 5.2824e-01 3.0229e-02
5580.02 6.0804e-04 3.3601e-01 6.2310e-01 4.0290e-02
5920.87 2.6209e-04 2.7315e-01 6.7837e-01 4.8214e-02
6282.54 1.4715e-04 2.2391e-01 7.1979e-01 5.6152e-02
6666.30 1.2330e-04 2.1567e-01 7.2589e-01 5.8311e-02
7073.50 1.1273e-04 2.0158e-01 7.3606e-01 6.2252e-02
7505.58 1.0186e-04 1.9253e-01 7.3997e-01 6.7395e-02
7964.05 1.2804e-04 2.0533e-01 7.2508e-01 6.9465e-02
8450.53 2.4207e-04 2.4222e-01 6.9519e-01 6.2349e-02
8966.72 4.4027e-04 2.9158e-01 6.4888e-01 5.9102e-02
9514.44 7.9714e-04 3.5693e-01 5.9086e-01 5.1415e-02
10095.62 1.6004e-03 4.5437e-01 5.0145e-01 4.2583e-02
10712.30 2.6737e-03 5.3609e-01 4.2923e-01 3.2007e-02
11366.65 4.4194e-03 6.2486e-01 3.4754e-01 2.3175e-02
12061.10 4.4131e-03 5.2914e-01 4.3647e-01 2.9979e-02
12793.43 6.7165e-03 5.8207e-01 3.8555e-01 2.5669e-02
13528.61 6.9307e-03 6.3754e-01 3.3340e-01 2.2128e-02
14194.74 9.8186e-03 5.1630e-01 1.9290e-01 2.8098e-01
14757.77 1.1403e-02 6.5797e-01 3.1359e-01 1.7039e-02
15240.48 2.6640e-02 7.5772e-01 2.0815e-01 7.4864e-03
15646.99 2.0636e-02 7.5372e-01 1.2299e-01 1.0265e-01
15960.30 3.2812e-02 8.2824e-01 1.3646e-01 2.4881e-03
16187.41 3.2268e-02 8.8261e-01 8.3974e-02 1.1469e-03
16354.17 5.4514e-02 8.6581e-01 7.8588e-02 1.0870e-03
16484.18 2.3648e-02 8.9829e-01 7.6939e-02 1.1235e-03
16593.12 2.0449e-02 8.8658e-01 9.1527e-02 1.4464e-03
16691.99 3.4674e-02 8.5671e-01 1.0664e-01 1.9790e-03
16788.59 1.4048e-02 8.6376e-01 1.2018e-01 2.0115e-03
16888.37 1.1964e-02 8.4827e-01 1.3721e-01 2.5511e-03
16998.79 1.0348e-02 8.6249e-01 1.2451e-01 2.6573e-03
17146.37 5.4084e-03 8.6362e-01 1.2785e-01 3.1229e-03
17415.23 7.3499e-03 8.3806e-01 1.4988e-01 4.7102e-03
17888.12 6.1600e-03 7.9819e-01 1.8946e-01 6.1971e-03
18532.37 3.3891e-03 7.7448e-01 2.1366e-01 8.4798e-03
19260.76 2.9942e-03 7.4516e-01 2.4007e-01 1.1768e-02
20034.10 2.5893e-03 7.0208e-01 2.8021e-01 1.5119e-02
20838.00 1.8514e-03 6.5282e-01 3.2533e-01 1.9996e-02
21647.97 1.4561e-03 6.2118e-01 3.5253e-01 2.4843e-02
22447.94 2.2635e-03 5.3192e-01 4.2518e-01 4.0642e-02
23245.88 2.5782e-03 4.5033e-01 4.8736e-01 5.9732e-02
24052.47 1.2849e-03 3.4313e-01 5.7250e-01 8.3085e-02
24867.72 6.7461e-04 4.2109e-01 4.8773e-01 9.0502e-02
25698.86 2.9095e-04 3.8061e-01 5.1161e-01 1.0749e-01
26587.16 5.4822e-04 3.3659e-01 5.3221e-01 1.3065e-01
27637.54 3.1281e-04 2.9902e-01 5.4675e-01 1.5391e-01
28986.97 3.8174e-04 1.9492e-01 5.2048e-01 2.8423e-01
#TIME: 395.10
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.7703e-01 7.6662e-01 5.5694e-02 6.5971e-04
1919.29 1.8530e-01 7.5597e-01 5.8009e-02 7.2351e-04
2581.60 5.8715e-02 8.3175e-01 1.0749e-01 2.0479e-03
3084.17 1.0430e-02 8.0930e-01 1.7548e-01 4.7833e-03
3472.46 5.5247e-03 7.2215e-01 2.6301e-01 9.3126e-03
3909.64 3.5916e-03 6.3598e-01 3.4577e-01 1.4652e-02
4148.46 3.5841e-03 6.1940e-01 3.6099e-01 1.6031e-02
4670.75 3.7414e-03 6.3787e-01 3.4344e-01 1.4951e-02
4956.05 2.8050e-03 5.7520e-01 4.0211e-01 1.9886e-02
5258.79 1.1969e-03 4.3298e-01 5.3431e-01 3.1515e-02
5580.02 6.4092e-04 3.5546e-01 6.0510e-01 3.8794e-02
5920.87 2.9664e-04 2.8225e-01 6.6949e-01 4.7960e-02
6282.54 1.6572e-04 2.3813e-01 7.0752e-01 5.4178e-02
6666.30 1.3131e-04 2.1561e-01 7.2578e-01 5.8480e-02
7073.50 1.2427e-04 2.1288e-01 7.2568e-01 6.1318e-02
7505.58 1.1188e-04 1.9408e-01 7.3940e-01 6.6412e-02
7964.05 1.3721e-04 2.0772e-01 7.2452e-01 6.7628e-02
8450.53 2.5297e-04 2.4229e-01 6.9427e-01 6.3185e-02
8966.72 4.4394e-04 2.9603e-01 6.4545e-01 5.8074e-02
9514.44 8.4829e-04 3.6103e-01 5.8716e-01 5.0962e-02
10095.62 1.5897e-03 4.4757e-01 5.1049e-01 4.0354e-02
10712.30 2.6857e-03 5.2491e-01 4.4066e-01 3.1745e-02
11366.65 4.7178e-03 6.2041e-01 3.5315e-01 2.1721e-02
12061.10 7.7667e-03 6.7826e-01 2.9697e-01 1.7003e-02
12793.43 8.9000e-03 6.8727e-01 2.8777e-01 1.6064e-02
13528.61 1.1865e-02 7.1550e-01 2.5831e-01 1.4328e-02
14194.74 8.9281e-03 5.3617e-01 4.2112e-01 3.3787e-02
14757.77 1.1891e-02 6.9125e-01 2.8240e-01 1.4453e-02
15240.48 2.1892e-02 6.6337e-01 1.5191e-01 1.6283e-01
15646.99 2.5824e-02 7.9967e-01 1.7017e-01 4.3351e-03
15960.30 2.3625e-02 8.5755e-01 1.1664e-01 2.1805e-03
16187.41 4.0524e-02 8.8836e-01 7.0206e-02 9.0731e-04
16354.17 4.0584e-02 8.7928e-01 7.9198e-02 9.3990e-04
16484.18 2.3356e-02 8.9319e-01 8.2304e-02 1.1476e-03
16593.12 2.6137e-02 8.7267e-01 9.9611e-02 1.5828e-03
16691.99 3.2730e-02 8.7434e-01 9.1323e-02 1.6063e-03
16788.59 1.1757e-02 8.1684e-01 1.0630e-01 6.5104e-02
16888.37 8.9526e-03 8.6553e-01 1.2322e-01 2.2951e-03
16998.79 1.0969e-02 8.6262e-01 1.2381e-01 2.6021e-03
17146.37 1.0719e-02 8.6113e-01 1.2519e-01 2.9593e-03
17415.23 1.0333e-02 8.2394e-01 1.6142e-01 4.3030e-03
17888.12 6.0113e-03 8.0080e-01 1.8709e-01 6.1017e-03
18532.37 4.6723e-03 7.6275e-01 2.2363e-01 8.9474e-03
19260.76 3.6132e-03 7.4692e-01 2.3921e-01 1.0258e-02
20034.10 2.6587e-03 7.3066e-01 2.5278e-01 1.3898e-02
20838.00 1.2000e-03 5.8703e-01 3.8214e-01 2.9628e-02
21647.97 1.4775e-03 6.2303e-01 3.4775e-01 2.7744e-02
22447.94 1.3537e-03 5.9103e-01 3.7486e-01 3.2748e-02
23245.88 1.0935e-03 3.8024e-01 5.6166e-01 5.7005e-02
24052.47 5.5797e-03 4.5583e-01 4.6571e-01 7.2882e-02
24867.72 1.8744e-03 4.0777e-01 4.9722e-01 9.3139e-02
25698.86 4.8097e-04 3.7938e-01 5.1061e-01 1.0953e-01
26587.16 3.1046e-04 3.4936e-01 5.2632e-01 1.2401e-01
27637.54 6.3320e-04 3.0405e-01 5.4507e-01 1.5025e-01
28986.97 8.3101e-05 4.7351e-02 7.4588e-01 2.0668e-01
#TIME: 400.78
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.9701e-01 7.4652e-01 5.5794e-02 6.7948e-04
1919.29 1.8387e-01 7.5854e-01 5.6888e-02 6.9474e-04
2581.60 3.0496e-02 8.4378e-01 1.2313e-01 2.5998e-03
3084.17 8.2316e-03 7.8739e-01 1.9850e-01 5.8701e-03
3472.46 5.7945e-03 7.3265e-01 2.5294e-01 8.6240e-03
3909.64 3.8252e-03 6.4007e-01 3.4165e-01 1.4446e-02
4148.46 3.6368e-03 6.3788e-01 3.4322e-01 1.5262e-02
4670.75 4.4441e-03 6.5310e-01 3.2819e-01 1.4263e-02
4956.05 2.8342e-03 5.6881e-01 4.0766e-01 2.0699e-02
5258.79 1.2477e-03 4.4831e-01 5.2030e-01 3.0143e-02
5580.02 6.7770e-04 3.5699e-01 6.0364e-01 3.8692e-02
5920.87 2.9998e-04 2.7439e-01 6.7745e-01 4.7852e-02
6282.54 1.6972e-04 2.3651e-01 7.0902e-01 5.4309e-02
6666.30 1.4423e-04 2.2297e-01 7.1832e-01 5.8559e-02
7073.50 1.3239e-04 2.1255e-01 7.2678e-01 6.0537e-02
7505.58 1.2312e-04 1.9480e-01 7.3967e-01 6.5405e-02
7964.05 1.5132e-04 2.1102e-01 7.2098e-01 6.7847e-02
8450.53 2.6629e-04 2.4849e-01 6.8888e-01 6.2356e-02
8966.72 5.0824e-04 2.9298e-01 6.4888e-01 5.7628e-02
9514.44 8.9948e-04 3.6337e-01 5.8598e-01 4.9754e-02
10095.62 1.7300e-03 4.5954e-01 4.9784e-01 4.0894e-02
10712.30 2.9832e-03 5.4207e-01 4.2509e-01 2.9854e-02
11366.65 5.0605e-03 6.2954e-01 3.4399e-01 2.1413e-02
12061.10 6.8394e-03 6.6784e-01 3.0675e-01 1.8568e-02
12793.43 7.1300e-03 6.0036e-01 3.7009e-01 2.2427e-02
13528.61 1.1615e-02 6.5096e-01 3.2008e-01 1.7352e-02
14194.74 1.3866e-02 6.6837e-01 2.9975e-01 1.8023e-02
14757.77 1.0478e-02 6.7693e-01 2.9738e-01 1.5210e-02
15240.48 1.5421e-02 6.7430e-01 2.9510e-01 1.5184e-02
15646.99 1.9788e-02 8.2350e-01 1.5230e-01 4.4091e-03
15960.30 4.8563e-02 8.5133e-01 9.8377e-02 1.7336e-03
16187.41 2.7761e-02 8.5120e-01 7.8800e-02 4.2241e-02
16354.17 4.3943e-02 8.6307e-01 9.1419e-02 1.5717e-03
16484.18 3.0335e-02 8.9590e-01 7.2819e-02 9.4943e-04
16593.12 4.0975e-02 8.7130e-01 8.6365e-02 1.3580e-03
16691.99 2.6162e-02 8.7714e-01 9.5108e-02 1.5883e-03
16788.59 3.7525e-02 7.9449e-01 1.6412e-01 3.8718e-03
16888.37 9.3205e-03 8.9067e-01 9.8206e-02 1.8063e-03
16998.79 2.0176e-02 8.5630e-01 1.2096e-01 2.5665e-03
17146.37 1.3327e-02 8.5534e-01 1.2839e-01 2.9404e-03
17415.23 9.5980e-03 8.4504e-01 1.4162e-01 3.7399e-03
17888.12 5.0361e-03 7.9442e-01 1.9477e-01 5.7774e-03
18532.37 4.8211e-03 7.9051e-01 1.9752e-01 7.1527e-03
19260.76 3.5880e-03 7.2055e-01 2.6515e-01 1.0711e-02
20034.10 2.8118e-03 7.1459e-01 2.6814e-01 1.4455e-02
20838.00 2.3518e-03 6.2876e-01 3.4013e-01 2.8757e-02
21647.97 3.0601e-03 6.2661e-01 3.4581e-01 2.4528e-02
22447.94 1.1075e-03 5.6330e-01 3.9963e-01 3.5963e-02
23245.88 8.0981e-04 4.8279e-01 4.6574e-01 5.0656e-02
24052.47 6.7021e-04 4.4008e-01 4.8747e-01 7.1782e-02
24867.72 1.2218e-03 4.2881e-01 4.8216e-01 8.7808e-02
25698.86 1.6954e-03 3.3488e-01 5.4743e-01 1.1599e-01
26587.16 7.6768e-04 1.9957e-01 6.5489e-01 1.4476e-01
27637.54 3.3687e-04 1.6934e-01 6.6909e-01 1.6123e-01
28986.97 7.2787e-04 2.7731e-01 5.5294e-01 1.6902e-01
