#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
27637.54 1.85e-06 1.00e+00 2.83e-08 5.05e-32 2.29e-32 3.76e-31 2.29e-32 
28986.97 1.51e-06 1.00e+00 1.28e-07 1.32e-31 5.99e-32 9.83e-31 5.99e-32 
#TIME: 24.56 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 5.47e-16 1.75e-07 1.22e-01 8.78e-01 1.37e-05 3.80e-20 1.30e-38 
999.11 5.79e-16 1.83e-07 1.24e-01 8.76e-01 1.33e-05 4.80e-20 1.30e-38 
1267.34 6.83e-16 2.09e-07 1.34e-01 8.66e-01 1.24e-05 4.20e-20 1.29e-38 
1514.05 8.34e-16 2.43e-07 1.46e-01 8.54e-01 2.08e-05 3.78e-19 8.42e-39 
1808.80 7.44e-16 2.27e-07 1.41e-01 8.59e-01 1.14e-05 6.69e-20 5.31e-39 
1919.29 7.48e-16 2.32e-07 1.43e-01 8.57e-01 1.00e-05 2.95e-20 4.41e-39 
2160.92 7.50e-16 2.38e-07 1.48e-01 8.52e-01 1.24e-05 6.88e-20 2.89e-39 
2292.92 6.84e-16 2.30e-07 1.47e-01 8.53e-01 1.01e-05 4.09e-20 2.35e-39 
2432.98 6.39e-16 2.27e-07 1.49e-01 8.51e-01 1.01e-05 5.31e-20 1.89e-39 
2581.60 5.95e-16 2.20e-07 1.49e-01 8.51e-01 1.56e-05 2.21e-19 1.51e-39 
2739.29 6.39e-16 2.41e-07 1.60e-01 8.40e-01 9.23e-06 4.47e-20 1.24e-39 
2906.62 7.30e-16 2.79e-07 1.78e-01 8.22e-01 6.47e-06 2.14e-20 1.08e-39 
3084.17 7.36e-16 2.96e-07 1.90e-01 8.10e-01 5.23e-06 1.00e-20 1.02e-39 
3272.56 7.24e-16 3.14e-07 2.05e-01 7.95e-01 4.30e-06 8.25e-21 1.04e-39 
3472.46 7.90e-16 3.66e-07 2.35e-01 7.65e-01 5.96e-06 1.73e-20 1.15e-39 
3684.57 8.45e-16 4.21e-07 2.68e-01 7.32e-01 3.69e-06 2.27e-21 1.40e-39 
3909.64 8.72e-16 4.83e-07 3.04e-01 6.96e-01 1.40e-06 4.94e-22 1.94e-39 
4148.46 1.14e-15 6.44e-07 3.68e-01 6.32e-01 6.56e-07 4.44e-23 2.58e-39 
4401.86 1.93e-15 9.99e-07 4.67e-01 5.33e-01 3.90e-07 1.44e-23 2.88e-39 
4670.75 3.10e-15 1.52e-06 5.88e-01 4.12e-01 3.05e-07 9.94e-24 2.85e-39 
4956.05 3.64e-15 1.87e-06 6.61e-01 3.39e-01 4.65e-08 2.79e-25 2.78e-39 
5258.79 4.05e-15 2.22e-06 7.26e-01 2.74e-01 2.43e-08 5.92e-26 2.70e-39 
5580.02 5.54e-15 3.01e-06 8.09e-01 1.91e-01 1.97e-07 6.50e-24 2.62e-39 
5920.87 7.81e-15 4.12e-06 8.80e-01 1.20e-01 4.63e-08 2.58e-25 2.67e-39 
6282.54 1.13e-14 5.68e-06 9.33e-01 6.73e-02 8.26e-10 5.06e-29 2.84e-39 
6666.30 1.90e-14 8.53e-06 9.69e-01 3.11e-02 4.20e-11 5.56e-31 3.04e-39 
7073.50 3.58e-14 1.37e-05 9.88e-01 1.17e-02 3.04e-12 7.90e-35 3.34e-39 
7505.58 6.85e-14 2.26e-05 9.97e-01 3.34e-03 1.09e-13 9.26e-38 3.94e-39 
7964.05 1.60e-13 4.24e-05 9.99e-01 9.55e-04 6.03e-15 1.10e-37 4.75e-39 
8450.53 4.86e-13 9.55e-05 1.00e+00 1.31e-04 2.37e-17 1.29e-37 5.72e-39 
8966.72 1.39e-12 2.04e-04 1.00e+00 1.99e-05 1.60e-19 1.64e-37 7.37e-39 
9514.44 5.25e-12 5.51e-04 9.99e-01 2.92e-06 9.77e-22 2.27e-37 1.04e-38 
10095.62 2.48e-11 1.68e-03 9.98e-01 3.73e-07 5.76e-24 3.39e-37 1.58e-38 
10712.30 1.34e-10 5.73e-03 9.94e-01 1.21e-08 1.04e-27 5.82e-37 2.77e-38 
11366.65 7.29e-10 1.99e-02 9.80e-01 4.85e-10 7.23e-32 1.20e-36 5.81e-38 
12061.10 3.76e-09 6.71e-02 9.33e-01 2.67e-11 3.49e-35 2.89e-36 1.42e-37 
12793.43 1.83e-08 2.10e-01 7.90e-01 6.38e-13 3.46e-37 6.87e-36 3.46e-37 
13528.61 5.97e-08 4.56e-01 5.44e-01 1.08e-11 1.26e-34 1.53e-35 7.83e-37 
14194.74 1.54e-07 7.91e-01 2.09e-01 1.22e-16 1.72e-36 3.30e-35 1.72e-36 
14757.77 2.63e-07 9.25e-01 7.48e-02 1.39e-18 3.76e-36 7.09e-35 3.76e-36 
15240.48 5.04e-07 9.41e-01 5.93e-02 1.32e-19 7.43e-36 1.38e-34 7.43e-36 
15646.99 1.06e-06 9.98e-01 1.86e-03 1.93e-25 1.39e-35 2.57e-34 1.39e-35 
15960.30 1.69e-06 9.99e-01 1.11e-03 5.40e-35 2.30e-35 4.22e-34 2.30e-35 
16187.41 2.14e-06 1.00e+00 4.01e-04 1.06e-34 4.54e-35 8.27e-34 4.54e-35 
16354.17 2.35e-06 1.00e+00 1.11e-04 2.09e-34 8.98e-35 1.63e-33 8.98e-35 
16484.18 3.45e-06 1.00e+00 1.69e-04 8.81e-27 1.66e-34 3.00e-33 1.66e-34 
16593.12 2.08e-06 9.99e-01 9.21e-04 5.83e-34 2.51e-34 4.52e-33 2.51e-34 
16691.99 2.28e-06 1.00e+00 1.93e-04 1.05e-29 3.20e-34 5.76e-33 3.20e-34 
16788.59 3.57e-06 1.00e+00 9.50e-05 2.68e-27 3.78e-34 6.78e-33 3.78e-34 
16888.37 2.41e-06 1.00e+00 3.36e-05 1.00e-33 4.34e-34 7.77e-33 4.34e-34 
16998.79 2.83e-06 1.00e+00 5.81e-05 4.26e-28 4.98e-34 8.90e-33 4.98e-34 
17146.37 1.68e-06 1.00e+00 4.31e-05 1.30e-33 5.62e-34 1.00e-32 5.62e-34 
17415.23 4.57e-06 9.95e-01 5.32e-03 1.32e-23 2.02e-26 1.07e-32 6.06e-34 
17888.12 4.48e-06 1.00e+00 7.46e-05 2.09e-28 6.20e-34 1.09e-32 6.20e-34 
18532.37 1.71e-06 1.00e+00 1.28e-05 1.37e-33 6.02e-34 1.05e-32 6.02e-34 
19260.76 2.26e-06 1.00e+00 3.44e-05 1.50e-33 6.60e-34 1.14e-32 6.60e-34 
20034.10 7.75e-06 1.00e+00 3.62e-05 1.94e-30 8.59e-34 1.47e-32 8.59e-34 
20838.00 3.54e-06 1.00e+00 2.25e-07 2.81e-33 1.25e-33 2.13e-32 1.25e-33 
21647.97 3.82e-06 1.00e+00 3.67e-06 2.08e-31 1.87e-33 3.15e-32 1.87e-33 
22447.94 3.33e-06 1.00e+00 1.06e-07 6.57e-33 2.95e-33 4.93e-32 2.95e-33 
23245.88 4.04e-06 1.00e+00 1.29e-08 9.81e-33 4.43e-33 7.34e-32 4.43e-33 
24052.47 1.94e-06 1.00e+00 1.59e-08 1.31e-32 5.95e-33 9.79e-32 5.95e-33 
24867.72 3.08e-06 1.00e+00 2.94e-08 1.64e-32 7.45e-33 1.22e-31 7.45e-33 
25698.86 4.29e-06 1.00e+00 3.59e-09 2.09e-32 9.50e-33 1.56e-31 9.50e-33 
26587.16 1.99e-06 1.00e+00 5.67e-08 3.00e-32 1.36e-32 2.24e-31 1.36e-32 
27637.54 1.99e-06 1.00e+00 4.89e-08 5.37e-32 2.44e-32 4.00e-31 2.44e-32 
28986.97 5.49e-06 1.00e+00 2.63e-08 1.40e-31 6.37e-32 1.05e-30 6.37e-32 
#TIME: 25.06 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.09e-15 3.26e-07 1.81e-01 8.19e-01 6.05e-06 1.36e-20 1.39e-38 
999.11 1.19e-15 3.53e-07 1.89e-01 8.11e-01 6.92e-06 4.66e-20 1.39e-38 
1267.34 1.41e-15 4.07e-07 2.09e-01 7.91e-01 4.43e-06 4.11e-21 1.37e-38 
1514.05 1.66e-15 4.57e-07 2.19e-01 7.81e-01 6.80e-06 1.34e-20 8.95e-39 
1808.80 1.57e-15 4.48e-07 2.20e-01 7.80e-01 4.12e-06 6.34e-21 5.65e-39 
1919.29 1.54e-15 4.45e-07 2.18e-01 7.82e-01 4.14e-06 6.91e-21 4.69e-39 
2160.92 1.50e-15 4.53e-07 2.25e-01 7.75e-01 9.16e-06 5.35e-20 3.07e-39 
2292.92 1.39e-15 4.40e-07 2.24e-01 7.76e-01 3.88e-06 5.16e-21 2.50e-39 
2432.98 1.24e-15 4.17e-07 2.20e-01 7.80e-01 3.89e-06 5.29e-21 2.01e-39 
2581.60 1.25e-15 4.35e-07 2.30e-01 7.70e-01 6.14e-06 3.35e-20 1.61e-39 
2739.29 1.28e-15 4.56e-07 2.41e-01 7.59e-01 2.90e-06 2.55e-21 1.32e-39 
2906.62 1.45e-15 5.27e-07 2.69e-01 7.31e-01 3.09e-06 3.55e-21 1.15e-39 
3084.17 1.51e-15 5.76e-07 2.94e-01 7.06e-01 2.61e-06 4.04e-21 1.08e-39 
3272.56 1.47e-15 6.04e-07 3.13e-01 6.87e-01 3.53e-06 2.56e-21 1.11e-39 
3472.46 1.54e-15 6.78e-07 3.46e-01 6.54e-01 2.05e-06 1.95e-21 1.22e-39 
3684.57 1.62e-15 7.71e-07 3.87e-01 6.13e-01 6.56e-07 6.79e-23 1.49e-39 
3909.64 1.66e-15 8.77e-07 4.38e-01 5.62e-01 4.15e-07 3.35e-23 2.06e-39 
4148.46 2.14e-15 1.15e-06 5.12e-01 4.88e-01 2.35e-07 8.30e-24 2.75e-39 
4401.86 3.44e-15 1.68e-06 6.14e-01 3.86e-01 9.11e-08 7.06e-25 3.07e-39 
4670.75 5.24e-15 2.41e-06 7.21e-01 2.79e-01 2.62e-08 5.51e-26 3.04e-39 
4956.05 5.97e-15 2.89e-06 7.84e-01 2.16e-01 1.64e-08 3.65e-26 2.96e-39 
5258.79 6.31e-15 3.27e-06 8.27e-01 1.73e-01 6.15e-09 4.83e-27 2.88e-39 
5580.02 8.48e-15 4.32e-06 8.90e-01 1.10e-01 1.33e-09 1.12e-28 2.79e-39 
5920.87 1.20e-14 5.84e-06 9.35e-01 6.51e-02 3.00e-10 3.23e-30 2.84e-39 
6282.54 1.75e-14 7.99e-06 9.63e-01 3.68e-02 1.90e-10 4.93e-30 3.02e-39 
6666.30 2.95e-14 1.19e-05 9.83e-01 1.65e-02 7.74e-12 1.37e-32 3.23e-39 
7073.50 5.53e-14 1.90e-05 9.95e-01 5.33e-03 3.68e-13 1.89e-36 3.56e-39 
7505.58 1.03e-13 3.05e-05 9.98e-01 1.78e-03 1.83e-14 9.75e-38 4.19e-39 
7964.05 2.65e-13 6.30e-05 1.00e+00 2.95e-04 1.78e-16 1.15e-37 5.06e-39 
8450.53 7.35e-13 1.30e-04 1.00e+00 5.05e-05 1.63e-18 1.37e-37 6.08e-39 
8966.72 2.12e-12 2.82e-04 1.00e+00 1.04e-05 3.58e-20 1.73e-37 7.84e-39 
9514.44 7.94e-12 7.54e-04 9.99e-01 1.22e-06 1.00e-22 2.40e-37 1.11e-38 
10095.62 3.61e-11 2.22e-03 9.98e-01 1.44e-07 6.49e-25 3.58e-37 1.68e-38 
10712.30 1.99e-10 7.68e-03 9.92e-01 8.86e-09 8.24e-28 6.16e-37 2.94e-38 
11366.65 1.08e-09 2.62e-02 9.74e-01 2.82e-10 2.49e-32 1.27e-36 6.18e-38 
12061.10 5.70e-09 9.07e-02 9.09e-01 6.77e-12 4.12e-37 3.05e-36 1.52e-37 
12793.43 2.69e-08 2.74e-01 7.26e-01 2.63e-12 1.48e-36 7.27e-36 3.68e-37 
13528.61 8.43e-08 5.58e-01 4.42e-01 4.15e-15 8.34e-37 1.62e-35 8.33e-37 
14194.74 1.70e-07 7.57e-01 2.43e-01 7.93e-17 1.83e-36 3.49e-35 1.83e-36 
14757.77 3.11e-07 9.11e-01 8.88e-02 5.63e-19 4.00e-36 7.49e-35 3.99e-36 
15240.48 6.64e-07 9.95e-01 4.86e-03 3.72e-22 7.90e-36 1.46e-34 7.90e-36 
15646.99 1.36e-06 9.99e-01 1.14e-03 4.55e-24 1.48e-35 2.72e-34 1.48e-35 
15960.30 2.84e-06 1.00e+00 3.19e-04 1.48e-25 2.45e-35 4.46e-34 2.45e-35 
16187.41 2.67e-06 1.00e+00 1.40e-04 1.18e-27 4.83e-35 8.75e-34 4.83e-35 
16354.17 3.45e-06 1.00e+00 4.81e-04 4.32e-26 1.28e-29 1.72e-33 9.55e-35 
16484.18 3.40e-06 1.00e+00 3.83e-05 4.09e-34 1.76e-34 3.17e-33 1.76e-34 
16593.12 2.77e-06 1.00e+00 1.58e-04 6.18e-34 2.67e-34 4.78e-33 2.67e-34 
16691.99 2.10e-06 1.00e+00 1.50e-04 7.88e-34 3.41e-34 6.10e-33 3.41e-34 
16788.59 4.86e-06 1.00e+00 4.46e-05 3.84e-28 4.02e-34 7.17e-33 4.02e-34 
16888.37 6.60e-06 1.00e+00 2.19e-04 9.59e-27 4.61e-34 8.23e-33 4.61e-34 
16998.79 2.49e-06 1.00e+00 2.09e-05 1.22e-33 5.30e-34 9.41e-33 5.30e-34 
17146.37 5.22e-06 9.99e-01 7.17e-04 2.67e-25 9.60e-28 1.06e-32 5.97e-34 
17415.23 2.34e-06 1.00e+00 2.20e-04 3.22e-30 6.44e-34 1.14e-32 6.44e-34 
17888.12 2.37e-06 1.00e+00 8.17e-06 1.51e-33 6.59e-34 1.16e-32 6.59e-34 
18532.37 2.41e-06 1.00e+00 1.86e-04 1.46e-33 6.41e-34 1.11e-32 6.41e-34 
19260.76 2.31e-06 1.00e+00 7.98e-05 1.59e-33 7.02e-34 1.21e-32 7.02e-34 
20034.10 2.88e-06 1.00e+00 7.64e-07 2.06e-33 9.13e-34 1.56e-32 9.13e-34 
20838.00 3.16e-06 1.00e+00 3.15e-07 2.98e-33 1.33e-33 2.25e-32 1.33e-33 
21647.97 4.25e-06 1.00e+00 7.60e-08 4.44e-33 1.99e-33 3.34e-32 1.99e-33 
22447.94 2.81e-06 1.00e+00 8.27e-08 6.96e-33 3.13e-33 5.21e-32 3.13e-33 
23245.88 2.88e-06 1.00e+00 3.73e-08 1.04e-32 4.71e-33 7.77e-32 4.71e-33 
24052.47 2.88e-06 1.00e+00 4.59e-08 1.40e-32 6.33e-33 1.04e-31 6.33e-33 
24867.72 1.68e-06 1.00e+00 1.23e-07 1.75e-32 7.92e-33 1.30e-31 7.92e-33 
25698.86 2.26e-06 1.00e+00 2.14e-08 2.23e-32 1.01e-32 1.66e-31 1.01e-32 
26587.16 2.76e-06 1.00e+00 3.47e-08 3.19e-32 1.45e-32 2.38e-31 1.45e-32 
27637.54 2.01e-06 1.00e+00 2.42e-08 5.71e-32 2.59e-32 4.25e-31 2.59e-32 
28986.97 1.88e-06 1.00e+00 7.82e-08 1.49e-31 6.77e-32 1.11e-30 6.77e-32 
#TIME: 25.58 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.26e-15 6.32e-07 2.75e-01 7.25e-01 2.29e-06 7.52e-22 1.48e-38 
999.11 2.53e-15 6.95e-07 2.91e-01 7.09e-01 1.97e-06 7.40e-22 1.48e-38 
1267.34 2.76e-15 7.46e-07 3.03e-01 6.97e-01 1.78e-06 4.20e-22 1.46e-38 
1514.05 3.40e-15 8.72e-07 3.26e-01 6.74e-01 1.51e-06 3.81e-22 9.53e-39 
1808.80 3.17e-15 8.47e-07 3.25e-01 6.75e-01 1.69e-06 5.60e-22 6.01e-39 
1919.29 3.12e-15 8.47e-07 3.26e-01 6.74e-01 1.69e-06 1.53e-21 4.99e-39 
2160.92 3.01e-15 8.49e-07 3.30e-01 6.70e-01 3.36e-06 8.00e-21 3.27e-39 
2292.92 2.80e-15 8.34e-07 3.34e-01 6.66e-01 1.40e-06 4.91e-22 2.66e-39 
2432.98 2.54e-15 8.04e-07 3.32e-01 6.68e-01 1.47e-06 8.31e-22 2.14e-39 
2581.60 2.55e-15 8.35e-07 3.49e-01 6.51e-01 1.12e-06 3.46e-22 1.71e-39 
2739.29 2.56e-15 8.62e-07 3.58e-01 6.42e-01 1.11e-06 4.01e-22 1.41e-39 
2906.62 2.81e-15 9.63e-07 3.88e-01 6.12e-01 8.04e-07 1.73e-22 1.22e-39 
3084.17 2.93e-15 1.06e-06 4.23e-01 5.77e-01 6.10e-07 9.46e-23 1.15e-39 
3272.56 2.70e-15 1.06e-06 4.37e-01 5.63e-01 1.21e-06 2.56e-22 1.18e-39 
3472.46 2.82e-15 1.18e-06 4.82e-01 5.18e-01 4.73e-07 3.18e-23 1.30e-39 
3684.57 2.94e-15 1.33e-06 5.28e-01 4.72e-01 2.05e-07 5.55e-24 1.58e-39 
3909.64 2.96e-15 1.48e-06 5.79e-01 4.21e-01 1.33e-07 1.46e-24 2.19e-39 
4148.46 3.71e-15 1.88e-06 6.56e-01 3.44e-01 5.27e-08 3.18e-25 2.92e-39 
4401.86 5.82e-15 2.68e-06 7.52e-01 2.48e-01 3.44e-08 2.03e-25 3.26e-39 
4670.75 8.27e-15 3.58e-06 8.25e-01 1.75e-01 7.69e-09 5.48e-27 3.23e-39 
4956.05 9.38e-15 4.24e-06 8.73e-01 1.27e-01 7.14e-09 1.27e-26 3.14e-39 
5258.79 9.76e-15 4.72e-06 9.01e-01 9.93e-02 4.64e-09 3.05e-27 3.06e-39 
5580.02 1.31e-14 6.16e-06 9.40e-01 6.04e-02 1.10e-09 1.10e-28 2.96e-39 
5920.87 1.85e-14 8.24e-06 9.64e-01 3.55e-02 5.83e-11 7.11e-31 3.02e-39 
6282.54 2.73e-14 1.12e-05 9.83e-01 1.73e-02 8.80e-12 8.56e-33 3.22e-39 
6666.30 4.59e-14 1.66e-05 9.92e-01 8.00e-03 1.11e-12 1.08e-35 3.44e-39 
7073.50 8.75e-14 2.68e-05 9.97e-01 2.55e-03 5.01e-14 8.84e-38 3.78e-39 
7505.58 1.61e-13 4.25e-05 9.99e-01 7.89e-04 2.01e-15 1.03e-37 4.46e-39 
7964.05 3.97e-13 8.45e-05 1.00e+00 1.77e-04 4.85e-17 1.22e-37 5.38e-39 
8450.53 1.12e-12 1.78e-04 1.00e+00 2.65e-05 3.49e-19 1.44e-37 6.47e-39 
8966.72 3.38e-12 4.08e-04 1.00e+00 2.37e-05 1.52e-19 1.83e-37 8.34e-39 
9514.44 1.21e-11 1.04e-03 9.99e-01 9.33e-07 5.34e-23 2.54e-37 1.18e-38 
10095.62 5.72e-11 3.17e-03 9.97e-01 4.16e-08 1.92e-26 3.79e-37 1.79e-38 
10712.30 2.99e-10 1.04e-02 9.90e-01 3.86e-09 6.63e-29 6.52e-37 3.13e-38 
11366.65 1.66e-09 3.60e-02 9.64e-01 1.65e-10 7.09e-33 1.34e-36 6.57e-38 
12061.10 8.73e-09 1.21e-01 8.79e-01 4.90e-11 5.79e-34 3.23e-36 1.61e-37 
12793.43 4.34e-08 3.82e-01 6.18e-01 5.79e-14 3.92e-37 7.69e-36 3.91e-37 
13528.61 1.29e-07 7.32e-01 2.68e-01 3.94e-16 8.87e-37 1.71e-35 8.87e-37 
14194.74 2.42e-07 8.85e-01 1.15e-01 4.59e-18 1.95e-36 3.69e-35 1.95e-36 
14757.77 3.89e-07 9.32e-01 6.80e-02 2.10e-19 4.25e-36 7.93e-35 4.25e-36 
15240.48 8.00e-07 9.94e-01 6.37e-03 3.16e-22 8.41e-36 1.55e-34 8.41e-36 
15646.99 1.55e-06 9.98e-01 1.88e-03 1.58e-23 1.57e-35 2.87e-34 1.57e-35 
15960.30 2.65e-06 1.00e+00 1.86e-04 1.26e-26 2.61e-35 4.72e-34 2.61e-35 
16187.41 4.68e-06 1.00e+00 1.26e-04 8.18e-27 5.14e-35 9.25e-34 5.14e-35 
16354.17 3.36e-06 1.00e+00 2.30e-04 2.35e-34 1.02e-34 1.82e-33 1.02e-34 
16484.18 4.50e-06 1.00e+00 5.78e-05 6.12e-28 1.88e-34 3.35e-33 1.88e-34 
16593.12 2.70e-06 1.00e+00 3.10e-05 6.55e-34 2.84e-34 5.06e-33 2.84e-34 
16691.99 2.42e-06 1.00e+00 2.84e-05 8.36e-34 3.63e-34 6.45e-33 3.63e-34 
16788.59 2.96e-06 1.00e+00 1.85e-05 9.84e-34 4.28e-34 7.59e-33 4.28e-34 
16888.37 2.75e-06 1.00e+00 1.75e-05 1.13e-33 4.91e-34 8.70e-33 4.91e-34 
16998.79 4.20e-06 1.00e+00 9.30e-05 2.36e-28 5.63e-34 9.96e-33 5.63e-34 
17146.37 2.85e-06 1.00e+00 1.28e-05 1.46e-33 6.35e-34 1.12e-32 6.35e-34 
17415.23 3.22e-06 1.00e+00 5.86e-06 1.57e-33 6.85e-34 1.20e-32 6.85e-34 
17888.12 3.12e-06 1.00e+00 4.69e-06 1.60e-33 7.01e-34 1.22e-32 7.01e-34 
18532.37 3.36e-06 1.00e+00 1.92e-06 1.55e-33 6.81e-34 1.18e-32 6.81e-34 
19260.76 4.07e-06 1.00e+00 6.56e-07 1.69e-33 7.47e-34 1.28e-32 7.47e-34 
20034.10 3.74e-06 1.00e+00 3.51e-07 2.18e-33 9.71e-34 1.65e-32 9.71e-34 
20838.00 3.54e-06 1.00e+00 2.18e-07 3.16e-33 1.41e-33 2.38e-32 1.41e-33 
21647.97 3.85e-06 1.00e+00 8.65e-08 4.71e-33 2.12e-33 3.53e-32 2.12e-33 
22447.94 3.30e-06 1.00e+00 3.52e-08 7.38e-33 3.33e-33 5.52e-32 3.33e-33 
23245.88 4.67e-06 1.00e+00 1.09e-08 1.10e-32 5.00e-33 8.22e-32 5.00e-33 
24052.47 4.89e-06 1.00e+00 3.82e-09 1.48e-32 6.73e-33 1.11e-31 6.73e-33 
24867.72 3.26e-06 1.00e+00 1.12e-07 1.86e-32 8.42e-33 1.38e-31 8.42e-33 
25698.86 2.47e-06 1.00e+00 4.16e-08 2.37e-32 1.07e-32 1.76e-31 1.07e-32 
26587.16 3.49e-06 1.00e+00 1.48e-08 3.40e-32 1.54e-32 2.53e-31 1.54e-32 
27637.54 1.76e-06 1.00e+00 8.29e-08 6.08e-32 2.75e-32 4.52e-31 2.75e-32 
28986.97 3.65e-06 1.00e+00 2.12e-08 1.59e-31 7.20e-32 1.18e-30 7.20e-32 
#TIME: 26.11 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 4.20e-15 1.12e-06 3.90e-01 6.10e-01 8.46e-07 1.13e-22 1.57e-38 
999.11 5.07e-15 1.31e-06 4.24e-01 5.76e-01 8.06e-07 1.43e-22 1.57e-38 
1267.34 5.52e-15 1.40e-06 4.39e-01 5.61e-01 5.75e-07 5.79e-23 1.56e-38 
1514.05 6.73e-15 1.62e-06 4.69e-01 5.31e-01 5.36e-07 1.05e-22 1.01e-38 
1808.80 6.24e-15 1.56e-06 4.65e-01 5.35e-01 4.62e-07 4.62e-23 6.39e-39 
1919.29 6.25e-15 1.58e-06 4.65e-01 5.35e-01 4.56e-07 4.29e-23 5.31e-39 
2160.92 6.05e-15 1.59e-06 4.76e-01 5.24e-01 4.27e-07 3.92e-23 3.48e-39 
2292.92 5.52e-15 1.54e-06 4.77e-01 5.23e-01 4.29e-07 4.68e-23 2.83e-39 
2432.98 5.08e-15 1.50e-06 4.79e-01 5.21e-01 3.78e-07 1.67e-23 2.27e-39 
2581.60 4.85e-15 1.50e-06 4.87e-01 5.13e-01 3.51e-07 1.60e-23 1.82e-39 
2739.29 4.85e-15 1.54e-06 4.97e-01 5.03e-01 4.45e-07 6.29e-23 1.50e-39 
2906.62 5.15e-15 1.67e-06 5.29e-01 4.71e-01 2.55e-07 9.01e-24 1.30e-39 
3084.17 5.21e-15 1.80e-06 5.66e-01 4.34e-01 1.90e-07 8.66e-24 1.23e-39 
3272.56 4.85e-15 1.81e-06 5.82e-01 4.18e-01 1.64e-07 3.02e-24 1.26e-39 
3472.46 4.86e-15 1.95e-06 6.21e-01 3.79e-01 1.24e-07 3.63e-24 1.39e-39 
3684.57 4.99e-15 2.14e-06 6.61e-01 3.39e-01 5.27e-08 4.21e-25 1.69e-39 
3909.64 4.98e-15 2.37e-06 7.15e-01 2.85e-01 2.76e-08 4.54e-26 2.33e-39 
4148.46 6.17e-15 2.94e-06 7.85e-01 2.15e-01 1.14e-08 3.90e-27 3.11e-39 
4401.86 9.14e-15 3.95e-06 8.50e-01 1.50e-01 5.37e-09 2.78e-27 3.47e-39 
4670.75 1.28e-14 5.15e-06 9.02e-01 9.83e-02 1.12e-09 2.06e-29 3.44e-39 
4956.05 1.44e-14 6.03e-06 9.30e-01 7.03e-02 4.58e-10 8.75e-29 3.35e-39 
5258.79 1.52e-14 6.74e-06 9.46e-01 5.36e-02 1.91e-10 4.49e-31 3.26e-39 
5580.02 2.04e-14 8.74e-06 9.69e-01 3.12e-02 3.72e-10 1.02e-29 3.15e-39 
5920.87 2.90e-14 1.16e-05 9.84e-01 1.60e-02 7.24e-12 1.21e-33 3.21e-39 
6282.54 4.33e-14 1.59e-05 9.91e-01 8.81e-03 7.08e-11 2.83e-31 3.42e-39 
6666.30 7.17e-14 2.31e-05 9.96e-01 3.70e-03 1.30e-12 8.63e-35 3.66e-39 
7073.50 1.34e-13 3.64e-05 9.99e-01 1.08e-03 4.86e-15 9.31e-38 4.03e-39 
7505.58 2.70e-13 6.34e-05 9.99e-01 6.02e-04 1.42e-15 1.08e-37 4.75e-39 
7964.05 6.20e-13 1.18e-04 1.00e+00 1.57e-04 4.24e-17 1.28e-37 5.72e-39 
8450.53 1.71e-12 2.45e-04 1.00e+00 4.03e-05 2.64e-18 1.52e-37 6.89e-39 
8966.72 5.31e-12 5.74e-04 9.99e-01 1.16e-05 1.38e-20 1.93e-37 8.88e-39 
9514.44 1.86e-11 1.43e-03 9.99e-01 2.42e-07 1.37e-24 2.68e-37 1.25e-38 
10095.62 8.68e-11 4.30e-03 9.96e-01 2.46e-08 6.32e-27 4.01e-37 1.91e-38 
10712.30 4.60e-10 1.41e-02 9.86e-01 2.20e-09 1.78e-29 6.90e-37 3.33e-38 
11366.65 2.52e-09 4.79e-02 9.52e-01 1.17e-10 8.07e-33 1.42e-36 6.99e-38 
