#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
#TIME: 44.46 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.83e-10 1.41e-03 9.99e-01 1.02e-06 3.25e-24 1.32e-31 9.43e-32 
999.11 3.56e-10 1.65e-03 9.98e-01 6.01e-07 3.55e-24 1.32e-31 9.43e-32 
1267.34 4.07e-10 1.80e-03 9.98e-01 6.01e-07 3.72e-24 1.30e-31 9.35e-32 
1514.05 4.87e-10 2.02e-03 9.98e-01 5.41e-07 5.35e-24 2.44e-31 1.75e-31 
1808.80 4.49e-10 1.94e-03 9.98e-01 4.84e-07 2.28e-23 8.22e-31 5.92e-31 
1919.29 4.87e-10 2.07e-03 9.98e-01 3.88e-07 2.31e-23 1.12e-30 8.06e-31 
2160.92 4.66e-10 2.03e-03 9.98e-01 4.22e-07 5.16e-23 2.23e-30 1.61e-30 
2292.92 4.90e-10 2.12e-03 9.98e-01 1.14e-06 7.28e-23 3.35e-30 2.42e-30 
2432.98 4.91e-10 2.19e-03 9.98e-01 2.27e-07 8.24e-23 5.12e-30 3.71e-30 
2581.60 5.08e-10 2.24e-03 9.98e-01 2.06e-07 6.25e-23 7.84e-30 5.69e-30 
2739.29 5.64e-10 2.48e-03 9.98e-01 2.28e-07 2.25e-22 1.19e-29 8.64e-30 
2906.62 6.45e-10 2.79e-03 9.97e-01 1.36e-07 3.59e-22 1.81e-29 1.32e-29 
3084.17 6.59e-10 2.92e-03 9.97e-01 1.80e-07 7.53e-22 2.87e-29 2.09e-29 
3272.56 6.92e-10 3.15e-03 9.97e-01 1.09e-07 1.36e-21 4.51e-29 3.31e-29 
3472.46 6.99e-10 3.15e-03 9.97e-01 7.71e-08 1.41e-21 6.41e-29 4.71e-29 
3684.57 8.44e-10 3.75e-03 9.96e-01 5.99e-08 2.34e-21 7.72e-29 5.70e-29 
3909.64 9.49e-10 4.36e-03 9.96e-01 3.83e-08 3.18e-21 8.29e-29 6.14e-29 
4148.46 1.22e-09 5.12e-03 9.95e-01 1.66e-08 1.62e-21 7.88e-29 5.86e-29 
4401.86 1.92e-09 6.71e-03 9.93e-01 9.28e-09 1.34e-21 6.92e-29 5.17e-29 
4670.75 3.87e-09 1.09e-02 9.89e-01 4.72e-09 1.66e-21 6.64e-29 5.00e-29 
4956.05 7.26e-09 1.81e-02 9.82e-01 1.06e-09 9.54e-22 7.50e-29 5.68e-29 
5258.79 9.44e-09 2.06e-02 9.79e-01 7.17e-10 3.12e-21 9.06e-29 6.89e-29 
5580.02 2.64e-08 4.41e-02 9.56e-01 1.18e-10 7.01e-22 1.07e-28 8.16e-29 
5920.87 4.78e-08 5.99e-02 9.40e-01 1.38e-10 1.23e-21 1.24e-28 9.52e-29 
6282.54 1.20e-07 1.12e-01 8.88e-01 4.64e-12 2.11e-22 1.37e-28 1.06e-28 
6666.30 1.96e-07 1.33e-01 8.67e-01 6.23e-13 4.04e-23 1.40e-28 1.10e-28 
7073.50 1.12e-06 5.22e-01 4.78e-01 5.57e-14 6.97e-22 1.38e-28 1.08e-28 
7505.58 1.14e-06 3.51e-01 6.49e-01 1.01e-14 1.67e-21 1.38e-28 1.10e-28 
7964.05 4.80e-06 8.90e-01 1.10e-01 1.56e-16 1.93e-22 1.36e-28 1.09e-28 
8450.53 5.97e-06 5.67e-01 4.33e-01 3.64e-17 1.15e-21 1.30e-28 1.05e-28 
8966.72 1.41e-05 6.73e-01 3.27e-01 1.47e-18 5.09e-22 1.30e-28 1.06e-28 
9514.44 4.43e-05 9.99e-01 1.09e-03 1.05e-20 1.12e-21 1.39e-28 1.16e-28 
10095.62 1.29e-04 1.00e+00 1.56e-04 1.60e-20 1.05e-19 1.59e-28 1.34e-28 
10712.30 3.26e-04 9.99e-01 1.03e-03 3.09e-20 8.17e-23 2.08e-28 1.76e-28 
11366.65 4.64e-04 9.99e-01 2.00e-04 8.71e-20 4.60e-22 3.18e-28 2.69e-28 
12061.10 5.68e-04 9.99e-01 2.71e-04 5.22e-20 1.13e-21 4.42e-28 3.73e-28 
12793.43 5.81e-04 9.99e-01 2.03e-05 4.80e-22 2.64e-25 2.21e-28 1.86e-28 
13528.61 6.10e-04 9.99e-01 2.16e-05 4.16e-20 1.58e-21 6.44e-29 5.44e-29 
14194.74 6.32e-04 9.99e-01 2.32e-05 3.21e-21 1.60e-23 2.91e-29 2.45e-29 
14757.77 6.87e-04 9.97e-01 2.49e-03 9.95e-19 1.85e-19 1.94e-29 1.64e-29 
15240.48 5.71e-04 9.99e-01 2.67e-05 1.35e-20 6.45e-22 1.28e-29 1.08e-29 
15646.99 7.62e-04 9.99e-01 3.02e-04 6.52e-20 1.60e-21 8.24e-30 6.96e-30 
15960.30 7.59e-04 9.99e-01 1.94e-05 3.16e-21 9.47e-23 5.24e-30 4.42e-30 
16187.41 8.80e-04 9.99e-01 1.83e-05 2.50e-21 7.18e-23 4.62e-30 3.90e-30 
16354.17 8.37e-04 9.99e-01 1.72e-05 5.72e-24 6.99e-27 4.80e-30 4.05e-30 
16484.18 3.69e-04 1.00e+00 3.42e-05 6.35e-21 2.51e-22 5.72e-30 4.83e-30 
16593.12 7.01e-04 9.99e-01 2.30e-05 1.42e-23 1.35e-27 7.28e-30 6.15e-30 
16691.99 5.21e-04 9.99e-01 3.04e-05 9.30e-21 3.06e-22 8.92e-30 7.54e-30 
16788.59 5.14e-04 9.99e-01 3.34e-05 1.21e-20 3.81e-22 1.04e-29 8.79e-30 
16888.37 4.32e-04 1.00e+00 3.78e-05 1.34e-24 1.19e-29 1.19e-29 1.00e-29 
16998.79 3.34e-04 1.00e+00 4.36e-05 2.12e-20 6.98e-22 1.36e-29 1.15e-29 
17146.37 3.36e-04 8.81e-01 1.19e-01 5.61e-17 1.48e-18 1.54e-29 1.30e-29 
17415.23 2.57e-04 9.75e-01 2.49e-02 1.35e-17 1.24e-15 1.71e-29 1.44e-29 
17888.12 2.03e-04 1.00e+00 8.18e-05 5.54e-20 1.77e-21 1.71e-29 1.44e-29 
18532.37 2.32e-05 1.00e+00 1.73e-04 8.08e-20 2.15e-21 1.40e-29 1.18e-29 
19260.76 6.10e-05 1.00e+00 1.76e-04 9.61e-20 3.12e-21 1.21e-29 1.02e-29 
20034.10 1.36e-04 1.00e+00 1.34e-04 1.61e-23 4.73e-28 1.21e-29 1.02e-29 
20838.00 1.08e-04 1.00e+00 1.68e-04 3.01e-23 1.04e-27 1.35e-29 1.14e-29 
21647.97 1.41e-05 1.39e-01 8.61e-01 1.12e-16 5.24e-19 1.53e-29 1.29e-29 
22447.94 8.42e-05 1.00e+00 2.27e-04 2.00e-19 8.81e-18 1.86e-29 1.57e-29 
23245.88 2.03e-05 3.23e-01 6.77e-01 2.19e-16 1.75e-15 1.90e-29 1.60e-29 
24052.47 6.64e-05 5.91e-01 4.09e-01 1.42e-16 3.53e-15 1.37e-29 1.15e-29 
24867.72 2.19e-06 2.34e-02 9.77e-01 8.63e-17 4.71e-19 9.19e-30 7.76e-30 
25698.86 1.20e-05 9.99e-01 5.39e-04 1.16e-19 2.88e-21 7.03e-30 5.93e-30 
26587.16 8.38e-06 9.99e-01 8.55e-04 2.64e-22 3.76e-26 6.55e-30 5.54e-30 
27637.54 3.00e-06 9.99e-01 9.69e-04 2.90e-22 1.99e-23 7.87e-30 6.65e-30 
28986.97 6.74e-07 3.20e-02 9.68e-01 4.09e-16 6.09e-15 1.40e-29 1.18e-29 
#TIME: 45.38 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 4.56e-10 2.06e-03 9.98e-01 3.39e-07 2.66e-24 1.39e-31 1.00e-31 
999.11 5.62e-10 2.30e-03 9.98e-01 3.03e-07 3.96e-24 1.39e-31 1.00e-31 
1267.34 6.59e-10 2.57e-03 9.97e-01 2.49e-07 3.13e-24 1.38e-31 9.94e-32 
1514.05 8.33e-10 2.95e-03 9.97e-01 1.99e-07 5.00e-24 2.57e-31 1.86e-31 
1808.80 8.18e-10 2.97e-03 9.97e-01 2.55e-07 2.50e-23 8.68e-31 6.29e-31 
1919.29 9.01e-10 3.23e-03 9.97e-01 1.61e-07 2.70e-23 1.18e-30 8.57e-31 
2160.92 9.46e-10 3.35e-03 9.97e-01 1.58e-07 5.01e-23 2.35e-30 1.71e-30 
2292.92 9.80e-10 3.47e-03 9.97e-01 1.08e-07 2.01e-23 3.54e-30 2.58e-30 
2432.98 1.08e-09 3.74e-03 9.96e-01 1.07e-07 1.61e-22 5.40e-30 3.95e-30 
2581.60 1.11e-09 3.99e-03 9.96e-01 6.21e-08 1.66e-22 8.26e-30 6.05e-30 
2739.29 1.20e-09 4.20e-03 9.96e-01 6.47e-08 2.44e-22 1.25e-29 9.19e-30 
2906.62 1.50e-09 5.13e-03 9.95e-01 3.70e-08 3.69e-22 1.91e-29 1.41e-29 
3084.17 1.58e-09 5.43e-03 9.95e-01 3.50e-08 4.52e-22 3.02e-29 2.23e-29 
3272.56 1.62e-09 5.46e-03 9.95e-01 2.51e-08 9.02e-22 4.75e-29 3.51e-29 
3472.46 1.88e-09 6.27e-03 9.94e-01 1.36e-08 1.08e-21 6.75e-29 5.01e-29 
3684.57 2.46e-09 7.98e-03 9.92e-01 9.00e-09 1.22e-21 8.12e-29 6.06e-29 
3909.64 2.89e-09 9.02e-03 9.91e-01 1.01e-08 2.58e-21 8.72e-29 6.53e-29 
4148.46 3.97e-09 1.12e-02 9.89e-01 3.86e-09 2.27e-21 8.28e-29 6.23e-29 
4401.86 7.07e-09 1.62e-02 9.84e-01 1.57e-09 1.32e-21 7.28e-29 5.50e-29 
4670.75 1.49e-08 2.63e-02 9.74e-01 8.79e-10 1.28e-21 6.99e-29 5.31e-29 
4956.05 2.52e-08 3.78e-02 9.62e-01 7.81e-10 5.79e-21 7.90e-29 6.03e-29 
5258.79 3.82e-08 5.19e-02 9.48e-01 2.74e-11 3.84e-22 9.54e-29 7.32e-29 
5580.02 5.71e-08 5.92e-02 9.41e-01 2.96e-10 2.79e-20 1.12e-28 8.68e-29 
5920.87 9.17e-08 7.38e-02 9.26e-01 1.88e-12 1.69e-22 1.30e-28 1.01e-28 
6282.54 2.17e-07 1.31e-01 8.69e-01 3.23e-11 8.90e-20 1.44e-28 1.13e-28 
6666.30 5.85e-07 2.68e-01 7.32e-01 7.58e-14 1.50e-21 1.48e-28 1.16e-28 
7073.50 1.35e-06 4.26e-01 5.74e-01 9.57e-15 1.84e-21 1.45e-28 1.15e-28 
7505.58 2.50e-06 5.34e-01 4.66e-01 1.05e-15 1.02e-21 1.46e-28 1.17e-28 
7964.05 4.36e-06 5.35e-01 4.65e-01 8.32e-17 4.33e-21 1.43e-28 1.16e-28 
8450.53 1.02e-05 6.58e-01 3.42e-01 3.59e-18 5.87e-22 1.37e-28 1.12e-28 
8966.72 2.94e-05 9.79e-01 2.13e-02 1.38e-20 4.02e-23 1.37e-28 1.13e-28 
9514.44 7.60e-05 9.86e-01 1.35e-02 8.02e-19 2.49e-19 1.47e-28 1.23e-28 
10095.62 2.04e-04 9.99e-01 4.83e-04 2.06e-19 3.69e-20 1.68e-28 1.42e-28 
10712.30 3.98e-04 1.00e+00 5.60e-05 4.50e-21 4.58e-22 2.22e-28 1.87e-28 
11366.65 5.25e-04 9.99e-01 2.85e-04 1.83e-19 9.29e-21 3.38e-28 2.86e-28 
12061.10 5.62e-04 9.99e-01 2.02e-05 1.66e-20 2.23e-21 4.70e-28 3.97e-28 
12793.43 6.72e-04 9.99e-01 1.88e-05 1.06e-19 7.43e-19 2.35e-28 1.98e-28 
13528.61 7.17e-04 9.99e-01 1.96e-05 3.63e-20 9.50e-22 6.85e-29 5.78e-29 
14194.74 7.07e-04 9.99e-01 2.16e-05 2.00e-20 3.52e-21 3.09e-29 2.61e-29 
14757.77 6.81e-04 9.99e-01 2.38e-05 1.49e-22 6.05e-26 2.06e-29 1.74e-29 
15240.48 6.24e-04 9.99e-01 2.38e-05 8.94e-21 1.76e-22 1.36e-29 1.15e-29 
15646.99 8.50e-04 9.97e-01 2.42e-03 4.28e-20 9.30e-23 8.76e-30 7.40e-30 
15960.30 9.86e-04 9.99e-01 1.52e-05 2.12e-21 5.02e-23 5.57e-30 4.70e-30 
16187.41 8.58e-04 9.99e-01 1.97e-05 3.13e-21 1.03e-22 4.91e-30 4.15e-30 
16354.17 7.75e-04 9.99e-01 1.84e-05 3.41e-21 5.42e-20 5.10e-30 4.31e-30 
16484.18 6.15e-04 9.99e-01 2.29e-05 3.05e-21 6.42e-23 6.08e-30 5.14e-30 
16593.12 6.59e-04 9.99e-01 2.51e-05 7.70e-21 1.12e-19 7.74e-30 6.54e-30 
16691.99 5.89e-04 9.99e-01 3.44e-05 1.14e-20 3.56e-22 9.49e-30 8.01e-30 
16788.59 3.91e-04 1.00e+00 3.28e-05 1.15e-20 3.35e-22 1.11e-29 9.35e-30 
16888.37 4.53e-04 1.00e+00 3.39e-05 1.36e-20 4.55e-18 1.26e-29 1.07e-29 
16998.79 2.61e-04 1.00e+00 4.90e-05 2.46e-20 7.51e-22 1.45e-29 1.22e-29 
17146.37 2.60e-04 4.54e-01 5.46e-01 6.02e-20 3.95e-25 1.64e-29 1.39e-29 
17415.23 1.16e-04 1.00e+00 6.73e-05 1.02e-22 8.42e-27 1.82e-29 1.54e-29 
17888.12 2.11e-04 1.00e+00 8.29e-05 5.30e-20 1.43e-21 1.81e-29 1.53e-29 
18532.37 6.72e-05 1.00e+00 9.86e-05 3.13e-20 5.96e-22 1.49e-29 1.26e-29 
19260.76 4.18e-05 5.79e-01 4.21e-01 1.13e-16 1.48e-18 1.28e-29 1.08e-29 
20034.10 1.26e-04 1.00e+00 1.34e-04 8.49e-20 1.15e-17 1.28e-29 1.08e-29 
20838.00 4.97e-05 4.16e-01 5.84e-01 8.94e-17 1.86e-15 1.43e-29 1.21e-29 
21647.97 3.47e-05 1.00e+00 3.20e-04 6.09e-23 2.13e-27 1.62e-29 1.37e-29 
22447.94 1.72e-05 1.11e-01 8.89e-01 3.55e-16 3.73e-18 1.98e-29 1.67e-29 
23245.88 6.41e-05 1.00e+00 2.92e-04 1.65e-22 6.51e-27 2.02e-29 1.71e-29 
24052.47 1.59e-05 1.00e+00 3.96e-04 2.87e-22 1.32e-26 1.45e-29 1.23e-29 
24867.72 6.51e-09 2.51e-04 1.00e+00 4.86e-20 5.78e-25 9.77e-30 8.26e-30 
25698.86 4.88e-05 9.99e-01 1.24e-03 7.11e-19 3.96e-20 7.47e-30 6.31e-30 
26587.16 2.72e-06 1.20e-02 9.88e-01 7.27e-17 3.50e-16 6.97e-30 5.89e-30 
27637.54 4.97e-06 9.98e-01 1.77e-03 5.64e-19 1.20e-17 8.37e-30 7.07e-30 
28986.97 1.14e-05 9.99e-01 6.03e-04 4.53e-22 1.56e-26 1.49e-29 1.26e-29 
#TIME: 46.32 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.07e-09 3.71e-03 9.96e-01 1.38e-07 3.26e-24 1.47e-31 1.07e-31 
999.11 1.04e-09 3.61e-03 9.96e-01 1.11e-07 2.94e-24 1.47e-31 1.07e-31 
1267.34 1.17e-09 3.87e-03 9.96e-01 9.32e-08 2.89e-24 1.45e-31 1.06e-31 
1514.05 1.43e-09 4.36e-03 9.96e-01 8.82e-08 6.09e-24 2.72e-31 1.98e-31 
1808.80 1.53e-09 4.67e-03 9.95e-01 7.09e-08 1.33e-23 9.16e-31 6.69e-31 
1919.29 1.87e-09 5.39e-03 9.95e-01 4.57e-08 1.84e-23 1.24e-30 9.11e-31 
2160.92 1.89e-09 5.42e-03 9.95e-01 3.70e-08 3.17e-23 2.48e-30 1.82e-30 
2292.92 2.24e-09 6.25e-03 9.94e-01 3.14e-08 6.06e-23 3.72e-30 2.74e-30 
2432.98 2.55e-09 7.02e-03 9.93e-01 2.47e-08 7.79e-23 5.69e-30 4.20e-30 
2581.60 2.93e-09 7.96e-03 9.92e-01 1.87e-08 1.61e-22 8.70e-30 6.43e-30 
2739.29 2.81e-09 7.63e-03 9.92e-01 1.73e-08 2.25e-22 1.32e-29 9.77e-30 
2906.62 3.60e-09 9.05e-03 9.91e-01 8.88e-09 3.15e-22 2.01e-29 1.49e-29 
3084.17 4.29e-09 1.06e-02 9.89e-01 1.07e-08 6.73e-22 3.18e-29 2.37e-29 
3272.56 5.24e-09 1.26e-02 9.87e-01 8.04e-09 1.20e-21 5.00e-29 3.74e-29 
3472.46 5.97e-09 1.40e-02 9.86e-01 2.69e-09 1.16e-21 7.10e-29 5.33e-29 
3684.57 7.75e-09 1.68e-02 9.83e-01 2.33e-09 1.96e-21 8.55e-29 6.44e-29 
3909.64 1.00e-08 2.03e-02 9.80e-01 2.35e-09 2.10e-21 9.18e-29 6.95e-29 
4148.46 1.36e-08 2.45e-02 9.75e-01 1.69e-10 3.93e-22 8.72e-29 6.63e-29 
4401.86 2.34e-08 3.35e-02 9.67e-01 9.52e-11 4.35e-22 7.66e-29 5.85e-29 
4670.75 4.82e-08 5.39e-02 9.46e-01 2.35e-11 1.68e-22 7.36e-29 5.65e-29 
4956.05 1.02e-07 1.01e-01 8.99e-01 8.88e-12 8.33e-23 8.32e-29 6.42e-29 
5258.79 1.77e-07 1.52e-01 8.48e-01 3.21e-12 1.07e-21 1.00e-28 7.79e-29 
5580.02 2.84e-07 1.93e-01 8.07e-01 8.50e-13 2.98e-23 1.18e-28 9.23e-29 
5920.87 9.21e-07 5.00e-01 5.00e-01 1.37e-13 8.45e-22 1.37e-28 1.08e-28 
6282.54 2.88e-07 1.19e-01 8.81e-01 5.82e-14 2.19e-23 1.52e-28 1.20e-28 
6666.30 8.56e-07 2.66e-01 7.33e-01 1.07e-14 1.62e-21 1.56e-28 1.24e-28 
7073.50 2.24e-06 4.90e-01 5.10e-01 1.24e-15 1.32e-21 1.53e-28 1.23e-28 
7505.58 2.53e-06 3.75e-01 6.25e-01 1.89e-16 1.67e-21 1.54e-28 1.24e-28 
7964.05 6.26e-06 5.38e-01 4.62e-01 1.14e-17 1.04e-21 1.51e-28 1.24e-28 
8450.53 1.92e-05 8.95e-01 1.05e-01 1.54e-19 2.37e-22 1.44e-28 1.19e-28 
8966.72 4.50e-05 9.99e-01 1.11e-03 3.68e-21 1.06e-21 1.44e-28 1.20e-28 
9514.44 1.17e-04 9.95e-01 4.91e-03 2.32e-20 8.91e-23 1.55e-28 1.31e-28 
10095.62 2.92e-04 9.94e-01 5.85e-03 8.13e-19 1.11e-20 1.79e-28 1.51e-28 
10712.30 4.12e-04 9.99e-01 1.08e-04 1.73e-19 1.29e-19 2.36e-28 1.99e-28 
11366.65 4.80e-04 9.99e-01 2.04e-05 1.06e-20 2.98e-22 3.60e-28 3.04e-28 
12061.10 6.28e-04 9.99e-01 2.55e-05 2.62e-19 1.02e-19 4.99e-28 4.22e-28 
12793.43 6.51e-04 9.99e-01 1.90e-05 1.28e-19 4.49e-21 2.49e-28 2.11e-28 
13528.61 7.60e-04 9.99e-01 1.77e-05 3.38e-20 9.56e-22 7.28e-29 6.15e-29 
14194.74 7.38e-04 9.99e-01 4.78e-05 4.55e-20 1.23e-21 3.28e-29 2.77e-29 
14757.77 7.37e-04 9.99e-01 7.10e-04 4.35e-19 1.10e-18 2.19e-29 1.85e-29 
15240.48 7.63e-04 9.99e-01 2.03e-05 8.25e-21 2.35e-22 1.45e-29 1.22e-29 
15646.99 7.67e-04 9.99e-01 2.14e-05 6.22e-23 2.74e-25 9.31e-30 7.87e-30 
15960.30 8.61e-04 9.99e-01 2.11e-05 4.65e-21 2.05e-22 5.92e-30 5.00e-30 
16187.41 8.15e-04 9.99e-01 1.83e-05 2.75e-21 7.62e-23 5.22e-30 4.41e-30 
16354.17 8.31e-04 9.99e-01 1.82e-05 3.26e-21 9.22e-23 5.42e-30 4.58e-30 
16484.18 7.74e-04 9.99e-01 1.83e-05 3.08e-21 1.17e-22 6.46e-30 5.46e-30 
16593.12 5.81e-04 9.99e-01 2.53e-05 7.27e-21 1.99e-22 8.23e-30 6.95e-30 
16691.99 4.70e-04 1.00e+00 2.89e-05 8.61e-21 2.22e-22 1.01e-29 8.52e-30 
16788.59 1.67e-04 1.00e+00 6.11e-05 2.42e-20 7.84e-22 1.18e-29 9.94e-30 
16888.37 2.15e-04 1.00e+00 4.93e-05 2.48e-20 9.37e-22 1.34e-29 1.14e-29 
16998.79 3.79e-04 1.00e+00 3.98e-05 1.84e-20 5.01e-22 1.54e-29 1.30e-29 
17146.37 2.74e-04 1.00e+00 4.39e-05 1.99e-24 2.38e-26 1.75e-29 1.47e-29 
17415.23 3.02e-04 1.00e+00 4.57e-05 2.32e-20 2.26e-19 1.93e-29 1.63e-29 
17888.12 2.86e-04 8.80e-01 1.20e-01 4.92e-17 8.94e-19 1.93e-29 1.63e-29 
18532.37 1.09e-04 9.89e-01 1.04e-02 5.19e-18 2.26e-19 1.58e-29 1.34e-29 
19260.76 6.02e-05 1.00e+00 1.58e-04 2.07e-23 2.64e-28 1.36e-29 1.15e-29 
20034.10 4.78e-05 7.29e-01 2.71e-01 1.42e-16 2.94e-18 1.36e-29 1.15e-29 
20838.00 1.31e-04 1.00e+00 1.47e-04 3.25e-23 1.14e-27 1.52e-29 1.29e-29 
21647.97 2.10e-05 1.00e+00 4.42e-04 2.26e-19 1.44e-17 1.73e-29 1.46e-29 
22447.94 1.85e-06 8.70e-02 9.13e-01 2.55e-19 4.04e-24 2.10e-29 1.78e-29 
23245.88 1.51e-05 4.58e-01 5.42e-01 2.66e-16 5.15e-15 2.15e-29 1.81e-29 
24052.47 7.39e-06 9.98e-01 1.81e-03 1.54e-18 4.01e-17 1.55e-29 1.31e-29 
24867.72 3.91e-05 9.99e-01 1.33e-03 3.79e-22 4.65e-23 1.04e-29 8.78e-30 
25698.86 4.38e-05 9.20e-01 7.95e-02 1.35e-17 8.12e-20 7.94e-30 6.71e-30 
26587.16 1.98e-07 4.65e-03 9.95e-01 6.58e-05 9.80e-10 7.41e-30 6.26e-30 
27637.54 8.36e-06 3.99e-02 9.60e-01 5.24e-17 1.75e-19 8.90e-30 7.52e-30 
28986.97 5.32e-06 3.63e-01 6.37e-01 3.36e-16 4.49e-15 1.58e-29 1.33e-29 
#TIME: 47.28 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.76e-09 5.25e-03 9.95e-01 3.41e-08 2.03e-24 1.55e-31 1.13e-31 
999.11 1.98e-09 5.68e-03 9.94e-01 4.35e-08 3.18e-24 1.55e-31 1.13e-31 
1267.34 2.49e-09 6.59e-03 9.93e-01 5.80e-08 4.73e-24 1.53e-31 1.12e-31 
1514.05 3.01e-09 7.45e-03 9.93e-01 2.39e-08 3.66e-24 2.86e-31 2.11e-31 
1808.80 3.61e-09 8.59e-03 9.91e-01 1.74e-08 1.15e-23 9.63e-31 7.12e-31 
1919.29 4.70e-09 1.05e-02 9.89e-01 9.71e-09 1.37e-23 1.31e-30 9.69e-31 
2160.92 4.98e-09 1.09e-02 9.89e-01 7.14e-09 2.53e-23 2.61e-30 1.94e-30 
2292.92 6.31e-09 1.27e-02 9.87e-01 5.41e-09 3.49e-23 3.92e-30 2.91e-30 
2432.98 8.71e-09 1.70e-02 9.83e-01 1.01e-08 1.34e-22 5.99e-30 4.46e-30 
2581.60 9.57e-09 1.84e-02 9.82e-01 1.84e-09 5.11e-23 9.16e-30 6.84e-30 
2739.29 9.20e-09 1.72e-02 9.83e-01 2.60e-09 1.21e-22 1.39e-29 1.04e-29 
2906.62 1.16e-08 1.92e-02 9.81e-01 2.83e-09 3.90e-22 2.12e-29 1.59e-29 
3084.17 1.63e-08 2.69e-02 9.73e-01 2.10e-09 4.09e-22 3.35e-29 2.52e-29 
3272.56 1.75e-08 2.78e-02 9.72e-01 8.35e-10 3.66e-22 5.27e-29 3.97e-29 
3472.46 2.08e-08 3.07e-02 9.69e-01 3.17e-10 6.26e-22 7.48e-29 5.67e-29 
3684.57 3.24e-08 4.57e-02 9.54e-01 5.27e-10 1.59e-21 9.01e-29 6.85e-29 
3909.64 3.12e-08 4.14e-02 9.59e-01 8.37e-11 3.00e-22 9.67e-29 7.39e-29 
4148.46 6.62e-08 7.78e-02 9.22e-01 2.34e-11 1.15e-21 9.18e-29 7.05e-29 
4401.86 6.27e-08 5.85e-02 9.42e-01 9.99e-12 6.86e-22 8.07e-29 6.22e-29 
4670.75 1.03e-07 7.69e-02 9.23e-01 3.01e-11 7.45e-21 7.75e-29 6.01e-29 
4956.05 1.76e-07 1.16e-01 8.84e-01 1.29e-12 9.89e-22 8.77e-29 6.82e-29 
5258.79 3.47e-07 2.04e-01 7.96e-01 4.33e-13 1.16e-21 1.06e-28 8.28e-29 
5580.02 4.35e-07 2.07e-01 7.93e-01 1.26e-13 1.46e-21 1.25e-28 9.82e-29 
5920.87 6.04e-07 2.28e-01 7.72e-01 3.14e-14 2.53e-21 1.45e-28 1.14e-28 
6282.54 4.02e-07 1.21e-01 8.79e-01 5.57e-12 1.14e-18 1.61e-28 1.28e-28 
6666.30 3.42e-06 8.11e-01 1.89e-01 4.55e-16 4.84e-22 1.64e-28 1.32e-28 
7073.50 4.08e-06 6.80e-01 3.20e-01 1.25e-16 9.92e-22 1.62e-28 1.30e-28 
7505.58 7.13e-06 7.72e-01 2.28e-01 1.11e-17 5.30e-22 1.62e-28 1.32e-28 
7964.05 1.10e-05 7.17e-01 2.83e-01 1.07e-18 6.95e-22 1.60e-28 1.31e-28 
8450.53 2.88e-05 9.94e-01 5.66e-03 5.18e-21 1.72e-22 1.52e-28 1.27e-28 
8966.72 6.34e-05 9.96e-01 3.78e-03 2.38e-19 2.44e-19 1.53e-28 1.28e-28 
9514.44 1.72e-04 1.00e+00 6.51e-05 8.89e-22 1.20e-22 1.64e-28 1.39e-28 
10095.62 3.24e-04 1.00e+00 2.36e-05 2.77e-22 9.75e-25 1.90e-28 1.61e-28 
10712.30 4.29e-04 1.00e+00 2.06e-05 1.83e-20 3.83e-22 2.50e-28 2.12e-28 
11366.65 5.48e-04 9.99e-01 4.88e-04 3.38e-18 1.56e-18 3.82e-28 3.23e-28 
12061.10 6.95e-04 9.99e-01 6.85e-05 5.71e-19 1.45e-20 5.31e-28 4.49e-28 
