#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
1.476e+09 1.000000e+00 7.331813e-30 9.283365e-134 1.520607e-307 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 1.958811e-30 3.784879e-136 6.812067e-313 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 1.194227e-30 4.551964e-137 5.728966e-315 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 4.523517e-30 8.767256e-135 6.104733e-310 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 6.536055e-30 2.644214e-134 5.389196e-309 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 7.535988e-30 3.075115e-134 5.590409e-309 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 2.687103e-30 3.191273e-136 1.687890e-313 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 2.057099e-30 7.445162e-137 5.146605e-315 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 1.522736e-29 1.706120e-133 1.128917e-307 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 9.706446e-30 2.126642e-134 9.288000e-310 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 3.622595e-31 2.919668e-140 7.905050e-323 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 1.951156e-31 1.740237e-141 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 6.698515e-31 1.658683e-139 2.252939e-321 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 7.942483e-32 1.748917e-143 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 5.411922e-33 1.307391e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 5.393056e-34 5.177064e-153 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 7.794653e-35 1.275072e-156 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 6.273341e-36 3.484762e-161 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 1.834041e-36 2.086103e-163 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 1.066490e-36 1.749254e-164 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 1.780698e-36 9.562979e-164 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 3.162770e-35 5.948131e-159 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 1.337168e-34 1.027282e-156 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 1.845187e-34 2.560913e-156 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 1.892953e-33 1.663314e-152 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 4.597476e-33 2.821411e-151 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 3.138250e-32 2.973069e-148 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 1.026538e-30 1.771930e-142 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 5.137958e-24 2.535323e-117 3.718831e-276 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 1.848381e-24 1.902151e-119 4.247066e-281 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 8.101247e-27 2.063826e-128 1.421461e-300 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 2.906401e-32 1.751650e-149 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 1.064488e-34 1.728459e-158 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 2.313218e-32 6.408227e-150 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 2.840575e-35 1.609380e-160 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 5.786921e-35 3.457492e-159 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 3.169584e-35 6.140956e-160 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 6.139103e-35 3.465161e-159 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 7.490040e-34 1.658154e-155 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 5.196879e-34 4.506274e-156 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 9.175589e-32 9.294683e-148 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 2.867149e-30 2.709379e-142 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 1.219016e-32 3.448545e-151 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 1.241551e-34 2.738566e-158 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 1.599525e-32 9.080517e-151 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 5.403619e-33 1.898428e-152 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 1.149638e-33 7.635746e-155 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 8.644559e-37 5.589156e-166 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 2.468011e-38 1.741826e-171 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 1.686098e-28 1.961063e-136 3.221456e-319 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 5.123318e-34 4.282999e-156 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 1.963891e-39 2.096327e-175 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 5.275879e-40 1.931718e-177 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 1.487881e-40 2.116307e-179 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 7.615544e-41 1.942201e-180 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 4.592082e-41 3.197589e-181 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 7.783348e-41 2.099183e-180 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 2.738459e-41 5.060314e-182 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 2.060047e-39 2.485910e-175 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 1.942180e-42 4.032244e-186 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.033650e-43 5.365926e-189 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.623846e-44 2.742490e-192 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 1.010158e-44 2.878856e-194 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 5.682536e-45 3.698145e-195 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 145.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 1.274165e-15 1.044132e-75 1.669829e-178 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 3.076386e-16 4.044067e-78 8.584280e-184 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 3.092764e-16 4.129467e-78 8.987766e-184 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 9.542192e-16 3.395845e-76 1.429327e-179 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 7.269945e-16 1.176774e-76 1.402316e-180 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 1.130583e-15 6.565655e-76 6.052149e-179 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 7.454396e-16 1.298479e-76 1.740726e-180 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 1.343473e-15 1.286919e-75 2.644994e-178 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 2.072021e-15 6.923210e-75 1.050793e-176 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.400059e-15 1.507104e-75 3.730766e-178 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 2.124755e-15 6.971954e-75 9.986976e-177 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 3.666071e-15 4.694059e-74 5.554696e-175 1.482197e-323 0.000000e+00
1.607e+08 1.000000e+00 6.760610e-15 3.818577e-73 4.443365e-173 2.810739e-320 0.000000e+00
1.705e+08 1.000000e+00 8.018061e-15 5.912246e-73 9.809373e-173 9.778053e-320 0.000000e+00
1.809e+08 1.000000e+00 1.389873e-14 3.863982e-72 4.936995e-171 8.517255e-317 0.000000e+00
1.919e+08 1.000000e+00 2.533698e-14 2.972853e-71 3.467643e-169 1.309893e-313 0.000000e+00
2.037e+08 1.000000e+00 3.313904e-14 6.483648e-71 1.576455e-168 1.598827e-312 0.000000e+00
2.161e+08 1.000000e+00 4.777751e-14 2.094433e-70 1.711103e-167 9.231800e-311 0.000000e+00
2.293e+08 1.000000e+00 6.361095e-14 5.046236e-70 9.891645e-167 1.763056e-309 0.000000e+00
2.433e+08 1.000000e+00 8.776907e-14 1.492671e-69 9.404631e-166 8.528084e-308 0.000000e+00
2.582e+08 1.000000e+00 9.568647e-14 1.847788e-69 1.372300e-165 1.530354e-307 0.000000e+00
2.739e+08 1.000000e+00 8.260203e-14 9.336719e-70 2.839946e-166 8.652246e-309 0.000000e+00
2.907e+08 1.000000e+00 7.871184e-14 7.111965e-70 1.471374e-166 2.538887e-309 0.000000e+00
3.084e+08 1.000000e+00 7.507347e-14 5.270164e-70 7.016081e-167 6.291347e-310 0.000000e+00
3.273e+08 1.000000e+00 4.743037e-14 7.099815e-71 7.427232e-169 1.687350e-313 0.000000e+00
3.472e+08 1.000000e+00 2.998528e-14 9.758366e-72 8.321020e-171 5.066166e-317 0.000000e+00
3.685e+08 1.000000e+00 1.360655e-14 3.758502e-73 5.827541e-174 1.136351e-322 0.000000e+00
3.910e+08 1.000000e+00 4.983556e-15 7.078641e-75 9.287826e-178 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 1.702223e-15 1.368466e-76 1.947632e-181 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 5.421630e-16 2.511672e-78 4.279921e-185 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 2.330838e-16 1.207231e-79 6.669652e-188 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 1.185499e-16 8.164030e-81 1.747535e-190 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 8.061659e-17 1.428967e-81 3.223665e-192 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 5.317175e-17 2.320109e-82 5.208025e-194 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 3.013190e-17 2.209197e-83 2.726058e-196 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 1.369619e-17 9.903944e-85 2.959574e-199 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 4.056563e-18 1.041601e-86 1.573161e-203 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 1.252735e-18 1.409948e-88 1.551606e-207 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 2.091192e-19 2.004716e-91 1.219782e-213 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 2.931222e-20 1.482031e-94 2.333396e-220 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 4.124094e-21 1.014410e-97 3.527300e-227 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 4.221013e-22 1.614599e-101 1.861430e-235 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 3.488225e-23 8.661932e-106 7.537473e-245 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 1.962460e-24 8.461480e-111 6.298615e-256 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 8.670351e-26 2.591364e-116 3.537222e-268 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 2.788542e-27 1.824210e-122 6.691095e-282 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 2.587627e-28 7.783651e-127 9.993332e-292 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 4.009258e-29 2.646638e-130 1.490445e-299 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 1.966043e-29 9.925215e-132 7.747241e-303 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 6.972094e-30 1.053470e-133 2.537080e-307 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 1.332053e-30 9.545742e-137 3.649758e-314 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 1.213323e-30 5.398905e-137 9.012558e-315 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 1.095178e-30 3.146729e-137 2.493163e-315 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 1.187828e-30 3.965597e-137 3.889307e-315 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 2.603168e-30 6.389218e-136 1.401278e-312 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 3.634003e-30 1.603989e-135 7.984342e-312 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 2.820946e-30 3.799583e-136 2.446890e-313 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 6.770425e-31 8.350785e-139 2.447157e-319 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 6.030030e-31 3.849865e-139 3.546403e-320 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 3.577595e-30 3.771904e-136 1.220256e-313 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 1.803434e-31 1.728484e-141 0.000000e+00 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 6.714388e-31 2.456293e-139 7.040435e-321 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 4.571954e-32 3.321617e-144 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 4.995281e-32 2.647860e-144 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 2.346701e-33 4.449412e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 9.139845e-34 4.287775e-152 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 1.291275e-34 1.000502e-155 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 5.355602e-36 1.787316e-161 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 9.253374e-37 1.282076e-164 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 1.188791e-36 2.617549e-164 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 5.400587e-37 5.394567e-166 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.978457e-35 1.001300e-159 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 1.050169e-34 3.618451e-157 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 3.888508e-34 4.808647e-155 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 7.614610e-34 3.081603e-154 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 7.740306e-33 1.799727e-150 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 1.183997e-32 5.269456e-150 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 2.891900e-32 1.258249e-148 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 2.282138e-30 2.659803e-141 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 2.570621e-29 2.277493e-137 1.250184e-319 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 6.982632e-27 1.164879e-128 4.081396e-301 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 1.356773e-27 1.383925e-131 1.234097e-307 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 1.401919e-34 4.523951e-158 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 3.718343e-36 1.727681e-163 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 8.026558e-32 4.525561e-148 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 3.258435e-34 1.737373e-156 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 1.977997e-35 1.082427e-160 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 3.847220e-35 6.203929e-160 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 1.485584e-34 5.191802e-158 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 1.038139e-34 1.447195e-158 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 8.428786e-35 6.885986e-159 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 2.861622e-36 3.987738e-164 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 6.608362e-23 1.681912e-116 6.619181e-277 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 5.796725e-35 1.813103e-159 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 7.466042e-36 1.217451e-162 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 3.114249e-33 2.663176e-153 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 4.571799e-34 2.853908e-156 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 2.269647e-37 4.750187e-168 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 3.428853e-38 5.625649e-171 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 6.850852e-38 6.636610e-170 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 7.819059e-39 2.891095e-173 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 8.497091e-29 1.707001e-137 1.808280e-321 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 6.266933e-34 8.782962e-156 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 5.843710e-41 7.553259e-181 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 1.602137e-41 7.480119e-183 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 7.986446e-42 6.246229e-184 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.622654e-41 1.372642e-181 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.178278e-42 2.335842e-185 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.508374e-41 1.224365e-181 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 1.369288e-39 5.793773e-176 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 1.319825e-40 1.380239e-179 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.079213e-45 4.156689e-196 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 1.614887e-44 1.534696e-193 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 9.267010e-45 2.116575e-194 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 146.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 1.040756e-15 4.641485e-76 2.781480e-179 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 6.413777e-16 7.038346e-77 4.463615e-181 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 4.121786e-16 1.246174e-77 9.996819e-183 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 8.245522e-16 1.875583e-76 3.824576e-180 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 4.747297e-16 2.168718e-77 3.373737e-182 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 6.013390e-16 5.471346e-77 2.569575e-181 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 7.996044e-16 1.665049e-76 2.947876e-180 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 5.414711e-16 3.643263e-77 1.055851e-181 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 1.324528e-15 1.196378e-75 2.225592e-178 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.018067e-15 4.267309e-76 2.316808e-179 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 2.011474e-15 5.500705e-75 5.841002e-177 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 4.027726e-15 6.552592e-74 1.126074e-174 4.940656e-323 0.000000e+00
1.607e+08 1.000000e+00 5.506847e-15 1.702112e-73 7.519683e-174 1.190698e-321 0.000000e+00
1.705e+08 1.000000e+00 6.666626e-15 2.850636e-73 1.969527e-173 5.617526e-321 0.000000e+00
1.809e+08 1.000000e+00 1.202876e-14 2.169905e-72 1.380587e-171 8.785011e-318 0.000000e+00
1.919e+08 1.000000e+00 1.990222e-14 1.148618e-71 4.286001e-170 3.179930e-315 0.000000e+00
2.037e+08 1.000000e+00 2.467940e-14 2.021378e-71 1.211787e-169 1.662521e-314 0.000000e+00
2.161e+08 1.000000e+00 2.798226e-14 2.516333e-71 1.607958e-169 2.273942e-314 0.000000e+00
2.293e+08 1.000000e+00 4.007697e-14 7.868712e-71 1.617434e-168 1.141746e-312 0.000000e+00
2.433e+08 1.000000e+00 5.482896e-14 2.200887e-70 1.337966e-167 4.245442e-311 0.000000e+00
2.582e+08 1.000000e+00 6.770812e-14 4.445882e-70 5.724694e-167 5.157234e-310 0.000000e+00
2.739e+08 1.000000e+00 7.018155e-14 4.699097e-70 6.077856e-167 5.406914e-310 0.000000e+00
2.907e+08 1.000000e+00 6.241907e-14 2.698804e-70 1.679537e-167 5.149736e-311 0.000000e+00
3.084e+08 1.000000e+00 5.860159e-14 1.874658e-70 6.934827e-168 9.861373e-312 0.000000e+00
3.273e+08 1.000000e+00 4.118421e-14 3.905417e-71 1.937074e-169 1.502205e-314 0.000000e+00
3.472e+08 1.000000e+00 2.365794e-14 3.664868e-72 9.349169e-172 1.005755e-318 0.000000e+00
3.685e+08 1.000000e+00 1.149182e-14 1.881367e-73 1.248493e-174 4.940656e-324 0.000000e+00
3.910e+08 1.000000e+00 3.904120e-15 2.715649e-75 1.133039e-178 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 1.142946e-15 3.044042e-77 7.498170e-183 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 3.536835e-16 5.120222e-79 1.386192e-186 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 1.363252e-16 1.657298e-80 9.285963e-190 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 6.966233e-17 1.134470e-81 2.487640e-192 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 5.076086e-17 2.535687e-82 7.700299e-194 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 2.937087e-17 2.519503e-83 4.302189e-196 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 2.249390e-17 7.267977e-84 2.434889e-197 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 1.047979e-17 3.571077e-85 3.220902e-200 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 3.335307e-18 4.915489e-87 3.062432e-204 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 8.088964e-19 2.747203e-89 4.533932e-209 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 1.378810e-19 4.199367e-92 4.149542e-215 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 2.086483e-20 4.041918e-95 1.379892e-221 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 2.670892e-21 1.876257e-98 8.779382e-229 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 3.100980e-22 4.730629e-102 1.240589e-236 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 2.422752e-23 2.000130e-106 2.939879e-246 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 1.068285e-24 7.299112e-112 2.769596e-258 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 5.225626e-26 3.332332e-117 3.736812e-270 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 2.225397e-27 7.219395e-123 8.480082e-283 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 1.442097e-28 7.270852e-128 5.186179e-294 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 6.327447e-29 1.623064e-129 8.130010e-298 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 1.375761e-29 2.313498e-132 3.040621e-304 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 1.005049e-29 4.489890e-133 6.186813e-306 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 4.395169e-30 1.137393e-134 1.416258e-309 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 5.509009e-30 2.322161e-134 5.992244e-309 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 1.331862e-30 6.770200e-137 1.339323e-314 0.000000e+00 0.000000e+00
