#NTIMES: 110 
#TIMES[d]: 2.04 2.11 2.19 2.28 2.36 2.45 2.54 2.64 2.74 2.84 2.95 3.06 3.17 3.29 3.41 3.54 3.68 3.81 3.96 4.11 4.26 4.42 4.59 4.76 4.94 5.12 5.32 5.52 5.72 5.94 6.16 6.39 6.63 6.88 7.14 7.41 7.69 7.98 8.28 8.59 8.91 9.25 9.59 9.95 10.33 10.71 11.12 11.54 11.97 12.42 12.88 13.37 13.87 14.39 14.93 15.49 16.08 16.68 17.31 17.96 18.63 19.33 20.06 20.81 21.59 22.41 23.25 24.12 25.03 25.97 26.94 27.96 29.01 30.10 31.23 32.40 33.62 34.88 36.19 37.55 38.96 40.43 41.95 43.52 45.16 46.86 48.62 50.44 52.34 54.30 56.35 58.46 60.66 62.94 65.30 67.76 70.30 72.94 75.69 78.53 81.48 84.54 87.72 91.01 94.43 97.98 101.66 105.48 109.45 113.56 117.83 
#NSTAGES: 5 
#
#TIME: 2.04 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
8250.00 14373.70 4.01e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 13381.40 3.62e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 12490.90 3.24e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 11861.00 2.86e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 11150.20 2.44e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 10685.30 1.91e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 10744.60 1.39e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 11015.90 1.11e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 11187.80 8.96e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 11224.20 7.50e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11150.80 6.30e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 11242.70 5.30e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 11184.00 4.46e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 10786.30 3.75e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 11529.10 3.16e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 11789.10 2.66e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 11843.80 2.24e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 11800.70 1.88e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 10892.70 1.56e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 12299.40 1.33e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 12427.60 1.12e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 12479.50 9.43e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 12762.60 7.93e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 12913.40 6.67e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 13102.30 5.62e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 13165.90 4.72e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 13476.70 3.98e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 13692.00 3.35e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 13866.20 2.81e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 14051.50 2.37e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 14328.50 1.99e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 14574.40 1.68e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 14824.00 1.41e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 15113.20 1.19e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 14844.90 9.79e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 15613.30 8.40e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 15906.00 7.07e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 16259.20 5.95e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 16625.80 5.00e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 16934.10 4.21e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 17310.20 3.54e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 17673.20 2.98e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 18079.20 2.51e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 18509.10 2.11e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 18986.60 1.78e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 19390.00 1.49e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 19904.10 1.26e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 20408.80 1.06e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 20908.60 8.90e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 21487.80 7.49e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 22053.00 6.30e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 22699.90 5.30e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 23391.70 4.46e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 24119.90 3.75e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 24910.10 3.16e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 25696.50 2.66e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 26593.20 2.23e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 27582.10 1.88e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 28519.00 1.58e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 29926.50 1.33e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 30832.70 1.12e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 32046.90 9.42e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 33653.90 7.93e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 35081.00 6.67e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 25.97 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 17642.00 5.86e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 17524.10 4.90e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 17577.50 4.06e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 17371.40 3.29e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 17265.90 2.57e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 17426.30 2.05e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 17731.80 1.58e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 18212.00 1.25e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 18794.10 1.03e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 19405.90 8.63e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 19859.70 7.25e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 20109.80 6.10e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 20339.60 5.16e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 17905.20 4.48e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 15704.30 3.98e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 14339.00 3.58e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 13215.30 3.23e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 12251.70 2.89e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 11400.50 2.52e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 10746.60 2.09e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 10459.90 1.54e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 10766.40 1.17e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 11101.80 9.44e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 11172.10 7.97e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 11136.40 6.70e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11329.50 5.64e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 11377.40 4.75e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 11501.70 3.99e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 10655.10 3.54e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 11378.30 2.83e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 11658.20 2.38e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 11893.90 2.00e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 11958.20 1.68e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 10870.60 1.41e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 11955.40 1.19e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 10101.00 9.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 12758.00 8.44e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 12956.40 7.10e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 13110.80 5.98e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 13235.00 5.03e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 13284.80 4.23e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 13622.10 3.56e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 13806.10 2.99e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 13921.50 2.52e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 14237.10 2.12e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 14489.30 1.78e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 14719.10 1.50e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 15024.50 1.26e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 15326.00 1.06e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 15522.70 8.94e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 15222.00 7.05e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 15645.50 5.97e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 16029.90 5.05e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 16461.80 4.27e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 17178.30 3.77e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 17313.80 3.05e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 17734.60 2.58e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 18163.50 2.18e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 18703.90 1.89e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 19106.30 1.55e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 19572.50 1.31e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 20113.90 1.10e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 20630.70 9.31e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 21210.30 7.85e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 21865.90 6.70e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 22428.60 5.64e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 23158.40 4.74e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 23852.10 3.99e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 24596.20 3.36e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 25413.80 2.81e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 26282.30 2.38e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 27208.10 2.00e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 28311.40 1.68e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 29297.60 1.42e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 30541.50 1.19e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 31944.50 1.00e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 33363.80 8.43e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 34906.90 7.10e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 37024.70 5.97e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 26.94 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 16782.60 5.02e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 16690.30 4.12e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 16866.90 3.38e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 16948.80 2.67e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 17236.60 2.08e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 17587.20 1.67e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 17992.30 1.34e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 18582.10 1.10e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 19188.40 9.18e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 19702.20 7.72e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 20001.50 6.49e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 19961.50 5.46e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 20419.00 4.62e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 17821.90 4.00e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 15541.70 3.55e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 14146.10 3.20e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 12914.70 2.88e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 11697.90 2.55e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 10801.90 2.18e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 10305.20 1.71e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 10385.30 1.29e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 10793.90 1.02e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 11140.20 8.43e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 11254.00 7.13e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 11318.80 6.00e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11016.60 5.05e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 11267.00 4.25e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 11657.30 3.58e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 11433.00 3.01e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 11689.00 2.53e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 11946.90 2.13e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 11880.40 1.79e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 11810.50 1.51e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 11884.90 1.27e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 8579.33 1.01e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 12010.10 8.96e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 12893.70 7.56e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 13056.30 6.36e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 13232.30 5.35e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 13454.80 4.50e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 13648.10 3.79e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 13874.70 3.19e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 13977.50 2.68e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 14306.50 2.26e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 14518.30 1.90e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 14590.70 1.60e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 14982.50 1.34e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 14952.30 1.13e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 15460.50 9.51e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 15795.50 8.00e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 15870.20 9.48e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 16444.30 5.66e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 17672.40 7.27e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 17049.90 4.01e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 16229.20 3.20e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 16706.00 2.71e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 17278.40 2.29e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 17977.60 1.94e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 19243.40 1.69e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 20879.30 2.20e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 19859.40 1.17e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 20311.60 9.85e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 20921.90 8.31e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 21679.70 7.13e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 22168.30 5.91e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 22893.50 4.98e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 23655.70 4.25e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 24387.10 3.57e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 25387.40 3.01e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 26029.20 2.53e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 26896.60 2.13e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 27945.10 1.79e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 28967.80 1.51e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 30101.30 1.27e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 31354.00 1.07e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 32670.50 8.97e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 34160.60 7.55e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 35781.90 6.35e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 37591.80 5.34e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 27.96 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 16436.30 4.12e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 16524.40 3.34e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 16771.70 2.72e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 16970.90 2.16e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 17338.20 1.72e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 17768.20 1.42e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 18279.60 1.17e+09 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 18889.40 9.77e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 19444.80 8.21e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 19829.00 6.91e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 19844.50 5.81e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 19212.00 4.88e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 20359.80 4.13e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 17641.50 3.58e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 15273.90 3.17e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 13738.50 2.85e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 12259.40 2.55e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 10934.10 2.22e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 10288.00 1.85e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 10042.30 1.41e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 10346.70 1.08e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 10852.70 8.85e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 11173.80 7.54e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 11308.40 6.39e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 11373.00 5.37e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 11202.60 4.52e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 11512.10 3.80e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 11749.10 3.20e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
