#NTIMES:     39
#NSTAGES:     5
#TIMES[d]:     2.000    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   38.000   41.000   45.100   49.610   54.570
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    3.808620E+04    1.0000E-99    9.3631E-03    3.6046E-01    4.5541E-01    1.7477E-01
    3.882090E+04    1.0000E-99    9.3227E-03    3.3347E-01    4.5779E-01    1.9943E-01
    3.956460E+04    1.0000E-99    9.0255E-03    3.0798E-01    4.5795E-01    2.2504E-01
    3.985650E+04    1.0000E-99    8.8404E-03    2.9855E-01    4.5744E-01    2.3517E-01
    4.005110E+04    1.0000E-99    8.6885E-03    2.9240E-01    4.5697E-01    2.4194E-01
    4.018081E+04    1.0000E-99    8.5925E-03    2.8840E-01    4.5657E-01    2.4643E-01
    4.026730E+04    1.0000E-99    8.5166E-03    2.8573E-01    4.5631E-01    2.4944E-01
    4.032440E+04    1.0000E-99    8.4891E-03    2.8396E-01    4.5612E-01    2.5143E-01
    4.032500E+04    1.0000E-99    8.4874E-03    2.8390E-01    4.5611E-01    2.5150E-01
#TIME:    28.520
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    4.1411E-05    6.4958E-01    3.4987E-01    5.1169E-04
    1.037980E+03    1.0000E-99    4.1171E-05    6.4859E-01    3.5085E-01    5.1664E-04
    1.063930E+03    1.0000E-99    4.0590E-05    6.4596E-01    3.5347E-01    5.2771E-04
    1.115839E+03    1.0000E-99    3.9639E-05    6.4172E-01    3.5769E-01    5.5166E-04
    1.200830E+03    1.0000E-99    3.9207E-05    6.4125E-01    3.5815E-01    5.6489E-04
    1.292300E+03    1.0000E-99    3.9714E-05    6.4617E-01    3.5321E-01    5.8115E-04
    1.390740E+03    1.0000E-99    4.1697E-05    6.5942E-01    3.3997E-01    5.7056E-04
    1.496680E+03    1.0000E-99    4.4826E-05    6.7786E-01    3.2153E-01    5.6276E-04
    1.610680E+03    1.0000E-99    4.9486E-05    7.0195E-01    2.9745E-01    5.4780E-04
    1.733370E+03    1.0000E-99    5.6504E-05    7.3289E-01    2.6655E-01    5.0749E-04
    1.865410E+03    1.0000E-99    6.5721E-05    7.6614E-01    2.3332E-01    4.7257E-04
    2.007500E+03    1.0000E-99    7.8410E-05    8.0204E-01    1.9746E-01    4.2460E-04
    2.160420E+03    1.0000E-99    9.5516E-05    8.3784E-01    1.6169E-01    3.7181E-04
    2.324980E+03    1.0000E-99    1.1881E-04    8.7171E-01    1.2786E-01    3.1373E-04
    2.502080E+03    1.0000E-99    1.4962E-04    9.0067E-01    9.8916E-02    2.6256E-04
    2.692670E+03    1.0000E-99    1.9120E-04    9.2443E-01    7.5168E-02    2.1483E-04
    2.897780E+03    1.0000E-99    2.4585E-04    9.4211E-01    5.7465E-02    1.7821E-04
    3.118510E+03    1.0000E-99    3.1673E-04    9.5441E-01    4.5125E-02    1.5286E-04
    3.356059E+03    1.0000E-99    4.1084E-04    9.6291E-01    3.6550E-02    1.3376E-04
    3.611691E+03    1.0000E-99    5.3275E-04    9.6830E-01    3.1049E-02    1.2223E-04
    3.886810E+03    1.0000E-99    6.8575E-04    9.7136E-01    2.7832E-02    1.1766E-04
    4.182879E+03    1.0000E-99    8.7104E-04    9.7278E-01    2.6233E-02    1.1915E-04
    4.501500E+03    1.0000E-99    1.0798E-03    9.7279E-01    2.5999E-02    1.2827E-04
    4.844390E+03    1.0000E-99    1.3334E-03    9.7235E-01    2.6179E-02    1.3874E-04
    5.213400E+03    1.0000E-99    1.6247E-03    9.7127E-01    2.6954E-02    1.5399E-04
    5.610510E+03    1.0000E-99    1.9691E-03    9.6977E-01    2.8090E-02    1.7290E-04
    6.037880E+03    1.0000E-99    2.3620E-03    9.6772E-01    2.9718E-02    1.9651E-04
    6.497800E+03    1.0000E-99    3.0888E-03    9.6610E-01    3.0595E-02    2.1173E-04
    6.992760E+03    1.0000E-99    4.5472E-03    9.6434E-01    3.0895E-02    2.1865E-04
    7.470370E+03    1.0000E-99    9.2880E-03    9.6152E-01    2.9000E-02    1.9341E-04
    7.926120E+03    1.0000E-99    3.5206E-02    9.3940E-01    2.5242E-02    1.4789E-04
    8.327220E+03    1.0000E-99    1.6195E-01    8.1857E-01    1.9388E-02    9.8066E-05
    8.702980E+03    1.0000E-99    3.6634E-01    6.2024E-01    1.3357E-02    6.0629E-05
    9.042660E+03    1.0000E-99    5.1316E-01    4.7739E-01    9.4051E-03    3.8785E-05
    9.369910E+03    1.0000E-99    5.9695E-01    3.9574E-01    7.2755E-03    2.7914E-05
    9.651600E+03    1.0000E-99    6.4850E-01    3.4557E-01    5.9130E-03    2.1062E-05
    9.900590E+03    1.0000E-99    6.8261E-01    3.1236E-01    5.0126E-03    1.6702E-05
    1.013220E+04    1.0000E-99    6.9823E-01    2.9709E-01    4.6698E-03    1.5232E-05
    1.033760E+04    1.0000E-99    7.1634E-01    2.7946E-01    4.1927E-03    1.3009E-05
    1.054540E+04    1.0000E-99    7.2627E-01    2.6975E-01    3.9695E-03    1.2041E-05
    1.075490E+04    1.0000E-99    7.3461E-01    2.6159E-01    3.7897E-03    1.1258E-05
    1.096070E+04    1.0000E-99    7.4019E-01    2.5610E-01    3.7000E-03    1.0885E-05
    1.115930E+04    1.0000E-99    7.4226E-01    2.5400E-01    3.7318E-03    1.1074E-05
    1.134099E+04    1.0000E-99    7.4587E-01    2.5040E-01    3.7216E-03    1.1075E-05
    1.153460E+04    1.0000E-99    7.4395E-01    2.5216E-01    3.8758E-03    1.1861E-05
    1.172390E+04    1.0000E-99    7.4202E-01    2.5402E-01    3.9532E-03    1.2245E-05
    1.192870E+04    1.0000E-99    7.4411E-01    2.5211E-01    3.7662E-03    1.1283E-05
    1.212840E+04    1.0000E-99    7.4232E-01    2.5403E-01    3.6431E-03    1.0637E-05
    1.235380E+04    1.0000E-99    7.3845E-01    2.5787E-01    3.6748E-03    1.0756E-05
    1.261001E+04    1.0000E-99    7.2650E-01    2.6947E-01    4.0163E-03    1.2340E-05
    1.287280E+04    1.0000E-99    7.2372E-01    2.7216E-01    4.1080E-03    1.2763E-05
    1.318720E+04    1.0000E-99    7.1550E-01    2.8009E-01    4.3901E-03    1.4142E-05
    1.351440E+04    1.0000E-99    7.0903E-01    2.8632E-01    4.6375E-03    1.5394E-05
    1.386900E+04    1.0000E-99    6.9702E-01    2.9785E-01    5.1048E-03    1.7890E-05
    1.423600E+04    1.0000E-99    6.8641E-01    3.0801E-01    5.5562E-03    2.0435E-05
    1.460291E+04    1.0000E-99    6.7017E-01    3.2352E-01    6.2854E-03    2.4855E-05
    1.497210E+04    1.0000E-99    6.5709E-01    3.3595E-01    6.9343E-03    2.9059E-05
    1.532030E+04    1.0000E-99    6.4367E-01    3.4864E-01    7.6572E-03    3.4082E-05
    1.571760E+04    1.0000E-99    6.3252E-01    3.5914E-01    8.2973E-03    3.8713E-05
    1.613100E+04    1.0000E-99    6.1646E-01    3.7422E-01    9.2723E-03    4.6306E-05
    1.660090E+04    1.0000E-99    5.9134E-01    3.9769E-01    1.0903E-02    6.0205E-05
    1.713150E+04    1.0000E-99    5.5795E-01    4.2861E-01    1.3358E-02    8.3930E-05
    1.767900E+04    1.0000E-99    5.4423E-01    4.4116E-01    1.4513E-02    9.5904E-05
    1.826410E+04    1.0000E-99    5.0421E-01    4.7758E-01    1.8064E-02    1.3760E-04
    1.889029E+04    1.0000E-99    4.7579E-01    5.0314E-01    2.0898E-02    1.7475E-04
    1.955040E+04    1.0000E-99    4.3022E-01    5.4357E-01    2.5951E-02    2.5016E-04
    2.023310E+04    1.0000E-99    3.7496E-01    5.9137E-01    3.3292E-02    3.8058E-04
    2.092810E+04    1.0000E-99    3.3812E-01    6.2253E-01    3.8848E-02    4.9250E-04
    2.162970E+04    1.0000E-99    2.7997E-01    6.7007E-01    4.9223E-02    7.3733E-04
    2.233490E+04    1.0000E-99    2.3864E-01    7.0267E-01    5.7726E-02    9.6512E-04
    2.304210E+04    1.0000E-99    1.8498E-01    7.4152E-01    7.2077E-02    1.4272E-03
    2.375060E+04    1.0000E-99    1.5485E-01    7.6197E-01    8.1424E-02    1.7617E-03
    2.446000E+04    1.0000E-99    1.2363E-01    7.7852E-01    9.5477E-02    2.3737E-03
    2.517030E+04    1.0000E-99    8.9530E-02    7.9614E-01    1.1122E-01    3.1160E-03
    2.588140E+04    1.0000E-99    6.7106E-02    8.0178E-01    1.2708E-01    4.0327E-03
    2.659350E+04    1.0000E-99    4.4896E-02    8.0264E-01    1.4709E-01    5.3716E-03
    2.730680E+04    1.0000E-99    3.3161E-02    7.9367E-01    1.6620E-01    6.9748E-03
    2.802140E+04    1.0000E-99    2.5248E-02    7.7931E-01    1.8641E-01    9.0276E-03
    2.873710E+04    1.0000E-99    1.8745E-02    7.5731E-01    2.1188E-01    1.2069E-02
    2.945390E+04    1.0000E-99    1.4567E-02    7.3072E-01    2.3868E-01    1.6035E-02
    3.017130E+04    1.0000E-99    1.1726E-02    6.9990E-01    2.6712E-01    2.1250E-02
    3.088880E+04    1.0000E-99    9.6582E-03    6.6571E-01    2.9663E-01    2.8009E-02
    3.160630E+04    1.0000E-99    8.1297E-03    6.2885E-01    3.2639E-01    3.6625E-02
    3.232350E+04    1.0000E-99    6.9673E-03    5.9016E-01    3.5548E-01    4.7396E-02
    3.304060E+04    1.0000E-99    6.0735E-03    5.5040E-01    3.8293E-01    6.0595E-02
    3.375770E+04    1.0000E-99    5.3834E-03    5.1043E-01    4.0777E-01    7.6408E-02
    3.447520E+04    1.0000E-99    4.8575E-03    4.7112E-01    4.2911E-01    9.4912E-02
    3.519339E+04    1.0000E-99    4.4711E-03    4.3322E-01    4.4628E-01    1.1603E-01
    3.591270E+04    1.0000E-99    4.2073E-03    3.9738E-01    4.5889E-01    1.3953E-01
    3.663380E+04    1.0000E-99    4.0466E-03    3.6400E-01    4.6690E-01    1.6505E-01
    3.735790E+04    1.0000E-99    3.9620E-03    3.3312E-01    4.7071E-01    1.9221E-01
    3.808620E+04    1.0000E-99    3.9091E-03    3.0458E-01    4.7093E-01    2.2058E-01
    3.882090E+04    1.0000E-99    3.8310E-03    2.7801E-01    4.6829E-01    2.4986E-01
    3.956460E+04    1.0000E-99    3.6516E-03    2.5295E-01    4.6348E-01    2.7992E-01
    3.985650E+04    1.0000E-99    3.5404E-03    2.4366E-01    4.6108E-01    2.9172E-01
    4.005110E+04    1.0000E-99    3.4563E-03    2.3758E-01    4.5938E-01    2.9958E-01
    4.018081E+04    1.0000E-99    3.3979E-03    2.3363E-01    4.5818E-01    3.0479E-01
    4.026730E+04    1.0000E-99    3.3514E-03    2.3099E-01    4.5738E-01    3.0827E-01
    4.032440E+04    1.0000E-99    3.3279E-03    2.2926E-01    4.5684E-01    3.1057E-01
    4.032500E+04    1.0000E-99    3.3274E-03    2.2920E-01    4.5682E-01    3.1065E-01
#TIME:    31.370
#NVEL: 100
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    6.5529E-04    9.7668E-01    2.2620E-02    4.8711E-05
    1.037980E+03    1.0000E-99    6.5269E-04    9.7613E-01    2.3164E-02    5.2699E-05
    1.063930E+03    1.0000E-99    6.4426E-04    9.7579E-01    2.3515E-02    5.4335E-05
    1.115840E+03    1.0000E-99    6.3044E-04    9.7525E-01    2.4059E-02    5.6832E-05
    1.200830E+03    1.0000E-99    6.2271E-04    9.7515E-01    2.4169E-02    5.7382E-05
    1.292300E+03    1.0000E-99    6.1848E-04    9.7486E-01    2.4458E-02    5.9921E-05
    1.390740E+03    1.0000E-99    6.2432E-04    9.7490E-01    2.4411E-02    6.1584E-05
    1.496680E+03    1.0000E-99    6.4082E-04    9.7527E-01    2.4029E-02    6.2221E-05
    1.610680E+03    1.0000E-99    6.6331E-04    9.7556E-01    2.3709E-02    6.3920E-05
    1.733370E+03    1.0000E-99    6.9600E-04    9.7599E-01    2.3250E-02    6.5354E-05
    1.865410E+03    1.0000E-99    7.4135E-04    9.7655E-01    2.2639E-02    6.6205E-05
    2.007500E+03    1.0000E-99    7.9819E-04    9.7704E-01    2.2093E-02    6.7610E-05
    2.160420E+03    1.0000E-99    8.7603E-04    9.7774E-01    2.1317E-02    6.7433E-05
    2.324980E+03    1.0000E-99    9.6309E-04    9.7804E-01    2.0931E-02    6.9533E-05
    2.502080E+03    1.0000E-99    1.0738E-03    9.7839E-01    2.0467E-02    7.0715E-05
    2.692670E+03    1.0000E-99    1.1876E-03    9.7817E-01    2.0567E-02    7.5473E-05
    2.897780E+03    1.0000E-99    1.3213E-03    9.7783E-01    2.0764E-02    8.0732E-05
    3.118510E+03    1.0000E-99    1.4814E-03    9.7742E-01    2.1011E-02    8.6171E-05
    3.356060E+03    1.0000E-99    1.6524E-03    9.7664E-01    2.1608E-02    9.4409E-05
    3.611690E+03    1.0000E-99    1.8625E-03    9.7589E-01    2.2150E-02    1.0220E-04
    3.886810E+03    1.0000E-99    2.0888E-03    9.7483E-01    2.2965E-02    1.1259E-04
    4.182880E+03    1.0000E-99    2.3090E-03    9.7335E-01    2.4217E-02    1.2777E-04
    4.501500E+03    1.0000E-99    2.5869E-03    9.7192E-01    2.5355E-02    1.4249E-04
    4.844390E+03    1.0000E-99    2.9027E-03    9.7024E-01    2.6695E-02    1.6029E-04
    5.213400E+03    1.0000E-99    3.2717E-03    9.6831E-01    2.8234E-02    1.8156E-04
    5.610510E+03    1.0000E-99    3.7690E-03    9.6623E-01    2.9793E-02    2.0432E-04
    6.037880E+03    1.0000E-99    4.3909E-03    9.6359E-01    3.1783E-02    2.3244E-04
    6.497800E+03    1.0000E-99    5.7994E-03    9.6080E-01    3.3144E-02    2.5407E-04
    6.992760E+03    1.0000E-99    1.0046E-02    9.5633E-01    3.3361E-02    2.5818E-04
    7.470370E+03    1.0000E-99    3.3697E-02    9.3541E-01    3.0673E-02    2.1980E-04
    7.926120E+03    1.0000E-99    1.7331E-01    8.0283E-01    2.3713E-02    1.4925E-04
    8.327220E+03    1.0000E-99    3.6725E-01    6.1616E-01    1.6496E-02    9.2728E-05
    8.702980E+03    1.0000E-99    4.9411E-01    4.9379E-01    1.2044E-02    6.1226E-05
    9.042660E+03    1.0000E-99    5.7511E-01    4.1567E-01    9.1743E-03    4.1945E-05
    9.369910E+03    1.0000E-99    6.2331E-01    3.6907E-01    7.5890E-03    3.2183E-05
    9.651600E+03    1.0000E-99    6.5478E-01    3.3863E-01    6.5679E-03    2.6152E-05
    9.900590E+03    1.0000E-99    6.7684E-01    3.1726E-01    5.8713E-03    2.2198E-05
    1.013220E+04    1.0000E-99    6.9260E-01    3.0199E-01    5.3961E-03    1.9599E-05
    1.033760E+04    1.0000E-99    7.0426E-01    2.9066E-01    5.0611E-03    1.7822E-05
    1.054540E+04    1.0000E-99    7.0776E-01    2.8720E-01    5.0211E-03    1.7688E-05
    1.075490E+04    1.0000E-99    7.1213E-01    2.8290E-01    4.9544E-03    1.7396E-05
    1.096070E+04    1.0000E-99    7.1749E-01    2.7763E-01    4.8588E-03    1.6943E-05
    1.115930E+04    1.0000E-99    7.1073E-01    2.8405E-01    5.2041E-03    1.8956E-05
    1.134100E+04    1.0000E-99    7.1305E-01    2.8175E-01    5.1850E-03    1.8901E-05
    1.153460E+04    1.0000E-99    7.1496E-01    2.7988E-01    5.1388E-03    1.8658E-05
    1.172390E+04    1.0000E-99    7.0595E-01    2.8861E-01    5.4182E-03    2.0231E-05
    1.192870E+04    1.0000E-99    7.0508E-01    2.8965E-01    5.2496E-03    1.9104E-05
    1.212840E+04    1.0000E-99    7.1060E-01    2.8456E-01    4.8284E-03    1.6611E-05
    1.235380E+04    1.0000E-99    7.0498E-01    2.9008E-01    4.9279E-03    1.7101E-05
    1.261000E+04    1.0000E-99    6.9571E-01    2.9904E-01    5.2304E-03    1.8733E-05
    1.287280E+04    1.0000E-99    6.8923E-01    3.0525E-01    5.4933E-03    2.0230E-05
    1.318720E+04    1.0000E-99    6.8033E-01    3.1378E-01    5.8707E-03    2.2453E-05
    1.351440E+04    1.0000E-99    6.7575E-01    3.1813E-01    6.0978E-03    2.3813E-05
    1.386900E+04    1.0000E-99    6.5502E-01    3.3788E-01    7.0684E-03    3.0123E-05
    1.423600E+04    1.0000E-99    6.4871E-01    3.4383E-01    7.4220E-03    3.2511E-05
    1.460290E+04    1.0000E-99    6.3004E-01    3.6148E-01    8.4419E-03    3.9962E-05
    1.497210E+04    1.0000E-99    6.1620E-01    3.7447E-01    9.2861E-03    4.6580E-05
    1.532030E+04    1.0000E-99    6.0494E-01    3.8499E-01    1.0026E-02    5.2693E-05
    1.571760E+04    1.0000E-99    5.8712E-01    4.0157E-01    1.1247E-02    6.3496E-05
    1.613100E+04    1.0000E-99    5.6634E-01    4.2081E-01    1.2776E-02    7.8140E-05
    1.660090E+04    1.0000E-99    5.4498E-01    4.4044E-01    1.4483E-02    9.5838E-05
    1.713150E+04    1.0000E-99    5.1319E-01    4.6945E-01    1.7231E-02    1.2735E-04
    1.767900E+04    1.0000E-99    4.8111E-01    4.9829E-01    2.0429E-02    1.6902E-04
    1.826410E+04    1.0000E-99    4.4628E-01    5.2932E-01    2.4169E-02    2.2298E-04
    1.889030E+04    1.0000E-99    4.1433E-01    5.5732E-01    2.8062E-02    2.8587E-04
    1.955040E+04    1.0000E-99    3.7935E-01    5.8772E-01    3.2566E-02    3.6510E-04
    2.023310E+04    1.0000E-99    3.2901E-01    6.3053E-01    3.9946E-02    5.1289E-04
    2.092810E+04    1.0000E-99    2.6179E-01    6.8453E-01    5.2845E-02    8.3278E-04
    2.162970E+04    1.0000E-99    2.1993E-01    7.1744E-01    6.1555E-02    1.0739E-03
    2.233490E+04    1.0000E-99    1.8158E-01    7.4555E-01    7.1480E-02    1.3891E-03
    2.304210E+04    1.0000E-99    1.1604E-01    7.8604E-01    9.5566E-02    2.3609E-03
    2.375060E+04    1.0000E-99    8.2425E-02    8.0022E-01    1.1405E-01    3.3073E-03
    2.446000E+04    1.0000E-99    6.1215E-02    8.0636E-01    1.2829E-01    4.1341E-03
    2.517030E+04    1.0000E-99    4.1144E-02    8.0889E-01    1.4474E-01    5.2218E-03
    2.588140E+04    1.0000E-99    2.7925E-02    8.0270E-01    1.6273E-01    6.6431E-03
    2.659350E+04    1.0000E-99    1.9270E-02    7.8908E-01    1.8311E-01    8.5383E-03
    2.730680E+04    1.0000E-99    1.4579E-02    7.6947E-01    2.0494E-01    1.1011E-02
    2.802140E+04    1.0000E-99    1.1624E-02    7.4561E-01    2.2852E-01    1.4243E-02
    2.873710E+04    1.0000E-99    9.4365E-03    7.1710E-01    2.5492E-01    1.8546E-02
    2.945390E+04    1.0000E-99    7.8347E-03    6.8525E-01    2.8279E-01    2.4128E-02
    3.017130E+04    1.0000E-99    6.6185E-03    6.5032E-01    3.1175E-01    3.1309E-02
    3.088880E+04    1.0000E-99    5.6647E-03    6.1287E-01    3.4105E-01    4.0419E-02
    3.160630E+04    1.0000E-99    4.8975E-03    5.7349E-01    3.6981E-01    5.1810E-02
    3.232350E+04    1.0000E-99    4.2704E-03    5.3289E-01    3.9704E-01    6.5800E-02
    3.304060E+04    1.0000E-99    3.7521E-03    4.9186E-01    4.2173E-01    8.2656E-02
    3.375770E+04    1.0000E-99    3.3221E-03    4.5125E-01    4.4290E-01    1.0253E-01
    3.447520E+04    1.0000E-99    2.9671E-03    4.1189E-01    4.5972E-01    1.2543E-01
    3.519340E+04    1.0000E-99    2.6785E-03    3.7449E-01    4.7165E-01    1.5117E-01
    3.591270E+04    1.0000E-99    2.4488E-03    3.3958E-01    4.7856E-01    1.7941E-01
    3.663380E+04    1.0000E-99    2.2682E-03    3.0735E-01    4.8070E-01    2.0968E-01
    3.735790E+04    1.0000E-99    2.1239E-03    2.7768E-01    4.7872E-01    2.4147E-01
    3.808620E+04    1.0000E-99    1.9931E-03    2.5031E-01    4.7341E-01    2.7428E-01
    3.882090E+04    1.0000E-99    1.8474E-03    2.2485E-01    4.6554E-01    3.0777E-01
    3.956460E+04    1.0000E-99    1.6383E-03    2.0077E-01    4.5582E-01    3.4177E-01
    3.985650E+04    1.0000E-99    1.5337E-03    1.9181E-01    4.5163E-01    3.5503E-01
    4.005110E+04    1.0000E-99    1.4605E-03    1.8594E-01    4.4876E-01    3.6384E-01
    4.018080E+04    1.0000E-99    1.4094E-03    1.8212E-01    4.4680E-01    3.6968E-01
    4.026730E+04    1.0000E-99    1.3694E-03    1.7957E-01    4.4549E-01    3.7358E-01
    4.032440E+04    1.0000E-99    1.3455E-03    1.7790E-01    4.4461E-01    3.7614E-01
    4.032500E+04    1.0000E-99    1.3452E-03    1.7785E-01    4.4457E-01    3.7623E-01
#TIME:    34.510
#NVEL: 114
#vel_mid[km/s]           s 1           s 2           s 3           s 4           s 5
    1.025000E+03    1.0000E-99    4.2047E-03    9.8394E-01    1.1825E-02    2.9529E-05
    1.037980E+03    1.0000E-99    4.1851E-03    9.8389E-01    1.1896E-02    2.9888E-05
    1.063930E+03    1.0000E-99    4.1299E-03    9.8382E-01    1.2023E-02    3.0528E-05
    1.115840E+03    1.0000E-99    4.0143E-03    9.8369E-01    1.2266E-02    3.1752E-05
    1.200830E+03    1.0000E-99    3.8501E-03    9.8348E-01    1.2639E-02    3.3683E-05
    1.292300E+03    1.0000E-99    3.7194E-03    9.8323E-01    1.3016E-02    3.5721E-05
    1.390740E+03    1.0000E-99    3.6244E-03    9.8294E-01    1.3401E-02    3.7903E-05
    1.496680E+03    1.0000E-99    3.5627E-03    9.8260E-01    1.3799E-02    4.0268E-05
    1.610680E+03    1.0000E-99    3.5310E-03    9.8221E-01    1.4213E-02    4.2857E-05
    1.733370E+03    1.0000E-99    3.5276E-03    9.8178E-01    1.4649E-02    4.5715E-05
    1.865410E+03    1.0000E-99    3.5514E-03    9.8129E-01    1.5114E-02    4.8898E-05
    2.007500E+03    1.0000E-99    3.6017E-03    9.8073E-01    1.5612E-02    5.2465E-05
    2.160420E+03    1.0000E-99    3.6780E-03    9.8012E-01    1.6150E-02    5.6490E-05
    2.324980E+03    1.0000E-99    3.7781E-03    9.7942E-01    1.6738E-02    6.1065E-05
    2.502080E+03    1.0000E-99    3.9027E-03    9.7865E-01    1.7382E-02    6.6292E-05
    2.692670E+03    1.0000E-99    4.0492E-03    9.7779E-01    1.8092E-02    7.2298E-05
    2.897780E+03    1.0000E-99    4.2208E-03    9.7682E-01    1.8875E-02    7.9215E-05
    3.118510E+03    1.0000E-99    4.4197E-03    9.7575E-01    1.9740E-02    8.7205E-05
    3.356060E+03    1.0000E-99    4.6476E-03    9.7456E-01    2.0696E-02    9.6459E-05
    3.611690E+03    1.0000E-99    4.9131E-03    9.7323E-01    2.1749E-02    1.0719E-04
    3.886810E+03    1.0000E-99    5.2233E-03    9.7175E-01    2.2910E-02    1.1963E-04
    4.182880E+03    1.0000E-99    5.5941E-03    9.7009E-01    2.4184E-02    1.3407E-04
    4.501500E+03    1.0000E-99    6.0652E-03    9.6821E-01    2.5577E-02    1.5075E-04
    4.844390E+03    1.0000E-99    6.7041E-03    9.6604E-01    2.7086E-02    1.6991E-04
